agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.6504026113832192,0.8149004465116446,0.4859047762547937,97,False,32,0,False,True
1,0.7015204188711492,0.637090089701128,0.7659507480411704,99,False,5,1,False,True
2,0.8145776555769746,0.8000097521673779,0.8291455589865714,102,False,11,0,False,True
3,0.6598468973821827,0.6701891575017178,0.6495046372626475,88,False,25,1,False,True
4,0.4881942689061487,0.5499416043903107,0.4264469334219867,70,False,56,0,False,True
5,0.7418281999130562,0.8052234193782214,0.6784329804478909,72,False,20,0,False,True
6,0.6960776717276229,0.8349473659394945,0.5572079775157512,71,False,13,1,False,True
7,0.5963975086453854,0.6969316321569228,0.4958633851338481,138,False,133,1,False,True
8,0.47660004324715255,0.5302401850154631,0.42295990147884194,107,False,75,0,False,True
9,0.5186473906155893,0.4563843466371391,0.5809104345940393,84,False,90,0,False,True
10,0.716117092115447,1.0,0.4322341842308941,69,False,37,0,False,True
11,0.6102958048909128,0.843019085280184,0.37757252450164175,83,False,25,0,False,True
12,0.7312324070829427,0.7416544070770084,0.720810407088877,326,False,0,2,False,False
13,0.6109995052960271,0.6350885398116128,0.5869104707804413,135,False,65,48,False,True
14,0.7971072570266016,0.8200675619687721,0.774146952084431,322,False,2,0,False,False
15,0.6517852834180662,0.6818110850128413,0.6217594818232911,251,False,4,0,False,True
16,0.6417833785888023,0.5814822353885841,0.7020845217890206,97,False,28,1,False,True
17,0.662243698067105,0.8356633706331159,0.48882402550109416,86,False,31,0,False,True
18,0.6388379725167925,0.6814426777457836,0.5962332672878015,89,False,42,1,False,True
19,0.6955579667734266,0.6947547200631257,0.6963612134837275,450,False,5,2,False,False
20,0.8487992355305028,0.8808984349657191,0.8167000360952866,324,False,0,0,False,False
21,0.688759628382893,0.6773712573869135,0.7001479993788724,112,False,58,0,False,True
22,0.5587594809453853,0.5305617197742267,0.5869572421165438,450,False,3,2,False,False
23,0.9630177552278557,0.9775891001303415,0.9484464103253699,21,False,24,0,False,True
24,0.4611947430139433,0.44749039830245196,0.47489908772543465,399,False,1,2,False,True
25,0.4859176348738388,0.4390608085555209,0.5327744611921568,450,False,3,2,False,False
26,0.6779259755362634,0.7579030261480938,0.597948924924433,145,False,78,134,False,True
27,0.8705803331199264,0.9248162236981622,0.8163444425416906,75,False,10,0,False,True
28,0.8852647749201797,0.9232989374064271,0.8472306124339324,61,False,20,0,False,True
29,0.7225015210904182,0.7609904982328316,0.6840125439480049,121,False,32,0,False,True
30,0.39272998551715466,0.3547011002900383,0.43075887074427105,450,False,9,1,False,False
31,0.6152642912086693,0.8335127825132446,0.3970157999040941,95,False,16,1,False,True
32,0.8239758070621508,0.8469717056698509,0.8009799084544506,309,False,17,0,False,True
33,0.48020017290999295,0.5849200847335417,0.37548026108644417,138,False,38,0,False,True
34,0.9277773283134465,0.9671853943389446,0.8883692622879483,88,False,0,0,False,False
35,0.43931972384692153,0.536003032931288,0.3426364147625551,91,False,63,0,False,True
36,0.9907990180152727,1.0,0.9815980360305454,38,False,12,0,False,True
37,1.0,1.0,1.0,450,False,3,2,False,False
38,0.78921469745085,0.8818848423143543,0.6965445525873459,78,False,12,0,False,True
39,0.5635083488224482,0.6766170655945201,0.45039963205037614,168,False,56,1,False,True
40,0.5841230320878397,0.48380680288444716,0.6844392612912321,84,False,31,0,False,True
41,0.5530163931922853,0.5678097968782426,0.5382229895063281,228,False,282,1,False,True
42,0.6399676880884059,0.7032039232308387,0.576731452945973,74,False,7,0,False,True
43,0.5960225196894612,0.5909616666282148,0.6010833727507076,394,False,0,2,False,True
44,0.6037610578864668,0.7128216075471732,0.49470050822576045,94,False,25,0,False,True
45,0.5204884177715887,0.5047875719892039,0.5361892635539737,450,False,0,1,False,False
46,0.6605510202531566,0.8198621014828976,0.5012399390234157,84,False,24,1,False,True
47,0.9677658247501031,0.999714227801288,0.9358174216989181,77,False,11,0,False,True
48,0.9070298708350885,0.9332136715334869,0.88084607013669,54,False,9,0,False,True
49,0.7032680815432597,0.7215962490649832,0.6849399140215363,92,False,5,1,False,True
50,0.982803451559514,1.0,0.965606903119028,176,False,0,1,False,False
51,0.8432143553471735,0.8752491114313719,0.8111795992629751,433,False,10,1,False,True
52,0.6629728152897902,0.6453425032341411,0.6806031273454394,97,False,7,0,False,True
53,0.6342524092947746,0.46610062058528723,0.802404198004262,72,False,37,0,False,True
54,0.9968049080592823,1.0,0.9936098161185647,7,False,0,0,False,False
55,0.4614062399144033,0.4164088104191764,0.5064036694096302,450,False,1,3,False,False
56,0.68140523441038,0.6783042756832205,0.6845061931375397,106,False,32,0,False,True
57,0.4563875694139905,0.35688866070325326,0.5558864781247277,281,False,127,1,False,True
58,0.6711411307750732,0.6652879141358213,0.676994347414325,160,False,1,0,False,False
59,0.7434043563944706,0.8053294862822743,0.6814792265066668,175,False,19,0,False,True
60,0.5314847772441957,0.6406379558390142,0.4223315986493774,72,False,21,0,False,True
61,0.9958127706845301,1.0,0.9916255413690601,404,False,3,3,False,True
62,0.8073513822408436,0.950541447298643,0.6641613171830442,79,False,12,0,False,True
63,0.576008144273662,0.46524597669002243,0.6867703118573014,87,False,6,0,False,True
64,0.6764032307131943,0.817327817031452,0.5354786443949366,75,False,14,1,False,True
65,0.6082636429104334,0.5297213178561931,0.6868059679646737,71,False,16,1,False,True
66,0.8790831030736221,0.9072029214339952,0.8509632847132491,73,False,0,0,False,False
67,0.962953302597993,0.9810007309605252,0.944905874235461,25,False,0,0,False,False
68,0.6663684458696615,0.6291580715950136,0.7035788201443093,74,False,12,1,False,True
69,0.6622416071947852,0.6402294833901209,0.6842537309994496,57,False,16,0,False,True
70,0.5657384902001266,0.49590621500257864,0.6355707653976745,108,False,96,50,False,True
71,0.881245973394299,0.9085228074825057,0.8539691393060923,69,False,8,0,False,True
72,0.5942879567611723,0.697782405835006,0.4907935076873387,114,False,51,0,False,True
73,0.33889789119939107,0.2718467787281807,0.4059490036706015,450,False,0,2,False,False
74,0.6320751906262696,0.6201799930077655,0.6439703882447736,450,False,1,1,False,False
75,0.7562736141961837,0.7721764188792778,0.7403708095130894,374,False,0,0,False,False
76,0.5787907863448167,0.5589722942314174,0.5986092784582161,343,False,2,0,False,False
77,0.30875949398317626,0.23309637277794115,0.38442261518841137,450,False,0,2,False,False
78,0.5156093820044771,0.5076096958828122,0.523609068126142,450,False,4,1,False,False
79,0.8974998556848888,0.9322014162848002,0.8627982950849774,85,False,8,0,False,True
80,0.9143566507320207,0.9352314081365126,0.8934818933275286,42,False,0,0,False,False
81,0.8018771593977847,0.821308035219908,0.7824462835756615,140,False,0,2,False,False
82,1.0,1.0,1.0,297,False,10,1,False,True
83,0.704232890872865,0.7142097723465912,0.6942560093991387,450,False,1,3,True,False
84,0.5836290840084501,0.7147238404799623,0.45253432753693795,73,False,16,0,False,True
85,0.8374865985489235,0.9139883253385814,0.7609848717592654,65,False,8,0,False,True
86,0.48286860333528775,0.4497979601806186,0.5159392464899569,450,False,5,0,False,False
87,0.9963702379005771,1.0,0.9927404758011542,20,False,15,0,False,True
88,0.9500993420376778,1.0,0.9001986840753555,268,False,2,0,False,True
89,0.6271713786419071,0.6153462630077365,0.6389964942760776,250,False,1,1,False,True
90,0.65567730780894,0.6451994280594068,0.6661551875584731,450,False,2,0,False,False
91,0.6158119760721029,0.6038987553184457,0.6277251968257601,385,False,0,2,False,False
92,0.7218031303805217,0.7312098983340181,0.7123963624270253,399,False,1,0,False,False
93,0.5207365508602545,0.4126554043479554,0.6288176973725536,74,False,19,0,False,True
94,0.9258825312068695,0.9628780075736715,0.8888870548400675,172,False,0,0,False,False
95,0.6756958758208012,0.7623325076120102,0.589059244029592,60,False,16,1,False,True
96,0.5378819942632882,0.5840858377478799,0.49167815077869653,94,False,20,0,False,True
97,0.663541817474733,0.6595391845751502,0.6675444503743158,275,False,1,0,False,False
98,0.8313974648628412,0.8499801555810583,0.812814774144624,73,False,0,0,False,False
99,0.8078553132489757,0.9627274025418382,0.6529832239561133,73,False,9,0,False,True
100,0.6373063400480856,0.6935649321252009,0.5810477479709705,64,False,11,0,False,True
101,0.45477573092403534,0.43371438946092256,0.4758370723871482,450,False,1,1,False,False
102,0.8781195350505864,0.8812540303001972,0.8749850398009755,86,False,14,0,False,True
103,0.7446535074222207,0.772898744188241,0.7164082706562003,450,False,0,0,False,False
104,0.7634407247385051,0.7910886786365033,0.7357927708405069,450,False,1,0,False,False
105,0.8943791378963055,0.9368593916151928,0.8518988841774181,450,False,0,201,True,False
106,0.6895020600847936,0.725087991180868,0.6539161289887192,61,False,12,0,False,True
107,0.7009599588156847,0.6720087359397443,0.7299111816916253,128,False,19,0,False,True
108,0.8864730170101842,0.9249452157872015,0.8480008182331671,333,False,0,2,False,False
109,0.896219673854261,0.9202414351564935,0.8721979125520286,54,False,12,0,False,True
110,0.4851455784949194,0.4850098339723723,0.4852813230174665,100,False,27,0,False,True
111,0.7654015495752384,0.7834020744701587,0.747401024680318,408,False,12,0,False,False
112,0.7297932102908817,0.73785502900222,0.7217313915795435,225,False,0,1,False,False
113,0.7366976821401579,0.7689996949400676,0.704395669340248,450,False,0,1,False,False
114,0.9011003389654528,0.9305267041618458,0.87167397376906,64,False,14,0,False,True
115,0.3809101125544331,0.32537932871764735,0.4364408963912188,450,False,5,1,False,False
116,0.6724767123101152,0.7845918874839315,0.560361537136299,113,False,55,0,False,True
117,0.9815427962246183,0.9941810255910472,0.9689045668581894,15,False,0,0,False,False
118,0.6023877402666475,0.5958920392303676,0.6088834413029275,450,False,0,0,False,False
119,0.5970060005815945,0.5067115293340022,0.6873004718291866,126,False,11,0,False,True
120,0.45999643181687067,0.43132523406807105,0.4886676295656703,450,False,0,1,False,False
121,0.8588427853736078,0.8889598533047011,0.8287257174425144,126,False,0,0,False,False
122,0.9304281494626765,0.9672730688218407,0.8935832301035124,164,False,0,0,False,True
123,0.988834202210559,1.0,0.977668404421118,22,False,14,0,False,True
124,0.8075935390443885,0.8296868886851002,0.7855001894036768,450,False,1,0,False,False
125,0.7927489956423349,0.768128863335629,0.8173691279490408,58,False,14,0,False,True
126,0.6461583400376201,0.688257649245132,0.604059030830108,177,False,1,1,False,True
127,0.766071855793839,0.7803868523846772,0.7517568592030007,192,False,1,0,False,False
128,0.8806012118015558,0.914242512647182,0.8469599109559297,164,False,0,2,False,False
129,0.7518437101179518,0.7663247445873167,0.7373626756485868,327,False,0,0,False,False
130,0.9784323584225028,0.9914225222077793,0.9654421946372261,16,False,0,0,False,False
131,0.6291102824834987,0.6131402519432785,0.6450803130237188,83,False,14,0,False,True
132,0.6822938914780481,0.7741219824967448,0.5904658004593513,107,False,15,0,False,True
133,0.6164423221954693,0.6373799200086939,0.5955047243822447,145,False,2,2,False,True
134,0.926380277342514,0.9637896150977749,0.8889709395872533,120,False,1,0,False,False
135,0.4981339231445834,0.46272653175867534,0.5335413145304914,389,False,0,37,True,False
136,0.7355110174054145,0.7581898354524361,0.7128321993583928,172,False,17,0,False,True
137,0.5976172757276017,0.6625133205604105,0.532721230894793,145,False,16,0,False,True
138,0.9407157360551754,0.9534632774743932,0.9279681946359578,24,False,18,0,False,True
139,0.8215890837870563,0.8470604502383374,0.7961177173357753,212,False,0,0,False,False
140,0.8373954036082323,0.8683701894026488,0.8064206178138159,372,False,0,1,False,False
141,0.6419063621437215,0.7337775962067926,0.5500351280806504,171,False,1,1,False,True
142,0.636676401120754,0.629067177126775,0.644285625114733,398,False,0,0,False,False
143,0.6689734145149091,0.7250727680696576,0.6128740609601605,222,False,0,0,False,True
144,0.5870756818323886,0.6821969310893349,0.49195443257544236,72,False,12,1,False,True
145,0.5521313993623364,0.5266010669835918,0.5776617317410809,317,False,0,8,True,False
146,0.6869633559612278,0.7025935090447446,0.671333202877711,450,False,1,0,False,False
147,0.799805619359319,0.8068171366632274,0.7927941020554108,450,False,0,0,False,False
148,0.7484143866192143,0.7512370899779055,0.7455916832605233,450,False,0,0,False,False
149,0.5979625162180402,0.585451295341824,0.6104737370942563,450,False,63,290,True,False
150,0.6312152736278307,0.6785090034400483,0.583921543815613,68,False,9,0,False,True
151,0.48601903835344173,0.45574455960445975,0.5162935171024238,450,False,0,1,False,False
152,0.7434790328831805,0.7833771627190145,0.7035809030473466,450,False,1,0,False,False
153,0.4659253969237461,0.43703419156709955,0.4948166022803927,447,False,1,0,False,True
154,0.7600128994060444,0.6888946891275582,0.8311311096845306,63,False,7,0,False,True
155,0.9441247178054715,0.9803250565345639,0.9079243790763789,61,False,0,0,False,False
156,0.5578196321212683,0.5339757251101396,0.581663539132397,356,False,1,1,False,False
157,0.8314957394319227,0.8596768261737302,0.8033146526901153,271,False,0,0,False,False
158,0.9604675393560043,0.9745288410841196,0.946406237627889,21,False,12,0,False,True
159,0.8048909090109745,0.7680208372870769,0.841760980734872,62,False,5,0,False,True
160,0.5787773062646748,0.6698008947067744,0.4877537178225752,97,False,53,0,False,True
161,0.6051438003020712,0.6517475785303775,0.5585400220737649,108,False,29,1,False,True
162,0.7650365125465353,0.73465465395419,0.7954183711388805,297,False,0,0,False,True
163,0.9600211190763788,0.979147593964115,0.9408946441886427,27,False,14,0,False,True
164,0.5808756787610871,0.5734434464307204,0.5883079110914538,262,False,116,2,False,True
165,0.6273629536193657,0.620355450978541,0.6343704562601905,429,False,0,5,False,True
166,0.6800370234956257,0.6962668901207939,0.6638071568704575,450,False,4,0,False,False
167,0.6631477025829927,0.6315605920695763,0.6947348130964092,197,False,1,1,False,True
168,0.6286261242806348,0.605295673991846,0.6519565745694235,450,False,0,0,False,False
169,0.9490605242821772,1.0,0.8981210485643546,450,False,0,2,False,False
170,0.6919614107610313,0.710729523283909,0.6731932982381537,367,False,3,2,False,True
171,0.8971798369614482,0.9069141524534015,0.887445521469495,31,False,0,0,False,False
172,0.7490734321252255,0.7557897110956815,0.7423571531547695,415,False,1,0,False,True
173,0.7122411652630768,0.7201005737113486,0.704381756814805,441,False,0,3,False,False
174,0.6487167523573207,0.7473875164053587,0.5500459883092829,151,False,13,0,False,True
175,0.5365621826928384,0.5644044622279355,0.5087199031577414,219,False,49,0,False,True
176,0.8951065067734699,0.9168294948259537,0.8733835187209862,50,False,14,0,False,True
177,0.9964671852875449,1.0,0.9929343705750896,15,False,23,0,False,True
178,0.5142835485981627,0.4669222003272713,0.5616448968690543,450,False,4,2,False,False
179,0.4718017456688246,0.5294658861783333,0.4141376051593158,91,False,8,0,False,True
180,0.8256529316207526,0.8779730282497011,0.7733328349918039,450,False,2,0,False,False
181,0.5580771951733416,0.534668663249276,0.5814857270974073,390,False,1,1,False,False
182,0.717410691298455,0.6382802176073196,0.7965411649895904,94,False,32,0,False,True
183,0.4623204489710814,0.49404658452348904,0.43059431341867377,207,False,70,0,False,True
184,0.527094549883054,0.5917995058939012,0.46238959387220685,120,False,41,1,False,True
185,0.6658781975180972,0.6579706183416847,0.6737857766945097,137,False,2,0,False,False
186,0.8051158149239047,0.8359334968645187,0.7742981329832908,450,False,2,1,False,False
187,0.969484380129382,0.9853490500121724,0.9536197102465915,21,False,12,0,False,True
