t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34388162670016265,0.5007972305883788,0.34388162670016265,0.5007972305883788,0.2541767541171084,0.5,0.0,0.3301052859610574,0.3392950602198574,0.005714285714285714,0.0,0.3301052859610574,0.3392950602198574,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.25
1,0.35414496305106824,0.5007026565117849,0.35414496305106824,0.5007026565117849,0.2541767541171084,0.5,0.6571428571428571,0.33136242881820027,0.3402379173627146,0.005714285714285714,0.6571428571428571,0.33136242881820027,0.3402379173627146,0.005714285714285714,0.03142857142857143,0.03428571428571429,0.0,0.03142857142857143,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,0.9166666666666666,0.22,0.25
2,0.3641223261442355,0.500796900434516,0.3641223261442355,0.500796900434516,0.2541767541171084,0.5,0.8085714285714286,0.33286630588324156,0.34124432914426867,0.005714285714285714,0.8085714285714286,0.33286630588324156,0.34124432914426867,0.005714285714285714,0.04,0.04,0.0,0.022857142857142857,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,25,0.011117142857142857,0.0,0.0736,0.0,0.0,0.9285714285714286,0.22,0.25
3,0.37276196592695054,0.5010525994569863,0.37276196592695054,0.5010525994569863,0.2541767541171084,0.5,0.9114285714285715,0.334294877311813,0.3423157577156972,0.011428571428571429,0.9114285714285715,0.334294877311813,0.3423157577156972,0.011428571428571429,0.04285714285714286,0.045714285714285714,0.0,0.03428571428571429,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,20,0.0179187,0.0,0.1178422857142857,0.0,0.0,0.9375,0.22,0.25
4,0.38092796352827474,0.5016663477625526,0.38092796352827474,0.5016663477625526,0.2541767541171084,0.5,0.9142857142857143,0.3353234487403845,0.3430871862871258,0.011428571428571429,0.9142857142857143,0.3353234487403845,0.3430871862871258,0.011428571428571429,0.03142857142857143,0.03428571428571429,0.0,0.037142857142857144,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02297196364285714,0.0,0.14977115428571425,0.0,0.0,0.9166666666666666,0.22,0.25
5,0.39172793933055206,0.5013618423401474,0.39172793933055206,0.5013618423401474,0.2541767541171084,0.5,0.92,0.3356091630260987,0.3433014720014115,0.014285714285714285,0.92,0.3356091630260987,0.3433014720014115,0.014285714285714285,0.008571428571428572,0.008571428571428572,0.0,0.022857142857142857,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,16,0.02414281811035714,0.0,0.15534715977142857,0.0,0.0,0.6666666666666666,0.22,0.25
6,0.40149326413624326,0.5009984233044394,0.40149326413624326,0.5009984233044394,0.2541767541171084,0.5,0.9171428571428571,0.3368091630260987,0.3442014720014115,0.014285714285714285,0.9171428571428571,0.3368091630260987,0.3442014720014115,0.014285714285714285,0.037142857142857144,0.037142857142857144,0.0,0.025714285714285714,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,16,0.02939717785427366,0.0,0.18938307371885713,0.0,0.0,0.9230769230769231,0.22,0.25
7,0.40927848501648684,0.4998864433061306,0.40927848501648684,0.4998864433061306,0.2541767541171084,0.5,0.9285714285714286,0.33703773445467017,0.3443729005728401,0.014285714285714285,0.9285714285714286,0.33703773445467017,0.3443729005728401,0.014285714285714285,0.008571428571428572,0.008571428571428572,0.0,0.03142857142857143,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03013590625071658,0.0,0.19416684081590854,0.0,0.0,1.0,0.22,0.25
8,0.41834383124447655,0.4999320739011388,0.41834383124447655,0.4999320739011388,0.2541767541171084,0.5,0.8942857142857142,0.33850209682667914,0.34553004342998295,0.014285714285714285,0.8942857142857142,0.33850209682667914,0.34553004342998295,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.0,0.03428571428571429,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03641379814803442,0.0,0.23314064685673325,0.0,0.0,0.9333333333333333,0.22,0.25
9,0.42643820010182515,0.499761736991323,0.42643820010182515,0.499761736991323,0.2541767541171084,0.5,0.9142857142857143,0.33907352539810776,0.34595861485855434,0.014285714285714285,0.9142857142857143,0.33907352539810776,0.34595861485855434,0.014285714285714285,0.02,0.02,0.0,0.022857142857142857,0.0,0.0,0.033144654382448104,0.12176634914903714,11.794285714285714,0.0,0.0,0.15,0.08,10,0.03923172915729425,0.0,0.24847783391959857,0.0,0.0,1.0,0.22,0.25
