seed,sigma,pi_reward,delta_outside_degrade,eta_delta_drift,exit_opportunity_base,final_exit_rate,final_active_punish,final_enforcer_share,final_q_above_threshold,final_fund_prevalence,final_enforcement_pressure,regime_overt,regime_acquiescence_aware,mislabeled_fear_capture,config
5,0.95,0.0510324036529687,0.25,0.12,0.35,0.0885714285714285,0.122257053291536,0.981132075471698,0.0,0.0815047021943573,0.122257053291536,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.0510324036529687,0.25,0.12,0.6,0.0885714285714285,0.1442006269592476,1.0,0.0,0.0846394984326018,0.1442006269592476,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.0510324036529687,0.25,0.12,0.6,0.0571428571428571,0.1272727272727272,1.0,0.0,0.0787878787878787,0.1272727272727272,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.0510324036529687,0.25,0.12,0.6,0.0685714285714285,0.1533742331288343,1.0,0.0,0.0797546012269938,0.1533742331288343,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.0510324036529687,0.25,0.12,0.6,0.0571428571428571,0.1393939393939394,1.0,0.0,0.0787878787878787,0.1393939393939394,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.0510324036529687,0.25,0.12,0.6,0.06,0.1398176291793313,1.0,0.0,0.0790273556231003,0.1398176291793313,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.2510324036529688,0.25,0.12,0.15,0.0657142857142857,0.1498470948012232,0.9827586206896552,0.0,0.1070336391437308,0.1498470948012232,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.2510324036529688,0.25,0.12,0.15,0.06,0.1367781155015197,0.9830508474576272,0.0,0.094224924012158,0.1367781155015197,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.2510324036529688,0.25,0.12,0.15,0.0457142857142857,0.155688622754491,0.9864864864864864,0.0,0.1107784431137724,0.155688622754491,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.2510324036529688,0.25,0.12,0.15,0.0885714285714285,0.1504702194357366,0.9833333333333332,0.0,0.115987460815047,0.1504702194357366,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.2510324036529688,0.25,0.12,0.15,0.0371428571428571,0.1513353115727003,0.9830508474576272,0.0,0.0949554896142433,0.1513353115727003,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.2510324036529688,0.25,0.12,0.35,0.0828571428571428,0.1495327102803738,0.984126984126984,0.0,0.0965732087227414,0.1495327102803738,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.2510324036529688,0.25,0.12,0.35,0.06,0.1367781155015197,0.9830508474576272,0.0,0.094224924012158,0.1367781155015197,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.2510324036529688,0.25,0.12,0.35,0.0457142857142857,0.155688622754491,0.9864864864864864,0.0,0.1107784431137724,0.155688622754491,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.2510324036529688,0.25,0.12,0.35,0.0628571428571428,0.149390243902439,0.9824561403508772,0.0,0.1006097560975609,0.149390243902439,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.2510324036529688,0.25,0.12,0.35,0.0542857142857142,0.1450151057401812,0.9830508474576272,0.0,0.1087613293051359,0.1450151057401812,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.2510324036529688,0.25,0.12,0.6,0.0714285714285714,0.16,0.9830508474576272,0.0,0.0984615384615384,0.16,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.2510324036529688,0.25,0.12,0.6,0.0485714285714285,0.1471471471471471,0.9846153846153848,0.0,0.0990990990990991,0.1471471471471471,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.2510324036529688,0.25,0.12,0.6,0.0457142857142857,0.155688622754491,0.9864864864864864,0.0,0.1107784431137724,0.155688622754491,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.2510324036529688,0.25,0.12,0.6,0.08,0.1490683229813664,0.9836065573770492,0.0,0.1024844720496894,0.1490683229813664,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.2510324036529688,0.25,0.12,0.6,0.0685714285714285,0.147239263803681,0.984375,0.0,0.1196319018404908,0.147239263803681,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.5010324036529687,0.25,0.12,0.15,0.0485714285714285,0.1561561561561561,0.9846153846153848,0.0,0.0990990990990991,0.1561561561561561,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.5010324036529687,0.25,0.12,0.15,0.0371428571428571,0.1513353115727003,0.9848484848484848,0.0,0.0979228486646884,0.1513353115727003,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.5010324036529687,0.25,0.12,0.15,0.04,0.1577380952380952,0.984375,0.0,0.119047619047619,0.1577380952380952,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.5010324036529687,0.25,0.12,0.15,0.0942857142857142,0.1419558359621451,0.9807692307692308,0.0,0.113564668769716,0.1419558359621451,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.5010324036529687,0.25,0.12,0.15,0.04,0.1517857142857142,0.984126984126984,0.0,0.1011904761904761,0.1517857142857142,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.5010324036529687,0.25,0.12,0.35,0.06,0.1519756838905775,0.9830508474576272,0.0,0.1094224924012158,0.1519756838905775,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.5010324036529687,0.25,0.12,0.35,0.0457142857142857,0.155688622754491,0.9848484848484848,0.0,0.1047904191616766,0.155688622754491,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.5010324036529687,0.25,0.12,0.35,0.04,0.1577380952380952,0.984375,0.0,0.119047619047619,0.1577380952380952,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.5010324036529687,0.25,0.12,0.35,0.08,0.1490683229813664,1.0,0.0,0.1024844720496894,0.1490683229813664,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.5010324036529687,0.25,0.12,0.35,0.0342857142857142,0.150887573964497,0.9861111111111112,0.0,0.1065088757396449,0.150887573964497,CAPTURE,CAPTURE,False,P1S1A0
1,0.95,0.5010324036529687,0.25,0.12,0.6,0.04,0.1547619047619047,0.9846153846153848,0.0,0.1011904761904761,0.1547619047619047,CAPTURE,CAPTURE,False,P1S1A0
2,0.95,0.5010324036529687,0.25,0.12,0.6,0.0457142857142857,0.155688622754491,0.9848484848484848,0.0,0.1047904191616766,0.155688622754491,CAPTURE,CAPTURE,False,P1S1A0
3,0.95,0.5010324036529687,0.25,0.12,0.6,0.04,0.1577380952380952,0.984375,0.0,0.119047619047619,0.1577380952380952,CAPTURE,CAPTURE,False,P1S1A0
4,0.95,0.5010324036529687,0.25,0.12,0.6,0.0542857142857142,0.1510574018126888,0.9827586206896552,0.0,0.1027190332326284,0.1510574018126888,CAPTURE,CAPTURE,False,P1S1A0
5,0.95,0.5010324036529687,0.25,0.12,0.6,0.0742857142857142,0.1481481481481481,0.9824561403508772,0.0,0.1049382716049382,0.1481481481481481,CAPTURE,CAPTURE,False,P1S1A0
1,0.25,0.0510324036529687,0.0,0.0,0.15,0.8485714285714285,0.0,0.0,0.0,0.0188679245283018,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.0510324036529687,0.0,0.0,0.15,0.8485714285714285,0.0,0.0,0.0,0.0377358490566037,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.0510324036529687,0.0,0.0,0.15,0.8771428571428571,0.0,0.0,0.0,0.0232558139534883,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.0510324036529687,0.0,0.0,0.15,0.8828571428571429,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.0510324036529687,0.0,0.0,0.15,0.84,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.0510324036529687,0.0,0.0,0.35,0.8657142857142858,0.0,0.0,0.0,0.0212765957446808,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.0510324036529687,0.0,0.0,0.35,0.86,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.0510324036529687,0.0,0.0,0.35,0.8942857142857142,0.0,0.0,0.0,0.027027027027027,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.0510324036529687,0.0,0.0,0.35,0.8628571428571429,0.0,0.0,0.0,0.0208333333333333,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.0510324036529687,0.0,0.0,0.35,0.88,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.0510324036529687,0.0,0.0,0.6,0.8685714285714285,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.0510324036529687,0.0,0.0,0.6,0.8828571428571429,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.0510324036529687,0.0,0.0,0.6,0.8485714285714285,0.0,0.0,0.0,0.0188679245283018,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.0510324036529687,0.0,0.0,0.6,0.8542857142857143,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.0510324036529687,0.0,0.0,0.6,0.8771428571428571,0.0,0.0,0.0,0.0,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.2510324036529688,0.0,0.0,0.15,0.82,0.0,0.0,0.0,0.1111111111111111,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.2510324036529688,0.0,0.0,0.15,0.8371428571428572,0.0,0.0,0.0,0.1403508771929824,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.2510324036529688,0.0,0.0,0.15,0.84,0.0,0.0,0.0,0.1785714285714285,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.2510324036529688,0.0,0.0,0.15,0.8257142857142857,0.0,0.0,0.0,0.180327868852459,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.2510324036529688,0.0,0.0,0.15,0.8257142857142857,0.0,0.0,0.0,0.1311475409836065,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.2510324036529688,0.0,0.0,0.35,0.8428571428571429,0.0,0.0,0.0,0.2181818181818181,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.2510324036529688,0.0,0.0,0.35,0.8542857142857143,0.0,0.0,0.0,0.0980392156862745,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.2510324036529688,0.0,0.0,0.35,0.8257142857142857,0.0,0.0,0.0,0.1475409836065573,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.2510324036529688,0.0,0.0,0.35,0.8314285714285714,0.0,0.0,0.0,0.1525423728813559,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.2510324036529688,0.0,0.0,0.35,0.8428571428571429,0.0,0.0,0.0,0.1636363636363636,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.2510324036529688,0.0,0.0,0.6,0.8371428571428572,0.0,0.0,0.0,0.175438596491228,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.2510324036529688,0.0,0.0,0.6,0.8457142857142858,0.0,0.0,0.0,0.1481481481481481,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.2510324036529688,0.0,0.0,0.6,0.84,0.0,0.0,0.0,0.1785714285714285,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.2510324036529688,0.0,0.0,0.6,0.8428571428571429,0.0,0.0,0.0,0.1818181818181818,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.2510324036529688,0.0,0.0,0.6,0.8142857142857143,0.0,0.0,0.0,0.123076923076923,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.5010324036529687,0.0,0.0,0.15,0.8,0.0,0.0,0.0,0.3,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.5010324036529687,0.0,0.0,0.15,0.8285714285714286,0.0,0.0,0.0,0.2666666666666666,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.5010324036529687,0.0,0.0,0.15,0.8114285714285714,0.0,0.0,0.0,0.2424242424242424,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.5010324036529687,0.0,0.0,0.15,0.8028571428571428,0.0,0.0,0.0,0.2463768115942029,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.5010324036529687,0.0,0.0,0.15,0.7914285714285715,0.0,0.0,0.0,0.2465753424657534,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.5010324036529687,0.0,0.0,0.35,0.82,0.0,0.0,0.0,0.2698412698412698,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.5010324036529687,0.0,0.0,0.35,0.8428571428571429,0.0,0.0,0.0,0.3272727272727272,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.5010324036529687,0.0,0.0,0.35,0.82,0.0,0.0,0.0,0.2857142857142857,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.5010324036529687,0.0,0.0,0.35,0.7885714285714286,0.0,0.0,0.0,0.2297297297297297,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.5010324036529687,0.0,0.0,0.35,0.7971428571428572,0.0,0.0,0.0,0.2816901408450704,0.0,QUIET,QUIET,False,P1S0A1
1,0.25,0.5010324036529687,0.0,0.0,0.6,0.8085714285714286,0.0,0.0,0.0,0.2686567164179104,0.0,QUIET,QUIET,False,P1S0A1
2,0.25,0.5010324036529687,0.0,0.0,0.6,0.8428571428571429,0.0,0.0,0.0,0.2909090909090909,0.0,QUIET,QUIET,False,P1S0A1
3,0.25,0.5010324036529687,0.0,0.0,0.6,0.8371428571428572,0.0,0.0,0.0,0.2807017543859649,0.0,QUIET,QUIET,False,P1S0A1
4,0.25,0.5010324036529687,0.0,0.0,0.6,0.8285714285714286,0.0,0.0,0.0,0.2666666666666666,0.0,QUIET,QUIET,False,P1S0A1
5,0.25,0.5010324036529687,0.0,0.0,0.6,0.7914285714285715,0.0,0.0,0.0,0.273972602739726,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.0510324036529687,0.0,0.0,0.15,0.6542857142857142,0.0,0.0,0.0,0.1157024793388429,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.0510324036529687,0.0,0.0,0.15,0.6485714285714286,0.0,0.0,0.0,0.1056910569105691,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.0510324036529687,0.0,0.0,0.15,0.6342857142857142,0.0,0.0,0.0,0.1015625,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.0510324036529687,0.0,0.0,0.15,0.6657142857142857,0.0,0.0,0.0,0.094017094017094,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.0510324036529687,0.0,0.0,0.15,0.6514285714285715,0.0,0.0,0.0,0.081967213114754,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.0510324036529687,0.0,0.0,0.35,0.68,0.0,0.0,0.0,0.1071428571428571,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.0510324036529687,0.0,0.0,0.35,0.6657142857142857,0.0,0.0,0.0,0.094017094017094,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.0510324036529687,0.0,0.0,0.35,0.6885714285714286,0.0,0.0,0.0,0.1192660550458715,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.0510324036529687,0.0,0.0,0.35,0.6628571428571428,0.0,0.0,0.0,0.1016949152542373,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.0510324036529687,0.0,0.0,0.35,0.6542857142857142,0.0,0.0,0.0,0.0909090909090909,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.0510324036529687,0.0,0.0,0.6,0.68,0.0,0.0,0.0,0.1071428571428571,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.0510324036529687,0.0,0.0,0.6,0.6742857142857143,0.0,0.0,0.0,0.1052631578947368,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.0510324036529687,0.0,0.0,0.6,0.7114285714285714,0.0,0.0,0.0,0.1287128712871287,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.0510324036529687,0.0,0.0,0.6,0.6942857142857143,0.0,0.0,0.0,0.0934579439252336,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.0510324036529687,0.0,0.0,0.6,0.6885714285714286,0.0,0.0,0.0,0.146788990825688,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.2510324036529688,0.0,0.0,0.15,0.6171428571428571,0.0,0.0,0.0,0.1641791044776119,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.2510324036529688,0.0,0.0,0.15,0.64,0.0,0.0,0.0,0.1507936507936507,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.2510324036529688,0.0,0.0,0.15,0.6885714285714286,0.0,0.0,0.0,0.1743119266055046,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.2510324036529688,0.0,0.0,0.15,0.6914285714285714,0.0,0.0,0.0,0.1666666666666666,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.2510324036529688,0.0,0.0,0.15,0.6285714285714286,0.0,0.0,0.0,0.1692307692307692,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.2510324036529688,0.0,0.0,0.35,0.6257142857142857,0.0,0.0,0.0,0.1603053435114503,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.2510324036529688,0.0,0.0,0.35,0.6657142857142857,0.0,0.0,0.0,0.1623931623931624,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.2510324036529688,0.0,0.0,0.35,0.6885714285714286,0.0,0.0,0.0,0.1743119266055046,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.2510324036529688,0.0,0.0,0.35,0.7057142857142857,0.0,0.0,0.0,0.1844660194174757,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.2510324036529688,0.0,0.0,0.35,0.6685714285714286,0.0,0.0,0.0,0.1896551724137931,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.2510324036529688,0.0,0.0,0.6,0.6457142857142857,0.0,0.0,0.0,0.1774193548387097,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.2510324036529688,0.0,0.0,0.6,0.6971428571428572,0.0,0.0,0.0,0.1886792452830188,0.0,QUIET,QUIET,False,P1S0A1
3,0.55,0.2510324036529688,0.0,0.0,0.6,0.6457142857142857,0.0,0.0,0.0,0.1451612903225806,0.0,QUIET,QUIET,False,P1S0A1
4,0.55,0.2510324036529688,0.0,0.0,0.6,0.7314285714285714,0.0,0.0,0.0,0.202127659574468,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.2510324036529688,0.0,0.0,0.6,0.6485714285714286,0.0,0.0,0.0,0.1626016260162601,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.5010324036529687,0.0,0.0,0.15,0.6342857142857142,0.0,0.0,0.0,0.1640625,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.5010324036529687,0.0,0.0,0.15,0.6628571428571428,0.0163934426229508,1.0,0.0,0.1525423728813559,0.0163934426229508,QUIET,QUIET,False,P1S0A1
3,0.55,0.5010324036529687,0.0,0.0,0.15,0.68,0.0089285714285714,1.0,0.0,0.1875,0.0089285714285714,QUIET,QUIET,False,P1S0A1
4,0.55,0.5010324036529687,0.0,0.0,0.15,0.6857142857142857,0.0,0.0,0.0,0.1727272727272727,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.5010324036529687,0.0,0.0,0.15,0.6428571428571429,0.008130081300813,1.0,0.0,0.168,0.0081967213114754,QUIET,QUIET,False,P1S0A1
1,0.55,0.5010324036529687,0.0,0.0,0.35,0.6571428571428571,0.0,0.0,0.0,0.2,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.5010324036529687,0.0,0.0,0.35,0.6971428571428572,0.0098039215686274,1.0,0.0,0.1698113207547169,0.0098039215686274,QUIET,QUIET,False,P1S0A1
3,0.55,0.5010324036529687,0.0,0.0,0.35,0.64,0.0151515151515151,1.0,0.0,0.1507936507936507,0.0151515151515151,QUIET,QUIET,False,P1S0A1
4,0.55,0.5010324036529687,0.0,0.0,0.35,0.7342857142857143,0.0,0.0,0.0,0.2043010752688172,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.5010324036529687,0.0,0.0,0.35,0.7,0.0,0.0,0.0,0.2,0.0,QUIET,QUIET,False,P1S0A1
1,0.55,0.5010324036529687,0.0,0.0,0.6,0.6742857142857143,0.0,0.0,0.0,0.1842105263157894,0.0,QUIET,QUIET,False,P1S0A1
2,0.55,0.5010324036529687,0.0,0.0,0.6,0.7171428571428572,0.0101010101010101,1.0,0.0,0.1717171717171717,0.0101010101010101,QUIET,QUIET,False,P1S0A1
3,0.55,0.5010324036529687,0.0,0.0,0.6,0.6857142857142857,0.019047619047619,1.0,0.0,0.1909090909090909,0.019047619047619,QUIET,QUIET,False,P1S0A1
4,0.55,0.5010324036529687,0.0,0.0,0.6,0.74,0.0,0.0,0.0,0.1978021978021978,0.0,QUIET,QUIET,False,P1S0A1
5,0.55,0.5010324036529687,0.0,0.0,0.6,0.6771428571428572,0.0088495575221238,1.0,0.0,0.1946902654867256,0.0088495575221238,QUIET,QUIET,False,P1S0A1
1,0.75,0.0510324036529687,0.0,0.0,0.15,0.42,0.0,0.0,0.0,0.0935960591133004,0.0,QUIET,QUIET,False,P1S0A1
2,0.75,0.0510324036529687,0.0,0.0,0.15,0.4285714285714285,0.0,0.0,0.0,0.085,0.0,QUIET,QUIET,False,P1S0A1
3,0.75,0.0510324036529687,0.0,0.0,0.15,0.46,0.0,0.0,0.0,0.0899470899470899,0.0,QUIET,QUIET,False,P1S0A1
4,0.75,0.0510324036529687,0.0,0.0,0.15,0.44,0.0,0.0,0.0,0.086734693877551,0.0,QUIET,QUIET,False,P1S0A1
5,0.75,0.0510324036529687,0.0,0.0,0.15,0.4428571428571428,0.0,0.0,0.0,0.1025641025641025,0.0,QUIET,QUIET,False,P1S0A1
1,0.75,0.0510324036529687,0.0,0.0,0.35,0.3885714285714285,0.0,0.0,0.0,0.0841121495327102,0.0,QUIET,QUIET,False,P1S0A1
2,0.75,0.0510324036529687,0.0,0.0,0.35,0.4142857142857143,0.0,0.0,0.0,0.0878048780487804,0.0,QUIET,QUIET,False,P1S0A1
3,0.75,0.0510324036529687,0.0,0.0,0.35,0.4714285714285714,0.0,0.0,0.0,0.1027027027027027,0.0,QUIET,QUIET,False,P1S0A1
4,0.75,0.0510324036529687,0.0,0.0,0.35,0.5428571428571428,0.0,0.0,0.0,0.10625,0.0,QUIET,QUIET,False,P1S0A1
5,0.75,0.0510324036529687,0.0,0.0,0.35,0.4714285714285714,0.0,0.0,0.0,0.0918918918918919,0.0,QUIET,QUIET,False,P1S0A1
1,0.75,0.0510324036529687,0.0,0.0,0.6,0.3971428571428571,0.0,0.0,0.0,0.0900473933649289,0.0,QUIET,QUIET,False,P1S0A1
2,0.75,0.0510324036529687,0.0,0.0,0.6,0.4885714285714285,0.0,0.0,0.0,0.106145251396648,0.0,QUIET,QUIET,False,P1S0A1
3,0.75,0.0510324036529687,0.0,0.0,0.6,0.48,0.0,0.0,0.0,0.0989010989010989,0.0,QUIET,QUIET,False,P1S0A1
4,0.75,0.0510324036529687,0.0,0.0,0.6,0.5714285714285714,0.0,0.0,0.0,0.0933333333333333,0.0,QUIET,QUIET,False,P1S0A1
5,0.75,0.0510324036529687,0.0,0.0,0.6,0.4685714285714286,0.0,0.0,0.0,0.0967741935483871,0.0,QUIET,QUIET,False,P1S0A1
1,0.75,0.2510324036529688,0.0,0.0,0.15,0.4828571428571429,0.0108695652173913,0.6666666666666666,0.0,0.1325966850828729,0.0108695652173913,QUIET,QUIET,False,P1S0A1
2,0.75,0.2510324036529688,0.0,0.0,0.15,0.4771428571428571,0.0054644808743169,1.0,0.0,0.1311475409836065,0.0054644808743169,QUIET,QUIET,False,P1S0A1
3,0.75,0.2510324036529688,0.0,0.0,0.15,0.5285714285714286,0.0,0.0,0.0,0.1333333333333333,0.0,QUIET,QUIET,False,P1S0A1
4,0.75,0.2510324036529688,0.0,0.0,0.15,0.5657142857142857,0.0131578947368421,0.75,0.0,0.125,0.0131578947368421,QUIET,QUIET,False,P1S0A1
5,0.75,0.2510324036529688,0.0,0.0,0.15,0.5171428571428571,0.0118343195266272,1.0,0.0,0.1301775147928994,0.0118343195266272,QUIET,QUIET,False,P1S0A1
1,0.75,0.2510324036529688,0.0,0.0,0.35,0.4314285714285714,0.0,0.0,0.0,0.1155778894472361,0.0,QUIET,QUIET,False,P1S0A1
2,0.75,0.2510324036529688,0.0,0.0,0.35,0.5,0.0112994350282485,1.0,0.0,0.1314285714285714,0.0112994350282485,QUIET,QUIET,False,P1S0A1
3,0.75,0.2510324036529688,0.0,0.0,0.35,0.5114285714285715,0.0058479532163742,0.5,0.0,0.1403508771929824,0.0058479532163742,QUIET,QUIET,False,P1S0A1
4,0.75,0.2510324036529688,0.0,0.0,0.35,0.6085714285714285,0.0,0.0,0.0,0.1313868613138686,0.0,QUIET,QUIET,False,P1S0A1
5,0.75,0.2510324036529688,0.0,0.0,0.35,0.54,0.0,0.0,0.0,0.1366459627329192,0.0,QUIET,QUIET,False,P1S0A1
1,0.75,0.2510324036529688,0.0,0.0,0.6,0.4428571428571428,0.0,0.0,0.0,0.1025641025641025,0.0,QUIET,QUIET,False,P1S0A1
2,0.75,0.2510324036529688,0.0,0.0,0.6,0.5314285714285715,0.0,0.0,0.0,0.1097560975609756,0.0,QUIET,QUIET,False,P1S0A1
3,0.75,0.2510324036529688,0.0,0.0,0.6,0.5085714285714286,0.0058479532163742,0.6666666666666666,0.0,0.1162790697674418,0.0058479532163742,QUIET,QUIET,False,P1S0A1
4,0.75,0.2510324036529688,0.0,0.0,0.6,0.6028571428571429,0.0,0.0,0.0,0.1151079136690647,0.0,QUIET,QUIET,False,P1S0A1
5,0.75,0.2510324036529688,0.0,0.0,0.6,0.5542857142857143,0.0,0.0,0.0,0.1282051282051282,0.0,QUIET,QUIET,False,P1S0A1
1,0.75,0.5010324036529687,0.0,0.0,0.15,0.4942857142857143,0.034090909090909,1.0,0.0056497175141242,0.135593220338983,0.0400317082837891,QUIET,QUIET,False,P1S0A1
2,0.75,0.5010324036529687,0.0,0.0,0.15,0.5057142857142857,0.0232558139534883,1.0,0.0,0.1502890173410404,0.0232558139534883,QUIET,QUIET,False,P1S0A1
3,0.75,0.5010324036529687,0.0,0.0,0.15,0.4857142857142857,0.0222222222222222,1.0,0.0,0.1333333333333333,0.0222222222222222,QUIET,QUIET,False,P1S0A1
4,0.75,0.5010324036529687,0.0,0.0,0.15,0.5828571428571429,0.0139860139860139,1.0,0.0,0.1301369863013698,0.0139860139860139,QUIET,QUIET,False,P1S0A1
5,0.75,0.5010324036529687,0.0,0.0,0.15,0.5257142857142857,0.0240963855421686,1.0,0.0,0.1506024096385542,0.0240963855421686,QUIET,QUIET,False,P1S0A1
1,0.75,0.5010324036529687,0.0,0.0,0.35,0.48,0.0268817204301075,1.0,0.0,0.1318681318681318,0.0268817204301075,QUIET,QUIET,False,P1S0A1
2,0.75,0.5010324036529687,0.0,0.0,0.35,0.5028571428571429,0.0231213872832369,1.0,0.0,0.1436781609195402,0.0231213872832369,QUIET,QUIET,False,P1S0A1
3,0.75,0.5010324036529687,0.0,0.0,0.35,0.5171428571428571,0.0236686390532544,1.0,0.0,0.1538461538461538,0.0236686390532544,QUIET,QUIET,False,P1S0A1
4,0.75,0.5010324036529687,0.0,0.0,0.35,0.5885714285714285,0.0206896551724137,1.0,0.0,0.1458333333333333,0.0206896551724137,QUIET,QUIET,False,P1S0A1
