t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.35751873269525225,0.4999363469548691,0.35751873269525225,0.4999363469548691,0.2442398800204226,0.5,0.0,0.3373448404302144,0.3434719811150113,0.0033333333333333335,0.0,0.3373448404302144,0.3434719811150113,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.25,0.50762626169642,0.5091576954120545,0.5060948279807855,0.0,0.0,0,0.10457516339869281,0.5433333333333333
1,0.36697195329105015,0.4992858775432787,0.36697195329105015,0.4992858775432787,0.2442398800204226,0.5010930926040233,0.6166666666666667,0.33861150709688104,0.34442198111501127,0.0033333333333333335,0.6166666666666667,0.33861150709688104,0.34442198111501127,0.0033333333333333335,0.03,0.03333333333333333,0.0,0.02,0.0,0.0,0.19090640626929667,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.004999999999999999,0.0,0.03333333333333333,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.22,0.25,0.5112398849730638,0.5122640648750383,0.5102157050710896,0.0,1.0,0,0.10457516339869281,0.5433333333333333
2,0.3768480108368933,0.4984515190782537,0.3768480108368933,0.4984515190782537,0.2442398800204226,0.5011869813342099,0.84,0.3399448404302144,0.34542198111501127,0.0033333333333333335,0.84,0.3399448404302144,0.34542198111501127,0.0033333333333333335,0.04,0.043333333333333335,0.0,0.01,0.0,0.0,0.19135294827608187,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,21,0.011474999999999999,0.0,0.07599999999999998,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.22,0.25,0.5148341891413188,0.5153317961212439,0.5143365821613934,0.0,2.0,0,0.10457516339869281,0.5433333333333333
3,0.38579883376116975,0.49903674365104206,0.38579883376116975,0.49903674365104206,0.2442398800204226,0.5012873567913078,0.8966666666666666,0.3418781737635477,0.3468719811150113,0.006666666666666667,0.8966666666666666,0.3418781737635477,0.3468719811150113,0.006666666666666667,0.05,0.05,0.0,0.023333333333333334,0.0,0.0,0.19179793887402402,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,18,0.018917624999999997,0.0,0.12447999999999998,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.22,0.25,0.5184092901158349,0.5183611209799724,0.5184574592516975,0.0,3.0,0,0.10457516339869281,0.5433333333333333
4,0.39391167366166097,0.4995459805906391,0.39391167366166097,0.4995459805906391,0.2442398800204226,0.4982800921155523,0.9033333333333333,0.3425448404302143,0.3473719811150113,0.006666666666666667,0.9033333333333333,0.3425448404302143,0.3473719811150113,0.006666666666666667,0.02,0.02,0.0,0.0033333333333333335,0.0,0.0,0.1922413786763892,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,15,0.021823036875,0.0,0.14199040000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.521965303115775,0.5213522698895485,0.5225783363420016,0.0,4.0,0,0.10457516339869281,0.5433333333333333
5,0.40331364357753213,0.4988892554649803,0.40331364357753213,0.4988892554649803,0.2442398800204226,0.4953089043930446,0.9,0.34374484043021436,0.34827198111501134,0.006666666666666667,0.9,0.34374484043021436,0.34827198111501134,0.006666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0,0.19268326838897318,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,12,0.026713921690625,0.0,0.17248392533333332,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5255023426689863,0.5243054719056672,0.5266992134323054,0.0,5.0,0,0.10457516339869281,0.5433333333333333
6,0.4123564454243562,0.49810131728437135,0.4123564454243562,0.49810131728437135,0.2442398800204226,0.49255749984255515,0.9033333333333333,0.3450781737635477,0.3492719811150113,0.013333333333333334,0.9033333333333333,0.3450781737635477,0.3492719811150113,0.013333333333333334,0.03333333333333333,0.03666666666666667,0.0,0.016666666666666666,0.0,0.0,0.19312295159884196,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,11,0.03208035208217187,0.0,0.2057009134933333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.529016092235088,0.5272209547096893,0.5308112297604869,0.0,6.0,0,0.10457516339869281,0.5433333333333333
7,0.42074400867344763,0.49847686908202615,0.42074400867344763,0.49847686908202615,0.2442398800204226,0.49283563857700957,0.8933333333333333,0.34626824275442725,0.3502719811150113,0.016666666666666666,0.8933333333333333,0.34626824275442725,0.3502719811150113,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.03,0.0,0.0,0.19356080470749945,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,8,0.036919950321761014,0.0,0.2349202285568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5325092016941887,0.5300989446168871,0.5349194587714904,0.0,7.0,0,0.10457516339869281,0.5433333333333333
8,0.4284357654388153,0.4986513129690806,0.4284357654388153,0.4986513129690806,0.2442398800204226,0.49391326058838914,0.94,0.3474682427544272,0.3511719811150113,0.02,0.94,0.3474682427544272,0.3511719811150113,0.02,0.03333333333333333,0.03333333333333333,0.0,0.04,0.0,0.0,0.19399710947230234,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,6,0.04173535057015221,0.0,0.2635551573189973,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5359836771835679,0.5329396665846418,0.539027687782494,0.0,8.0,0,0.10457516339869281,0.5433333333333333
9,0.43762446754608636,0.4986731901939489,0.43762446754608636,0.4986731901939489,0.2442398800204226,0.49344709244614704,0.9166666666666666,0.3487946123679241,0.35230509881999006,0.023333333333333334,0.9166666666666666,0.3487946123679241,0.35230509881999006,0.023333333333333334,0.043333333333333335,0.043333333333333335,0.0,0.05,0.0,0.0,0.19443186696905998,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,4,0.048026673817301455,0.0,0.3016173875059507,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.08,0.043333333333333335,0.22,0.25,0.5394396305070437,0.53574334422059,0.5431359167934975,0.0,9.0,0,0.10457516339869281,0.5433333333333333
