t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34388162670016265,0.5007972305883788,0.34388162670016265,0.5007972305883788,0.2541767541171084,0.5,0.0,0.3301052859610574,0.3392950602198574,0.005714285714285714,0.0,0.3301052859610574,0.3392950602198574,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.25
1,0.35414496305106824,0.5006824480880607,0.35414496305106824,0.5006824480880607,0.2541767541171084,0.4989895788137837,0.6571428571428571,0.33136242881820027,0.3402379173627146,0.005714285714285714,0.6571428571428571,0.33136242881820027,0.3402379173627146,0.005714285714285714,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.03142857142857143,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,1.0,0.09,0.25
2,0.3641220188705209,0.5007384639703704,0.3641220188705209,0.5007384639703704,0.2541767541171084,0.49806838955522054,0.8085714285714286,0.33263773445467015,0.34107290057284007,0.005714285714285714,0.8085714285714286,0.33263773445467015,0.34107290057284007,0.005714285714285714,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,24,0.011117142857142857,0.0,0.0736,0.0,0.0,0.9285714285714286,0.09,0.25
3,0.37276181247736556,0.5009359223830263,0.37276181247736556,0.5009359223830263,0.2541767541171084,0.4970295330451225,0.9114285714285715,0.33412344874038447,0.3421871862871258,0.008571428571428572,0.9114285714285715,0.33412344874038447,0.3421871862871258,0.008571428571428572,0.054285714285714284,0.054285714285714284,0.054285714285714284,0.0,0.05714285714285714,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,19,0.019204414285714285,0.0,0.12641371428571427,0.0,0.0,0.9473684210526315,0.09,0.25
4,0.381465321549907,0.50140960724311,0.381465321549907,0.50140960724311,0.2541767541171084,0.49510113130844874,0.9085714285714286,0.33458059159752734,0.34253004342998294,0.008571428571428572,0.9085714285714286,0.33458059159752734,0.34253004342998294,0.008571428571428572,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.04285714285714286,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,15,0.022965535071428574,0.0,0.1495997257142857,0.0,0.0,0.8888888888888888,0.09,0.25
5,0.3899123072760431,0.5013191208536217,0.3899123072760431,0.5013191208536217,0.2541767541171084,0.49330435621378677,0.9114285714285715,0.3356091630260987,0.3433014720014115,0.008571428571428572,0.9114285714285715,0.3356091630260987,0.3433014720014115,0.008571428571428572,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.06857142857142857,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,13,0.029483958198839286,0.0,0.19232201691428566,0.0,0.0,0.875,0.09,0.25
6,0.40095260598622895,0.5006812482690502,0.40095260598622895,0.5006812482690502,0.2541767541171084,0.49084917663538546,0.8828571428571429,0.3364449539695363,0.34394432914426865,0.011428571428571429,0.8828571428571429,0.3364449539695363,0.34394432914426865,0.011428571428571429,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.08571428571428572,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03279368126498794,0.0,0.2199041480045714,0.0,0.0,1.0,0.09,0.25
7,0.4090588096391668,0.49944233250630304,0.4090588096391668,0.49944233250630304,0.2541767541171084,0.4889053973781949,0.9285714285714286,0.337359239683822,0.3448871862871258,0.011428571428571429,0.9285714285714286,0.337359239683822,0.3448871862871258,0.011428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.07714285714285714,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,13,0.037772570001520143,0.0,0.24979177933019428,0.0,0.0,1.0,0.09,0.25
8,0.41950667403297887,0.49939395865330205,0.41950667403297887,0.49939395865330205,0.2541767541171084,0.4868140811888935,0.9057142857142857,0.3384449539695363,0.3458729005728401,0.014285714285714285,0.9057142857142857,0.3384449539695363,0.3458729005728401,0.014285714285714285,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.11714285714285715,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,12,0.04280218957254686,0.0,0.2905102294578761,0.0,0.0,1.0,0.09,0.25
9,0.4289540375482076,0.4988105750715981,0.4289540375482076,0.4988105750715981,0.2541767541171084,0.48517152736945396,0.9085714285714286,0.33930532511663336,0.3465586148585543,0.017142857142857144,0.9085714285714286,0.33930532511663336,0.3465586148585543,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.11142857142857143,0.0,0.0,0.1880495277900403,0.06715000000000002,11.794285714285714,0.0,0.0,0.15,0.08,11,0.04647389291039841,0.0,0.31898573915443285,0.0,0.0,1.0,0.09,0.25
