alpha,delta,sigma,pi_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.0,0.0,0.75,0.25,1,0.1191489361702127,0.3285714285714285,0.1485714285714285,0.8040988547317661,0.9714285714285714,0.9367922677020337,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.25/seed_01
0.0,0.0,0.75,0.25,2,0.1146788990825688,0.3771428571428571,0.1457142857142857,0.8300719748088169,0.9737966711650922,0.9582698190275803,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.25/seed_02
0.0,0.0,0.75,0.25,3,0.1383928571428571,0.36,0.1628571428571428,0.7998610145934677,0.9754459115126245,0.9483670610364652,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.25/seed_03
0.0,0.0,0.75,0.25,4,0.1400966183574879,0.4085714285714286,0.1485714285714285,0.8279094827586206,0.9800646551724138,0.963999761474435,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.25/seed_04
0.0,0.0,0.75,0.25,5,0.1333333333333333,0.4428571428571428,0.1542857142857142,0.816746126340882,0.9810290027810886,0.9687934866571546,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.25/seed_05
0.0,0.0,0.75,0.5,1,0.1212121212121212,0.34,0.1428571428571428,0.8210354223433243,0.9758038147138964,0.9617662290511868,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.50/seed_01
0.0,0.0,0.75,0.5,2,0.1220657276995305,0.3914285714285714,0.1514285714285714,0.8257592551540678,0.9752826424296165,0.964335190310772,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.50/seed_02
0.0,0.0,0.75,0.5,3,0.1415525114155251,0.3742857142857143,0.1628571428571428,0.7935072940209574,0.9777070063694268,0.9616365386177135,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.50/seed_03
0.0,0.0,0.75,0.5,4,0.1502347417840375,0.3914285714285714,0.1514285714285714,0.8283022160181469,0.9782760425754667,0.9689781728005141,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.50/seed_04
0.0,0.0,0.75,0.5,5,0.136986301369863,0.3742857142857143,0.1542857142857142,0.8024020887728459,0.978798955613577,0.965464295334879,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.75/pi_0.50/seed_05
0.0,0.0,0.95,0.05,1,0.096,0.2857142857142857,0.1285714285714285,0.7970923674645946,0.9769394660985086,0.9639180749039898,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.05/seed_01
0.0,0.0,0.95,0.05,2,0.0817120622568093,0.2657142857142857,0.1114285714285714,0.8042356774368721,0.9705403203909856,0.9451766623016289,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.05/seed_02
0.0,0.0,0.95,0.05,3,0.0901639344262295,0.3028571428571429,0.1228571428571428,0.7806991774383079,0.970475910693302,0.9523114249350437,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.05/seed_03
0.0,0.0,0.95,0.05,4,0.0958333333333333,0.3142857142857143,0.14,0.7886063072227874,0.9819938962360122,0.9740897201418699,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.05/seed_04
0.0,0.0,0.95,0.05,5,0.0982905982905982,0.3314285714285714,0.1428571428571428,0.7734863114847211,0.979893218221061,0.9579583574435135,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.05/seed_05
0.0,0.0,0.95,0.25,1,0.1093117408906882,0.2942857142857142,0.12,0.8013713780137138,0.9796505197965052,0.9680832688186868,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_01
0.0,0.0,0.95,0.25,2,0.1106719367588932,0.2771428571428571,0.1371428571428571,0.7853624901497241,0.9792159180457053,0.9708272848439568,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_02
0.0,0.0,0.95,0.25,3,0.141025641025641,0.3314285714285714,0.1428571428571428,0.7721476510067115,0.9765100671140939,0.9503936943853778,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_03
0.0,0.0,0.95,0.25,4,0.1255230125523012,0.3171428571428571,0.1285714285714285,0.7966000596480763,0.9805149617258176,0.972975476112754,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_04
0.0,0.0,0.95,0.25,5,0.1148936170212766,0.3285714285714285,0.1228571428571428,0.8130373272390902,0.9806290129502666,0.9707293316466578,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_05
0.0,0.0,0.95,0.5,1,0.1260162601626016,0.2971428571428571,0.1285714285714285,0.782783326096396,0.9795918367346939,0.9687471064909646,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_01
0.0,0.0,0.95,0.5,2,0.11284046692607,0.2657142857142857,0.1285714285714285,0.7639052095573835,0.9772816294555425,0.9673822591016208,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_02
0.0,0.0,0.95,0.5,3,0.1416309012875536,0.3342857142857143,0.1314285714285714,0.783410138248848,0.9798521058836137,0.9634700866289416,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_03
0.0,0.0,0.95,0.5,4,0.1285140562248996,0.2885714285714286,0.1142857142857142,0.7864510733203234,0.981042654028436,0.9736323617149478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_04
0.0,0.0,0.95,0.5,5,0.1363636363636363,0.3085714285714285,0.1342857142857142,0.7726592880646126,0.9792601455778243,0.9666528936523497,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_05
0.0,0.2,0.25,0.05,1,0.0,0.0457142857142857,0.0457142857142857,0.5452196382428941,0.6847545219638242,0.5942378366731308,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.05/seed_01
0.0,0.2,0.25,0.05,2,0.0065359477124183,0.1257142857142857,0.0628571428571428,0.73450070989115,0.8168480832938949,0.7452437136416009,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.05/seed_02
0.0,0.2,0.25,0.05,3,0.0,0.0514285714285714,0.04,0.6103253182461104,0.7411598302687411,0.6579113924050631,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.05/seed_03
0.0,0.2,0.25,0.05,4,0.0,0.0942857142857142,0.0485714285714285,0.6690276883451385,0.7714101738570509,0.6829246022794411,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.05/seed_04
0.0,0.2,0.25,0.05,5,0.0,0.0628571428571428,0.0628571428571428,0.6563965170797053,0.7669122572002679,0.6809507789830395,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.05/seed_05
0.0,0.2,0.25,0.25,1,0.0950226244343891,0.3685714285714285,0.1314285714285714,0.800174520069808,0.9526614310645725,0.723412100207004,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.25/seed_01
0.0,0.2,0.25,0.25,2,0.1024390243902439,0.4142857142857143,0.1171428571428571,0.8067583630497538,0.9590762438444558,0.9218340849829372,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.25/seed_02
0.0,0.2,0.25,0.25,3,0.1083743842364532,0.42,0.1457142857142857,0.8270617748510505,0.9689557855126999,0.8611835354287009,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.25/seed_03
0.0,0.2,0.25,0.25,4,0.1135135135135135,0.4714285714285714,0.1314285714285714,0.8606451612903225,0.9696774193548388,0.9301945024762569,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.25/seed_04
0.0,0.2,0.25,0.25,5,0.085972850678733,0.3685714285714285,0.1342857142857142,0.8259995981514969,0.9485633916013663,0.7477790571832456,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.25/seed_05
0.0,0.2,0.25,0.5,1,0.119047619047619,0.4,0.1657142857142857,0.8133844339622641,0.9660966981132075,0.7997950840341076,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.50/seed_01
0.0,0.2,0.25,0.5,2,0.1185567010309278,0.4457142857142857,0.1714285714285714,0.7951807228915663,0.9663989290495315,0.8238382353530491,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.50/seed_02
0.0,0.2,0.25,0.5,3,0.1223404255319148,0.4628571428571428,0.1714285714285714,0.8260090921614548,0.9731367957018873,0.8418942614764982,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.50/seed_03
0.0,0.2,0.25,0.5,4,0.1354166666666666,0.4514285714285714,0.1485714285714285,0.8733870967741936,0.9702956989247312,0.9050820177128763,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.50/seed_04
0.0,0.2,0.25,0.5,5,0.1187214611872146,0.3742857142857143,0.18,0.7643725815367607,0.9601990049751243,0.7916357789997504,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.25/pi_0.50/seed_05
0.0,0.2,0.75,0.05,1,0.08203125,0.2685714285714285,0.1371428571428571,0.8390452876376989,0.9655752753977969,0.901607746266037,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.05/seed_01
0.0,0.2,0.75,0.05,2,0.0916666666666666,0.3142857142857143,0.1314285714285714,0.8285714285714286,0.9702325581395349,0.9479688695979517,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.05/seed_02
0.0,0.2,0.75,0.05,3,0.1074766355140186,0.3885714285714285,0.1485714285714285,0.8028640256959315,0.976043897216274,0.9236129646966035,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.05/seed_03
0.0,0.2,0.75,0.05,4,0.0933333333333333,0.3571428571428571,0.1314285714285714,0.8614635396642317,0.9734717416378316,0.9535017220249618,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.05/seed_04
0.0,0.2,0.75,0.05,5,0.1004366812227074,0.3457142857142857,0.1371428571428571,0.8291330037380924,0.9729892680573978,0.9457532803077588,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.05/seed_05
0.0,0.2,0.75,0.25,1,0.1139240506329113,0.3228571428571428,0.14,0.8132404181184669,0.9745644599303136,0.9508170579211096,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.25/seed_01
0.0,0.2,0.75,0.25,2,0.1126126126126126,0.3657142857142857,0.1514285714285714,0.8138599566876353,0.9772094462204806,0.9610429466162199,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.25/seed_02
0.0,0.2,0.75,0.25,3,0.147982062780269,0.3628571428571429,0.1685714285714285,0.8001449725587657,0.9775292533913224,0.9575762056304636,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.25/seed_03
0.0,0.2,0.75,0.25,4,0.144927536231884,0.4085714285714286,0.1514285714285714,0.8265238411223813,0.9793345340790596,0.9678868804276786,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.25/seed_04
0.0,0.2,0.75,0.25,5,0.1402714932126696,0.3685714285714285,0.16,0.7747646336471551,0.9767703643061809,0.9549211726374878,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.25/seed_05
0.0,0.2,0.75,0.5,1,0.1350210970464135,0.3228571428571428,0.1514285714285714,0.8253851797505503,0.9753694581280788,0.9587187220854906,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.50/seed_01
0.0,0.2,0.75,0.5,2,0.1300448430493273,0.3628571428571429,0.1514285714285714,0.8162937694391492,0.9767231865155012,0.9631442263143885,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.50/seed_02
0.0,0.2,0.75,0.5,3,0.1363636363636363,0.3714285714285714,0.1628571428571428,0.8012742718446602,0.9776496763754046,0.9612149698338892,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.50/seed_03
0.0,0.2,0.75,0.5,4,0.1441860465116279,0.3857142857142857,0.1628571428571428,0.8150958466453674,0.9817092651757189,0.9725019605204095,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.50/seed_04
0.0,0.2,0.75,0.5,5,0.15,0.3714285714285714,0.1571428571428571,0.7907142857142857,0.9800892857142857,0.9664417885141819,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.75/pi_0.50/seed_05
0.0,0.2,0.95,0.05,1,0.0967741935483871,0.2914285714285714,0.1257142857142857,0.78164041281912,0.9780554046713743,0.9679262402789375,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.05/seed_01
0.0,0.2,0.95,0.05,2,0.0859375,0.2685714285714285,0.1142857142857142,0.7924223171999538,0.9762042277925378,0.9571791247456259,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.05/seed_02
0.0,0.2,0.95,0.05,3,0.08203125,0.2685714285714285,0.1314285714285714,0.8099563117958152,0.9760864566567027,0.9619322056749622,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.05/seed_03
0.0,0.2,0.95,0.05,4,0.0950413223140495,0.3085714285714285,0.1371428571428571,0.7842360629765324,0.9798989999009803,0.9725006028485921,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.05/seed_04
0.0,0.2,0.95,0.05,5,0.089430894308943,0.2971428571428571,0.1371428571428571,0.796689628779181,0.9808649062380406,0.9699610659270235,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.05/seed_05
0.0,0.2,0.95,0.25,1,0.1244813278008298,0.3114285714285714,0.1342857142857142,0.7795725895455001,0.9801344436640915,0.9708781818777942,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.25/seed_01
0.0,0.2,0.95,0.25,2,0.1240310077519379,0.2628571428571428,0.1257142857142857,0.7686832740213523,0.977278948809198,0.9678001499153226,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.25/seed_02
0.0,0.2,0.95,0.25,3,0.134453781512605,0.32,0.1428571428571428,0.7689564564564565,0.982545045045045,0.9710170104309233,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.25/seed_03
0.0,0.2,0.95,0.25,4,0.1215686274509803,0.2714285714285714,0.12,0.7740933512424446,0.9810275352585628,0.9730181664357291,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.25/seed_04
0.0,0.2,0.95,0.25,5,0.1218487394957983,0.32,0.1314285714285714,0.7987828818217511,0.9790930506478209,0.9678276081143685,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.25/seed_05
0.0,0.2,0.95,0.5,1,0.1260162601626016,0.2971428571428571,0.1257142857142857,0.7852983293556086,0.9811933174224343,0.9723148027913264,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.50/seed_01
0.0,0.2,0.95,0.5,2,0.11328125,0.2685714285714285,0.1342857142857142,0.7844357976653696,0.9788910505836576,0.9679001245158213,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.50/seed_02
0.0,0.2,0.95,0.5,3,0.1502145922746781,0.3342857142857143,0.1428571428571428,0.7497651379280895,0.9828337176530874,0.9709464298696536,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.50/seed_03
0.0,0.2,0.95,0.5,4,0.1176470588235294,0.2714285714285714,0.12,0.762335248394728,0.9825109834403515,0.9748726468059928,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.50/seed_04
0.0,0.2,0.95,0.5,5,0.1198347107438016,0.3085714285714285,0.1342857142857142,0.7589772513630382,0.9790374130475653,0.9678389124408482,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.20/sigma_0.95/pi_0.50/seed_05
0.0,0.4,0.25,0.05,1,0.0,0.0457142857142857,0.0457142857142857,0.6560392397302268,0.765787860208461,0.7000422295595389,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.05/seed_01
0.0,0.4,0.25,0.05,2,0.0,0.0457142857142857,0.0628571428571428,0.6744450768355151,0.7814456459874787,0.7091515973393965,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.05/seed_02
0.0,0.4,0.25,0.05,3,0.0,0.0457142857142857,0.04,0.6898630136986301,0.7890410958904109,0.707520905020905,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.05/seed_03
0.0,0.4,0.25,0.05,4,0.0,0.06,0.0485714285714285,0.6231263383297645,0.7394718058529621,0.6202675460739977,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.05/seed_04
0.0,0.4,0.25,0.05,5,0.0,0.0657142857142857,0.0628571428571428,0.6711764705882353,0.7711764705882352,0.6807961016478871,QUIET,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.05/seed_05
0.0,0.4,0.25,0.25,1,0.0982142857142857,0.36,0.1228571428571428,0.835033146353901,0.9708057113717491,0.872396726060353,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_retention_sweep/alpha_0.00/delta_0.40/sigma_0.25/pi_0.25/seed_01
