template,grid,seed,sigma_max,pi_max,base_opp_floor,exit_cost_baseline,exit_rate,fund_prevalence,max_active_punish_rate,max_punish_rate,regime,top5_share,top10_share,enforcer_share,run_dir
T2,3,7,0.65,0.15,0.3,0.7,0.62,0.1578947368421052,0.1423948220064725,0.1132686084142394,MIXED,0.2617866004962779,0.4857320099255583,0.4317617866004963,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_07
T2,3,8,0.65,0.15,0.3,0.7,0.5971428571428572,0.1276595744680851,0.1343283582089552,0.0953757225433526,MIXED,0.34313137372525493,0.5626874625074985,0.4595080983803239,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_08
T2,3,9,0.65,0.15,0.3,0.7,0.6342857142857142,0.140625,0.1304347826086956,0.110091743119266,MIXED,0.318448883666275,0.5581668625146886,0.5135135135135135,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_09
T2,3,10,0.65,0.15,0.3,0.7,0.6428571428571429,0.168,0.143312101910828,0.1242038216560509,MIXED,0.2746081504702194,0.4971786833855799,0.45454545454545453,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_10
T2,3,11,0.65,0.15,0.3,0.7,0.6428571428571429,0.144,0.1136363636363636,0.1038961038961039,MIXED,0.31711939355653823,0.5356917245735945,0.511054958938724,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_11
T2,3,12,0.65,0.15,0.3,0.7,0.66,0.134453781512605,0.1132075471698113,0.1114285714285714,MIXED,0.3407821229050279,0.5766604593420236,0.5090006207324643,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_12
T2,3,13,0.65,0.15,0.3,0.7,0.6114285714285714,0.1397058823529411,0.1481481481481481,0.1291291291291291,MIXED,0.28901734104046245,0.51252408477842,0.4206807964033398,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_13
T2,3,14,0.65,0.15,0.3,0.7,0.68,0.1517857142857142,0.1413793103448276,0.1137931034482758,MIXED,0.3009950248756219,0.527363184079602,0.35883084577114427,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_14
T2,3,15,0.65,0.15,0.3,0.7,0.62,0.1278195488721804,0.1479289940828402,0.1272189349112426,MIXED,0.3797909407665505,0.5894308943089431,0.5516840882694541,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_15
T2,3,16,0.65,0.15,0.3,0.7,0.6457142857142857,0.1451612903225806,0.1428571428571428,0.1114551083591331,MIXED,0.3518086347724621,0.587514585764294,0.47141190198366395,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_16
T2,3,17,0.65,0.15,0.3,0.7,0.6457142857142857,0.1129032258064516,0.1184210526315789,0.1019736842105263,MIXED,0.35058533579790513,0.6069008009858287,0.5643869377695625,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_17
T2,3,18,0.65,0.15,0.3,0.7,0.6514285714285715,0.1557377049180328,0.1237458193979933,0.1170568561872909,MIXED,0.2979961215255333,0.5423400129282482,0.4725274725274725,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_18
T2,3,19,0.65,0.15,0.3,0.7,0.6571428571428571,0.1416666666666666,0.1498257839721254,0.1254355400696864,MIXED,0.3145676146256529,0.546720835751596,0.4585026117237377,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_19
T2,3,20,0.65,0.15,0.3,0.7,0.6314285714285715,0.1240310077519379,0.1194029850746268,0.1134328358208955,MIXED,0.31011826544021026,0.5532194480946123,0.48817345597897505,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_20
T2,3,21,0.65,0.15,0.3,0.7,0.66,0.1428571428571428,0.1264705882352941,0.1205882352941176,MIXED,0.344735435595938,0.581507215392838,0.547300908605024,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_21
T2,3,22,0.65,0.15,0.3,0.7,0.6628571428571428,0.135593220338983,0.147239263803681,0.1411042944785276,MIXED,0.3247549019607843,0.5551470588235294,0.3713235294117647,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_22
T2,3,23,0.65,0.15,0.3,0.7,0.64,0.1269841269841269,0.1054545454545454,0.0945454545454545,MIXED,0.29948867786705624,0.5193571950328707,0.48429510591672753,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_23
T2,3,24,0.65,0.15,0.3,0.7,0.6485714285714286,0.1300813008130081,0.1433224755700325,0.1335504885993485,MIXED,0.3541423570595099,0.5688448074679113,0.5180863477246208,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_24
T2,3,25,0.65,0.15,0.3,0.7,0.6571428571428571,0.1583333333333333,0.1471571906354515,0.1174698795180722,MIXED,0.28200483091787437,0.5193236714975845,0.4444444444444444,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_25
T2,3,26,0.65,0.15,0.3,0.7,0.6485714285714286,0.1219512195121951,0.1,0.0851851851851851,MIXED,0.3470319634703196,0.5668623613829094,0.4964122635355512,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_26
T2,3,27,0.65,0.15,0.3,0.7,0.6628571428571428,0.135593220338983,0.1313131313131313,0.1111111111111111,MIXED,0.29513657561625584,0.5129913391072618,0.38907395069953365,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_27
T2,3,28,0.65,0.15,0.3,0.7,0.6542857142857142,0.140495867768595,0.131578947368421,0.1184210526315789,MIXED,0.3495830660679923,0.584990378447723,0.47530468248877483,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_28
T2,3,29,0.65,0.15,0.3,0.7,0.6057142857142858,0.1159420289855072,0.1180327868852459,0.0983606557377049,MIXED,0.3021148036253776,0.5377643504531722,0.5120845921450151,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_29
T2,3,30,0.65,0.15,0.3,0.7,0.6514285714285715,0.1557377049180328,0.1328671328671328,0.1083916083916083,MIXED,0.33548009367681497,0.5462529274004684,0.3799765807962529,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_3/seed_30
T2,4,1,0.65,0.15,0.3,0.7,0.5342857142857143,0.1288343558282208,0.1390728476821192,0.119205298013245,MIXED,0.296664716208309,0.5313048566413107,0.5681685196021065,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_01
T2,4,2,0.65,0.15,0.3,0.7,0.5485714285714286,0.1392405063291139,0.1257861635220125,0.1072555205047318,MIXED,0.31834440470107306,0.546244251405212,0.575370464997445,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_02
T2,4,3,0.65,0.15,0.3,0.7,0.5514285714285714,0.1464968152866242,0.173469387755102,0.1462585034013605,MIXED,0.2820114048729912,0.5241057542768274,0.4494556765163297,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_03
T2,4,4,0.65,0.15,0.3,0.7,0.64,0.1349206349206349,0.1619718309859155,0.1514084507042253,MIXED,0.34701114488348533,0.5597771023302939,0.5010131712259371,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_04
T2,4,5,0.65,0.15,0.3,0.7,0.56,0.1688311688311688,0.1538461538461538,0.1303030303030303,MIXED,0.2482308111050626,0.45073489384866633,0.39031028851388133,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_05
T2,4,6,0.65,0.15,0.3,0.7,0.56,0.1363636363636363,0.1274509803921568,0.1111111111111111,MIXED,0.2962962962962963,0.5065710872162486,0.45758661887694146,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_06
T2,4,7,0.65,0.15,0.3,0.7,0.5914285714285714,0.1398601398601398,0.1150159744408945,0.0980392156862745,MIXED,0.32661290322580644,0.5564516129032258,0.4326036866359447,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_07
T2,4,8,0.65,0.15,0.3,0.7,0.5485714285714286,0.1329113924050632,0.1557632398753894,0.1277258566978193,MIXED,0.2917378917378917,0.5071225071225072,0.5230769230769231,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_08
T2,4,9,0.65,0.15,0.3,0.7,0.5685714285714286,0.1920529801324503,0.1733333333333333,0.14,MIXED,0.2897542883634678,0.5118219749652295,0.4330088085303663,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_09
T2,4,10,0.65,0.15,0.3,0.7,0.56,0.1623376623376623,0.1585365853658536,0.1424050632911392,MIXED,0.2651775486827033,0.488545246277205,0.497709049255441,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_10
T2,4,11,0.65,0.15,0.3,0.7,0.5485714285714286,0.1518987341772152,0.1111111111111111,0.103125,MIXED,0.3103251568739304,0.5276668568168853,0.5772960638904735,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_11
T2,4,12,0.65,0.15,0.3,0.7,0.6171428571428571,0.1492537313432835,0.1580645161290322,0.132258064516129,MIXED,0.3693340794627868,0.6032456631225518,0.5204252937884724,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_12
T2,4,13,0.65,0.15,0.3,0.7,0.5685714285714286,0.1390728476821192,0.1561461794019933,0.1428571428571428,MIXED,0.26066627703097606,0.46756282875511396,0.4412624196376388,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_13
T2,4,14,0.65,0.15,0.3,0.7,0.5857142857142857,0.1517241379310344,0.1567398119122257,0.1402877697841726,MIXED,0.3047619047619048,0.5158730158730159,0.5058201058201058,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_14
T2,4,15,0.65,0.15,0.3,0.7,0.5742857142857143,0.1543624161073825,0.1557093425605536,0.1280276816608996,MIXED,0.26632882882882886,0.48592342342342343,0.49155405405405406,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_15
T2,4,16,0.65,0.15,0.3,0.7,0.52,0.1428571428571428,0.1666666666666666,0.1394557823129251,MIXED,0.2930383162439288,0.5110631408526713,0.5715056664867783,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_16
T2,4,17,0.65,0.15,0.3,0.7,0.5428571428571428,0.1125,0.1388888888888889,0.1215277777777777,MIXED,0.3294930875576037,0.5570276497695853,0.5305299539170507,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_17
T2,4,18,0.65,0.15,0.3,0.7,0.5657142857142857,0.125,0.1508196721311475,0.1213017751479289,MIXED,0.2633410672853828,0.49361948955916474,0.5052204176334106,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_18
T2,4,19,0.65,0.15,0.3,0.7,0.5571428571428572,0.1548387096774193,0.1347305389221557,0.1233333333333333,MIXED,0.2998324958123953,0.5069793411501954,0.43104410943606924,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_19
T2,4,20,0.65,0.15,0.3,0.7,0.58,0.1496598639455782,0.1580882352941176,0.1293375394321766,MIXED,0.3070308548305513,0.5260495700556399,0.5265553869499241,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_20
T2,4,21,0.65,0.15,0.3,0.7,0.6114285714285714,0.1397058823529411,0.1275362318840579,0.1217391304347826,MIXED,0.29954441913439633,0.525626423690205,0.41116173120728927,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_21
T2,4,22,0.65,0.15,0.3,0.7,0.5885714285714285,0.1597222222222222,0.1672473867595819,0.1533101045296167,MIXED,0.30528052805280526,0.5506050605060506,0.5451045104510451,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_22
T2,4,23,0.65,0.15,0.3,0.7,0.5657142857142857,0.131578947368421,0.1457627118644067,0.1276595744680851,MIXED,0.31921824104234525,0.5325732899022801,0.5217155266015201,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_23
T2,4,24,0.65,0.15,0.3,0.7,0.6085714285714285,0.1240875912408759,0.1693811074918566,0.1414141414141414,MIXED,0.3192346424974824,0.5297079556898288,0.47633434038267874,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_24
T2,4,25,0.65,0.15,0.3,0.7,0.5514285714285714,0.1401273885350318,0.1374570446735395,0.120274914089347,MIXED,0.24282296650717702,0.4659090909090909,0.5089712918660287,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_25
T2,4,26,0.65,0.15,0.3,0.7,0.6,0.1428571428571428,0.1303030303030303,0.1181818181818181,MIXED,0.309900410076157,0.5418863503222027,0.5272407732864675,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_26
T2,4,27,0.65,0.15,0.3,0.7,0.5714285714285714,0.1666666666666666,0.162251655629139,0.138801261829653,MIXED,0.29593810444874274,0.5120889748549323,0.4671179883945841,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_27
T2,4,28,0.65,0.15,0.3,0.7,0.5514285714285714,0.1337579617834395,0.1514084507042253,0.1232394366197183,MIXED,0.3056844547563805,0.5295823665893271,0.5493039443155452,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_28
T2,4,29,0.65,0.15,0.3,0.7,0.5257142857142857,0.1566265060240964,0.1478873239436619,0.1044303797468354,MIXED,0.29933211900425016,0.5282331511839709,0.5349119611414693,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_29
T2,4,30,0.65,0.15,0.3,0.7,0.5657142857142857,0.131578947368421,0.1388888888888889,0.1174698795180722,MIXED,0.28366914103923646,0.4973488865323436,0.4973488865323436,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T2/grid_4/seed_30
T3,0,1,0.4,0.25,0.3,0.3,0.8514285714285714,0.0,0.04,0.0372492836676217,QUIET,0.29508196721311475,0.49508196721311476,0.23278688524590163,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_01
T3,0,2,0.4,0.25,0.3,0.3,0.8628571428571429,0.0,0.0657142857142857,0.0628571428571428,QUIET,0.24550898203592814,0.40718562874251496,0.20958083832335328,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_02
T3,0,3,0.4,0.25,0.3,0.3,0.9028571428571428,0.0294117647058823,0.04,0.0371428571428571,COLLAPSE,0.315625,0.496875,0.1875,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_03
T3,0,4,0.4,0.25,0.3,0.3,0.8657142857142858,0.0,0.0514285714285714,0.0514285714285714,QUIET,0.246875,0.4125,0.19375,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_04
T3,0,5,0.4,0.25,0.3,0.3,0.8714285714285714,0.0,0.0657142857142857,0.0628571428571428,QUIET,0.26578073089701,0.4485049833887043,0.19933554817275748,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_05
T3,0,6,0.4,0.25,0.3,0.3,0.88,0.0,0.0485714285714285,0.0457142857142857,QUIET,0.2689075630252101,0.4173669467787115,0.19607843137254902,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_06
T3,0,7,0.4,0.25,0.3,0.3,0.9,0.0,0.0512820512820512,0.0512820512820512,COLLAPSE,0.28402366863905326,0.4289940828402367,0.1863905325443787,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_07
T3,0,8,0.4,0.25,0.3,0.3,0.8685714285714285,0.0217391304347826,0.0571428571428571,0.0571428571428571,QUIET,0.2375,0.40625,0.18125,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_08
T3,0,9,0.4,0.25,0.3,0.3,0.8628571428571429,0.0,0.0514285714285714,0.0514285714285714,QUIET,0.2915451895043732,0.48104956268221577,0.24489795918367346,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_09
T3,0,10,0.4,0.25,0.3,0.3,0.9085714285714286,0.0,0.0685714285714285,0.0685714285714285,COLLAPSE,0.28328611898017,0.45042492917847027,0.18980169971671387,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_10
T3,0,11,0.4,0.25,0.3,0.3,0.8485714285714285,0.0188679245283018,0.0628571428571428,0.06,QUIET,0.2491349480968858,0.41522491349480967,0.1903114186851211,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_11
T3,0,12,0.4,0.25,0.3,0.3,0.8885714285714286,0.0256410256410256,0.0514285714285714,0.0485714285714285,QUIET,0.4292565947242206,0.60431654676259,0.3237410071942446,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_12
T3,0,13,0.4,0.25,0.3,0.3,0.8885714285714286,0.0,0.0485714285714285,0.0485714285714285,QUIET,0.2908496732026144,0.4542483660130719,0.17973856209150327,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_13
T3,0,14,0.4,0.25,0.3,0.3,0.8685714285714285,0.0217391304347826,0.0514285714285714,0.0514285714285714,QUIET,0.24260355029585798,0.3994082840236686,0.1952662721893491,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_14
T3,0,15,0.4,0.25,0.3,0.3,0.8657142857142858,0.0,0.0514285714285714,0.0514285714285714,QUIET,0.3202614379084967,0.48366013071895425,0.27124183006535946,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_15
T3,0,16,0.4,0.25,0.3,0.3,0.88,0.0,0.0657142857142857,0.0628571428571428,QUIET,0.3258426966292135,0.5112359550561798,0.21629213483146068,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_16
T3,0,17,0.4,0.25,0.3,0.3,0.8942857142857142,0.0,0.0542857142857142,0.0542857142857142,QUIET,0.3104575163398693,0.48366013071895425,0.21241830065359477,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_17
T3,0,18,0.4,0.25,0.3,0.3,0.8971428571428571,0.0,0.0428571428571428,0.0428571428571428,QUIET,0.2222222222222222,0.3888888888888889,0.1437908496732026,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_18
T3,0,19,0.4,0.25,0.3,0.3,0.9028571428571428,0.0,0.0457142857142857,0.0457142857142857,COLLAPSE,0.27714285714285714,0.45714285714285713,0.18571428571428572,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_19
T3,0,20,0.4,0.25,0.3,0.3,0.8685714285714285,0.0,0.0391061452513966,0.0391061452513966,QUIET,0.30067567567567566,0.47297297297297297,0.25675675675675674,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_20
T3,0,21,0.4,0.25,0.3,0.3,0.8885714285714286,0.0,0.0542857142857142,0.0542857142857142,QUIET,0.276657060518732,0.4668587896253602,0.16138328530259366,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_21
T3,0,22,0.4,0.25,0.3,0.3,0.8885714285714286,0.0,0.0571428571428571,0.0571428571428571,QUIET,0.25617283950617287,0.43209876543209874,0.16666666666666666,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_22
T3,0,23,0.4,0.25,0.3,0.3,0.8771428571428571,0.0,0.0514285714285714,0.0428571428571428,QUIET,0.2363013698630137,0.4006849315068493,0.15753424657534246,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_23
T3,0,24,0.4,0.25,0.3,0.3,0.8914285714285715,0.0263157894736842,0.064516129032258,0.064516129032258,QUIET,0.39650872817955113,0.543640897755611,0.3167082294264339,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_24
T3,0,25,0.4,0.25,0.3,0.3,0.8857142857142857,0.0,0.0628571428571428,0.0628571428571428,QUIET,0.2360248447204969,0.40062111801242234,0.15527950310559005,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_25
T3,0,26,0.4,0.25,0.3,0.3,0.8914285714285715,0.0,0.0514285714285714,0.0514285714285714,QUIET,0.27,0.45666666666666667,0.16333333333333333,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_26
T3,0,27,0.4,0.25,0.3,0.3,0.8885714285714286,0.0,0.06,0.0514285714285714,QUIET,0.2929936305732484,0.4681528662420382,0.17834394904458598,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_27
T3,0,28,0.4,0.25,0.3,0.3,0.8914285714285715,0.0,0.0428571428571428,0.04,QUIET,0.27388535031847133,0.43312101910828027,0.18471337579617833,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_28
T3,0,29,0.4,0.25,0.3,0.3,0.8885714285714286,0.0,0.0485714285714285,0.0428571428571428,QUIET,0.2736842105263158,0.45964912280701753,0.09824561403508772,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_29
T3,0,30,0.4,0.25,0.3,0.3,0.8914285714285715,0.0,0.0571428571428571,0.0571428571428571,QUIET,0.2254335260115607,0.37572254335260113,0.15606936416184972,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_0/seed_30
T3,1,1,0.4,0.25,0.3,0.3,0.8371428571428572,0.0350877192982456,0.0971428571428571,0.0828571428571428,QUIET,0.2857142857142857,0.4810126582278481,0.16455696202531644,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_01
T3,1,2,0.4,0.25,0.3,0.3,0.8457142857142858,0.0555555555555555,0.0828571428571428,0.08,QUIET,0.362043795620438,0.5503649635036496,0.13722627737226278,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_02
T3,1,3,0.4,0.25,0.3,0.3,0.8742857142857143,0.0909090909090909,0.0742857142857142,0.0742857142857142,QUIET,0.25705794947994054,0.4472511144130758,0.1411589895988113,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_03
T3,1,4,0.4,0.25,0.3,0.3,0.8542857142857143,0.0784313725490196,0.0825242718446602,0.0776699029126213,QUIET,0.28907330567081607,0.49377593360995853,0.1313969571230982,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_04
T3,1,5,0.4,0.25,0.3,0.3,0.82,0.1111111111111111,0.0830945558739255,0.08,QUIET,0.2767857142857143,0.45089285714285715,0.24404761904761904,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_05
T3,1,6,0.4,0.25,0.3,0.3,0.8371428571428572,0.0350877192982456,0.0828571428571428,0.0742857142857142,QUIET,0.27964601769911507,0.46371681415929206,0.12035398230088495,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_06
T3,1,7,0.4,0.25,0.3,0.3,0.8514285714285714,0.0769230769230769,0.0718390804597701,0.0660919540229885,QUIET,0.3168,0.5056,0.1984,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_07
T3,1,8,0.4,0.25,0.3,0.3,0.8342857142857143,0.1034482758620689,0.0859598853868194,0.0859598853868194,QUIET,0.28477905073649756,0.49427168576104746,0.24058919803600654,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_08
T3,1,9,0.4,0.25,0.3,0.3,0.86,0.0612244897959183,0.094017094017094,0.0773638968481375,QUIET,0.37777777777777777,0.5370370370370371,0.2518518518518518,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_09
T3,1,10,0.4,0.25,0.3,0.3,0.8685714285714285,0.0869565217391304,0.1028571428571428,0.1,MIXED,0.2535014005602241,0.42857142857142855,0.18067226890756302,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_10
T3,1,11,0.4,0.25,0.3,0.3,0.8857142857142857,0.15,0.0742857142857142,0.0628571428571428,QUIET,0.26300148588410105,0.4457652303120357,0.12332838038632987,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_11
T3,1,12,0.4,0.25,0.3,0.3,0.8371428571428572,0.1052631578947368,0.0830945558739255,0.0744985673352435,QUIET,0.3038821954484605,0.5194109772423026,0.2757697456492637,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_12
T3,1,13,0.4,0.25,0.3,0.3,0.8257142857142857,0.0983606557377049,0.0914285714285714,0.0828571428571428,QUIET,0.2641509433962264,0.44702467343976776,0.20029027576197386,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_13
T3,1,14,0.4,0.25,0.3,0.3,0.8342857142857143,0.0172413793103448,0.0885714285714285,0.0714285714285714,QUIET,0.31896551724137934,0.5100574712643678,0.07040229885057471,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_14
T3,1,15,0.4,0.25,0.3,0.3,0.8485714285714285,0.1132075471698113,0.0771428571428571,0.0714285714285714,QUIET,0.2822185970636215,0.45840130505709625,0.16965742251223492,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_15
T3,1,16,0.4,0.25,0.3,0.3,0.8542857142857143,0.0980392156862745,0.0867052023121387,0.0780346820809248,QUIET,0.3012912482065997,0.48923959827833574,0.15781922525107603,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_16
T3,1,17,0.4,0.25,0.3,0.3,0.8285714285714286,0.0666666666666666,0.0885714285714285,0.0828571428571428,QUIET,0.28608923884514437,0.46981627296587924,0.16929133858267717,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_17
T3,1,18,0.4,0.25,0.3,0.3,0.8485714285714285,0.1320754716981132,0.0891719745222929,0.0821917808219178,QUIET,0.25116279069767444,0.4232558139534884,0.12403100775193798,/storage/kiran-stuff/code-geometry-abm/results/v3_0_envelope_sweep/T3/grid_1/seed_18
