t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3514961683740957,0.49570315698487005,0.3514961683740957,0.49570315698487005,0.23903325573756998,0.5,0.0,0.3422118846584117,0.3475544457039669,0.0,0.0,0.3422118846584117,0.3475544457039669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25
1,0.3591569987485757,0.4957376106286186,0.3591569987485757,0.4957376106286186,0.23903325573756998,0.5,0.64,0.343297598944126,0.3483687314182526,0.0,0.64,0.343297598944126,0.3483687314182526,0.0,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.025714285714285714,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004714285714285714,0.0,0.03142857142857143,0.0,0.0,0.6363636363636364,0.15,0.25
2,0.37071522220969133,0.49631437489921487,0.37071522220969133,0.49631437489921487,0.23903325573756998,0.5,0.8028571428571428,0.3442118846584117,0.3490544457039668,0.002857142857142857,0.8028571428571428,0.3442118846584117,0.3490544457039668,0.002857142857142857,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.03428571428571429,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,25,0.008119285714285714,0.0,0.05365714285714286,0.0,0.0,0.875,0.15,0.25
3,0.3806070810613374,0.4970628681219638,0.3806070810613374,0.4970628681219638,0.23903325573756998,0.5054814611106391,0.9114285714285715,0.3447833132298403,0.34948301713253827,0.005714285714285714,0.9114285714285715,0.3447833132298403,0.34948301713253827,0.005714285714285714,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.04285714285714286,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,23,0.010221546428571428,0.0,0.0668697142857143,0.0,0.0,1.0,0.15,0.25
4,0.38894085473208245,0.4984489867343331,0.38894085473208245,0.4984489867343331,0.23903325573756998,0.5068615012684072,0.9114285714285715,0.3459261703726974,0.35034015998968115,0.005714285714285714,0.9114285714285715,0.3459261703726974,0.35034015998968115,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.04,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,22,0.014456152982142858,0.0,0.09410374857142857,0.0,0.0,1.0,0.15,0.25
5,0.39772328055449707,0.4988709400144448,0.39772328055449707,0.4988709400144448,0.23903325573756998,0.5080400373301367,0.9085714285714286,0.3470118846584117,0.35115444570396687,0.005714285714285714,0.9085714285714286,0.3470118846584117,0.35115444570396687,0.005714285714285714,0.025714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.037142857142857144,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,21,0.018669586502946426,0.0,0.12079310217142858,0.0,0.0,0.9,0.15,0.25
6,0.4067226238584079,0.49913745911905244,0.4067226238584079,0.49913745911905244,0.23903325573756998,0.5092501756075434,0.9171428571428571,0.34824214251454255,0.352097302846824,0.008571428571428572,0.9171428571428571,0.34824214251454255,0.352097302846824,0.008571428571428572,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.054285714285714284,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,18,0.023719095713288837,0.0,0.15266295441371427,0.0,0.0,0.9166666666666666,0.15,0.25
7,0.4155605914327776,0.499350431757802,0.4155605914327776,0.499350431757802,0.23903325573756998,0.5102694447241674,0.9257142857142857,0.3490421425145425,0.3527830171325383,0.011428571428571429,0.9257142857142857,0.3490421425145425,0.3527830171325383,0.011428571428571429,0.022857142857142857,0.025714285714285714,0.025714285714285714,0.0,0.04285714285714286,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,16,0.02745764309186525,0.0,0.1753239810397257,0.0,0.0,0.8888888888888888,0.15,0.25
8,0.4252533499936575,0.4994967572255361,0.4252533499936575,0.4994967572255361,0.23903325573756998,0.5092822614763053,0.8971428571428571,0.35007071394311395,0.35368301713253825,0.014285714285714285,0.8971428571428571,0.35007071394311395,0.35368301713253825,0.014285714285714285,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.054285714285714284,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,14,0.03246321201926306,0.0,0.20610321570464546,0.0,0.0,1.0,0.15,0.25
9,0.4355992239442857,0.49925817727281624,0.4355992239442857,0.49925817727281624,0.23903325573756998,0.509949307567242,0.9171428571428571,0.35145148108440616,0.3550115885611097,0.017142857142857144,0.9171428571428571,0.35145148108440616,0.3550115885611097,0.017142857142857144,0.04285714285714286,0.045714285714285714,0.045714285714285714,0.0,0.08571428571428572,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03855385362726439,0.0,0.2476954371048383,0.0,0.0,1.0,0.15,0.25
10,0.4435732212394412,0.4997920043079057,0.4435732212394412,0.4997920043079057,0.23903325573756998,0.5108631105171259,0.8914285714285715,0.35282290965583474,0.35604015998968114,0.017142857142857144,0.8914285714285715,0.35282290965583474,0.35604015998968114,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.06571428571428571,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,11,0.043503941501985215,0.0,0.2770272426484558,0.0,0.0,1.0,0.15,0.25
11,0.45274035976606447,0.5010066907274889,0.45274035976606447,0.5010066907274889,0.23903325573756998,0.5115344659056582,0.88,0.35411626830872195,0.3576258742753954,0.017142857142857144,0.88,0.35411626830872195,0.3576258742753954,0.017142857142857144,0.054285714285714284,0.05714285714285714,0.05714285714285714,0.0,0.11428571428571428,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,9,0.051318422248684055,0.0,0.3286295549383438,0.0,0.0,1.0,0.15,0.25
12,0.4618949005294925,0.5004840853602827,0.4618949005294925,0.5004840853602827,0.23903325573756998,0.512165104055586,0.9314285714285714,0.35457341116586477,0.35825430121934954,0.017142857142857144,0.9314285714285714,0.35457341116586477,0.35825430121934954,0.017142857142857144,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.10571428571428572,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,8,0.05409040156601205,0.0,0.3506283924110055,0.0,0.0,1.0,0.15,0.25
13,0.4721313469418413,0.5013114850140333,0.4721313469418413,0.5013114850140333,0.23903325573756998,0.5130709049534719,0.9114285714285715,0.35543055402300766,0.3591114440764924,0.017142857142857144,0.9114285714285715,0.35543055402300766,0.3591114440764924,0.017142857142857144,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.15428571428571428,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,7,0.058397433726422567,0.0,0.38075868170564253,0.0,0.0,1.0,0.15,0.25
14,0.48082470546614803,0.5006435880120312,0.48082470546614803,0.5006435880120312,0.23903325573756998,0.5142840378980176,0.9257142857142857,0.35638117248748924,0.3599685869336353,0.02,0.9257142857142857,0.35638117248748924,0.3599685869336353,0.02,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.19142857142857142,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,5,0.06284830370064759,0.0,0.4102863652143868,0.0,0.0,1.0,0.15,0.25
15,0.492053750297327,0.5008167267024427,0.492053750297327,0.5008167267024427,0.23903325573756998,0.5146510805727512,0.9,0.3578097439160607,0.36133181517966867,0.022857142857142857,0.9,0.3578097439160607,0.36133181517966867,0.022857142857142857,0.06,0.06,0.06,0.0,0.21714285714285714,0.0,0.0,0.18822888022857642,0.07820000000000002,11.794285714285714,0.0,0.0,0.15,0.08,5,0.06990534789643008,0.0,0.462080637910099,0.0,0.0,0.9047619047619048,0.15,0.25
