eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.1,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12163892445582586,0.4157142857142857,0.8010839531348728,0.17252611479276644,0.7163741520470812,0.39159099835576805
0.1,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1025646598565529,0.36142857142857143,0.8155944628506431,0.14441453056271802,0.8972966189180769,0.3775011430245675
0.1,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1410689777868144,0.3914285714285714,0.8095013711033051,0.16049994284190067,0.9565278109859893,0.3663033811862838
0.1,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14411525974025968,0.38999999999999996,0.8121421158276153,0.16745305729417426,0.963818132005896,0.3662910513223175
0.1,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0943336498892054,0.3085714285714285,0.7930861578734758,0.13111262011292701,0.961696440628651,0.3673209700036584
0.1,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12997960690552368,0.3171428571428571,0.7813494767086453,0.1358024691358024,0.969841093254497,0.36598203463084467
0.1,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12856571580911755,0.3085714285714285,0.7783138140183611,0.1339563862928348,0.9694091935264189,0.3648785575379528
0.1,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.1,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09228740936058005,0.41000000000000003,0.8248380107286053,0.13128805620608897,0.7586630735100742,0.4775993445573385
0.1,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12281297134238306,0.4257142857142857,0.8058948778350461,0.1701213346814964,0.7301938249275217,0.4947901682743002
0.1,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09798250844762466,0.3714285714285714,0.8238099684894369,0.1446163546415753,0.9120475238108889,0.47869221667803297
0.1,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14182175471043806,0.38857142857142857,0.8082935655904034,0.1609042553191489,0.9548895377821347,0.46981404109331426
0.1,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1461725682777634,0.3942857142857143,0.8132274222517442,0.1677317272356063,0.9638366987919929,0.46547248879479386
0.1,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09453540330984295,0.31285714285714283,0.7947385029156978,0.13098702731492046,0.9605355794778483,0.46770817739981374
0.1,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13207314928784944,0.3142857142857143,0.7824035385739951,0.13601380549925424,0.9698223932448258,0.4649379054381645
0.1,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12999407990527845,0.3057142857142857,0.7804878510099649,0.13614298323036178,0.9686938460094385,0.465678759465075
0.1,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.1,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09693078609458189,0.41000000000000003,0.817141026769729,0.13227775320654575,0.7624061343062438,0.5781492576076127
0.1,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12317656669389655,0.4228571428571428,0.8125163091446334,0.17107350863953866,0.7441369025887279,0.585741705553287
0.1,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0984344971172325,0.3628571428571429,0.8233120370074625,0.1448992852501624,0.9167461583930192,0.5751629229510378
0.1,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.139604011579818,0.39428571428571424,0.7967224615025668,0.16095646918715223,0.9582390891048688,0.5691744629605273
0.1,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1445791527313266,0.3914285714285714,0.8121132812545673,0.16817012054720298,0.9648059854723923,0.5670230108478951
0.1,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09330667193311605,0.3071428571428571,0.7943159470757947,0.1301553168313112,0.9631636259804514,0.5674825839060913
