t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3482423968208851,0.4929612412124489,0.3482423968208851,0.4929612412124489,0.26558979316785597,0.5,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.3408763525577528,0.32285789664924824,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25
1,0.35814144409622556,0.4930614418621425,0.35814144409622556,0.4930614418621425,0.26558979316785597,0.5054126756307309,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.6,0.3419620668434671,0.32367218236353396,0.002857142857142857,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.022857142857142857,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,0.9166666666666666,0.15,0.25
2,0.36829683203360297,0.4934909527568641,0.36829683203360297,0.4934909527568641,0.26558979316785597,0.5095046982691641,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.8571428571428571,0.3425906382720385,0.3241436109349626,0.002857142857142857,0.04,0.04,0.04,0.0,0.05714285714285714,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,24,0.011117142857142857,0.0,0.0736,0.0,0.0,0.7142857142857143,0.15,0.25
3,0.3788233756437732,0.49344025614379966,0.3788233756437732,0.49344025614379966,0.26558979316785597,0.5143446980416618,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.9114285714285715,0.3435049239863242,0.3248293252206768,0.002857142857142857,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.06285714285714286,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,21,0.016632985714285717,0.0,0.10927085714285714,0.0,0.0,0.9230769230769231,0.15,0.25
4,0.38785625420054104,0.4940640094467853,0.38785625420054104,0.4940640094467853,0.26558979316785597,0.5174352903597408,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.8971428571428571,0.3444763525577528,0.3255578966492483,0.002857142857142857,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.07142857142857142,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,18,0.022121249357142856,0.0,0.14422829714285715,0.0,0.0,0.9230769230769231,0.15,0.25
5,0.3971329089174562,0.4949392998468581,0.3971329089174562,0.4949392998468581,0.26558979316785597,0.5203658848412008,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.9142857142857143,0.3448192097006099,0.3258150395063912,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.08571428571428572,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,16,0.026296357396071425,0.0,0.16991515977142854,0.0,0.0,0.7,0.15,0.25
6,0.4063203099821172,0.49579427136076454,0.4063203099821172,0.49579427136076454,0.26558979316785597,0.5139000852936662,0.9057142857142857,0.347021455602313,0.32744361093496255,0.011428571428571429,0.9057142857142857,0.347021455602313,0.32744361093496255,0.011428571428571429,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.08571428571428572,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,15,0.036879161323376784,0.0,0.23794542800457139,0.0,0.0,0.92,0.15,0.25
7,0.41329449055355,0.49662427296785716,0.41329449055355,0.49662427296785716,0.26558979316785597,0.5106379235247721,0.92,0.34879288417374166,0.328772182363534,0.02,0.92,0.34879288417374166,0.328772182363534,0.02,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.0,0.15428571428571428,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,13,0.04398047980247418,0.0,0.2817579480159085,0.0,0.0,1.0,0.15,0.25
8,0.4247494349695212,0.4970870222526847,0.4247494349695212,0.4970870222526847,0.26558979316785597,0.5080775634500315,0.9057142857142857,0.35005002703088445,0.32971503950639114,0.02,0.9057142857142857,0.35005002703088445,0.32971503950639114,0.02,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.18857142857142858,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,11,0.04912908588262645,0.0,0.3132656461984475,0.0,0.0,1.0,0.15,0.25
9,0.43322301751838205,0.4980665486347243,0.43322301751838205,0.4980665486347243,0.26558979316785597,0.5056868138668367,0.88,0.3525848417149603,0.3316605163753565,0.025714285714285714,0.88,0.3525848417149603,0.3316605163753565,0.025714285714285714,0.07142857142857142,0.07428571428571429,0.07428571428571429,0.0,0.24571428571428572,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,11,0.06002629759607046,0.0,0.38128604756019285,0.0,0.0,1.0,0.15,0.25
10,0.4417596360331962,0.49814406714299025,0.4417596360331962,0.49814406714299025,0.26558979316785597,0.5033862295378616,0.9057142857142857,0.35372769885781746,0.33256051637535655,0.025714285714285714,0.9057142857142857,0.35372769885781746,0.33256051637535655,0.025714285714285714,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.2857142857142857,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,9,0.0658099157265533,0.0,0.4250888980375604,0.0,0.0,0.8888888888888888,0.15,0.25
11,0.4497846549712376,0.4979960617618657,0.4497846549712376,0.4979960617618657,0.26558979316785597,0.501226095283293,0.8571428571428571,0.35490722297302496,0.33350337351821363,0.02857142857142857,0.8571428571428571,0.35490722297302496,0.33350337351821363,0.02857142857142857,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.37142857142857144,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,7,0.0699253020412639,0.0,0.4680156915053806,0.0,0.0,1.0,0.15,0.25
12,0.45932475448689597,0.49905016568180227,0.45932475448689597,0.49905016568180227,0.26558979316785597,0.4998262716412806,0.8657142857142858,0.35582150868731066,0.3345237048215599,0.02857142857142857,0.8657142857142858,0.35582150868731066,0.3345237048215599,0.02857142857142857,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.4342857142857143,0.0,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,6,0.07464492627522988,0.014266651956989819,0.5100839491038444,0.08170728068877324,0.0,0.9444444444444444,0.15,0.25
13,0.46786636234688983,0.49778402187634146,0.46786636234688983,0.49778402187634146,0.26558979316785597,0.498815846779468,0.86,0.3559929372587392,0.33482370482155993,0.02857142857142857,0.86,0.3559929372587392,0.33482370482155993,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.5257142857142857,0.005714285714285714,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,4,0.07692870164385375,0.1427382112882426,0.531310841550339,0.8187403024118074,0.0,0.8181818181818182,0.15,0.25
14,0.47703078464377413,0.4971241057696674,0.47703078464377413,0.4971241057696674,0.26558979316785597,0.497909171202097,0.8628571428571429,0.3579929372587392,0.3363237048215599,0.02857142857142857,0.8628571428571429,0.3579929372587392,0.3363237048215599,0.02857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.58,0.008571428571428572,0.0,0.1887373111039968,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,3,0.08477248670706304,0.14202452023180137,0.5921131961479036,0.8023654963635712,0.0,1.0,0.15,0.25
15,0.4858250869403826,0.49806965684665244,0.4859812336526048,0.49770288398785106,0.26558979316785597,0.4971873680440456,0.8853868194842407,0.35854975182626314,0.33689237496495583,0.03151862464183381,0.8828571428571429,0.35896436583016783,0.33705227625013134,0.03142857142857143,0.045845272206303724,0.05157593123209169,0.05142857142857143,0.002857142857142857,0.7714285714285715,0.008595988538681949,0.002857142857142857,0.1888225698207208,0.05440000000000002,11.770773638968482,0.0,0.0,0.15,0.07736389684813753,2,0.08845993486318782,0.14202452023180137,0.6316995036535169,0.8023654963635712,0.0,0.9444444444444444,0.15,0.25
16,0.49296597285257354,0.4989366388436188,0.4931097123028256,0.49779928215570707,0.26558979316785597,0.4966693188909514,0.8563218390804598,0.3581877454789814,0.3365710879303233,0.031609195402298854,0.8514285714285714,0.36043714308536695,0.338166561964417,0.03428571428571429,0.05459770114942529,0.05747126436781609,0.05714285714285714,0.005714285714285714,0.9114285714285715,0.008620689655172414,0.002857142857142857,0.18877652398134848,0.05440000000000001,11.764367816091953,0.0,0.0,0.15,0.07758620689655173,3,0.09208746212953015,0.14131439763064235,0.6762083707233036,0.7863181864362998,0.0,1.0,0.15,0.25
17,0.5017769177229594,0.4985195783786064,0.5018703089168093,0.4974679496789156,0.26558979316785597,0.4978602627404316,0.8390804597701149,0.3586439292349715,0.33726074310273707,0.031609195402298854,0.8342857142857143,0.3608907200770371,0.3388522762501313,0.03428571428571429,0.04597701149425287,0.04597701149425287,0.045714285714285714,0.005714285714285714,1.04,0.014367816091954023,0.0,0.18883783269048465,0.05440000000000001,11.764367816091953,0.0,0.0,0.15,0.08045977011494253,4,0.09368201974416308,0.14131439763064235,0.7083984890231233,0.7863181864362998,0.0,0.875,0.15,0.25
18,0.5095800601826503,0.4986227174378548,0.5096288619910162,0.4976022952475601,0.26558979316785597,0.4989819731661741,0.8333333333333334,0.3597933545223278,0.3383814327579095,0.031609195402298854,0.8285714285714286,0.3620335772198942,0.33996656196441705,0.03428571428571429,0.05172413793103448,0.05459770114942529,0.054285714285714284,0.005714285714285714,1.2885714285714285,0.017241379310344827,0.0,0.18883783269048465,0.05440000000000001,11.764367816091953,0.0,0.0,0.15,0.08045977011494253,4,0.09761346678829942,0.14060782564248914,0.7485162335283752,0.7705918227075738,0.0,1.0,0.15,0.25
19,0.51630956569519,0.49931774030758325,0.5157578691063573,0.4979667759444109,0.26558979316785597,0.5002276675693846,0.7890173410404624,0.3590653877260958,0.3384679188314002,0.031791907514450865,0.78,0.36233806563728294,0.3406284658459734,0.03428571428571429,0.06358381502890173,0.06358381502890173,0.06571428571428571,0.011428571428571429,1.5057142857142858,0.02023121387283237,0.005714285714285714,0.18949697475955649,0.054400000000000004,11.601156069364162,0.0,0.0,0.15,0.07803468208092486,3,0.10081025802578648,0.14555587640343984,0.7992601945720933,0.8858423808639998,0.0,0.8260869565217391,0.15,0.25
20,0.5221377381427421,0.4993822275209532,0.5212633754881081,0.49853596747349577,0.26558979316785597,0.501213177053069,0.8028985507246377,0.36039319497538713,0.3389444875568109,0.034782608695652174,0.7914285714285715,0.3626700736671088,0.3414856087031163,0.037142857142857144,0.057971014492753624,0.06086956521739131,0.06,0.014285714285714285,1.66,0.020289855072463767,0.002857142857142857,0.1896751981772058,0.054400000000000004,11.6,0.0,0.0,0.15,0.08115942028985507,4,0.10516863266378737,0.14776123124999999,0.8432749906806515,0.9411919999999999,0.0,0.8571428571428571,0.15,0.25
21,0.5302392109381528,0.4999546900278919,0.5292491129578699,0.49902055354727226,0.26558979316785597,0.501302663489899,0.7536231884057971,0.36045116598987986,0.33984857623582576,0.034782608695652174,0.7428571428571429,0.36272721652425166,0.3423767818295738,0.037142857142857144,0.05507246376811594,0.057971014492753624,0.05714285714285714,0.014285714285714285,1.9114285714285715,0.03188405797101449,0.0,0.1896751981772058,0.054400000000000004,11.6,0.0,0.0,0.15,0.08115942028985507,4,0.10615678950046845,0.14717055758437503,0.8835523480098956,0.9261713440000008,0.0,0.95,0.15,0.25
22,0.5396068965608192,0.5004885168835976,0.5380543738507946,0.49964799512851266,0.26558979316785597,0.5015427770895161,0.6755162241887905,0.36158802650161104,0.34034167708414614,0.032448377581120944,0.6542857142857142,0.3631272165242517,0.3431260763126375,0.037142857142857144,0.05604719764011799,0.05604719764011799,0.06,0.03142857142857143,2.162857142857143,0.029498525073746312,0.017142857142857144,0.18986203147567748,0.054400000000000004,11.457227138643068,0.0,0.0,0.15,0.07964601769911504,4,0.10836886269582323,0.14776123124999999,0.9258813010496977,0.9411919999999999,0.0,0.9523809523809523,0.15,0.25
23,0.5455945740581162,0.4999454778968548,0.5437821248689816,0.49917087796779114,0.26558979316785597,0.5017307117527066,0.6715976331360947,0.3627923563899299,0.34031455931673316,0.03254437869822485,0.6485714285714286,0.36381293080996596,0.34364036202692316,0.037142857142857144,0.05917159763313609,0.05917159763313609,0.05714285714285714,0.03428571428571429,2.4685714285714284,0.038461538461538464,0.002857142857142857,0.1903973295818404,0.0544,11.449704142011834,0.0,0.0,0.15,0.07988165680473373,3,0.11136987552520128,0.14702242509375,0.9645065321715606,0.9223681599999999,0.0,0.95,0.15,0.25
