agent_id,punish_issued,punished_received,final_r,final_b,final_x,y,L,cap,service,is_enforcer,cadre_fallback,exited,exit_time,exit_intent,disengaged,exit_cost_eff_last,degree,degree_at_end,betweenness
0,0,1045,0.35821930405207086,0.613287481173586,0.27444716211013886,0.41436919860820637,0.22825611945373916,0.0,0.0,False,False,False,-1,416,True,3.25,75,75,
1,1,0,0.28188752450533666,0.11391186101424838,0.9813887720075716,0.5087341174326667,0.5305106498107224,0.05054751163238761,0.012475513349861281,False,False,False,-1,0,False,0.0,4,4,
2,0,24,0.36584326637327574,0.2668005204308521,0.9898789544737459,0.4683487286282426,0.3740379646714272,0.0,0.0,False,False,False,-1,0,False,0.0,23,23,
3,0,468,0.1702092590963369,0.3742681779438406,0.8266236855335243,0.4636271696671169,0.2253764093954732,0.0,0.0,False,False,False,-1,391,True,1.75,25,25,
4,4,604,0.38023724162009276,0.2553542126829399,0.36693495551860883,0.5343060536995441,0.6177588798318037,0.06982674882165121,0.0007038037774304855,False,False,False,-1,413,True,2.8899999999999997,63,63,
5,0,65,0.07190734747164897,0.43975345573622515,0.9778009970250262,0.5030563973692949,0.33228029872523035,0.0,0.0,False,False,False,-1,0,False,0.0,35,35,
6,0,673,0.40906573983495076,0.5962348674222574,0.83756589654152,0.43152946828133076,0.37307234714092363,0.0,0.0,False,False,False,-1,389,True,2.3499999999999996,45,45,
7,0,725,0.25575885187585967,0.09280131250513896,0.3434132570056655,0.29120007844025253,0.05536130233524605,0.0,0.0,False,False,False,-1,411,True,3.61,87,87,
8,1,334,0.6431359282634658,0.48311713532099987,0.7227064895073182,0.41262589607939165,0.2752563591409979,0.01808969871633324,0.0001983370923991752,False,False,False,-1,377,True,2.83,61,61,
9,0,265,0.4193398971460307,0.15149746608425305,0.8846862402880207,0.5352959214690397,0.11944804623186273,0.0,0.0,False,False,False,-1,357,True,2.17,39,39,
10,0,126,0.2880600605280523,0.2507833567315205,1.0,0.4264139186967532,0.14609805303248657,0.0,0.0,False,False,False,-1,0,False,2.56,52,52,
11,0,32,0.4891478863316845,0.7264277856458311,0.9762457631801643,0.6565586377942978,0.18265854031098483,0.0,0.0,False,False,True,69,25,False,2.05,3,3,
12,0,261,0.02577411343552068,0.29921181541013536,0.8190192627165555,0.3980993901981101,0.6167285512438198,0.0,0.0,False,False,False,-1,371,True,2.59,53,53,
13,0,635,0.47937968483213433,0.3045021301605469,0.24284650154262324,0.5184366326678117,0.5149443622160693,0.0,0.0,False,False,False,-1,421,True,2.11,37,37,
14,3,110,0.6705236765708545,0.5725724077865618,1.0,0.4556125033936064,0.2594710693451447,0.18577199280823103,0.5265674370733491,False,False,False,-1,5,False,2.32,44,44,
15,0,22,0.1413460745584546,0.2699098524186897,0.6146822608374818,0.9422585361779325,0.21033050569092782,0.0,0.0,False,False,True,63,14,False,2.29,4,4,
16,2,41,0.4685456274141346,0.14881312944045555,0.9681153750329734,0.4307611542066191,0.03515596275490591,0.1936782108278596,0.8459737652130138,False,False,False,-1,0,False,0.0,33,33,
17,6,0,0.9493502773922863,0.6097818080702003,0.9671935751951798,0.48856697165791835,0.4172727367200222,0.43964049804775884,0.7263927515149852,False,False,False,-1,0,False,0.0,14,14,
18,2,69,0.6859077052955932,0.6139244009198463,0.9710760740013001,0.5088029846214404,0.18013258344559707,0.21820070708319433,0.7371604283362038,False,False,False,-1,0,False,0.0,31,31,
19,671,38,1.0,1.0,0.9271689939866021,0.4250420845447139,0.11547182728744917,2.0,95.38604987768909,True,False,False,-1,0,False,0.0,14,14,
20,629,45,1.0,1.0,1.0,0.3653960612772846,0.551747247223176,2.0,76.68328853847603,True,False,False,-1,0,False,0.0,30,30,
21,0,38,0.2903158743232135,0.6736977271156223,0.975140227884655,0.38912705887837806,0.18579283102017904,0.0,0.0,False,False,False,-1,0,False,0.0,20,20,
22,0,75,0.31233615199371295,0.08779580964805181,0.9977232864899691,0.5610845811377473,0.15034783961685283,0.0,0.0,False,False,False,-1,2,False,0.0,20,20,
23,0,317,0.37671636377284123,0.22235676965480725,0.6079939270552916,0.37831408621145635,0.0667971274884348,0.0,0.0,False,False,False,-1,387,True,1.75,25,25,
24,2,112,0.45722106197604356,0.8191768637955141,1.0,0.4100012351567935,0.27130113323070176,0.09024909852066243,0.033750253134945944,False,False,False,-1,0,False,1.81,27,27,
25,3,35,0.4820917585958435,0.48878313420745023,0.8828363345523017,0.5471279592272795,0.023983163582148914,0.15618354900342377,0.08002473200540171,False,False,False,-1,0,False,0.0,21,21,
26,0,276,0.4779304843585542,0.25347755097208047,0.6932611071863175,0.5758290804349081,0.17982402520103646,0.0,0.0,False,False,False,-1,365,True,1.8399999999999999,28,28,
27,1,130,0.3780487305573751,0.17274474675253748,0.7455333556363026,0.5973589745516443,0.17916966082256983,0.018735693302996438,0.0002284659128241631,False,False,False,-1,5,False,1.54,18,18,
28,0,271,0.15472824839553215,0.3717117985417826,0.1531124057807102,0.5975729556616196,0.07885829395618991,0.0,0.0,False,False,False,-1,361,True,1.78,26,26,
29,3,0,0.7215799878082936,0.3881913642793037,0.9918809260839344,0.5681741682155893,0.09956158643123034,0.15503478037867954,0.04901976040422744,False,False,False,-1,0,False,0.0,13,13,
30,1,17,0.24729531562937643,0.21667929917112602,1.0,0.5175525871095119,0.4788814272516713,0.025436762968241218,0.0007834851965077539,False,False,False,-1,0,False,0.0,18,18,
31,5,300,0.32666210266860884,0.5554777502305678,0.7025317333451138,0.41434198620825774,0.576433622553003,0.0956261324880273,0.0013164008712616975,False,False,False,-1,390,True,1.63,21,21,
32,6,4,0.8756844430368659,0.8132345681296578,0.8567630295024912,0.44510777860892364,0.15732399728678317,0.3495386565089279,0.5034124828551683,False,False,False,-1,0,False,0.0,27,27,
33,1,78,0.2144560874953153,0.17804503527394727,0.8750235325300757,0.5657146627108901,0.0953747467827732,0.05787308061997968,0.02152555617744617,False,False,False,-1,19,True,1.75,25,25,
34,1,276,0.3768675741996648,0.5592280202140785,0.3933113224354829,0.4789858362520771,0.3013361130632501,0.02468313551139276,0.0006940443918461276,False,False,False,-1,343,True,1.78,26,26,
35,0,230,0.2852354097920221,0.2393547204661459,0.6960964596808381,0.4800050297944036,0.3671672311994438,0.0,0.0,False,False,False,-1,320,True,1.42,14,14,
36,0,203,0.22319896840418957,0.5067117750249274,0.8884078481391958,0.36073811493287217,0.3415595679491949,0.0,0.0,False,False,False,-1,194,True,1.8399999999999999,28,28,
37,1,0,0.46755269275832617,0.20236677459907154,1.0,0.45451017537370586,0.03884369761011902,0.03875458230108665,0.004276026982026048,False,False,False,-1,0,False,0.0,21,21,
38,0,608,0.21389673237396137,0.31650467499771406,0.9409802295683167,0.5120666588997762,0.3998316328374234,0.0,0.0,False,False,False,-1,410,True,1.6,20,20,
39,653,55,1.0,1.0,0.9877781124306634,0.46063215056230306,0.5759890032783644,1.99,76.83928592454687,True,False,False,-1,0,False,0.0,14,14,
40,0,52,0.45655991380919286,0.24093794913688182,1.0,0.43699143309950006,0.12459140281730337,0.0,0.0,False,False,False,-1,0,False,0.0,21,21,
41,1,284,0.4437881429332246,0.5564272693848044,0.8249660151273583,0.38491790498697764,0.24069198867887667,0.021667081998561107,0.0004104546851523825,False,False,False,-1,385,True,1.5699999999999998,19,19,
42,699,115,1.0,1.0,1.0,0.5147549362234933,0.716568098518862,2.0,77.85887291973297,True,False,False,-1,0,False,0.0,21,21,
43,0,1,0.18168537596676987,0.48972439476005225,1.0,0.5144528575081433,0.6065939171302139,0.0,0.0,False,False,False,-1,0,False,0.0,12,12,
44,0,22,0.3044151535559136,0.3164622953229023,1.0,0.4644180486880886,0.4584132653202644,0.0,0.0,False,False,False,-1,0,False,0.0,17,17,
45,0,245,0.20430721795353565,0.35467422399779736,0.3324509587479392,0.5492771010379772,0.14802691355482253,0.0,0.0,False,False,False,-1,413,True,1.54,18,18,
46,836,1,1.0,1.0,0.9873788932773815,0.47748600741905733,0.3539429380220167,2.0,112.90199171048198,True,False,False,-1,0,False,0.0,11,11,
47,0,12,0.09681768351512376,0.22139615929394868,0.9903487687158803,0.44799810518998,0.10072144117546253,0.0,0.0,False,False,False,-1,0,False,0.0,13,13,
48,674,32,1.0,1.0,1.0,0.39744388086404486,0.14967907842078323,2.0,92.71807626375694,True,False,False,-1,0,False,0.0,11,11,
49,0,39,0.18954017680911464,0.17286602773038226,0.9920742946627141,0.4674698531946621,0.28814394540570776,0.0,0.0,False,False,True,88,35,False,1.45,1,1,
50,0,23,0.10229164881610547,0.3380767765260345,0.3210936417007365,0.510333159387898,0.45384874935795433,0.0,0.0,False,False,True,50,15,False,1.3599999999999999,0,0,
51,0,86,0.1494998579511278,0.2876994791226811,1.0,0.5020630575174144,0.20402703477234693,0.0,0.0,False,False,False,-1,0,False,0.0,19,19,
52,736,26,1.0,1.0,0.9641819165118993,0.4460146954394887,0.5809859565896806,2.0,92.84085655805808,True,False,False,-1,0,False,0.0,9,9,
53,2,1,0.3498508633790008,0.2604379869859439,1.0,0.5044746668071445,0.33731140132097803,0.08077086082385661,0.024670551538293343,False,False,False,-1,0,False,0.0,10,10,
54,0,1,0.07207530485153314,0.21743327808506702,1.0,0.5201242499680656,0.4391187027783195,0.0,0.0,False,False,False,-1,0,False,0.0,15,15,
55,0,225,0.20430821775561334,0.3767993091661342,0.681789782870285,0.37591224470726575,0.10537993789519995,0.0,0.0,False,False,False,-1,300,True,1.24,8,8,
56,0,33,0.3200592420572213,0.09620422124788004,1.0,0.4666944228441175,0.0853661539571219,0.0,0.0,False,False,False,-1,0,False,0.0,22,22,
57,1,53,0.2539837303021271,0.16574257275654625,0.9630592100672374,0.45553221236786834,0.16696814857033146,0.07435712053515754,0.05910858963408712,False,False,False,-1,0,False,0.0,14,14,
58,0,100,0.5080423007024053,0.7395246786862038,1.0,0.4369534283511648,0.04384269399148514,0.0,0.0,False,False,False,-1,0,False,1.48,16,16,
