eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.5,0.0,0.0,2,0.1142857142857142,0.4,0.1761194029850746,0.7564442759666414,0.953942380591357,0.7456078794734302,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_02
0.0,0.1,0.25,0.5,0.0,0.0,3,0.1390374331550802,0.4657142857142857,0.1898305084745762,0.7872135875660952,0.9695561608716552,0.8052665838252905,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_03
0.0,0.1,0.25,0.5,0.0,0.0,4,0.1443850267379679,0.4657142857142857,0.1740614334470989,0.8202874049027895,0.9633136094674556,0.8498869569624965,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_04
0.0,0.1,0.25,0.5,0.0,0.0,5,0.1255813953488372,0.3857142857142857,0.1830508474576271,0.7669550173010381,0.9593425605536332,0.7067468237702891,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_05
0.0,0.1,0.25,0.5,0.0,0.0,6,0.1220657276995305,0.3914285714285714,0.1694352159468438,0.8319597989949749,0.9505527638190955,0.680365380256503,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_06
0.0,0.1,0.25,0.5,0.0,0.0,7,0.1196172248803827,0.4028571428571428,0.1602373887240356,0.8487255264130034,0.9519763575914296,0.7329504163461018,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_07
0.0,0.1,0.25,0.5,0.0,0.0,8,0.1040723981900452,0.3685714285714285,0.1433224755700325,0.8024567560792178,0.9345700676861369,0.5897298421431655,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_08
0.0,0.1,0.25,0.5,0.0,0.0,9,0.1355140186915887,0.3885714285714285,0.1577181208053691,0.7691122665126131,0.9408819564798767,0.6451603922801284,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_09
0.0,0.1,0.25,0.5,0.0,0.0,10,0.1308900523560209,0.4542857142857143,0.1836065573770491,0.7619989214452634,0.9591946791299658,0.7973005277171212,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_10
0.0,0.1,0.25,0.5,0.0,0.0,11,0.1373626373626373,0.48,0.1536144578313253,0.8090425531914893,0.9632978723404255,0.7501792106276876,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_11
0.0,0.1,0.25,0.5,0.0,0.0,12,0.1516853932584269,0.4914285714285714,0.175595238095238,0.8104291146116241,0.9675900778562375,0.706619474446778,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_12
0.0,0.1,0.25,0.5,0.0,0.0,13,0.1268292682926829,0.4142857142857143,0.1583850931677018,0.8407776349614395,0.9572622107969152,0.8214948031996334,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_13
0.0,0.1,0.25,0.5,0.0,0.0,14,0.1111111111111111,0.3828571428571428,0.1721854304635761,0.8004056795131845,0.9470588235294117,0.5129740325818677,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_14
0.0,0.1,0.25,0.5,0.0,0.0,15,0.1170731707317073,0.4142857142857143,0.1557632398753894,0.8160985942615059,0.9476217985750048,0.6626540501404464,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_15
0.0,0.1,0.25,0.5,0.0,0.0,16,0.136150234741784,0.3914285714285714,0.1666666666666666,0.8007993268826251,0.94509886411443,0.6006112151385867,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_16
0.0,0.1,0.25,0.5,0.0,0.0,17,0.1095238095238095,0.4,0.1725239616613418,0.7954545454545454,0.9460981496379727,0.6248198748131549,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_17
0.0,0.1,0.25,0.5,0.0,0.0,18,0.1216931216931216,0.46,0.1640378548895899,0.8018592781625957,0.961720743711265,0.7967143186039117,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_18
0.0,0.1,0.25,0.5,0.0,0.0,19,0.1308900523560209,0.4542857142857143,0.1743421052631578,0.8056759952700039,0.9503350413874655,0.7748744383791423,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_19
0.0,0.1,0.25,0.5,0.0,0.0,20,0.1263736263736263,0.48,0.2018072289156626,0.7720627091773824,0.9716399506781751,0.7479195753114568,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_20
0.0,0.1,0.25,0.5,0.0,0.0,21,0.1201923076923077,0.4057142857142857,0.1637426900584795,0.7881106533254856,0.9507553462821268,0.5983240717662672,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_21
0.0,0.1,0.25,0.5,0.0,0.0,22,0.1297297297297297,0.4714285714285714,0.1924290220820189,0.8097622027534418,0.9599499374217773,0.7095603809039306,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_22
0.0,0.1,0.25,0.5,0.0,0.0,23,0.1264367816091954,0.5028571428571429,0.1682242990654205,0.7927803379416283,0.9663594470046083,0.8747836926911261,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_23
0.0,0.1,0.25,0.5,0.0,0.0,24,0.1032863849765258,0.3914285714285714,0.1826347305389221,0.8213429256594724,0.9474420463629096,0.5703982113941759,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_24
0.0,0.1,0.25,0.5,0.0,0.0,25,0.1062801932367149,0.4085714285714286,0.1636904761904762,0.8219767877199551,0.9573193560464246,0.7210063786191345,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_25
0.0,0.1,0.25,0.5,0.0,0.0,26,0.115,0.4285714285714285,0.1620795107033639,0.7945046439628483,0.9566563467492261,0.59575568345121,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k6.0/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_26
