eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.0,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1217603151565415,0.4257142857142857,0.7964055688812619,0.1682843996494303,0.7409969522231408,0.2
0.0,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1004566210045662,0.36571428571428566,0.8187898992707152,0.1428571428571428,0.9092836087718946,0.2
0.0,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1395348837209302,0.3971428571428571,0.8099495355635451,0.1643043173394771,0.9553227096008414,0.2
0.0,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1461725682777634,0.3942857142857143,0.8131875469064929,0.16527852109535274,0.9636131469208704,0.2
0.0,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0931688739449667,0.3114285714285714,0.7916242888391151,0.12963086449154554,0.9587299417203243,0.2
0.0,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.31714285714285717,0.7824441448947641,0.13564317005177215,0.9685672541022501,0.2
0.0,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13071861650819894,0.3085714285714285,0.7807384692433006,0.1323541978209784,0.9701981238366058,0.2
0.0,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.0,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09374638636416191,0.40714285714285714,0.8145022993739632,0.1287785957121403,0.7592850176567516,0.3
0.0,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12468905472636815,0.42,0.8038876724380805,0.16875812215724495,0.7099181562543417,0.3
0.0,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10045871559633025,0.36571428571428566,0.8231997745559265,0.14395039441152224,0.893460445196765,0.3
0.0,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14184476437449695,0.3942857142857143,0.8074699573255895,0.1622776821572002,0.9560196976687108,0.3
0.0,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14708292363159614,0.3971428571428571,0.8096454913016116,0.16349177552007735,0.9635782077625026,0.3
0.0,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0927419354838709,0.3114285714285714,0.7947300794199091,0.12869523350986994,0.9636438004905696,0.3
0.0,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13417249745086315,0.31857142857142856,0.7811642066036508,0.1356723189052506,0.9687412743655808,0.3
0.0,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13097461437365981,0.3057142857142857,0.7790288278451709,0.13170298149694304,0.9693572608431993,0.3
0.05,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.05,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0931372549019607,0.3985714285714286,0.8233303174004878,0.13098447712418299,0.7732400397553888,0.6581107301795228
0.05,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1191074331313728,0.42,0.8174413548076678,0.17035824568735342,0.7563764697621407,0.7128844076279944
0.05,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1004566210045662,0.3671428571428571,0.8256016385048643,0.14582076647766115,0.9152117850049162,0.6825800881612929
0.05,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1343684801797464,0.39428571428571424,0.807156916455553,0.1606562703053931,0.9596604925431348,0.6645815059868878
0.05,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.146519076370404,0.38999999999999996,0.8109600624879122,0.16844307669212433,0.9655683365900569,0.6535725290766705
0.05,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09316146958937935,0.3057142857142857,0.7979264120398694,0.12980848265658385,0.9628747188959503,0.6533366094761632
0.05,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1294850948509485,0.3071428571428571,0.781920910712718,0.1350899247754415,0.96960801792274,0.6417281324608374
0.05,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13252360515021455,0.3071428571428571,0.7796145596704569,0.13650479954827777,0.9698889641381467,0.6426711986345224
0.05,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.05,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09651960784313725,0.4028571428571428,0.8153327623575966,0.13281922216485975,0.7671088145594436,0.7645594692062802
0.05,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12107117688513036,0.42999999999999994,0.813090112718178,0.17107350863953866,0.8031579969190203,0.7862744797448095
0.05,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1002183406113537,0.37285714285714283,0.8264602218180248,0.14464624881291543,0.9269946322897473,0.7706424926820185
0.05,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13379629629629625,0.3942857142857143,0.8039353614504348,0.1604093567251462,0.9582462144345519,0.7625162106391006
0.05,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14743930747654505,0.3885714285714285,0.8097977106389642,0.1686501160295985,0.9658285191435348,0.7492992948877001
0.05,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09292967219537675,0.30999999999999994,0.7925354147787608,0.13021696404485716,0.961477792841871,0.7514008081233365
0.05,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13052351375332738,0.3085714285714285,0.782589836277541,0.13678508370540865,0.9700490391833436,0.7399105771765183
0.05,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13182972759919415,0.30142857142857143,0.7800527271100499,0.13712805399752825,0.9697297431605547,0.7408152228426762
0.05,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.05,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0936730295566502,0.4057142857142857,0.8202943873352129,0.1376937057071266,0.7764244911007403,0.8243339974303934
0.05,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12076662381675815,0.42857142857142855,0.8129061676407444,0.1708787851468982,0.7570047487056503,0.834195225083249
0.05,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0979543094496365,0.3642857142857143,0.826420147897972,0.1488375670634386,0.9240738215136202,0.8335089699247443
0.05,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13880682468796515,0.38999999999999996,0.8105034788927541,0.1610063716505193,0.9582650538304915,0.830757482745089
0.05,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1481028151774785,0.3885714285714285,0.8090720938759042,0.1674330212292574,0.9649929898693137,0.8247026040353909
0.05,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09573620243076306,0.31285714285714283,0.7940691783586584,0.13258909885353176,0.963485183879315,0.8261257042248601
0.05,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1299612948627727,0.3071428571428571,0.7806706766504785,0.13713338652078105,0.9711963185190754,0.8245511157664863
0.05,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.30142857142857143,0.7809829675910167,0.13635019225081335,0.9705942824978051,0.8227038474615648
0.1,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.1,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.091976669115519,0.3971428571428571,0.8231204908253396,0.14055743650220004,0.763678059754207,0.6574664423503305
0.1,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11719608430726194,0.42,0.8071013750616444,0.17142895907956146,0.7425366568213632,0.6719262216515309
0.1,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1004566210045662,0.37285714285714283,0.8238935715486396,0.14582076647766115,0.9277999760566671,0.6453294136691412
0.1,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13614298323036178,0.39428571428571424,0.8098998826795485,0.1619579616709352,0.9589805297457514,0.6388678584305167
0.1,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1485758789497107,0.3857142857142857,0.8132638016337566,0.1669154228855721,0.9645229952232209,0.6303116544280214
0.1,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0934959349593495,0.30999999999999994,0.7899912241210785,0.1301553168313112,0.9621348210141869,0.6346190387400421
0.1,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12787937401090205,0.3085714285714285,0.7793460974762568,0.13713338652078105,0.9685055100446658,0.6275746982199961
0.1,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1306122448979592,0.3071428571428571,0.7772654820679767,0.13680467091295112,0.9703482294655714,0.6281382962947357
0.1,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.1,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09676703957419544,0.4085714285714286,0.8220120250817717,0.1374664665492749,0.7692468786329614,0.746064668826449
0.1,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12076662381675815,0.4157142857142857,0.8087224759683378,0.17145981185014025,0.7511415704610827,0.7627135497384325
0.1,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09952830188679246,0.36571428571428566,0.82637173124978,0.14736397635420434,0.9266947366134324,0.747397649300624
0.1,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13667496886674965,0.3942857142857143,0.8129892520681405,0.1610063716505193,0.9576441237452078,0.738404977233646
0.1,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1467278287461773,0.3871428571428571,0.8068188045037614,0.16640042598509044,0.9667915382254029,0.7305173961020952
0.1,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0925894551368934,0.3114285714285714,0.7917742937355385,0.13258909885353176,0.9638918618857124,0.7356057329300554
0.1,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13052351375332738,0.3085714285714285,0.7777042192010581,0.13713338652078105,0.9700129629697977,0.7267022969073975
0.1,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.30142857142857143,0.7790978437081801,0.13635019225081335,0.9705345170527295,0.7239274613905858
0.1,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.1,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0920013166556945,0.4057142857142857,0.8275202044625689,0.1369829255412779,0.7795259354094302,0.8272372593673225
0.1,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1234575427986148,0.41857142857142854,0.8110443724209402,0.1726600937512106,0.7508524102340024,0.8297897136239802
0.1,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10114995983596155,0.3671428571428571,0.8242450328349111,0.14736397635420434,0.9252753104102707,0.8258841180234006
0.1,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1407248157248157,0.3885714285714285,0.8111576790443045,0.1610063716505193,0.957382309190117,0.8236827002395231
0.1,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1448420251237152,0.3871428571428571,0.8100157117864766,0.16718426501035188,0.9642792618485924,0.8177880110175852
0.1,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0966403615627703,0.3157142857142857,0.7951747668412634,0.13249688822504355,0.964281634891293,0.8187754144486252
0.1,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1337369802692861,0.3085714285714285,0.77958384977285,0.1388888888888889,0.9704001244550041,0.8201681419406986
0.1,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.30142857142857143,0.7789667300059142,0.1367943189460774,0.9705942824978051,0.8146584418591811
0.2,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.2,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0944170771756978,0.3999999999999999,0.8239827627058252,0.13474185038628222,0.7719921988778347,0.6391015136710184
0.2,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1197074481317478,0.4171428571428571,0.8051035206180039,0.1726600937512106,0.7425366568213632,0.636819232927401
0.2,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09975661238907554,0.3742857142857143,0.8222519700903003,0.14736397635420434,0.9213587803861463,0.6283209986964893
0.2,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14044824660633481,0.39285714285714285,0.8089321310067497,0.1610063716505193,0.9558927280168261,0.6217680788563376
0.2,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1485758789497107,0.38428571428571423,0.8066283590051881,0.1666666666666666,0.964681161387468,0.6183643184984855
0.2,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09335813697120016,0.3085714285714285,0.7899912241210785,0.13104988830975423,0.9621238432573985,0.6193627741544849
0.2,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13071861650819894,0.3071428571428571,0.7781361156232697,0.1370716510903426,0.9687723164158495,0.6171974576251414
0.2,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13114974384815653,0.3057142857142857,0.7793045076744751,0.1362242159343608,0.9705361986171516,0.6197909334320895
0.2,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.2,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09457586191476991,0.41000000000000003,0.8262498994379871,0.13279569892473114,0.7620675636778353,0.7342697880715734
0.2,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12048669272287355,0.4171428571428571,0.8064875084988095,0.1726600937512106,0.7453575626932502,0.7332700218223179
0.2,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1013824884792626,0.3742857142857143,0.8262139499503782,0.14706039408340893,0.9271753549339452,0.7283606792339651
0.2,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14009009009009005,0.3942857142857143,0.8054936435908784,0.16719409282700415,0.9567827582998647,0.722237873892227
0.2,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1467278287461773,0.3857142857142857,0.8107452771920298,0.16718426501035188,0.9652062992364233,0.7171534296682163
0.2,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09573620243076306,0.3114285714285714,0.7934487653152269,0.13249688822504355,0.9605118546646922,0.7242869296948361
0.2,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13210602855631937,0.3057142857142857,0.7757141093311516,0.1383155869265567,0.9699261872455951,0.7160264604520705
0.2,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1316872427983539,0.3028571428571429,0.7800115900696232,0.1366563146997929,0.9698852764960346,0.7153060346532801
0.2,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.2,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09158046780355975,0.40714285714285714,0.8190953149856572,0.13279569892473114,0.7698605019494102,0.8239463540148377
0.2,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12467616580310881,0.4171428571428571,0.8053950298579132,0.17253067999552385,0.751212003540924,0.8195320159845618
0.2,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10322607816711585,0.37285714285714283,0.825143403595407,0.1478445658773527,0.9265974183519463,0.8167723932024606
0.2,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1407248157248157,0.3885714285714285,0.8068045411126055,0.16823575949367087,0.9566505757108241,0.8157340778533
0.2,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14588316059881296,0.3885714285714285,0.8100157117864766,0.16771169117068946,0.9642792618485924,0.8123366358913979
0.2,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0966403615627703,0.3157142857142857,0.7934119670066644,0.13153990526409864,0.9618676195931012,0.8132935186395813
0.2,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13429254547007086,0.3071428571428571,0.7785826469280637,0.14088853867657264,0.9701425476525617,0.8150569492931553
0.2,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.30142857142857143,0.7789667300059142,0.1367943189460774,0.9705942824978051,0.8091678037897359
0.3,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.3,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0952380952380952,0.3985714285714286,0.8240598270156408,0.1343272087138299,0.7625577163880686,0.6250514442046629
0.3,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.121750109793588,0.4157142857142857,0.8029242933144161,0.1726600937512106,0.7423111195355128,0.6225784150358231
0.3,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10114995983596155,0.3742857142857143,0.8222519700903003,0.14736397635420434,0.9288469871090059,0.621431337284685
0.3,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1407350352112676,0.3971428571428571,0.8072200445270757,0.1610063716505193,0.9583530558370832,0.6158694357267078
0.3,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14976635514018688,0.38428571428571423,0.8091713269654193,0.1669154228855721,0.9654506488892998,0.6136385993670608
0.3,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09393416326672935,0.31285714285714283,0.7900004679109026,0.13233031674208146,0.9615008364232103,0.6175782238752157
0.3,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1306144208983073,0.3071428571428571,0.7781361156232697,0.1370716510903426,0.9687723164158495,0.6119811250683174
0.3,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13180106820768756,0.3057142857142857,0.7783066382380758,0.1362242159343608,0.9701644359353171,0.6133546529961531
0.3,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.3,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0963162777072551,0.40714285714285714,0.8262498994379871,0.13213563291813052,0.7620675636778353,0.7316059231127703
0.3,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11929848567779594,0.41857142857142854,0.8064875084988095,0.17253067999552385,0.7473848701107157,0.7215513454143716
0.3,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1013824884792626,0.37571428571428567,0.8247429144720341,0.1478445658773527,0.9289783367813462,0.7215508552911443
0.3,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13894424378295345,0.39714285714285713,0.8054936435908784,0.16719409282700415,0.9567827582998647,0.7130176988974456
0.3,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1467278287461773,0.3857142857142857,0.8109522001340734,0.16771169117068946,0.9652062992364233,0.7123801245844594
0.3,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09442755825734545,0.30999999999999994,0.7931390309971122,0.13202210962690003,0.9601487269774132,0.718167157950828
0.3,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13210602855631937,0.3057142857142857,0.7767826630848109,0.13884507535927093,0.9696956135842639,0.7106079080752206
0.3,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1314173918909802,0.3028571428571429,0.7778614140139033,0.13635019225081335,0.9698852764960346,0.7108189300717237
0.3,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.3,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.091324200913242,0.40714285714285714,0.8257095009242887,0.13279569892473114,0.772959765276249,0.8198767153743175
0.3,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12467616580310881,0.4171428571428571,0.8053950298579132,0.17253067999552385,0.751212003540924,0.8146983719394075
0.3,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1022739018087855,0.36999999999999994,0.826420147897972,0.14695761387887635,0.9250211341275147,0.8125231841461239
0.3,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1422248803827751,0.3914285714285714,0.8051511555225321,0.16823575949367087,0.9566505757108241,0.8158988634266735
0.3,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14588316059881296,0.3885714285714285,0.8100157117864766,0.16718426501035188,0.9651525746543945,0.8110091281245309
0.3,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0966403615627703,0.3171428571428571,0.7934119670066644,0.13202210962690003,0.9635686646766524,0.8109808211429426
0.3,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13485748729871694,0.3085714285714285,0.7795155510087822,0.14088853867657264,0.9699100933173243,0.813570195528724
0.3,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13034677285548363,0.30142857142857143,0.7785237501207318,0.13712805399752825,0.9701768400332169,0.807970162905055
