agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.2608113575973117,0.06662597956474568,0.4549967356298778,91,True,4,0,False,False
1,0.5059904693922336,0.45158473959659184,0.5603961991878753,98,False,34,1,False,True
2,0.29528607405258295,0.0,0.5905721481051659,450,False,273,0,False,False
3,0.26699639992165275,0.07890031564775081,0.45509248419555465,85,True,10,0,False,False
4,0.20596373816351457,0.0,0.41192747632702914,450,False,147,1,False,False
5,0.2624040787634844,0.04416552371948478,0.48064263380748407,116,True,1,0,False,False
6,0.20155169966867276,0.0,0.4031033993373455,450,False,168,1,False,False
7,0.255071465023433,0.013047913657360988,0.49709501638950493,3,True,2,0,False,False
8,0.7619411042183235,0.7024127061226855,0.8214695023139617,138,False,9,0,False,True
9,0.22606856404254452,0.0,0.45213712808508905,360,True,12,0,False,False
10,0.2822242920293515,0.0,0.564448584058703,450,False,719,623,True,False
11,0.26453643952202843,0.0,0.5290728790440569,450,False,15,0,False,False
12,0.25502050225463907,0.0,0.5100410045092781,450,False,144,2,False,False
13,0.2521675036446887,0.033287710514644006,0.4710472967747334,114,True,1,0,False,False
14,0.5170861970794904,0.6065263057406236,0.42764608841835733,86,False,46,0,False,True
15,0.17514421429412838,0.0,0.35028842858825676,450,False,388,1,False,False
16,0.23353934601159893,0.0,0.46707869202319785,450,False,2,1,False,False
17,0.3393962468364299,0.1662937503474576,0.5124987433254021,88,True,0,0,False,False
18,0.7140133814690903,0.704431388933032,0.7235953740051486,84,False,42,0,False,True
19,0.6102883225403417,0.5344497414549625,0.6861269036257208,80,False,16,0,False,True
20,0.27685192460886554,0.0,0.5537038492177311,450,False,73,0,False,False
21,0.3374449461011818,0.15985294037622483,0.5150369518261387,93,True,4,0,False,False
22,0.34946867709106044,0.16954434197118406,0.5293930122109368,28,True,11,0,False,False
23,0.338703799431421,0.14492820411577556,0.5324793947470664,110,True,41,0,False,False
24,0.561316683360804,0.6316365638101341,0.4909968029114739,73,False,81,0,False,True
25,0.2247512391400132,0.0,0.4495024782800264,164,True,0,1,False,False
26,0.2586423135079836,0.0,0.5172846270159672,450,False,12,0,False,False
27,0.2662567557274306,0.0,0.5325135114548613,450,False,6,1,False,False
28,0.16760104525925953,0.0,0.33520209051851907,305,True,136,1,False,False
29,0.590846182060833,0.44784667949172563,0.7338456846299403,89,False,22,0,False,True
30,0.3658460216618974,0.20873747626810818,0.5229545670556865,59,True,0,1,False,False
31,0.6629744559584778,0.8257080516705029,0.5002408602464528,79,False,29,0,False,True
32,0.3050488127758394,0.0,0.6100976255516788,399,True,0,0,False,False
33,0.2358678225733535,0.0,0.471735645146707,190,True,0,0,False,False
34,0.24501764053563552,0.0,0.49003528107127103,143,True,0,0,False,False
35,0.12998013017029855,0.0,0.2599602603405971,450,False,8,2,False,False
36,0.34721177142466486,0.0409296995046729,0.6534938433446569,450,False,5,1,False,False
37,0.23902696859733932,0.011275294432851067,0.46677864276182757,120,True,0,0,False,False
38,0.9763821240333795,0.95986635594255,0.9928978921242091,106,False,6,0,False,True
39,0.5739079872218801,0.39318738409327236,0.7546285903504878,175,True,11,0,False,True
40,0.3070812805148356,0.0,0.6141625610296712,336,True,126,3,False,True
41,0.21541568903118344,0.0,0.4308313780623669,393,True,45,387,True,False
42,0.314720732184717,0.11360071802496012,0.515840746344474,18,True,0,0,False,False
43,0.6328296222452099,0.561765591589548,0.7038936529008719,65,False,13,0,False,True
44,0.59005630636023,0.53588960696366,0.6442230057568001,40,False,13,0,False,True
45,0.23289214294759963,0.0,0.46578428589519927,450,False,3,2,False,False
46,0.28422724795856835,0.0,0.5684544959171367,450,False,37,0,False,False
47,0.26586162789867057,0.0,0.5317232557973411,450,False,1,1,False,False
48,0.21848176388509916,0.0,0.4369635277701983,403,False,1,1,False,False
49,0.5517755961927328,0.5233152445430204,0.5802359478424451,54,False,23,0,False,True
50,0.7188783600024831,0.8382404351219039,0.5995162848830622,39,False,19,0,False,True
51,0.2908118783407519,0.0,0.5816237566815038,450,False,0,1,False,False
52,0.571981546205641,0.6948051218627519,0.44915797054853024,78,False,15,0,False,True
53,0.6548501722288642,0.43925370546268433,0.8704466389950442,416,True,3,2,False,False
