t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3408321910373803,0.5038930472994475,0.3408321910373803,0.5038930472994475,0.23694709746888695,0.5,0.0,0.34133879019015617,0.3416119573654826,0.005714285714285714,0.0,0.34133879019015617,0.3416119573654826,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1,0.3496798136109513,0.5036932868010626,0.3496798136109513,0.5036932868010626,0.23694709746888695,0.5030196136943192,0.6285714285714286,0.3427673616187276,0.3426833859369112,0.005714285714285714,0.6285714285714286,0.3427673616187276,0.3426833859369112,0.005714285714285714,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.037142857142857144,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0064285714285714285,0.0,0.04285714285714286,0.0,0.0,0.6666666666666666,0.25,0.25
2,0.3584653578632772,0.5048156470494681,0.3584653578632772,0.5048156470494681,0.23694709746888695,0.5051197713656752,0.8628571428571429,0.34419593304729906,0.3437548145083397,0.014285714285714285,0.8628571428571429,0.34419593304729906,0.3437548145083397,0.014285714285714285,0.04,0.04,0.04,0.0,0.02,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,26,0.012396428571428572,0.0,0.082,0.0,0.0,0.9285714285714286,0.25,0.25
3,0.36861642901253194,0.504782136601807,0.36861642901253194,0.504782136601807,0.23694709746888695,0.5035710485983739,0.9257142857142857,0.3455102187615847,0.34474052879405404,0.014285714285714285,0.9257142857142857,0.3455102187615847,0.34474052879405404,0.014285714285714285,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.04857142857142857,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,22,0.017905874999999998,0.0,0.11750285714285712,0.0,0.0,1.0,0.25,0.25
4,0.37791309446642557,0.5044928733665173,0.37791309446642557,0.5044928733665173,0.23694709746888695,0.5023346746090802,0.9142857142857143,0.34689456797204976,0.34581195736548265,0.017142857142857144,0.9142857142857143,0.34689456797204976,0.34581195736548265,0.017142857142857144,0.04,0.04,0.04,0.0,0.06,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,20,0.023816345625,0.0,0.15515279999999998,0.0,0.0,0.9285714285714286,0.25,0.25
5,0.38929236991509,0.5051246235804916,0.38929236991509,0.5051246235804916,0.23694709746888695,0.5015044628125438,0.8914285714285715,0.3484751663270881,0.34718338593691117,0.017142857142857144,0.8914285714285715,0.3484751663270881,0.34718338593691117,0.017142857142857144,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.08571428571428572,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,18,0.030982978182589282,0.0,0.20062117257142859,0.0,0.0,1.0,0.25,0.25
6,0.39711892241458874,0.5051986322230638,0.39711892241458874,0.5051986322230638,0.23694709746888695,0.5008967289220413,0.9057142857142857,0.3496180234699452,0.3481691002226255,0.017142857142857144,0.9057142857142857,0.3496180234699452,0.3481691002226255,0.017142857142857144,0.04,0.04,0.04,0.0,0.11428571428571428,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03682806329167634,0.0,0.23660874911999996,0.0,0.0,0.9285714285714286,0.25,0.25
7,0.40575724732121654,0.505605266247578,0.40575724732121654,0.505605266247578,0.23694709746888695,0.5005980409008909,0.9142857142857143,0.35121802346994524,0.34945481450833976,0.022857142857142857,0.9142857142857143,0.35121802346994524,0.34945481450833976,0.022857142857142857,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.12857142857142856,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,12,0.04435820868950367,0.0,0.2833051455661714,0.0,0.0,0.8888888888888888,0.25,0.25
8,0.41489656780379386,0.5058217504481395,0.41489656780379386,0.5058217504481395,0.23694709746888695,0.4997805210530926,0.9142857142857143,0.3533323091842309,0.3514904418408218,0.025714285714285714,0.9142857142857143,0.3533323091842309,0.3514904418408218,0.025714285714285714,0.07428571428571429,0.07714285714285714,0.07714285714285714,0.0,0.14,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,10,0.05467965875447711,0.0,0.3547818997977051,0.0,0.0,0.9259259259259259,0.25,0.25
9,0.4232755415356033,0.5060361872404959,0.4232755415356033,0.5060361872404959,0.23694709746888695,0.49919666169341526,0.9057142857142857,0.35490799776016835,0.3529672175334384,0.02857142857142857,0.9057142857142857,0.35490799776016835,0.3529672175334384,0.02857142857142857,0.06285714285714286,0.06571428571428571,0.06571428571428571,0.0,0.2,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,9,0.06162644333997747,0.0,0.4134005475160367,0.0,0.0,0.9565217391304348,0.25,0.25
10,0.43161909215366195,0.5060684618607815,0.43161909215366195,0.5060684618607815,0.23694709746888695,0.4988508765105131,0.9342857142857143,0.3579937120458826,0.3552815032477241,0.03142857142857143,0.9342857142857143,0.3579937120458826,0.3552815032477241,0.03142857142857143,0.09142857142857143,0.10285714285714286,0.10285714285714286,0.0,0.23142857142857143,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,6,0.07340402540899187,0.14338343675363394,0.5079896794228588,0.8337477621301497,0.0,0.9166666666666666,0.25,0.25
11,0.4401296938663565,0.5048623672984224,0.4401296938663565,0.5048623672984224,0.23694709746888695,0.49913205802876603,0.9228571428571428,0.36010137752546373,0.35759578896200983,0.037142857142857144,0.9228571428571428,0.36010137752546373,0.35759578896200983,0.037142857142857144,0.08857142857142856,0.09428571428571429,0.09428571428571429,0.0,0.34285714285714286,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,5,0.0826254520572436,0.14432229217951215,0.592115600120116,0.856078800003608,0.0,0.9696969696969697,0.25,0.25
12,0.45019927000838866,0.50575511239034,0.45019927000838866,0.50575511239034,0.23694709746888695,0.5000249820668181,0.9171428571428571,0.3621463889317201,0.3596786954117862,0.04,0.9171428571428571,0.3621463889317201,0.3596786954117862,0.04,0.08857142857142856,0.09714285714285714,0.09714285714285714,0.0,0.42,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,3,0.0916309196144865,0.14562902005992398,0.6774161452605707,0.8876502224576002,0.0,0.9705882352941176,0.25,0.25
13,0.45880201699867224,0.5063316459489613,0.45880201699867224,0.5063316459489613,0.23694709746888695,0.5007936325657627,0.8628571428571429,0.36357496036029147,0.3610603128655221,0.04,0.8628571428571429,0.36357496036029147,0.3610603128655221,0.04,0.08857142857142856,0.09142857142857143,0.09142857142857143,0.0,0.52,0.0,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,3,0.09916852438138124,0.147096305709375,0.7552963937839307,0.9242505440000003,0.0,0.90625,0.25,0.25
14,0.4680426168265502,0.506289467255436,0.4680426168265502,0.506289467255436,0.23694709746888695,0.5016271543735382,0.8942857142857142,0.3644895771499937,0.3618745985798079,0.045714285714285714,0.8942857142857142,0.3644895771499937,0.3618745985798079,0.045714285714285714,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.0,0.5828571428571429,0.002857142857142857,0.0,0.18794523030197907,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,2,0.10352982461661718,0.14702242509375,0.8144761801939665,0.9223681599999999,0.0,1.0,0.25,0.25
15,0.47670360854559524,0.5059890192712307,0.4766527553957172,0.5059805909874577,0.23694709746888695,0.5030143288867067,0.8681948424068768,0.36601842238236215,0.364140331906743,0.045845272206303724,0.8657142857142858,0.36604510836983806,0.363417455722665,0.045714285714285714,0.07736389684813753,0.08595988538681948,0.08571428571428572,0.002857142857142857,0.7714285714285715,0.0057306590257879654,0.002857142857142857,0.18813957203309079,0.061200000000000025,11.759312320916905,0.0,0.0,0.15,0.08022922636103152,1,0.1097141317262336,0.14628731296828124,0.8839009423043727,0.9039207967999998,0.0,1.0,0.25,0.25
16,0.48494211089455247,0.5060145235500165,0.4848677191665346,0.5059370461347062,0.23694709746888695,0.5042288637241449,0.8108882521489972,0.3668993896077994,0.36568760984370574,0.045845272206303724,0.8085714285714286,0.3669235585460597,0.36496031286552216,0.045714285714285714,0.08595988538681948,0.09455587392550144,0.09428571428571429,0.002857142857142857,0.9542857142857143,0.0057306590257879654,0.0,0.18813957203309079,0.061200000000000025,11.759312320916905,0.0,0.0,0.15,0.08022922636103152,0,0.11452982688975064,0.14555587640343984,0.9605086377439996,0.8858423808639998,0.0,1.0,0.25,0.25
17,0.49418812073497587,0.5061691657024198,0.49429862461887225,0.506201938165106,0.23694709746888695,0.5053476422594607,0.8275862068965517,0.3669766112211846,0.3666512306253164,0.05172413793103448,0.8228571428571428,0.36772355854605976,0.3661337781261853,0.05142857142857143,0.09195402298850575,0.09482758620689655,0.09428571428571429,0.005714285714285714,1.0685714285714285,0.014367816091954023,0.002857142857142857,0.18803304621574649,0.061200000000000025,11.764367816091953,0.0,0.0,0.15,0.07758620689655173,0,0.11797300935986099,0.14482809702142263,1.035584179274834,0.8681255332467198,0.0,1.0,0.25,0.25
18,0.5044467928344274,0.5056050397976023,0.5046802266088999,0.5055615876569183,0.23694709746888695,0.506518906995078,0.8063583815028902,0.3675577172376218,0.3687673722424021,0.05202312138728324,0.7971428571428572,0.3691064568665894,0.36790869146576816,0.05142857142857143,0.11271676300578035,0.12427745664739884,0.12857142857142856,0.011428571428571429,1.3057142857142856,0.017341040462427744,0.005714285714285714,0.1889166696362194,0.06120000000000003,11.497109826589595,0.0,0.0,0.15,0.07803468208092486,1,0.1224255558549987,0.14410395653631553,1.143443924260766,0.8507630225817854,0.0,0.9777777777777777,0.25,0.25
19,0.511093070240448,0.506444220336847,0.5126086906217818,0.5066524012283927,0.23694709746888695,0.5077078945501664,0.7616279069767442,0.36826967958002804,0.36962181706476377,0.05232558139534884,0.7485714285714286,0.36974468066083116,0.36892000085833404,0.05142857142857143,0.10174418604651163,0.10755813953488372,0.10857142857142857,0.017142857142857144,1.5114285714285713,0.02616279069767442,0.005714285714285714,0.19009029853154175,0.061200000000000025,11.313953488372093,0.0,0.0,0.15,0.07848837209302326,2,0.12427057093286657,0.14417637058482624,1.2291464743469789,0.8524992736482793,0.0,0.9473684210526315,0.25,0.25
20,0.5197781304591889,0.5068190775240831,0.5209286868554047,0.507192804387132,0.23694709746888695,0.5089322279277819,0.75,0.36901657480734484,0.37125053384793527,0.052941176470588235,0.7285714285714285,0.36985896637511684,0.36960325350377277,0.05142857142857143,0.1,0.1,0.09714285714285714,0.02857142857142857,1.74,0.03235294117647059,0.011428571428571429,0.1904207441335562,0.06120000000000003,11.217647058823529,0.0,0.0,0.15,0.08235294117647059,3,0.12487750379248794,0.14417637058482624,1.3017064020028966,0.8524992736482793,0.0,0.9705882352941176,0.25,0.25
21,0.530116477017112,0.5075429127905731,0.5307860686950537,0.5082068199479179,0.23694709746888695,0.5102455518570931,0.7168141592920354,0.36957333534011444,0.3724911184540751,0.05309734513274336,0.6942857142857143,0.37077325208940254,0.37046039636091554,0.05142857142857143,0.10914454277286136,0.11799410029498525,0.11428571428571428,0.03142857142857143,1.9657142857142857,0.04424778761061947,0.002857142857142857,0.19068452944414632,0.061200000000000025,11.215339233038348,0.0,0.0,0.15,0.07964601769911504,2,0.12848140198781124,0.14410395653631553,1.3899579882485529,0.8507630225817854,0.0,0.975,0.25,0.25
22,0.5413256205938611,0.5065086795720254,0.5403190689914281,0.5078752661437272,0.23694709746888695,0.511578603489736,0.7032640949554896,0.36953702836724733,0.37479649309073504,0.05637982195845697,0.6771428571428572,0.37138691052164796,0.3712496703201475,0.054285714285714284,0.09495548961424333,0.10385756676557864,0.10285714285714286,0.037142857142857144,2.145714285714286,0.05341246290801187,0.005714285714285714,0.19073626851203754,0.061200000000000025,11.186943620178042,0.0,0.0,0.15,0.08011869436201781,2,0.13029177334375955,0.14338343675363394,1.4650159713407247,0.8337477621301497,0.0,1.0,0.25,0.25
