agent_id,punish_issued,punished_received,final_r,final_b,final_x,y,L,cap,service,is_enforcer,cadre_fallback,exited,exit_time,exit_intent,disengaged,exit_cost_eff_last,degree,degree_at_end,betweenness
0,2,10,0.3851238323254834,0.07513274323799084,0.750717587290346,0.46147624922197245,0.3365919586215579,0.03297537075567967,0.00027298481828532187,False,False,True,32,13,False,1.6,1,1,
1,0,17,0.1413045585701677,0.2608243878880782,0.5615977132956885,0.3462987362197115,0.2153574124228127,0.0,0.0,False,False,True,66,14,False,1.3,1,1,
2,0,6,0.14385468411689487,0.7884016327570446,1.0,0.6308325153844998,0.06687606806397095,0.0,0.0,False,False,False,-1,0,False,0.0,16,16,
3,0,1,0.4371505370653339,0.36989527796773697,0.4077185331246558,0.40291056403531855,0.13368300047865267,0.0,0.0,False,False,True,18,13,False,1.24,0,0,
4,85,0,1.0,1.0,0.9914586278800797,0.5299124082506836,0.5598744120241617,0.27893353367633167,0.020109227606974735,True,False,False,-1,0,False,0.0,1,1,
5,1,10,0.46092901436502576,0.5695871679615773,0.9946104069041055,0.5904652573084535,0.43937368950826233,0.07215410564220713,0.052360893770972874,False,False,False,-1,0,False,0.0,19,19,
6,0,0,0.12408993256444913,0.1969971045329695,0.45095293991008634,0.4726962606364595,0.06124967500971055,0.0,0.0,False,False,True,11,12,False,1.9,1,1,
7,0,11,0.21169349987166244,0.19485730019548675,0.571878980772545,0.20173747811902817,0.18841620976766119,0.0,0.0,False,False,True,36,12,False,1.81,2,2,
8,0,22,0.527150428673688,0.15647558784529914,0.44647882071746114,0.9442680400685527,0.08479373802181657,0.0,0.0,False,False,True,38,13,False,1.72,2,2,
9,58,12,1.0,1.0,0.8893208699458406,0.44960882825753296,0.46994649731000604,0.2693160858520268,0.01318355777105274,False,False,True,55,12,False,1.42,1,1,
10,0,0,0.3680235410587713,0.4105865393009141,0.6321020799724776,0.30924384042995456,0.24977476443327884,0.0,0.0,False,False,True,15,14,False,1.3599999999999999,1,1,
11,0,1,0.4709288877384883,0.17966710086230803,0.46652268373840394,0.3529039394963097,0.170503968425414,0.0,0.0,False,False,True,15,12,False,1.66,2,2,
12,0,10,0.39608092452951243,0.19672135249049488,0.13559667942045128,0.5386865419863259,0.3815941943011559,0.0,0.0,False,False,True,34,13,False,1.45,1,1,
13,0,3,0.27945686105376394,0.4392050440797099,0.35691712813899457,0.6424641570393177,0.301435716783911,0.0,0.0,False,False,True,14,13,False,1.87,3,3,
14,1,3,0.27764020735052763,0.185673021892384,1.0,0.5644444796332313,0.294457623314149,0.09747117539024625,0.1759715703125707,False,False,False,-1,0,False,0.0,17,17,
15,0,16,0.19041102613133415,0.3019659997024898,0.5122022627522544,0.4334808010893976,0.1343688170578617,0.0,0.0,False,False,True,52,13,False,1.3599999999999999,1,1,
16,0,2,0.09132052374187173,0.07319612806651166,0.19279722299921045,0.4293784430908095,0.16218464398520188,0.0,0.0,False,False,True,11,12,False,2.32,1,1,
17,0,0,0.33843500692124195,0.07729693823359599,0.289087073265274,0.2923250094918058,0.1246421847790896,0.0,0.0,False,False,True,17,12,False,1.54,1,1,
18,0,0,0.320802941973464,0.41309809178380225,0.368358453776777,0.8387267563126529,0.38039521281990024,0.0,0.0,False,False,True,14,13,False,1.45,1,1,
19,0,1,0.6125415114511333,0.5655086265326613,0.6066847232573183,0.8598046123163919,0.36950525674206086,0.0,0.0,False,False,True,12,13,False,1.78,1,1,
20,0,13,0.3198027736423606,0.3764066241690827,0.7924259649629877,0.6681380952122314,0.3717985813661005,0.0,0.0,False,False,True,68,13,False,1.33,1,1,
21,0,1,0.3455422649469258,0.11590625924351235,1.0,0.49507241188839657,0.281292359888107,0.0,0.0,False,False,False,-1,0,False,0.0,10,10,
22,0,0,0.47686977516243206,0.36705398812891105,0.27020646599899506,0.5524172474048484,0.038528018584548275,0.0,0.0,False,False,True,12,12,False,1.45,1,1,
23,0,16,0.575447866143558,0.18171386729343916,0.493900957142171,0.2120497230806203,0.13283961775318232,0.0,0.0,False,False,True,53,12,False,1.18,1,1,
24,0,1,0.14474605588928677,0.3199348043080361,0.3881993570606241,0.5808664117045056,0.4503659855095614,0.0,0.0,False,False,True,12,13,False,1.8399999999999999,1,1,
25,0,12,0.23271830094133483,0.5127692165526291,0.4918274966896164,0.47307795668066904,0.3105494252735387,0.0,0.0,False,False,True,56,13,False,1.3900000000000001,1,1,
26,0,0,0.32087957506907544,0.25965473292461205,0.21235949298236853,0.6698499079777401,0.1942064488144002,0.0,0.0,False,False,True,11,12,False,1.54,2,2,
27,0,0,0.455084856086863,0.03870701167107921,0.36630183169359165,0.15203337479741744,0.23995784151407737,0.0,0.0,False,False,True,11,12,False,1.54,1,1,
28,0,1,0.3404772643968465,0.24655211403804173,0.6392814035013955,0.5314640166008449,0.15558212550908293,0.0,0.0,False,False,True,19,12,False,1.33,1,1,
29,0,0,0.19248283290669904,0.531316965462934,0.4839348340601465,0.6488179978241656,0.21640361503351366,0.0,0.0,False,False,True,15,12,False,1.21,1,1,
30,1,1,0.3684821011695593,0.46277261543063586,0.9905455707506023,0.5748222210208015,0.3773673457505739,0.0480762503834003,0.010193402710134216,False,False,False,-1,0,False,0.0,6,6,
31,0,17,0.24488853267920402,0.14602274968622198,0.5551927860885397,0.33282982164772246,0.29613123651778495,0.0,0.0,False,False,True,47,13,False,1.33,1,1,
32,0,0,0.18741371318164116,0.5387565289378328,0.44018627482190303,0.7811780159240896,0.09370032520466834,0.0,0.0,False,False,True,11,12,False,1.48,1,1,
33,0,1,0.44418675206018327,0.23533251826948023,0.3242794264962171,0.6154456182611023,0.5154520707898247,0.0,0.0,False,False,True,14,13,False,1.27,0,0,
34,0,1,0.24081459597700236,0.278748210138225,0.4460597487877265,0.0071322426169020195,0.0488947187595818,0.0,0.0,False,False,True,11,12,False,1.48,2,2,
35,0,1,0.6076172431786462,0.4990997901183332,0.6598105748629577,0.7044571416462632,0.25433408172892846,0.0,0.0,False,False,True,15,12,False,1.24,0,0,
36,1,4,0.1408239390929681,0.23621812728244596,0.8770255727656097,0.5001518638565258,0.10916670405139431,0.04929639769289949,0.011276875967695645,False,False,False,-1,0,False,0.0,8,8,
37,1,28,0.5163731146479648,0.41163310262670516,0.9616268845382315,0.4169690636819117,0.2714634583799005,0.028402336379850006,0.0012219603941753235,False,False,True,251,13,False,1.27,1,1,
38,0,1,0.17626782001060654,0.4156463368398461,0.9925027393478323,0.5983201122121822,0.2164584922169521,0.0,0.0,False,False,False,-1,0,False,0.0,2,2,
