t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.35453726374136707,0.5015790382783338,0.35453726374136707,0.5015790382783338,0.2462483218342688,0.5,0.0,0.31322810629680825,0.3419399783630503,0.0,0.0,0.31322810629680825,0.3419399783630503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1,0.36528593093272743,0.5010796905475573,0.36528593093272743,0.5010796905475573,0.2462483218342688,0.5,0.58,0.3142566777253797,0.3427114069344788,0.0,0.58,0.3142566777253797,0.3427114069344788,0.0,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.04857142857142857,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004714285714285714,0.0,0.03142857142857143,0.0,0.0,0.7272727272727273,0.25,0.25
2,0.3753047554896976,0.5004594015544482,0.3753047554896976,0.5004594015544482,0.2462483218342688,0.5,0.84,0.31557096343966534,0.34369712122019314,0.002857142857142857,0.84,0.31557096343966534,0.34369712122019314,0.002857142857142857,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.045714285714285714,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,26,0.010262142857142859,0.0,0.06794285714285714,0.0,0.0,0.9230769230769231,0.25,0.25
3,0.38484530315202065,0.49948538741785653,0.38484530315202065,0.49948538741785653,0.2462483218342688,0.5039870328749164,0.8742857142857143,0.3171709634396654,0.3448971212201931,0.002857142857142857,0.8742857142857143,0.3171709634396654,0.3448971212201931,0.002857142857142857,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.05714285714285714,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,23,0.016639403571428568,0.0,0.10944114285714286,0.0,0.0,0.9333333333333333,0.25,0.25
4,0.39311488446400517,0.49949411518393294,0.39311488446400517,0.49949411518393294,0.2462483218342688,0.507746627606962,0.9114285714285715,0.3191138205825225,0.346354264077336,0.005714285714285714,0.9114285714285715,0.3191138205825225,0.346354264077336,0.005714285714285714,0.04857142857142857,0.054285714285714284,0.054285714285714284,0.0,0.07714285714285714,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,19,0.02469906369642857,0.0,0.16153803428571425,0.0,0.0,0.9473684210526315,0.25,0.25
5,0.40033751084189945,0.4990535133890391,0.40033751084189945,0.4990535133890391,0.2462483218342688,0.5066233856494513,0.9114285714285715,0.3208983891767202,0.3479399783630503,0.008571428571428572,0.9114285714285715,0.3208983891767202,0.3479399783630503,0.008571428571428572,0.054285714285714284,0.05714285714285714,0.05714285714285714,0.0,0.07714285714285714,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,16,0.033146996949375,0.0,0.21545013074285713,0.0,0.0,0.95,0.25,0.25
6,0.40889951943011754,0.500179662815924,0.40889951943011754,0.500179662815924,0.2462483218342688,0.5045315595615096,0.8942857142857142,0.32186981774814877,0.34888283550590743,0.011428571428571429,0.8942857142857142,0.32186981774814877,0.34888283550590743,0.011428571428571429,0.04,0.04,0.04,0.0,0.08285714285714285,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,12,0.03834357492409643,0.0,0.25114112812799994,0.0,0.0,0.9285714285714286,0.25,0.25
7,0.4183800868612078,0.5009542077604358,0.4183800868612078,0.5009542077604358,0.2462483218342688,0.5055637273653927,0.9057142857142857,0.32346981774814876,0.350254264077336,0.011428571428571429,0.9057142857142857,0.32346981774814876,0.350254264077336,0.011428571428571429,0.054285714285714284,0.06,0.06,0.0,0.10285714285714286,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,10,0.045691962973229965,0.0,0.30611830556543995,0.0,0.0,0.9047619047619048,0.25,0.25
8,0.4270278780687095,0.5006669894616506,0.4270278780687095,0.5006669894616506,0.2462483218342688,0.5065400743644521,0.9285714285714286,0.32458159758335997,0.3515399783630503,0.014285714285714285,0.9285714285714286,0.32458159758335997,0.3515399783630503,0.014285714285714285,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.12857142857142856,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,7,0.04980636030122095,0.0,0.34571022516841693,0.0,0.0,1.0,0.25,0.25
9,0.4370910962373264,0.5011778642853342,0.4370910962373264,0.5011778642853342,0.2462483218342688,0.5045642509371409,0.9142857142857143,0.3264673118690743,0.352954264077336,0.014285714285714285,0.9142857142857143,0.3264673118690743,0.352954264077336,0.014285714285714285,0.06285714285714286,0.06285714285714286,0.06285714285714286,0.0,0.16285714285714287,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,7,0.058797650572139204,0.14410395653631553,0.4016531635221915,0.8507630225817854,0.0,0.7272727272727273,0.25,0.25
10,0.44612549902219617,0.5013617721274397,0.44612549902219617,0.5013617721274397,0.2462483218342688,0.5026010532554336,0.9114285714285715,0.32834430694160893,0.3546105716974898,0.014285714285714285,0.9114285714285715,0.32834430694160893,0.3546105716974898,0.014285714285714285,0.06,0.06,0.06,0.0,0.20285714285714285,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,7,0.06587494803356421,0.14338343675363394,0.45362010025174754,0.8337477621301497,0.0,0.9523809523809523,0.25,0.25
11,0.45516760996155015,0.5017503361959718,0.45516760996155015,0.5017503361959718,0.2462483218342688,0.5010486163077876,0.9142857142857143,0.32920144979875177,0.35568200026891833,0.014285714285714285,0.9142857142857143,0.32920144979875177,0.35568200026891833,0.014285714285714285,0.04,0.04,0.04,0.0,0.24571428571428572,0.0,0.0,0.18765837975780697,0.061200000000000025,11.794285714285714,0.0,0.0,0.15,0.08,6,0.0695165740076821,0.1427382112882426,0.4845476982467126,0.8187403024118074,0.0,0.9285714285714286,0.25,0.25
