t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish,mean_exit_capacity,mean_outside_ties,mean_econ_independence,frac_born_inside,mean_tenure,n_deaths_step,exit_rate_last100,cumulative_exit_rate
0,0.357561793226998,0.4961157856639598,0.357561793226998,0.4961157856639598,0.26078133370377743,0.5,0.0,0.3471870403034799,0.3323571721511415,0.0033333333333333335,0.0,0.3471870403034799,0.3323571721511415,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.76,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.25,0.48760462114273667,0.4680817083888301,0.5071275338966433,0.0,0.0,0,0.10185185185185185,0.6766666666666666
1,0.3693779297484812,0.49637572860027307,0.3693779297484812,0.49637572860027307,0.26078133370377743,0.4976469200866823,0.65,0.34838704030348,0.33325717215114153,0.006666666666666667,0.65,0.34838704030348,0.33325717215114153,0.006666666666666667,0.02666666666666667,0.03333333333333333,0.0,0.01,0.0,0.0,0.18757250639534884,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,24,0.005,0.0,0.03333333333333333,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.22,0.25,0.4912939566064419,0.4713775148451432,0.5112103983677406,0.0,1.0,0,0.10185185185185185,0.6766666666666666
2,0.37947806514577576,0.49724835358579944,0.37947806514577576,0.49724835358579944,0.26078133370377743,0.4978618860429957,0.8466666666666667,0.3488537069701466,0.33360717215114155,0.006666666666666667,0.8466666666666667,0.3488537069701466,0.33360717215114155,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.18802654299629015,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,22,0.006975000000000001,0.0,0.046,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.08,0.013333333333333334,0.22,0.25,0.4949634046507782,0.47463354646271855,0.5152932628388381,0.0,2.0,0,0.10185185185185185,0.6766666666666666
3,0.3874463917650965,0.49734843231645615,0.3874463917650965,0.49734843231645615,0.26078133370377743,0.4980292330636497,0.9166666666666666,0.34998704030347993,0.33445717215114146,0.006666666666666667,0.9166666666666666,0.34998704030347993,0.33445717215114146,0.006666666666666667,0.03,0.03,0.0,0.016666666666666666,0.0,0.0,0.18847900271504536,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,21,0.011440124999999999,0.0,0.07508000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.22,0.25,0.4986130846002619,0.4778500418905883,0.5193761273099355,0.0,3.0,0,0.10185185185185185,0.6766666666666666
4,0.3962073623575163,0.4976336075487628,0.3962073623575163,0.4976336075487628,0.26078133370377743,0.4982478911047305,0.91,0.3518537069701466,0.3358571721511415,0.006666666666666667,0.91,0.3518537069701466,0.3358571721511415,0.006666666666666667,0.04666666666666667,0.04666666666666667,0.0,0.03666666666666667,0.0,0.0,0.1889298858579732,0.08499999999999998,11.76,0.0,0.0,0.15,0.08,17,0.018382924374999998,0.0,0.12024506666666665,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.08,0.04666666666666667,0.22,0.25,0.502243115063462,0.48102723834589106,0.523458991781033,0.0,4.0,0,0.10185185185185185,0.6766666666666666
5,0.40621624281764984,0.49846556789147217,0.40621624281764984,0.49846556789147217,0.2602298807078658,0.49857299435897584,0.9033333333333333,0.35268724941377655,0.33663545875963685,0.01,0.9033333333333333,0.35268724941377655,0.33663545875963685,0.01,0.03666666666666667,0.03666666666666667,0.0,0.02666666666666667,0.0,0.0,0.19034130262404866,0.08471666666666663,11.753333333333334,0.0,0.0,0.15,0.08,16,0.023791009753125,0.0,0.154506832,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5075688515093401,0.4859116057324172,0.5292260972862631,0.0,4.983333333333333,1,0.10185185185185185,0.6766666666666666
6,0.41628241097534174,0.49750723854916734,0.41628241097534174,0.49750723854916734,0.2602298807078658,0.4985499227128704,0.9066666666666666,0.3538205827471099,0.3374854587596369,0.01,0.9066666666666666,0.3538205827471099,0.3374854587596369,0.01,0.03,0.03,0.0,0.03,0.0,0.0,0.19010911317101842,0.08499999999999998,11.753333333333334,0.0,0.0,0.15,0.08,12,0.028172054704359375,0.0,0.18141669536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.22,0.25,0.5111505671248191,0.48900363661723417,0.5332974976324042,0.0,5.983333333333333,0,0.10185185185185185,0.6766666666666666
7,0.4233944918780934,0.4935967343495135,0.4233944918780934,0.4935967343495135,0.2601509017142082,0.49862187459625773,0.91,0.35165282735861486,0.3368242768445148,0.01,0.91,0.35165282735861486,0.3368242768445148,0.01,0.02,0.02,0.0,0.013333333333333334,0.0,0.0,0.19687139600737122,0.08358333333333332,10.933333333333334,0.0,0.0,0.15,0.08,11,0.031031194430837582,0.0,0.19778836145280002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.22,0.25,0.5235428795372917,0.5013020398417037,0.5457837192328799,0.0,6.866666666666666,5,0.10185185185185185,0.6766666666666666
8,0.43299120513092265,0.49490171602933214,0.43299120513092265,0.49490171602933214,0.25989732052346215,0.49834517820317287,0.8766666666666667,0.3534932501721418,0.33719554505416693,0.01,0.8766666666666667,0.3534932501721418,0.33719554505416693,0.01,0.04666666666666667,0.04666666666666667,0.0,0.02666666666666667,0.0,0.0,0.19723531516681791,0.08471666666666663,10.926666666666666,0.0,0.0,0.15,0.08,9,0.037876038458683384,0.0,0.24049926089041065,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.08,0.04666666666666667,0.22,0.25,0.5293527859010538,0.5065994233511891,0.5521061484509185,0.0,7.84,1,0.10185185185185185,0.6766666666666666
9,0.4413285963541651,0.49412559711650694,0.4413285963541651,0.49412559711650694,0.2604278986219774,0.49810405491919124,0.8833333333333333,0.3546518175332714,0.33892090193051466,0.013333333333333334,0.8833333333333333,0.3546518175332714,0.33892090193051466,0.013333333333333334,0.04,0.04,0.0,0.02666666666666667,0.0,0.0,0.19797452254709427,0.08471666666666663,10.926666666666666,0.0,0.0,0.15,0.08,9,0.043686658266389976,0.0,0.27568927567260243,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.22,0.25,0.5346574831710186,0.5117144589001438,0.5576005074418934,0.0,8.81,1,0.10185185185185185,0.6766666666666666
10,0.4490520516143372,0.4948768990335634,0.4490520516143372,0.4948768990335634,0.25997501064685635,0.498079292792509,0.8933333333333333,0.3551886875876419,0.34091161428497485,0.016666666666666666,0.8933333333333333,0.3551886875876419,0.34091161428497485,0.016666666666666666,0.03,0.03,0.0,0.03,0.0,0.0,0.19889773048713094,0.08471666666666663,10.86,0.0,0.0,0.15,0.08,9,0.04846822497505801,0.0,0.3035088234924837,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.22,0.25,0.5401707643523902,0.5171854379582478,0.5631560907465326,0.0,9.776666666666667,1,0.10185185185185185,0.6766666666666666
11,0.4594961902236554,0.4954239552100153,0.4594961902236554,0.4954239552100153,0.25997501064685635,0.498503798089496,0.9066666666666666,0.35623088160684824,0.3417116142849749,0.016666666666666666,0.9066666666666666,0.35623088160684824,0.3417116142849749,0.016666666666666666,0.03666666666666667,0.04,0.0,0.03333333333333333,0.0,0.0,0.19883762661893958,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,7,0.054225883850182725,0.0,0.33743864702263404,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.08,0.03666666666666667,0.22,0.25,0.5435645819277001,0.5200010183515724,0.5671281455038278,0.0,10.776666666666667,0,0.10185185185185185,0.6766666666666666
12,0.47102888147107413,0.4951916681752355,0.47102888147107413,0.4951916681752355,0.25997501064685635,0.49863888337188095,0.9033333333333333,0.3582308816068483,0.3437616142849749,0.023333333333333334,0.9033333333333333,0.3582308816068483,0.3437616142849749,0.023333333333333334,0.07333333333333333,0.07333333333333333,0.0,0.04666666666666667,0.0,0.0,0.19926911295355623,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,7,0.06312040565687321,0.0,0.4040232074155147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07333333333333333,0.22,0.25,0.54694015276183,0.5227801052625369,0.5711002002611232,0.0,11.776666666666667,0,0.10185185185185185,0.6766666666666666
13,0.4808676679244743,0.4966203674013304,0.4808676679244743,0.4966203674013304,0.25997501064685635,0.4988602250010522,0.9133333333333333,0.3594308816068483,0.3446616142849749,0.03,0.9133333333333333,0.3594308816068483,0.3446616142849749,0.03,0.04,0.04,0.0,0.056666666666666664,0.0,0.0,0.19969903170474002,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,5,0.06880480362858886,0.0,0.4359427432672044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.22,0.25,0.5502975863352272,0.525522917652036,0.5750722550184184,0.0,12.776666666666667,0,0.10185185185185185,0.6766666666666666
14,0.4891152825679463,0.4961785626491481,0.4891152825679463,0.4961785626491481,0.25997501064685635,0.4980682161311112,0.93,0.36056421494018165,0.3462116142849749,0.03333333333333333,0.93,0.36056421494018165,0.3462116142849749,0.03333333333333333,0.06,0.06,0.0,0.043333333333333335,0.0,0.0,0.20012700295679658,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,4,0.07445639710194747,0.0,0.48722388840186026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.22,0.25,0.5536346115948911,0.5282296731671978,0.5790395500225844,0.0,13.776666666666667,0,0.10185185185185185,0.6766666666666666
15,0.49861514051747746,0.4965543298532956,0.49861514051747746,0.4965543298532956,0.25997501064685635,0.4980623635987005,0.92,0.3616308816068483,0.3475616142849749,0.03333333333333333,0.92,0.3616308816068483,0.3475616142849749,0.03333333333333333,0.05333333333333334,0.05333333333333334,0.0,0.07,0.0,0.0,0.20055170881471154,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,3,0.07965078178310439,0.0,0.5308127439671565,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.08,0.05333333333333334,0.22,0.25,0.5569420796232174,0.5309005881492687,0.5829835710971661,0.0,14.776666666666667,0,0.10185185185185185,0.6766666666666666
16,0.5084643464743438,0.49634498568076973,0.5084643464743438,0.49634498568076973,0.25997501064685635,0.4980468839350873,0.9433333333333334,0.363097548273515,0.34891161428497486,0.043333333333333335,0.9433333333333334,0.363097548273515,0.34891161428497486,0.043333333333333335,0.05333333333333334,0.05333333333333334,0.0,0.1,0.0,0.0,0.2009742544543433,0.08499999999999998,10.86,0.0,0.0,0.15,0.08,3,0.085674489450983,0.1393461528941899,0.5735298224211466,0.7431838647543443,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.08,0.05333333333333334,0.22,0.25,0.560227071018497,0.5335358776414472,0.5869182643955468,0.0,15.776666666666667,0,0.10185185185185185,0.6766666666666666
17,0.5165553113307404,0.4950715053592578,0.5165553113307404,0.4950715053592578,0.25708970116747165,0.49760053954094247,0.9066666666666666,0.36473131062718883,0.35147643560373665,0.04666666666666667,0.9066666666666666,0.36473131062718883,0.35147643560373665,0.04666666666666667,0.06,0.06666666666666667,0.0,0.11,0.0,0.0,0.2032163163591991,0.0844333333333333,10.793333333333333,0.0,0.0,0.15,0.07666666666666666,3,0.09041257783163331,0.14082182721413697,0.6202586515805992,0.7754949265471098,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.22,0.25,0.5648655283722044,0.5370546143425549,0.5926764424018539,0.0,16.663333333333334,2,0.10185185185185185,0.6766666666666666
18,0.5265427417602628,0.4946726323253959,0.5265427417602628,0.4946726323253959,0.25708970116747165,0.49716625776386136,0.94,0.36674693972737704,0.3532764356037367,0.05,0.94,0.36674693972737704,0.3532764356037367,0.05,0.07666666666666666,0.08,0.0,0.11666666666666667,0.0,0.0,0.20240227276793676,0.08499999999999998,10.793333333333333,0.0,0.0,0.15,0.08,3,0.09748189354512304,0.14026146177471127,0.6878534785489873,0.7633540495855923,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.08,0.07666666666666666,0.22,0.25,0.5680899690994228,0.5396216768283656,0.59655826137048,0.0,17.663333333333334,0,0.10185185185185185,0.6766666666666666
19,0.5345381850571141,0.4944328448370906,0.5345381850571141,0.4944328448370906,0.25708970116747165,0.49645527322145916,0.9033333333333333,0.36828027306071043,0.35481693495798067,0.056666666666666664,0.9033333333333333,0.36828027306071043,0.35481693495798067,0.056666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.13,0.0,0.0,0.20281505294525387,0.08499999999999998,10.793333333333333,0.0,0.0,0.15,0.08,2,0.10514887206896162,0.14345548873190211,0.7574297423113407,0.8354492881753136,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.08,0.08333333333333333,0.22,0.25,0.5712833996891481,0.5421538702725948,0.6004129291057014,0.0,18.663333333333334,0,0.10185185185185185,0.6766666666666666
20,0.5402827817972919,0.4933683036274749,0.5402827817972919,0.4933683036274749,0.2585158888215663,0.4955121895799964,0.9133333333333333,0.3710221725904686,0.35985392800844945,0.06,0.9133333333333333,0.3710221725904686,0.35985392800844945,0.06,0.06333333333333334,0.06333333333333334,0.0,0.16333333333333333,0.0,0.0,0.20650138144911873,0.08414999999999996,10.613333333333333,0.0,0.0,0.15,0.08,1,0.11148958180096935,0.1427382112882426,0.8056144807984473,0.8187403024118074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06333333333333334,0.22,0.25,0.5790745286449661,0.5483630350130752,0.6097860222768571,0.0,19.463333333333335,3,0.10185185185185185,0.6766666666666666
21,0.5507364573008283,0.49237254220769217,0.5507364573008283,0.49237254220769217,0.2585158888215663,0.4944957923163616,0.9066666666666666,0.37201494101312677,0.36129695950203256,0.06333333333333334,0.9066666666666666,0.37201494101312677,0.36129695950203256,0.06333333333333334,0.06666666666666667,0.07,0.0,0.22333333333333333,0.0,0.0,0.20534591419413267,0.08499999999999998,10.613333333333333,0.0,0.0,0.15,0.08,1,0.11365089356953287,0.14202452023180137,0.8595021911824783,0.8023654963635712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06666666666666667,0.22,0.25,0.5821827519009326,0.5508020341825764,0.6135634696192889,0.0,20.463333333333335,0,0.10185185185185185,0.6766666666666666
22,0.5608217021377729,0.4925685991666175,0.5608217021377729,0.4925685991666175,0.2585158888215663,0.4940699315646603,0.92,0.3731956026251812,0.3625818547517218,0.06333333333333334,0.92,0.3731956026251812,0.3625818547517218,0.06333333333333334,0.07,0.07,0.0,0.23333333333333334,0.0,0.0,0.20574750579523376,0.08499999999999998,10.613333333333333,0.0,0.0,0.15,0.08,1,0.11734913910168521,0.14131439763064235,0.9123121473588287,0.7863181864362998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.22,0.25,0.5852686887185554,0.5532069993570609,0.6173303780800503,0.0,21.463333333333335,0,0.10185185185185185,0.6766666666666666
