t,fund_prevalence,exit_rate,punish_rate,enforcer_punish_share_step,sigma,pi_reward,base_opp,exit_threshold,seed,regime,regime_column
418,0.1237113402061855,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
419,0.1237113402061855,0.4457142857142857,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
420,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
421,0.1288659793814432,0.4457142857142857,0.02,0.8571428571428571,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
422,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
423,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
424,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
425,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
426,0.1288659793814432,0.4457142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
427,0.1288659793814432,0.4457142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
428,0.1288659793814432,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
429,0.1288659793814432,0.4457142857142857,0.0085714285714285,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
430,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
431,0.1288659793814432,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
432,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
433,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
434,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
435,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
436,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
437,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
438,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
439,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
440,0.1288659793814432,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
441,0.1288659793814432,0.4457142857142857,0.0171428571428571,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
442,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
443,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
444,0.1288659793814432,0.4457142857142857,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
445,0.1288659793814432,0.4457142857142857,0.0257142857142857,0.7777777777777778,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
446,0.1288659793814432,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
447,0.1288659793814432,0.4457142857142857,0.0314285714285714,0.9090909090909092,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
448,0.1288659793814432,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
449,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_legacy
