t,fund_prevalence,exit_rate,punish_rate,enforcer_punish_share_step,sigma,pi_reward,base_opp,exit_threshold,seed,regime,regime_column
219,0.1023255813953488,0.3857142857142857,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
220,0.1023255813953488,0.3857142857142857,0.0314285714285714,0.9090909090909092,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
221,0.1023255813953488,0.3857142857142857,0.04,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
222,0.1023255813953488,0.3857142857142857,0.0342857142857142,0.9230769230769232,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
223,0.1023255813953488,0.3857142857142857,0.0428571428571428,0.8125,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
224,0.1023255813953488,0.3857142857142857,0.0342857142857142,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
225,0.1023255813953488,0.3857142857142857,0.04,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
226,0.1023255813953488,0.3857142857142857,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
227,0.102803738317757,0.3885714285714285,0.0342857142857142,0.9230769230769232,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
228,0.1074766355140186,0.3885714285714285,0.0428571428571428,0.9333333333333332,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
229,0.1074766355140186,0.3885714285714285,0.04,0.9285714285714286,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
230,0.1074766355140186,0.3885714285714285,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
231,0.1074766355140186,0.3885714285714285,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
232,0.1074766355140186,0.3885714285714285,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
233,0.1074766355140186,0.3885714285714285,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
234,0.1074766355140186,0.3885714285714285,0.0371428571428571,0.8571428571428571,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
235,0.1074766355140186,0.3885714285714285,0.0257142857142857,0.7777777777777778,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
236,0.1074766355140186,0.3885714285714285,0.0285714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
237,0.1074766355140186,0.3885714285714285,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
238,0.1074766355140186,0.3885714285714285,0.0371428571428571,0.9285714285714286,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
239,0.107981220657277,0.3914285714285714,0.0514285714285714,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
240,0.107981220657277,0.3914285714285714,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
241,0.107981220657277,0.3914285714285714,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
242,0.107981220657277,0.3914285714285714,0.0342857142857142,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
243,0.107981220657277,0.3914285714285714,0.0285714285714285,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
244,0.107981220657277,0.3914285714285714,0.0314285714285714,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
245,0.107981220657277,0.3914285714285714,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
246,0.107981220657277,0.3914285714285714,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
247,0.107981220657277,0.3914285714285714,0.0285714285714285,0.8181818181818182,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
248,0.107981220657277,0.3914285714285714,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
249,0.107981220657277,0.3914285714285714,0.0342857142857142,0.9230769230769232,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
250,0.107981220657277,0.3914285714285714,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
251,0.107981220657277,0.3914285714285714,0.04,0.9375,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
252,0.1084905660377358,0.3942857142857143,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
253,0.1084905660377358,0.3942857142857143,0.0342857142857142,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
254,0.1084905660377358,0.3942857142857143,0.0342857142857142,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
255,0.1090047393364928,0.3971428571428571,0.0314285714285714,0.8181818181818182,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
256,0.1090047393364928,0.3971428571428571,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
257,0.1095238095238095,0.4,0.0342857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
258,0.1095238095238095,0.4,0.0314285714285714,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
259,0.1095238095238095,0.4,0.0314285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
260,0.1095238095238095,0.4,0.0342857142857142,0.9166666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
261,0.1095238095238095,0.4,0.0342857142857142,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
262,0.1095238095238095,0.4,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
263,0.1095238095238095,0.4,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
264,0.110576923076923,0.4057142857142857,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
265,0.1111111111111111,0.4085714285714286,0.0428571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
266,0.1111111111111111,0.4085714285714286,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
267,0.1111111111111111,0.4085714285714286,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
268,0.1111111111111111,0.4085714285714286,0.0285714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
269,0.1111111111111111,0.4085714285714286,0.0285714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
270,0.1111111111111111,0.4085714285714286,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
271,0.1116504854368932,0.4114285714285714,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
272,0.1116504854368932,0.4114285714285714,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
273,0.1116504854368932,0.4114285714285714,0.02,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
274,0.1116504854368932,0.4114285714285714,0.0085714285714285,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
275,0.1116504854368932,0.4114285714285714,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
276,0.1116504854368932,0.4114285714285714,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
277,0.1116504854368932,0.4114285714285714,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
278,0.1116504854368932,0.4114285714285714,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
279,0.1116504854368932,0.4114285714285714,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
280,0.1116504854368932,0.4114285714285714,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
281,0.1116504854368932,0.4114285714285714,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
282,0.1116504854368932,0.4114285714285714,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
283,0.1116504854368932,0.4114285714285714,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
284,0.1116504854368932,0.4114285714285714,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
285,0.1116504854368932,0.4114285714285714,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
286,0.1116504854368932,0.4114285714285714,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
287,0.1116504854368932,0.4114285714285714,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
288,0.1121951219512195,0.4142857142857143,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
289,0.1121951219512195,0.4142857142857143,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
290,0.1121951219512195,0.4142857142857143,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
291,0.1121951219512195,0.4142857142857143,0.0228571428571428,0.8888888888888888,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
292,0.1121951219512195,0.4142857142857143,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
293,0.1121951219512195,0.4142857142857143,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
294,0.1121951219512195,0.4142857142857143,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
295,0.1121951219512195,0.4142857142857143,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
296,0.1121951219512195,0.4142857142857143,0.02,0.8571428571428571,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
297,0.1121951219512195,0.4142857142857143,0.02,0.8571428571428571,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
298,0.1121951219512195,0.4142857142857143,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
299,0.1121951219512195,0.4142857142857143,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
300,0.1121951219512195,0.4142857142857143,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
301,0.1121951219512195,0.4142857142857143,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
302,0.1121951219512195,0.4142857142857143,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
303,0.1121951219512195,0.4142857142857143,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
304,0.1121951219512195,0.4142857142857143,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
305,0.1121951219512195,0.4142857142857143,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
306,0.1121951219512195,0.4142857142857143,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
307,0.1121951219512195,0.4142857142857143,0.02,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
308,0.1121951219512195,0.4142857142857143,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
309,0.1121951219512195,0.4142857142857143,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
310,0.1121951219512195,0.4142857142857143,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
311,0.1121951219512195,0.4142857142857143,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
312,0.1121951219512195,0.4142857142857143,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
313,0.1121951219512195,0.4142857142857143,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
314,0.1121951219512195,0.4142857142857143,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
315,0.1121951219512195,0.4142857142857143,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
316,0.1127450980392156,0.4171428571428571,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
317,0.1127450980392156,0.4171428571428571,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
318,0.1127450980392156,0.4171428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
319,0.1127450980392156,0.4171428571428571,0.02,0.7142857142857143,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
320,0.1127450980392156,0.4171428571428571,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
321,0.1127450980392156,0.4171428571428571,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
322,0.1127450980392156,0.4171428571428571,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
323,0.1127450980392156,0.4171428571428571,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
324,0.1127450980392156,0.4171428571428571,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
325,0.1127450980392156,0.4171428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
326,0.1127450980392156,0.4171428571428571,0.0228571428571428,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
327,0.1127450980392156,0.4171428571428571,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
328,0.1127450980392156,0.4171428571428571,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
329,0.1138613861386138,0.4228571428571429,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
330,0.1138613861386138,0.4228571428571429,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
331,0.1138613861386138,0.4228571428571429,0.0285714285714285,0.8181818181818182,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
332,0.1138613861386138,0.4228571428571429,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
333,0.1144278606965174,0.4257142857142857,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
334,0.1144278606965174,0.4257142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
335,0.1144278606965174,0.4257142857142857,0.0228571428571428,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
336,0.1144278606965174,0.4257142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
337,0.1144278606965174,0.4257142857142857,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
338,0.1144278606965174,0.4257142857142857,0.02,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
339,0.1144278606965174,0.4257142857142857,0.02,0.7142857142857143,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
340,0.1144278606965174,0.4257142857142857,0.02,0.7142857142857143,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
341,0.1144278606965174,0.4257142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
342,0.1144278606965174,0.4257142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
343,0.1144278606965174,0.4257142857142857,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
344,0.1144278606965174,0.4257142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
345,0.1144278606965174,0.4257142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
346,0.115,0.4285714285714285,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
347,0.115,0.4285714285714285,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
348,0.115,0.4285714285714285,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
349,0.115,0.4285714285714285,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
350,0.115,0.4285714285714285,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
351,0.115,0.4285714285714285,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
352,0.115,0.4285714285714285,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
353,0.115,0.4285714285714285,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
354,0.115,0.4285714285714285,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
355,0.115,0.4285714285714285,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
356,0.115,0.4285714285714285,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
357,0.115,0.4285714285714285,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
358,0.12,0.4285714285714285,0.0028571428571428,0.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
359,0.1206030150753768,0.4314285714285714,0.0142857142857142,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
360,0.1206030150753768,0.4314285714285714,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
361,0.1206030150753768,0.4314285714285714,0.0171428571428571,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
362,0.1212121212121212,0.4342857142857143,0.0228571428571428,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
363,0.1212121212121212,0.4342857142857143,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
364,0.1212121212121212,0.4342857142857143,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
365,0.1212121212121212,0.4342857142857143,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
366,0.1212121212121212,0.4342857142857143,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
367,0.1212121212121212,0.4342857142857143,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
368,0.1212121212121212,0.4342857142857143,0.0028571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
369,0.1212121212121212,0.4342857142857143,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
370,0.1218274111675127,0.4371428571428571,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
371,0.1218274111675127,0.4371428571428571,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
372,0.1218274111675127,0.4371428571428571,0.0257142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
373,0.1218274111675127,0.4371428571428571,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
374,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
375,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
376,0.1218274111675127,0.4371428571428571,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
377,0.1218274111675127,0.4371428571428571,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
378,0.1218274111675127,0.4371428571428571,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
379,0.1218274111675127,0.4371428571428571,0.0257142857142857,0.8888888888888888,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
380,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
381,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
382,0.1218274111675127,0.4371428571428571,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
383,0.1218274111675127,0.4371428571428571,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
384,0.1218274111675127,0.4371428571428571,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
385,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
386,0.1218274111675127,0.4371428571428571,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
387,0.1218274111675127,0.4371428571428571,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
388,0.1218274111675127,0.4371428571428571,0.02,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
389,0.1218274111675127,0.4371428571428571,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
390,0.1218274111675127,0.4371428571428571,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
391,0.1218274111675127,0.4371428571428571,0.0257142857142857,0.8888888888888888,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
392,0.1224489795918367,0.44,0.0228571428571428,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
393,0.1224489795918367,0.44,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
394,0.1224489795918367,0.44,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
395,0.123076923076923,0.4428571428571428,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
396,0.123076923076923,0.4428571428571428,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
397,0.123076923076923,0.4428571428571428,0.0085714285714285,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
398,0.123076923076923,0.4428571428571428,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
399,0.123076923076923,0.4428571428571428,0.0228571428571428,0.875,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
400,0.123076923076923,0.4428571428571428,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
401,0.123076923076923,0.4428571428571428,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
402,0.123076923076923,0.4428571428571428,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
403,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
404,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
405,0.1237113402061855,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
406,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
407,0.1237113402061855,0.4457142857142857,0.0085714285714285,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
408,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
409,0.1237113402061855,0.4457142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
410,0.1237113402061855,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
411,0.1237113402061855,0.4457142857142857,0.0085714285714285,0.3333333333333333,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
412,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
413,0.1237113402061855,0.4457142857142857,0.0114285714285714,0.5,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
414,0.1237113402061855,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
415,0.1237113402061855,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
416,0.1237113402061855,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
417,0.1237113402061855,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
418,0.1237113402061855,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
419,0.1237113402061855,0.4457142857142857,0.0171428571428571,0.8333333333333334,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
420,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
421,0.1288659793814432,0.4457142857142857,0.02,0.8571428571428571,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
422,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
423,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
424,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
425,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
426,0.1288659793814432,0.4457142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
427,0.1288659793814432,0.4457142857142857,0.0171428571428571,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
428,0.1288659793814432,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
429,0.1288659793814432,0.4457142857142857,0.0085714285714285,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
430,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
431,0.1288659793814432,0.4457142857142857,0.0085714285714285,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
432,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
433,0.1288659793814432,0.4457142857142857,0.0142857142857142,0.8,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
434,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
435,0.1288659793814432,0.4457142857142857,0.0114285714285714,0.75,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
436,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
437,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
438,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
439,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
440,0.1288659793814432,0.4457142857142857,0.0142857142857142,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
441,0.1288659793814432,0.4457142857142857,0.0171428571428571,0.6666666666666666,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
442,0.1288659793814432,0.4457142857142857,0.0057142857142857,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
443,0.1288659793814432,0.4457142857142857,0.0114285714285714,1.0,0.75,0.25,0.3,1.5,1,MIXED,regime_hier
