t,fund_prevalence,exit_rate,punish_rate,enforcer_punish_share_step,sigma,pi_reward,base_opp,exit_threshold,seed,regime,regime_column
0,0.0085714285714285,0.0,0.0,0.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
1,0.0085714285714285,0.0,0.0228571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
2,0.0085714285714285,0.0,0.0114285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
3,0.0085714285714285,0.0,0.0257142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
4,0.0085714285714285,0.0,0.0285714285714285,0.9,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
5,0.0085714285714285,0.0,0.0057142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
6,0.0114285714285714,0.0,0.0085714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
7,0.0142857142857142,0.0,0.0228571428571428,0.875,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
8,0.0171428571428571,0.0,0.0285714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
9,0.0171428571428571,0.0,0.0257142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
10,0.0171428571428571,0.0,0.0171428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
11,0.0171428571428571,0.0,0.0314285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
12,0.02,0.0,0.0228571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
13,0.0228571428571428,0.0,0.02,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
14,0.0228571428571428,0.0,0.0257142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
15,0.0228571428571428,0.0,0.0371428571428571,0.9230769230769232,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
16,0.0228571428571428,0.0,0.0314285714285714,0.9090909090909092,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
17,0.0228571428571428,0.0,0.02,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
18,0.0228571428571428,0.0,0.0314285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
19,0.0257142857142857,0.0,0.0571428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
20,0.0257142857142857,0.0,0.04,0.9285714285714286,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
21,0.0257142857142857,0.0,0.02,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
22,0.0285714285714285,0.0,0.0457142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
23,0.0314285714285714,0.0,0.04,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
24,0.0342857142857142,0.0,0.0457142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
25,0.0371428571428571,0.0,0.0514285714285714,0.9444444444444444,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
26,0.0371428571428571,0.0,0.0285714285714285,0.7,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
27,0.0371428571428571,0.0,0.0428571428571428,0.8666666666666667,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
28,0.04,0.0,0.04,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
29,0.04,0.0,0.04,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
30,0.04,0.0,0.04,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
31,0.04,0.0,0.0542857142857142,0.95,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
32,0.0428571428571428,0.0,0.0685714285714285,0.88,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
33,0.0428571428571428,0.0,0.0428571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
34,0.0485714285714285,0.0,0.0571428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
35,0.0485714285714285,0.0,0.0457142857142857,0.8823529411764706,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
36,0.0485714285714285,0.0,0.0657142857142857,0.92,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
37,0.0514285714285714,0.0,0.0485714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
38,0.0542857142857142,0.0,0.0514285714285714,0.9523809523809524,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
39,0.0542857142857142,0.0,0.06,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
40,0.0542857142857142,0.0,0.0571428571428571,0.9090909090909092,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
41,0.06,0.0,0.0857142857142857,0.96875,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
42,0.06,0.0,0.0514285714285714,0.9444444444444444,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
43,0.0601719197707736,0.0028571428571428,0.0742857142857142,0.9642857142857144,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
44,0.0630372492836676,0.0028571428571428,0.0685714285714285,0.9615384615384616,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
45,0.0630372492836676,0.0028571428571428,0.0514285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
46,0.0630372492836676,0.0028571428571428,0.0714285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
47,0.0630372492836676,0.0028571428571428,0.0657142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
48,0.0630372492836676,0.0028571428571428,0.0685714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
49,0.0659025787965616,0.0028571428571428,0.0571428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
50,0.0659025787965616,0.0028571428571428,0.1,0.9736842105263158,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
51,0.0659025787965616,0.0028571428571428,0.0885714285714285,0.945945945945946,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
52,0.0687679083094555,0.0028571428571428,0.0714285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
53,0.0687679083094555,0.0028571428571428,0.0771428571428571,0.9666666666666668,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
54,0.0716332378223495,0.0028571428571428,0.0714285714285714,0.9629629629629628,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
55,0.0716332378223495,0.0028571428571428,0.0971428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
56,0.0744985673352435,0.0028571428571428,0.0828571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
57,0.0744985673352435,0.0028571428571428,0.0685714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
58,0.0744985673352435,0.0028571428571428,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
59,0.0744985673352435,0.0028571428571428,0.1085714285714285,0.926829268292683,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
60,0.0744985673352435,0.0028571428571428,0.1057142857142857,0.9534883720930232,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
61,0.0749279538904899,0.0085714285714285,0.0857142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
62,0.0753623188405797,0.0142857142857142,0.1028571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
63,0.0755813953488372,0.0171428571428571,0.0942857142857142,0.9487179487179488,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
64,0.0755813953488372,0.0171428571428571,0.0914285714285714,0.9743589743589745,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
65,0.0755813953488372,0.0171428571428571,0.0828571428571428,0.9714285714285714,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
66,0.075801749271137,0.02,0.1114285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
67,0.075801749271137,0.02,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
68,0.075801749271137,0.02,0.0857142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
69,0.075801749271137,0.02,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
70,0.075801749271137,0.02,0.0971428571428571,0.975609756097561,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
71,0.075801749271137,0.02,0.0885714285714285,0.9705882352941176,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
72,0.075801749271137,0.02,0.1,0.926829268292683,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
73,0.075801749271137,0.02,0.0828571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
74,0.0760233918128654,0.0228571428571428,0.0885714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
75,0.0760233918128654,0.0228571428571428,0.0771428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
76,0.0760233918128654,0.0228571428571428,0.0914285714285714,0.9545454545454546,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
77,0.0760233918128654,0.0228571428571428,0.1,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
78,0.0760233918128654,0.0228571428571428,0.1085714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
79,0.0762463343108504,0.0257142857142857,0.0828571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
80,0.0766961651917404,0.0314285714285714,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
81,0.0769230769230769,0.0342857142857142,0.1028571428571428,0.9772727272727272,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
82,0.0773809523809523,0.04,0.0971428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
83,0.0773809523809523,0.04,0.0828571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
84,0.0773809523809523,0.04,0.0971428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
85,0.081081081081081,0.0485714285714285,0.1171428571428571,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
86,0.0813253012048192,0.0514285714285714,0.0885714285714285,0.972972972972973,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
87,0.0815709969788519,0.0542857142857142,0.1,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
88,0.0820668693009118,0.06,0.1,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
89,0.0823170731707317,0.0628571428571428,0.0771428571428571,0.967741935483871,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
90,0.0823170731707317,0.0628571428571428,0.1114285714285714,0.9347826086956522,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
91,0.0823170731707317,0.0628571428571428,0.0828571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
92,0.0825688073394495,0.0657142857142857,0.0857142857142857,0.9722222222222222,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
93,0.0825688073394495,0.0657142857142857,0.1142857142857142,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
94,0.0825688073394495,0.0657142857142857,0.0914285714285714,0.8857142857142857,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
95,0.0825688073394495,0.0657142857142857,0.1114285714285714,0.9333333333333332,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
96,0.0828220858895705,0.0685714285714285,0.0971428571428571,0.945945945945946,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
97,0.0828220858895705,0.0685714285714285,0.1028571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
98,0.0828220858895705,0.0685714285714285,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
99,0.0828220858895705,0.0685714285714285,0.0942857142857142,0.9736842105263158,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
100,0.0833333333333333,0.0742857142857142,0.1,0.9767441860465116,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
101,0.0833333333333333,0.0742857142857142,0.1,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
102,0.0833333333333333,0.0742857142857142,0.0885714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
103,0.0835913312693498,0.0771428571428571,0.1057142857142857,0.9736842105263158,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
104,0.0838509316770186,0.08,0.1085714285714285,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
105,0.0841121495327102,0.0828571428571428,0.1114285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
106,0.0841121495327102,0.0828571428571428,0.0914285714285714,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
107,0.0841121495327102,0.0828571428571428,0.0714285714285714,0.9285714285714286,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
108,0.0841121495327102,0.0828571428571428,0.0942857142857142,0.9722222222222222,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
109,0.0841121495327102,0.0828571428571428,0.0857142857142857,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
110,0.0841121495327102,0.0828571428571428,0.1028571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
111,0.0841121495327102,0.0828571428571428,0.1028571428571428,1.0,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
112,0.0841121495327102,0.0828571428571428,0.1057142857142857,0.9761904761904762,0.95,0.25,0.3,-1.0,1,CAPTURE_HIERARCHICAL,regime_hier
