eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.0,0.95,0.15,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.0811234423676012,0.0814285714285714,0.7226346361596614,0.1117790811339198,0.9609238357911692,0.95
0.0,0.95,0.15,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.08267111515519154,0.09857142857142856,0.7557820497309804,0.1288355681016231,0.9695778644344901,0.95
0.0,0.95,0.15,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.1051739518287243,0.13571428571428565,0.7785126514592137,0.18536634375396582,0.982265788478071,0.95
0.0,0.95,0.25,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0028571428571428,0.42590872598132984,0.04999999999999995,0.44657208993547726,0.95
0.0,0.95,0.25,0.03,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0028571428571428,0.423256020818939,0.04999999999999995,0.4415864948676681,0.95
0.0,0.95,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.4277203988031285,0.04999999999999995,0.4470814722868791,0.95
0.0,0.95,0.25,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.080187559354226,0.07571428571428565,0.728178118587935,0.1198159509202454,0.9603631938384503,0.95
0.0,0.95,0.25,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.08128394085702714,0.0742857142857142,0.7458405707775623,0.13012230611923858,0.9680858833773855,0.95
0.0,0.95,0.25,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.08439529220779221,0.1,0.7958945343448606,0.1651090342679127,0.981040415324024,0.95
0.0,0.95,0.25,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.10714492367869825,0.1371428571428571,0.7372239275572411,0.1961099552361137,0.9831303055085825,0.95
0.0,0.95,0.35,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.4304381545760856,0.0428571428571428,0.4468011328236157,0.95
0.0,0.95,0.35,0.03,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.4274141004364128,0.0428571428571428,0.44351944515319597,0.95
0.0,0.95,0.35,0.05,0.0,0.0,30,QUIET,0,14,0,16,0.05899756352245035,0.0371428571428571,0.8946792798321781,0.0964920530424151,0.9341848404200047,0.95
0.0,0.95,0.35,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.08178959405374495,0.07857142857142854,0.7574942141832373,0.13609177284469542,0.9712807933184227,0.95
0.0,0.95,0.35,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.0831969395200252,0.09857142857142856,0.7933740871852651,0.1595067771084337,0.9780122174944869,0.95
0.0,0.95,0.35,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.10945544554455444,0.1257142857142857,0.7607890624792132,0.1903323262839879,0.9814309796414116,0.95
0.0,0.95,0.35,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.11205169809209414,0.1228571428571428,0.6997508743843583,0.20269538128132195,0.9828077192343909,0.95
0.0,0.95,0.45,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.437416816579644,0.0457142857142857,0.4568995371550312,0.95
0.0,0.95,0.45,0.03,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.4307530688758193,0.0457142857142857,0.4551284036179869,0.95
0.0,0.95,0.45,0.05,0.0,0.0,30,CAPTURE,0,30,0,0,0.0805512422360248,0.06999999999999995,0.75299519226938,0.13056693537729608,0.9659274572563951,0.95
0.0,0.95,0.45,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.08269544661451,0.0885714285714285,0.7788310167985018,0.16388505111909366,0.9783915685899716,0.95
0.0,0.95,0.45,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.08548467688207856,0.1085714285714285,0.7863289951679603,0.18304724568120614,0.9838783376301706,0.95
0.0,0.95,0.45,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.1100323624595469,0.1142857142857142,0.7302518129391022,0.19460641399416906,0.9820924795620201,0.95
0.0,0.95,0.45,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.11783992285438766,0.12,0.6921555735907373,0.2030621785881253,0.9819707609828905,0.95
0.0,0.95,0.55,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.44593156652146443,0.0428571428571428,0.47026075295937586,0.95
0.0,0.95,0.55,0.03,0.0,0.0,30,QUIET,0,5,0,25,0.04099569549484655,0.0228571428571428,0.9152135271737014,0.0861254625130015,0.9306318213803293,0.95
0.0,0.95,0.55,0.05,0.0,0.0,30,CAPTURE,0,30,0,0,0.0835867104107943,0.0671428571428571,0.7560287004180328,0.14525813692480355,0.974635956256824,0.95
0.0,0.95,0.55,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.0846320346320346,0.1014285714285714,0.78484196224006,0.18195386702849387,0.9830227909378378,0.95
0.0,0.95,0.55,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.1118210862619808,0.1057142857142857,0.7517005114614301,0.19289905879663138,0.9815424579516243,0.95
0.0,0.95,0.55,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.11544156530936009,0.1142857142857142,0.7080273907437376,0.20031347962382445,0.9823662538187661,0.95
0.0,0.95,0.55,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.11669643795313644,0.1128571428571428,0.6938129815633131,0.20125501421505626,0.9820642657839078,0.95
0.0,0.95,0.65,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.46651723014348156,0.04,0.5012977867618222,0.95
0.0,0.95,0.65,0.03,0.0,0.0,30,CAPTURE,0,30,0,0,0.0683508195563091,0.04,0.8684431010927949,0.12371375522740286,0.9601397733961523,0.95
0.0,0.95,0.65,0.05,0.0,0.0,30,CAPTURE,0,30,0,0,0.08370721244079005,0.0728571428571428,0.7746067524133899,0.16020550096468789,0.9792043115551305,0.95
0.0,0.95,0.65,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.08461582172385375,0.09428571428571425,0.768101245115064,0.1780415430267062,0.9839011299268325,0.95
0.0,0.95,0.65,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.1139251915277151,0.09857142857142856,0.7336945065936353,0.1891408458830996,0.9815477980157129,0.95
0.0,0.95,0.65,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.11617670255136239,0.09571428571428564,0.6984643335604432,0.19604663839537306,0.9818432579316834,0.95
0.0,0.95,0.65,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.11532048722044724,0.0942857142857142,0.6947024724338154,0.1957831325301204,0.9816694213164114,0.95
0.0,0.95,0.75,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.48507429190016965,0.03857142857142855,0.529888996073395,0.95
0.0,0.95,0.75,0.03,0.0,0.0,30,CAPTURE,0,30,0,0,0.0805970149253731,0.059999999999999956,0.7935595109323391,0.150297619047619,0.9745176480218428,0.95
0.0,0.95,0.75,0.05,0.0,0.0,30,CAPTURE,0,30,0,0,0.0835913312693498,0.0771428571428571,0.7870555332746321,0.17209134615384614,0.9824678519084009,0.95
0.0,0.95,0.75,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.08461582172385375,0.07999999999999995,0.7491002433815592,0.17890011223344554,0.9838134651141592,0.95
0.0,0.95,0.75,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.11508581490296235,0.0828571428571428,0.7032058792820304,0.1888225248180315,0.9814717653299763,0.95
0.0,0.95,0.75,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.1152081563296516,0.0828571428571428,0.6993259404757783,0.1874889180467392,0.9820643305088841,0.95
0.0,0.95,0.75,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.11919964718515105,0.0857142857142857,0.6944157482836055,0.188953488372093,0.9816074002523928,0.95
0.0,0.95,0.95,0.01,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0,0.5269468533927106,0.0328571428571428,0.6027997779322443,0.95
0.0,0.95,0.95,0.03,0.0,0.0,30,CAPTURE,0,30,0,0,0.08257865492856109,0.05857142857142855,0.772389493082671,0.1536192421148173,0.9813541516133438,0.95
0.0,0.95,0.95,0.05,0.0,0.0,30,CAPTURE,0,30,0,0,0.08320512820512815,0.0542857142857142,0.7601473091871629,0.15791307022781964,0.9822709816860375,0.95
0.0,0.95,0.95,0.1,0.0,0.0,30,CAPTURE,0,30,0,0,0.11328866656930034,0.0542857142857142,0.7086547410745759,0.1632653061224489,0.9801691653124124,0.95
0.0,0.95,0.95,0.15,0.0,0.0,30,CAPTURE,0,30,0,0,0.1101004677574941,0.0528571428571428,0.7012768232176817,0.16519127823475643,0.9800661466216003,0.95
0.0,0.95,0.95,0.25,0.0,0.0,30,CAPTURE,0,30,0,0,0.11112714547274805,0.05857142857142855,0.7018351847315131,0.165680473372781,0.9799024167540895,0.95
0.0,0.95,0.95,0.5,0.0,0.0,30,CAPTURE,0,30,0,0,0.1119518447313009,0.0542857142857142,0.704297391513403,0.16272065004202854,0.9797655764293091,0.95
