t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34304084305248767,0.5043328207700074,0.34304084305248767,0.5043328207700074,0.246879425001856,0.5,0.0,0.35362681131127494,0.32957528027698574,0.008571428571428572,0.0,0.35362681131127494,0.32957528027698574,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1,0.3514848356895903,0.5049627765708313,0.3514848356895903,0.5049627765708313,0.246879425001856,0.49923127630237607,0.6571428571428571,0.35554367200607534,0.3310324231341286,0.011428571428571429,0.6571428571428571,0.35554367200607534,0.3310324231341286,0.011428571428571429,0.054285714285714284,0.054285714285714284,0.0,0.02857142857142857,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,14,0.008142857142857143,0.0,0.054285714285714284,0.0,0.0,0.9473684210526315,0.25,0.25
2,0.360467621764992,0.5054119259086312,0.360467621764992,0.5054119259086312,0.246879425001856,0.4987315246562662,0.8542857142857143,0.35588652914893254,0.33146099456270006,0.011428571428571429,0.8542857142857143,0.35588652914893254,0.33146099456270006,0.011428571428571429,0.014285714285714285,0.014285714285714285,0.0,0.04857142857142857,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,7,0.010245,0.0,0.06748571428571427,0.0,0.0,0.8,0.25,0.25
3,0.3689544159437431,0.5056555099122072,0.3689544159437431,0.5056555099122072,0.246879425001856,0.49810284093407364,0.9057142857142857,0.35662938629178964,0.3322324231341286,0.014285714285714285,0.9057142857142857,0.35662938629178964,0.3322324231341286,0.014285714285714285,0.03142857142857143,0.03142857142857143,0.0,0.04857142857142857,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.014908060714285715,0.0,0.09756457142857142,0.0,0.0,1.0,0.25,0.25
4,0.38019075651658535,0.5046105810899546,0.38019075651658535,0.5046105810899546,0.246879425001856,0.496980224974043,0.9314285714285714,0.35662938629178964,0.3323609945627,0.014285714285714285,0.9314285714285714,0.35662938629178964,0.3323609945627,0.014285714285714285,0.005714285714285714,0.005714285714285714,0.0,0.02857142857142857,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.01569066326785714,0.0,0.10132756571428571,0.0,0.0,1.0,0.25,0.25
5,0.388934792871109,0.5052742833174919,0.388934792871109,0.5052742833174919,0.246879425001856,0.4957708848693478,0.9114285714285715,0.35713159269019396,0.33283242313412864,0.014285714285714285,0.9114285714285715,0.35713159269019396,0.33283242313412864,0.014285714285714285,0.017142857142857144,0.017142857142857144,0.0,0.04,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.018183638522946428,0.0,0.11644387154285714,0.0,0.0,1.0,0.25,0.25
6,0.4003048732928286,0.5046477736445454,0.4003048732928286,0.5046477736445454,0.246879425001856,0.49451706190738326,0.8971428571428571,0.35767273999196364,0.33362542784423543,0.014285714285714285,0.8971428571428571,0.35767273999196364,0.33362542784423543,0.014285714285714285,0.03428571428571429,0.03428571428571429,0.0,0.054285714285714284,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.02323557747318884,0.0,0.14840070839771427,0.0,0.0,0.8333333333333334,0.25,0.25
7,0.4095443054896394,0.5043170865270743,0.4095443054896394,0.5043170865270743,0.246879425001856,0.4934300980858931,0.9228571428571428,0.3578441685633922,0.33401114212994976,0.014285714285714285,0.9228571428571428,0.3578441685633922,0.33401114212994976,0.014285714285714285,0.02,0.02,0.0,0.045714285714285714,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.025509165320313946,0.0,0.16543269422975998,0.0,0.0,0.8571428571428571,0.25,0.25
8,0.42057132845074713,0.5045477752642991,0.42057132845074713,0.5045477752642991,0.246879425001856,0.49188410648574654,0.92,0.3587013114205351,0.33473971355852117,0.02,0.92,0.3587013114205351,0.33473971355852117,0.02,0.02857142857142857,0.02857142857142857,0.0,0.06,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,6,0.029267333779426658,0.0,0.19069546891659334,0.0,0.0,1.0,0.25,0.25
9,0.43058368416635134,0.5041924305817335,0.43058368416635134,0.5041924305817335,0.246879425001856,0.49157383530614734,0.92,0.35892988284910654,0.334996856415664,0.02,0.92,0.35892988284910654,0.334996856415664,0.02,0.008571428571428572,0.008571428571428572,0.0,0.07142857142857142,0.0,0.0,0.18824781963904785,0.08499999999999998,11.794285714285714,0.0,0.0,0.15,0.04,4,0.03040671139624381,0.0,0.19545298810969006,0.0,0.0,1.0,0.25,0.25
