agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.6157190976060312,0.6350566603098154,0.5963815349022469,50,False,35,0,False,True
1,0.9465314155052438,0.8930628310104877,1.0,66,False,20,10,False,True
2,0.9324644452543472,0.8649288905086945,1.0,65,False,14,0,False,True
3,0.7969727999289082,0.6210941192802429,0.9728514805775736,79,False,45,0,False,True
4,0.8643299425550147,0.7286598851100294,1.0,111,False,15,0,False,True
5,0.6255614694404933,0.5262656584204239,0.7248572804605626,78,False,44,0,False,True
6,0.7873305978401111,0.574661195680222,1.0,48,False,37,0,False,True
7,0.6371413574889406,0.6701404469180859,0.6041422680597952,60,False,19,0,False,True
8,0.7784604491955012,0.5569208983910023,1.0,52,False,18,0,False,True
9,0.6765131517652463,0.9945491341907724,0.35847716933972007,50,False,43,0,False,True
10,0.6386087184082911,0.74971104693973,0.5275063898768524,118,False,91,0,False,True
11,0.7530218139657983,0.9057234634103952,0.6003201645212012,68,False,32,0,False,True
12,0.848778591660871,0.7026081539319817,0.9949490293897602,57,False,19,0,False,True
13,0.7605582206543984,0.7948825030755718,0.7262339382332249,57,False,14,0,False,True
14,0.7221343015008301,0.5407182131802426,0.9035503898214178,135,False,68,1,False,True
15,0.6727112045454127,0.9074398502644752,0.4379825588263503,73,False,20,0,False,True
16,0.7195548666000365,0.6980885804662563,0.7410211527338167,59,False,19,0,False,True
17,0.710954781353386,0.4219095627067719,1.0,58,False,12,7,False,True
18,1.0,1.0,1.0,450,False,0,2,False,False
19,0.950612715849867,0.9012254316997338,1.0,327,False,0,0,False,True
20,0.7449745751105472,0.5701472900124323,0.9198018602086621,98,False,35,1,False,True
21,0.6719438559365598,0.3945500045989855,0.9493377072741342,68,False,19,0,False,True
22,0.9114805844810923,1.0,0.8229611689621846,66,False,4,0,False,True
23,0.7251873982104923,0.45037479642098455,1.0,57,False,6,0,False,True
24,0.8491240050005768,0.6982480100011537,1.0,450,False,0,0,False,False
25,0.9278252570286987,0.8556505140573973,1.0,450,False,1,1,False,False
26,0.7136781652072068,0.5957187123545786,0.831637618059835,221,False,2,0,False,True
27,0.6739884604425924,0.6056312955254437,0.7423456253597411,122,False,30,0,False,True
28,0.6947882961047795,0.38957659220955904,1.0,52,False,10,0,False,True
29,0.7886165507945765,0.577233101589153,1.0,52,False,10,0,False,True
30,0.9059235211590642,0.8118470423181284,1.0,113,False,30,1,False,True
31,1.0,1.0,1.0,450,False,0,167,True,False
32,0.5789119314596617,0.41573735730552547,0.7420865056137979,63,False,37,0,False,True
33,0.9037448004637659,0.8074896009275319,1.0,450,False,0,106,False,False
34,0.6366471879458864,0.7345073198256764,0.5387870560660964,86,False,38,0,False,True
35,0.6182317536968431,0.5695316480953375,0.6669318592983488,98,False,95,0,False,True
36,0.5637609284883491,0.5617273126680786,0.5657945443086195,89,False,33,0,False,True
37,0.9521538024514433,0.9043076049028866,1.0,450,False,3,1,False,False
38,0.7335560965743966,0.9166512276130296,0.5504609655357636,52,False,9,0,False,True
39,0.8004986690414742,0.6671801628962558,0.9338171751866924,51,False,8,0,False,True
40,0.7286323513593749,0.5707417624110583,0.8865229403076913,260,False,8,0,False,True
41,0.9696022204580829,0.9392044409161657,1.0,181,False,67,174,False,True
42,0.7886431490086814,0.6267325707567586,0.9505537272606043,67,False,9,0,False,True
43,0.8292896019558466,0.6585792039116931,1.0,314,False,137,279,False,True
44,1.0,1.0,1.0,450,False,45,189,True,False
45,0.9494521284448741,0.8989042568897483,1.0,207,False,2,0,False,True
46,0.6959265502074141,0.5134011732012848,0.8784519272135434,104,False,9,0,False,True
47,0.9925509826720836,0.9851019653441673,1.0,450,False,0,0,False,False
48,1.0,1.0,1.0,450,False,0,0,False,False
49,0.815830073526883,0.8356395800600416,0.7960205669937244,61,False,17,0,False,True
50,0.8585974479620837,0.8214348418244591,0.8957600540997082,74,False,11,0,False,True
51,0.8732546713680631,0.7465093427361263,1.0,186,False,2,0,False,True
52,0.7308974480750796,0.46179489615015923,1.0,83,False,38,0,False,True
53,0.5933310499654697,0.6602740908722009,0.5263880090587385,118,False,85,0,False,True
54,0.6915440957951573,0.5639844814800364,0.819103710110278,71,False,32,0,False,True
55,0.6853144751902129,0.5957161399964489,0.7749128103839771,73,False,35,0,False,True
56,0.7523058298689596,0.7559623792181245,0.7486492805197947,52,False,16,0,False,True
57,0.9703868088183514,0.9407736176367028,1.0,88,False,0,1,False,True
58,0.7908805538299497,0.5817611076598994,1.0,283,False,1,0,False,True
59,1.0,1.0,1.0,450,False,0,2,False,False
60,0.9359250302873283,0.8718500605746567,1.0,326,False,1,0,False,True
