t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3489338842764866,0.49849073830478363,0.3489338842764866,0.49849073830478363,0.23280729257740893,0.5,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.25
1,0.356485358503576,0.49836274707903644,0.356485358503576,0.49836274707903644,0.23280729257740893,0.5,0.6457142857142857,0.33464632129282335,0.3311612254650935,0.0,0.6457142857142857,0.33464632129282335,0.3311612254650935,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.037142857142857144,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004285714285714286,0.0,0.02857142857142857,0.0,0.0,0.9,0.02,0.25
2,0.36443676008280845,0.49832928700078194,0.36443676008280845,0.49832928700078194,0.23280729257740893,0.5,0.8571428571428571,0.3337891784356805,0.3305183683222364,0.0,0.8571428571428571,0.3337891784356805,0.3305183683222364,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.04285714285714286,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,26,0.00855,0.0,0.05657142857142857,0.0,0.0,0.8,0.02,0.25
3,0.37525586226347546,0.49714613717107603,0.37525586226347546,0.49714613717107603,0.23280729257740893,0.5,0.9171428571428571,0.3324748927213948,0.32953265403652204,0.0,0.9171428571428571,0.3324748927213948,0.32953265403652204,0.0,0.04,0.04,0.04,0.0,0.06285714285714286,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,22,0.014507249999999998,0.0,0.09543999999999998,0.0,0.0,0.6428571428571429,0.02,0.25
4,0.3845000733400367,0.4974513430912105,0.3845000733400367,0.4974513430912105,0.23280729257740893,0.5,0.9028571428571428,0.332017749864252,0.3291897968936649,0.0,0.9028571428571428,0.332017749864252,0.3291897968936649,0.0,0.017142857142857144,0.02,0.02,0.0,0.04285714285714286,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,19,0.017434713749999997,0.0,0.11353119999999998,0.0,0.0,0.8571428571428571,0.02,0.25
5,0.3929880221902366,0.49770600433930723,0.3929880221902366,0.49770600433930723,0.23280729257740893,0.5,0.9314285714285714,0.3310463212928234,0.32846122546509343,0.0,0.9314285714285714,0.3310463212928234,0.32846122546509343,0.0,0.03428571428571429,0.037142857142857144,0.037142857142857144,0.0,0.08285714285714285,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02291896875267857,0.0,0.14840343314285714,0.0,0.0,0.9230769230769231,0.02,0.25
6,0.40207165570928804,0.4979671768696944,0.40207165570928804,0.4979671768696944,0.23280729257740893,0.5,0.8971428571428571,0.32973203557853764,0.3275316354554914,0.0,0.8971428571428571,0.32973203557853764,0.3275316354554914,0.0,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.16285714285714287,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03051865962320089,0.0,0.1968639359085714,0.0,0.0,0.9444444444444444,0.02,0.25
7,0.412745024712267,0.4975606421901496,0.412745024712267,0.4975606421901496,0.23280729257740893,0.5,0.9285714285714286,0.3292748927213948,0.32718877831263427,0.0,0.9285714285714286,0.3292748927213948,0.32718877831263427,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.17142857142857143,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,10,0.03379463775365631,0.0,0.21578380004754283,0.0,0.0,1.0,0.02,0.25
8,0.4220429731704246,0.4983447108438031,0.4220429731704246,0.4983447108438031,0.23280729257740893,0.5,0.94,0.3290463212928234,0.32701734974120567,0.0,0.94,0.3290463212928234,0.32701734974120567,0.0,0.008571428571428572,0.008571428571428572,0.008571428571428572,0.0,0.22,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,8,0.034911378850602325,0.0,0.22003955261802055,0.0,0.0,0.6666666666666666,0.02,0.25
9,0.4321884235694004,0.49834438752309257,0.4321884235694004,0.49834438752309257,0.23280729257740893,0.5,0.9142857142857143,0.32858917843568053,0.3266744925983485,0.0,0.9142857142857143,0.32858917843568053,0.3266744925983485,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.26857142857142857,0.0,0.0,0.18908971139019895,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,8,0.036879679099206454,0.0,0.22992447585137443,0.0,0.0,1.0,0.02,0.25
