eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.05,0.0,0.0,1,0.0,0.0342857142857142,0.0457142857142857,0.42979635584137194,0.6259378349410504,0.47536309022714635,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_01
0.0,0.1,0.25,0.05,0.0,0.0,2,0.0,0.0457142857142857,0.0628571428571428,0.44466800804828976,0.641851106639839,0.49208427008841366,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_02
0.0,0.1,0.25,0.05,0.0,0.0,3,0.0,0.0428571428571428,0.04,0.43333333333333335,0.61875,0.5019973913427952,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_03
0.0,0.1,0.25,0.05,0.0,0.0,4,0.0,0.0485714285714285,0.0485714285714285,0.4365750528541226,0.635306553911205,0.4980449657869012,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_04
0.0,0.1,0.25,0.05,0.0,0.0,5,0.0,0.0285714285714285,0.0628571428571428,0.42825848849945236,0.6232201533406353,0.46252193464860475,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_05
0.0,0.1,0.25,0.05,0.0,0.0,6,0.0,0.0571428571428571,0.0457142857142857,0.44613710554951036,0.6093579978237215,0.42822057228318233,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_06
0.0,0.1,0.25,0.05,0.0,0.0,7,0.0,0.0428571428571428,0.0428571428571428,0.39552238805970147,0.6108742004264393,0.47100891889027485,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_07
0.0,0.1,0.25,0.05,0.0,0.0,8,0.0,0.0542857142857142,0.0571428571428571,0.3991769547325103,0.5874485596707819,0.4653649702516558,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_08
0.0,0.1,0.25,0.05,0.0,0.0,9,0.0,0.0342857142857142,0.0514285714285714,0.4368836291913215,0.6173570019723866,0.44021188134436,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_09
0.0,0.1,0.25,0.05,0.0,0.0,10,0.0,0.0371428571428571,0.0685714285714285,0.4404517453798768,0.6262833675564682,0.4298129344481928,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_10
0.0,0.1,0.25,0.05,0.0,0.0,11,0.0,0.04,0.06,0.4400428265524625,0.6177730192719486,0.4430176759656528,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_11
0.0,0.1,0.25,0.05,0.0,0.0,12,0.0,0.0342857142857142,0.0485714285714285,0.4395373291272345,0.6182965299684543,0.41079802401994914,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_12
0.0,0.1,0.25,0.05,0.0,0.0,13,0.0,0.0342857142857142,0.0485714285714285,0.41586280814576637,0.6377277599142551,0.4821646977520472,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_13
0.0,0.1,0.25,0.05,0.0,0.0,14,0.0,0.0457142857142857,0.0514285714285714,0.42658730158730157,0.6388888888888888,0.46223125105806667,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_14
0.0,0.1,0.25,0.05,0.0,0.0,15,0.0,0.0428571428571428,0.0514285714285714,0.42569832402234636,0.6022346368715084,0.4380933517640467,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_15
0.0,0.1,0.25,0.05,0.0,0.0,16,0.0,0.0371428571428571,0.0657142857142857,0.42872340425531913,0.6095744680851064,0.4049356527311073,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_16
0.0,0.1,0.25,0.05,0.0,0.0,17,0.0,0.0485714285714285,0.0542857142857142,0.44219977553310885,0.6127946127946128,0.46730070710143723,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_17
0.0,0.1,0.25,0.05,0.0,0.0,18,0.0,0.0485714285714285,0.0514285714285714,0.4180790960451977,0.6248587570621469,0.4996133336650577,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_18
0.0,0.1,0.25,0.05,0.0,0.0,19,0.0,0.0485714285714285,0.0457142857142857,0.42950108459869846,0.6171366594360087,0.43503686142170106,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_19
0.0,0.1,0.25,0.05,0.0,0.0,20,0.0,0.0428571428571428,0.04,0.4258130081300813,0.6392276422764228,0.4627278010752587,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_20
0.0,0.1,0.25,0.05,0.0,0.0,21,0.0,0.0485714285714285,0.0457142857142857,0.42828077314343843,0.6378433367243134,0.4670160222214047,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_21
0.0,0.1,0.25,0.05,0.0,0.0,22,0.0,0.0257142857142857,0.0571428571428571,0.41612200435729846,0.6100217864923747,0.4429627266029532,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_22
0.0,0.1,0.25,0.05,0.0,0.0,23,0.0,0.0285714285714285,0.0428571428571428,0.40425531914893614,0.593505039193729,0.4225936547113018,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_23
0.0,0.1,0.25,0.05,0.0,0.0,24,0.0,0.0571428571428571,0.0457142857142857,0.4113082039911308,0.6208425720620843,0.4078178086324202,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_24
0.0,0.1,0.25,0.05,0.0,0.0,25,0.0,0.0285714285714285,0.0628571428571428,0.423728813559322,0.5942173479561316,0.4034203402097619,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_25
0.0,0.1,0.25,0.05,0.0,0.0,26,0.0,0.0371428571428571,0.0514285714285714,0.40543478260869564,0.6173913043478261,0.455821790267813,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_26
0.0,0.1,0.25,0.05,0.0,0.0,27,0.0,0.0485714285714285,0.0542857142857142,0.4511784511784512,0.6285072951739619,0.41632994087122527,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_27
0.0,0.1,0.25,0.05,0.0,0.0,28,0.0,0.0342857142857142,0.0485714285714285,0.4190283400809717,0.6204453441295547,0.48985060075852915,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_28
0.0,0.1,0.25,0.05,0.0,0.0,29,0.0,0.0457142857142857,0.0457142857142857,0.4338308457711443,0.6268656716417911,0.4729222323136546,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_29
0.0,0.1,0.25,0.05,0.0,0.0,30,0.0,0.0342857142857142,0.04,0.39872068230277186,0.5970149253731343,0.4131149886736478,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_30
0.0,0.1,0.25,0.25,0.0,0.0,1,0.0938967136150234,0.3914285714285714,0.1233333333333333,0.8405916187345933,0.9593262119967132,0.807923830486767,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_01
0.0,0.1,0.25,0.25,0.0,0.0,2,0.0931372549019607,0.4171428571428571,0.1331168831168831,0.8070909491301476,0.9420832415767452,0.8508265904319794,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_02
0.0,0.1,0.25,0.25,0.0,0.0,3,0.0980392156862745,0.4171428571428571,0.1483679525222551,0.8137086377309841,0.9561667382896433,0.713375393111135,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_03
0.0,0.1,0.25,0.25,0.0,0.0,4,0.095,0.4285714285714285,0.1457627118644067,0.8405621096460791,0.9616585704371964,0.8762690388386845,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_04
0.0,0.1,0.25,0.25,0.0,0.0,5,0.0980392156862745,0.4171428571428571,0.1233766233766233,0.8194260485651215,0.9512141280353201,0.7822819508004543,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_05
0.0,0.1,0.25,0.25,0.0,0.0,6,0.0985221674876847,0.42,0.1314285714285714,0.77292182924082,0.9508898400540662,0.7311710113010802,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_06
0.0,0.1,0.25,0.25,0.0,0.0,7,0.1117021276595744,0.4628571428571428,0.1331269349845201,0.801505376344086,0.9587096774193549,0.8030548993918663,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_07
0.0,0.1,0.25,0.25,0.0,0.0,8,0.0879629629629629,0.3828571428571428,0.1174785100286533,0.7879581151832461,0.9434554973821989,0.6803504452286477,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_08
0.0,0.1,0.25,0.25,0.0,0.0,9,0.0871559633027523,0.3771428571428571,0.1442622950819672,0.8387770603873909,0.9504367641473604,0.8115248757199758,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_09
0.0,0.1,0.25,0.25,0.0,0.0,10,0.09375,0.36,0.139751552795031,0.7758428220584952,0.9488725161866488,0.7323608575051193,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_10
0.0,0.1,0.25,0.25,0.0,0.0,11,0.099009900990099,0.4228571428571429,0.1442622950819672,0.7889603652210002,0.9477069931521063,0.7851811126120684,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_11
0.0,0.1,0.25,0.25,0.0,0.0,12,0.0989010989010989,0.48,0.1289398280802292,0.8319403659362999,0.9595662977185453,0.8074826979920838,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_12
0.0,0.1,0.25,0.25,0.0,0.0,13,0.0970873786407767,0.4114285714285714,0.1611842105263158,0.8000903546419698,0.9548226790151344,0.6648528802060453,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_13
0.0,0.1,0.25,0.25,0.0,0.0,14,0.0883720930232558,0.3857142857142857,0.1221864951768488,0.8438835741909221,0.9560350091593731,0.7456675946882771,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_14
0.0,0.1,0.25,0.25,0.0,0.0,15,0.0818965517241379,0.3371428571428571,0.1350574712643678,0.8425996932515337,0.9545628834355828,0.778083546866807,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_15
0.0,0.1,0.25,0.25,0.0,0.0,16,0.0857142857142857,0.4,0.1313131313131313,0.824669603524229,0.9460352422907489,0.7404534241595522,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_16
0.0,0.1,0.25,0.25,0.0,0.0,17,0.0929203539823008,0.3542857142857142,0.1150159744408945,0.8168098931041711,0.9450848878641794,0.752853021694747,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_17
0.0,0.1,0.25,0.25,0.0,0.0,18,0.1027027027027027,0.4714285714285714,0.1291666666666666,0.8358890105878057,0.9640379700620665,0.832315941409777,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_18
0.0,0.1,0.25,0.25,0.0,0.0,19,0.1029411764705882,0.4171428571428571,0.12,0.7391668411136697,0.94285116181704,0.7221112460546174,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_off/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_19
