eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.05,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.10029946830925926,0.0428571428571428,0.7305974087483337,0.1961050602841647,0.9831550435456325,0.9999999998207019
0.05,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0816326530612244,0.02428571428571425,0.7824667068666473,0.1688676315834871,0.9826340125577222,0.9999999994741625
0.05,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1101449275362318,0.02,0.6910974494380475,0.19117456197274496,0.9818818097549118,0.9999999996034918
0.05,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.10656436487638529,0.0228571428571428,0.6914143049405889,0.18922893077496775,0.9816948467934854,0.9999999996035445
0.05,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.08151400094921685,0.02428571428571425,0.7758949817586818,0.1565269994370741,0.9823084038143636,0.9999999975446029
0.05,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1081880594717987,0.02,0.7018886489873303,0.16642232424100256,0.9801381751561276,0.9999999981992511
0.05,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.10932466318160561,0.0214285714285714,0.7071331810861855,0.1693434265936951,0.9796458354120494,0.999999998153078
0.05,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42279595369524037,0.04999999999999995,0.44952434815022935,0.2
0.05,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.08144814909183555,0.0457142857142857,0.7995591150397451,0.16459339385744637,0.9799150138012294,0.999999999520639
0.05,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1010403419528048,0.04,0.7271279907902788,0.2,0.9833037495148234,0.9999999998408294
0.05,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.08151400094921685,0.02,0.7943789222584843,0.1695906432748538,0.982132175461953,0.999999999544607
0.05,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11030502190765075,0.0171428571428571,0.682197257461524,0.19040496230943443,0.9820238265704248,0.9999999996652444
0.05,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11062614414536576,0.02,0.6913505850969747,0.19040496230943443,0.9819645820065961,0.9999999996476256
0.05,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0813953488372093,0.02,0.7638211387253151,0.1562981703639166,0.9817592589944263,0.9999999981785389
0.05,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1069364161849711,0.01857142857142855,0.702406359586567,0.16642371234207964,0.9798655676874196,0.9999999985553991
0.05,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1098265895953757,0.0171428571428571,0.6968592729913006,0.1686046511627907,0.9801418205802042,0.9999999985515975
0.05,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0285714285714285,0.424390484651071,0.04999999999999995,0.4447932305997334,0.3
0.05,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0815709969788519,0.03857142857142855,0.8027622497973679,0.16221615826917452,0.9801642518056731,0.9999999995352458
0.05,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.0988372093023255,0.0314285714285714,0.7329320068589444,0.1991219495463977,0.9834703749186,0.9999999998607259
0.05,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0816326530612244,0.02,0.7822788353069983,0.16885043053766355,0.9817333596287513,0.9999999996015312
0.05,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11142852355740225,0.0171428571428571,0.6829135564254205,0.19013010431939595,0.9817323829226698,0.999999999707089
0.05,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1072463768115942,0.0171428571428571,0.6770450787116287,0.19158240647118296,0.9816675368883165,0.9999999996916726
0.05,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0816326530612244,0.02,0.7668202701687243,0.15667884588994097,0.9817723623095267,0.9999999984083158
0.05,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1064768040810242,0.0171428571428571,0.7012190355103216,0.1656976744186046,0.9801222468233985,0.9999999987991754
0.05,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11030502190765075,0.0171428571428571,0.6918973913248356,0.16787299991622684,0.9801651952910834,0.9999999986694463
0.1,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0428571428571428,0.4282696308214454,0.04999999999999995,0.4590265206629398,0.1
0.1,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.081159420289855,0.01571428571428565,0.7975664061427143,0.16277009358656755,0.979819054862059,0.9999999999999996
0.1,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1002865329512893,0.0085714285714285,0.7043416943469186,0.1956838583590049,0.9836580555660497,0.9999999999999996
0.1,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.081159420289855,0.0085714285714285,0.7792998212260862,0.1681007076620727,0.982094320616145,0.9999999999999996
0.1,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1090389618944109,0.0028571428571428,0.6721617223534544,0.1891117478510028,0.981724774569922,0.9999999999999996
0.1,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1120689655172413,0.00428571428571425,0.6698172023562265,0.19225290649804033,0.9818913377712497,0.9999999999999996
0.1,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0810421378905922,0.0085714285714285,0.767571607929874,0.15539600516744506,0.9816261069127892,0.9999999999999996
0.1,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1098265895953757,0.0085714285714285,0.6887186865682775,0.1666666666666666,0.9796563957449114,0.9999999999999996
0.1,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1090389618944109,0.0057142857142857,0.6869307429054242,0.166189111747851,0.9801999379134139,0.9999999999999996
0.1,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42279595369524037,0.04999999999999995,0.44952434815022935,0.2
0.1,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.08127738456353215,0.0142857142857142,0.7868005165845134,0.1654575328614762,0.980135580835392,0.9999999999999996
0.1,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1005747126436781,0.0057142857142857,0.7069555963482157,0.1971197641485996,0.9836276663751777,0.9999999999999996
0.1,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0810421378905922,0.0085714285714285,0.7792998212260862,0.1681007076620727,0.9819687331396709,0.9999999999999996
0.1,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1088825214899713,0.0028571428571428,0.6729994845033167,0.1885714285714285,0.9818768716589736,0.9999999999999996
0.1,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1120689655172413,0.0028571428571428,0.6695454495924521,0.19191877124008788,0.9819955056252307,0.9999999999999996
0.1,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0810421378905922,0.0071428571428571,0.7628411049929491,0.1558444803518182,0.9816041050646718,0.9999999999999996
0.1,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.10998575856580375,0.0071428571428571,0.6901016769279218,0.1666666666666666,0.9796563957449114,0.9999999999999996
0.1,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1074466338259441,0.0057142857142857,0.6879547072639373,0.1657142857142857,0.9802298591473982,0.9999999999999996
0.1,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0285714285714285,0.424390484651071,0.04999999999999995,0.4447932305997334,0.3
0.1,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.08127738456353215,0.0085714285714285,0.7883668946930403,0.1666666666666666,0.9801734818833399,0.9999999999999996
0.1,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1005747126436781,0.0057142857142857,0.7027970366656717,0.2005730659025787,0.9836909290097654,0.9999999999999996
0.1,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.08212698808189026,0.0057142857142857,0.7746370923618399,0.16834224953210655,0.9819687331396709,0.9999999999999996
0.1,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1090389618944109,0.0028571428571428,0.6736445169625576,0.1891117478510028,0.9818644345539785,0.9999999999999996
0.1,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1123928642615108,0.0028571428571428,0.6695454495924521,0.1891117478510028,0.9819955056252307,0.9999999999999996
0.1,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.081159420289855,0.0085714285714285,0.7563224600142852,0.15629555164614223,0.9815457675524247,0.9999999999999996
0.1,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1090389618944109,0.0057142857142857,0.6875303791676247,0.1666666666666666,0.9796563957449114,0.9999999999999996
0.1,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1075998353231782,0.0057142857142857,0.6874240332569017,0.16642788920725882,0.9803633740884017,0.9999999999999996
0.2,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0428571428571428,0.4282696308214454,0.04999999999999995,0.4590265206629398,0.1
0.2,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0028571428571428,0.7805962685975087,0.16235353376877532,0.9803431025916914,0.9999999999999998
0.2,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.6994029934656786,0.1971428571428571,0.9835378541018351,0.9999999999999998
0.2,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0028571428571428,0.7824073642274538,0.1657142857142857,0.981777332552602,0.9999999999999998
0.2,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1088825214899713,0.0,0.6732733314169725,0.1891117478510028,0.9820939987864323,0.9999999999999998
0.2,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11031198686371095,0.0,0.6694791015855024,0.1885714285714285,0.9821030008943255,0.9999999999999998
0.2,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.08080824907131309,0.0057142857142857,0.7537855221489493,0.15539600516744506,0.9815986618708887,0.9999999999999998
0.2,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1085714285714285,0.0028571428571428,0.6871315533602157,0.1657142857142857,0.9799039247256638,0.9999999999999998
0.2,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1088825214899713,0.0028571428571428,0.6882304890274369,0.16522708505367462,0.979960348112846,0.9999999999999998
0.2,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42279595369524037,0.04999999999999995,0.44952434815022935,0.2
0.2,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0,0.7805962685975087,0.16022922636103148,0.9803431025916914,0.9999999999999998
0.2,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.6994029934656786,0.1971428571428571,0.9835378541018351,0.9999999999999998
0.2,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0028571428571428,0.7824073642274538,0.1657142857142857,0.981777332552602,0.9999999999999998
0.2,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1088825214899713,0.0,0.6732733314169725,0.1891117478510028,0.9820939987864323,0.9999999999999998
0.2,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11031198686371095,0.0,0.6702639354679572,0.1885714285714285,0.9820243328966338,0.9999999999999998
0.2,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0806916426512968,0.0057142857142857,0.7535946529735266,0.1551724137931034,0.981521666253562,0.9999999999999998
0.2,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.10872697503069989,0.0028571428571428,0.6871315533602157,0.16522708505367462,0.9798989099922784,0.9999999999999998
0.2,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.10872697503069989,0.0028571428571428,0.6882304890274369,0.1649897076986414,0.9800725847926296,0.9999999999999998
0.2,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0285714285714285,0.424390484651071,0.04999999999999995,0.4447932305997334,0.3
0.2,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0,0.7816672480999874,0.16,0.9802481344925839,0.9999999999999998
0.2,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.6994029934656786,0.1971428571428571,0.9835378541018351,0.9999999999999998
0.2,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0028571428571428,0.7824073642274538,0.1657142857142857,0.9816215454511332,0.9999999999999998
0.2,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11015554645927135,0.0,0.6731165880421389,0.1891133004926108,0.9820154254933479,0.9999999999999998
0.2,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1114285714285714,0.0,0.6702639354679572,0.1885714285714285,0.9819362664581186,0.9999999999999998
0.2,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0806916426512968,0.00428571428571425,0.7561158943155935,0.1549501037446892,0.9814475458891208,0.9999999999999998
0.2,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1088825214899713,0.0028571428571428,0.6879138504338257,0.1635584428416164,0.979685133728927,0.9999999999999998
0.2,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.10872697503069989,0.0028571428571428,0.6882304890274369,0.1637931034482758,0.9799450079527523,0.9999999999999998
0.3,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0428571428571428,0.4282696308214454,0.04999999999999995,0.4590265206629398,0.1
0.3,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0,0.7823165633017248,0.16,0.9804300504028975,1.0
0.3,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.7008740587180213,0.1971428571428571,0.9835191832467431,1.0
0.3,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.080344498237987,0.0,0.7804260731869141,0.1657142857142857,0.9817891757595187,1.0
0.3,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11015554645927135,0.0,0.6733221430567109,0.1885714285714285,0.9819278295907007,1.0
0.3,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11158821121571835,0.0,0.6698505238949335,0.1885714285714285,0.9820243328966338,1.0
0.3,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0804597701149425,0.0028571428571428,0.7504647630714163,0.15539600516744506,0.9816298051477339,1.0
0.3,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1077539223781998,0.0028571428571428,0.687010577233647,0.16522708505367462,0.9796923192194953,1.0
0.3,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1074466338259441,0.0028571428571428,0.6882304890274369,0.16522708505367462,0.9799026589951998,1.0
0.3,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42279595369524037,0.04999999999999995,0.44952434815022935,0.2
0.3,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0,0.7853116392118571,0.16,0.9803592788682117,1.0
0.3,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.7008740587180213,0.1971428571428571,0.9836983580035881,1.0
0.3,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.080344498237987,0.0,0.7804260731869141,0.1657142857142857,0.9817891757595187,1.0
0.3,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11015554645927135,0.0,0.6733221430567109,0.1885714285714285,0.9819278295907007,1.0
0.3,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11158821121571835,0.0,0.6698505238949335,0.1885714285714285,0.9820243328966338,1.0
0.3,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0804597701149425,0.0028571428571428,0.7504647630714163,0.15539600516744506,0.9816298051477339,1.0
0.3,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1085714285714285,0.0028571428571428,0.687010577233647,0.1635584428416164,0.979649669017199,1.0
0.3,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1074466338259441,0.0028571428571428,0.6882304890274369,0.16475369458128075,0.9800725847926296,1.0
0.3,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0285714285714285,0.424390484651071,0.04999999999999995,0.4447932305997334,0.3
0.3,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0828571428571428,0.0,0.7844465268276454,0.16,0.9801922404175591,1.0
0.3,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.0,0.7008740587180213,0.19857142857142857,0.9835632159271271,1.0
0.3,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.080344498237987,0.0,0.7804260731869141,0.1657142857142857,0.9818271108333404,1.0
0.3,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.11015554645927135,0.0,0.6721559819671739,0.1885714285714285,0.9819278295907007,1.0
0.3,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11158821121571835,0.0,0.6698505238949335,0.1885714285714285,0.9820615783111533,1.0
0.3,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0806916426512968,0.0028571428571428,0.751570949086187,0.1556195965417867,0.9816298051477339,1.0
0.3,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.10872697503069989,0.0,0.6865906891066049,0.16309046254604992,0.9795462610567554,1.0
0.3,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1063218390804597,0.0014285714285714,0.6882304890274369,0.1635584428416164,0.9799450079527523,1.0
