agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.6745199961222881,0.34903999224457627,1.0,231,True,0,1,False,False
1,0.9053420260402962,0.8106840520805924,1.0,33,False,9,1,False,True
2,0.9020420148981094,0.8040840297962188,1.0,49,False,9,1,False,True
3,0.7518293382910839,0.578198876843505,0.9254597997386629,65,False,24,1,False,True
4,0.8301200469585069,0.6602400939170139,1.0,115,False,9,0,False,True
5,0.5635136681565142,0.4614436358843429,0.6655837004286854,63,False,47,0,False,True
6,0.7486323538352435,0.5286569614636654,0.9686077462068217,30,False,17,0,False,True
7,0.40492916607705964,0.16912868554040647,0.6407296466137128,43,True,1,0,False,False
8,0.7726647088941718,0.5453294177883437,1.0,58,False,24,0,False,True
9,0.6707287294107271,0.9779032488248136,0.36355420999664056,51,False,26,0,False,True
10,0.5757208012699265,0.6900621704169099,0.46137943212294324,98,False,57,0,False,True
11,0.7669009264040321,0.8803360511913527,0.6534658016167114,79,False,56,1,False,True
12,0.861767477709124,0.723534955418248,1.0,70,False,56,0,False,True
13,0.7407975933836616,0.7760479606270373,0.7055472261402859,51,False,12,0,False,True
14,0.8293597534711743,0.6587195069423486,1.0,408,True,1,0,False,False
15,0.6683086288697366,0.8718252594638384,0.4647919982756349,79,False,36,1,False,True
16,0.6972085224609212,0.6742086978718161,0.7202083470500263,53,False,10,0,False,True
17,0.5989688828640563,0.291407112583399,0.9065306531447134,38,False,11,5,False,True
18,1.0,1.0,1.0,82,False,3,0,False,True
19,0.6508644230957168,0.42011437981312433,0.8816144663783092,72,True,19,0,False,True
20,0.6892988473788532,0.5160965118946618,0.8625011828630446,79,False,24,0,False,True
21,0.645587251056346,0.3561335030851775,0.9350409990275144,64,False,27,0,False,True
22,0.4876788171513843,0.20228005486326944,0.7730775794394991,110,True,96,0,False,True
23,0.7133360435611554,0.4266720871223108,1.0,56,False,15,0,False,True
24,0.8755865013578135,0.751173002715627,1.0,404,True,1,0,False,False
25,0.8565882839158556,0.7191230094867943,0.9940535583449169,93,False,11,1,False,True
26,0.5665482413282532,0.44837717074282013,0.6847193119136863,171,False,75,0,False,True
27,0.6362500424322444,0.5218695932788152,0.7506304915856736,124,False,40,0,False,True
28,0.7127184345541252,0.4254368691082504,1.0,67,False,16,0,False,True
29,0.7911715990012015,0.582343198002403,1.0,76,False,9,0,False,True
30,0.6736216777060012,0.4594647665997699,0.8877785888122326,59,True,17,0,False,True
31,0.9385476928108761,0.8770953856217523,1.0,450,False,3,256,True,False
32,0.5889655895889603,0.3913504967697863,0.7865806824081342,80,False,67,0,False,True
33,0.7295858528887176,0.4599040151252116,0.9992676906522237,107,True,0,0,False,True
34,0.670024879438506,0.6971359018505286,0.6429138570264833,110,False,58,1,False,True
35,0.6168154624002521,0.3462630613101309,0.8873678634903733,103,True,0,0,False,False
36,0.5218601311802094,0.5101629286731157,0.5335573336873031,79,False,13,0,False,True
37,0.7689171715750132,0.5378343431500263,1.0,66,False,17,0,False,True
38,1.0,1.0,1.0,450,False,70,299,True,False
39,0.809214210684917,0.6523358399067344,0.9660925814630995,60,False,12,0,False,True
40,0.6548548721314501,0.38652014465021867,0.9231895996126815,274,False,1,0,False,True
41,0.36869033170074245,0.13816481097360214,0.5992158524278828,18,True,0,0,False,False
42,0.7565721658382532,0.5916889879390932,0.921455343737413,59,False,14,0,False,True
43,0.3020176571303528,0.06130778790369845,0.542727526357007,10,True,0,0,False,False
44,0.9958815818270832,0.9917631636541663,1.0,74,False,0,0,False,False
45,0.5910754655092361,0.33230337625363526,0.8498475547648368,92,True,57,0,False,True
46,0.655531615682024,0.45305006372566514,0.8580131676383829,96,False,6,0,False,True
47,0.7996423328811251,0.5992846657622503,1.0,347,True,0,0,False,False
48,0.7397543245923932,0.47950864918478653,1.0,405,True,0,2,False,False
49,0.7857576522570817,0.8038797189531034,0.7676355855610599,55,False,14,0,False,True
50,0.764731180132376,0.5294623602647519,1.0,390,True,1,2,False,False
51,0.7708586319765931,0.5417172639531862,1.0,246,False,0,1,False,False
52,0.6924095618570334,0.4063380965937565,0.9784810271203103,75,False,26,0,False,True
53,0.4752868571558697,0.5840194652317983,0.36655424907994116,72,False,23,0,False,True
54,0.7321163197743008,0.5680264174555544,0.8962062220930471,87,False,41,0,False,True
55,0.6523981231900794,0.5685493233726742,0.7362469230074846,59,False,24,0,False,True
56,0.723383268930788,0.7331051024694709,0.7136614353921049,43,False,5,0,False,True
57,1.0,1.0,1.0,450,False,0,1,False,False
58,0.6656208329518679,0.42166617283280544,0.9095754930709303,171,False,1,0,False,True
59,1.0,1.0,1.0,20,False,10,1,False,True
60,0.8443922462379464,0.6887844924758928,1.0,285,False,1,1,False,True
61,0.553501853774343,0.353091683883731,0.753912023664955,96,False,11,0,False,True
62,0.6973991059506889,0.41141596877766845,0.9833822431237094,118,True,53,0,False,False
63,0.6942413552400977,0.653216850257306,0.7352658602228893,59,False,17,0,False,True
64,0.26815692194789953,0.021687950138387705,0.5146258937574113,3,True,0,0,False,False
65,0.6848727724027425,0.8142457511081134,0.5554997936973716,40,False,9,0,False,True
66,0.5529522282392638,0.7049983021298096,0.40090615434871796,70,False,11,1,False,True
67,0.8030517926195302,0.6061035852390604,1.0,287,True,0,59,True,False
68,0.7159062209817104,0.6288858226730847,0.802926619290336,65,False,7,0,False,True
69,0.879443966038054,0.7588879320761078,1.0,99,True,1,0,False,False
70,0.5830903451896883,0.23277787227357008,0.9334028181058064,173,True,86,0,False,True
71,0.8324830987253085,0.664966197450617,1.0,450,False,1,1,False,False
72,1.0,1.0,1.0,20,False,12,0,False,True
73,0.7328356139144353,0.46567122782887055,1.0,114,True,72,0,False,True
74,0.7050223628477663,0.4100447256955327,1.0,204,False,22,1,False,True
75,0.9355199724661095,0.871039944932219,1.0,450,False,1,331,True,False
76,0.8293369009362336,0.6586738018724672,1.0,450,False,0,0,False,False
77,0.8699269629826842,0.7398539259653685,1.0,450,False,4,1,False,False
78,0.7887697424140118,0.5775394848280235,1.0,207,False,1,0,False,False
79,0.5258031177835294,0.2967870125564246,0.7548192230106343,56,True,20,0,False,True
80,0.5934769569325288,0.5072896136793673,0.6796643001856902,147,False,43,1,False,True
81,0.4937986653347444,0.35303016860267245,0.6345671620668164,203,False,39,2,False,True
82,0.5379667972493964,0.30523095085270774,0.7707026436460851,62,True,0,0,False,False
83,0.47305334179922864,0.44702903120198373,0.4990776523964736,81,False,39,0,False,True
84,0.7035863456953972,0.4071726913907944,1.0,228,True,0,0,False,False
85,1.0,1.0,1.0,450,False,1,0,False,False
86,1.0,1.0,1.0,221,True,1,0,False,False
87,0.7071116337051373,0.6431788600414485,0.7710444073688262,49,False,13,1,False,True
88,0.9944349744416636,0.9888699488833272,1.0,12,False,21,0,False,True
89,0.8337800479981597,0.6675600959963195,1.0,69,False,12,0,False,True
90,0.8977492782324523,0.7954985564649045,1.0,450,False,0,4,False,False
91,0.5740779602681936,0.452675186985036,0.6954807335513511,181,False,35,0,False,True
92,0.7455507371965987,0.49110147439319735,1.0,106,True,55,0,False,True
93,0.9297019624183482,0.8594039248366966,1.0,184,False,8,1,False,True
94,0.8059334346872589,0.7421856660728974,0.8696812033016205,54,False,6,0,False,True
95,0.6232569616181749,0.6685974360993588,0.5779164871369911,93,False,35,0,False,True
96,0.7739479178490629,0.5478958356981258,1.0,244,False,0,0,False,True
97,0.9285644093979164,0.8571288187958327,1.0,403,True,0,0,False,False
98,0.6997969085470703,0.5597538000087313,0.8398400170854092,105,False,28,0,False,True
99,0.7215930084317621,0.4431860168635241,1.0,450,False,0,0,False,False
100,0.848598275436853,0.6971965508737059,1.0,112,True,0,0,False,False
101,0.652500333073151,0.7650104973578907,0.5399901687884113,90,False,18,2,False,True
102,0.6662585583160145,0.6234250415426515,0.7090920750893775,69,False,23,0,False,True
103,0.8201853359802824,0.640370671960565,1.0,44,False,8,0,False,True
104,0.6237686353093788,0.40276146159473925,0.8447758090240183,60,True,30,0,False,True
105,0.39491364018364766,0.16789298436355815,0.6219342960037372,21,True,12,0,False,False
106,0.8831378693516369,0.7662757387032737,1.0,162,False,1,0,False,False
107,0.6029026451921038,0.4053395370783546,0.800465753305853,71,False,17,0,False,True
108,0.6809579517208573,0.3619159034417145,1.0,61,False,18,0,False,True
