t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34847311523860086,0.49301421842003823,0.34847311523860086,0.49301421842003823,0.2520355925627262,0.5,0.0,0.3441688918034857,0.3187338791128542,0.017142857142857144,0.0,0.3441688918034857,0.3187338791128542,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25
1,0.35948716831731886,0.49451806203519666,0.35948716831731886,0.49451806203519666,0.2520355925627262,0.4976915854112484,0.5942857142857143,0.3441688918034857,0.3187338791128543,0.017142857142857144,0.5942857142857143,0.3441688918034857,0.3187338791128543,0.017142857142857144,0.02,0.02,0.02,0.0,0.03142857142857143,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,28,0.003,0.0,0.02,0.0,0.0,0.5714285714285714,0.15,0.25
2,0.36947447014577844,0.49426586322713484,0.36947447014577844,0.49426586322713484,0.2520355925627262,0.4955990575548941,0.8314285714285714,0.34542603466062854,0.3196767362557114,0.017142857142857144,0.8314285714285714,0.34542603466062854,0.3196767362557114,0.017142857142857144,0.04,0.04285714285714286,0.04285714285714286,0.0,0.03142857142857143,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,27,0.009413571428571429,0.0,0.06245714285714286,0.0,0.0,0.9333333333333333,0.15,0.25
3,0.37826979395091137,0.4942721448214182,0.37826979395091137,0.4942721448214182,0.2520355925627262,0.4936981887341366,0.9,0.34616889180348565,0.3202338791128543,0.017142857142857144,0.9,0.34616889180348565,0.3202338791128543,0.017142857142857144,0.02,0.02,0.02,0.0,0.045714285714285714,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,23,0.012366503571428572,0.0,0.081208,0.0,0.0,1.0,0.15,0.25
4,0.38714215264092683,0.49436147130026364,0.38714215264092683,0.49436147130026364,0.2520355925627262,0.49179089046796626,0.8971428571428571,0.3474831775177714,0.32121959339856854,0.017142857142857144,0.8971428571428571,0.3474831775177714,0.32121959339856854,0.017142857142857144,0.04,0.04,0.04,0.0,0.054285714285714284,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,20,0.01830467105357143,0.0,0.11958384,0.0,0.0,0.9285714285714286,0.15,0.25
5,0.3961329065808197,0.4937151890018382,0.3961329065808197,0.4937151890018382,0.2520355925627262,0.489732673694468,0.8971428571428571,0.34870570371046355,0.3222053076842828,0.02,0.8971428571428571,0.34870570371046355,0.3222053076842828,0.02,0.04285714285714286,0.045714285714285714,0.045714285714285714,0.0,0.08571428571428572,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,15,0.02507029055544643,0.0,0.1629064489142857,0.0,0.0,0.875,0.15,0.25
6,0.405509798450265,0.49362727130501316,0.405509798450265,0.49362727130501316,0.2520355925627262,0.4893500705382821,0.9057142857142857,0.34996284656760634,0.3234053076842829,0.022857142857142857,0.9057142857142857,0.34996284656760634,0.3234053076842829,0.022857142857142857,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.12,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,12,0.032659224816954914,0.0,0.21107689136457145,0.0,0.0,0.9444444444444444,0.15,0.25
7,0.41317987574151427,0.49287141559607495,0.41317987574151427,0.49287141559607495,0.2520355925627262,0.48949954158194897,0.92,0.3509914179961778,0.3242865913096115,0.022857142857142857,0.92,0.3509914179961778,0.3242865913096115,0.022857142857142857,0.04857142857142857,0.05142857142857143,0.05142857142857143,0.0,0.12285714285714286,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,10,0.040210214407155845,0.0,0.2582839249658514,0.0,0.0,0.8888888888888888,0.15,0.25
8,0.4222436135536001,0.4924094929382851,0.4222436135536001,0.4924094929382851,0.2520355925627262,0.49116653593063986,0.9342857142857143,0.3519848107078325,0.3254008770238972,0.02857142857142857,0.9342857142857143,0.3519848107078325,0.3254008770238972,0.02857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.0,0.12857142857142856,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,10,0.046435282746848626,0.0,0.30168967503796296,0.0,0.0,1.0,0.15,0.25
9,0.43280870931482507,0.49195431853308225,0.43280870931482507,0.49195431853308225,0.2520355925627262,0.492394570372419,0.9371428571428572,0.35278963683999237,0.3260437341667543,0.03428571428571429,0.9371428571428572,0.35278963683999237,0.3260437341667543,0.03428571428571429,0.03142857142857143,0.03428571428571429,0.03428571428571429,0.0,0.19142857142857142,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,10,0.05008882061882866,0.0,0.32994159582291793,0.0,0.0,1.0,0.15,0.25
10,0.4423499138205554,0.4915842014409644,0.4423499138205554,0.4915842014409644,0.2520355925627262,0.4939675694442994,0.9057142857142857,0.35370392255427807,0.3272008770238972,0.03428571428571429,0.9057142857142857,0.35370392255427807,0.3272008770238972,0.03428571428571429,0.06857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.22857142857142856,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,10,0.05826511996162737,0.014338343675366653,0.3947713353350311,0.08337477621303392,0.0,0.84,0.15,0.25
11,0.4512810603896645,0.49137752910380633,0.4512810603896645,0.49137752910380633,0.2520355925627262,0.49565470663479344,0.8942857142857142,0.35564677969713526,0.32887230559532576,0.03428571428571429,0.8942857142857142,0.35564677969713526,0.32887230559532576,0.03428571428571429,0.07428571428571429,0.07714285714285714,0.07714285714285714,0.0,0.3314285714285714,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,9,0.06812297872825113,0.1427382112882426,0.46401876577118756,0.8187403024118074,0.0,0.9629629629629629,0.15,0.25
12,0.45931934262689944,0.4914370780614422,0.45931934262689944,0.4914370780614422,0.2520355925627262,0.49729045363820445,0.8628571428571429,0.3569610654114209,0.3301580198810401,0.03428571428571429,0.8628571428571429,0.3569610654114209,0.3301580198810401,0.03428571428571429,0.05142857142857143,0.05714285714285714,0.05714285714285714,0.0,0.4142857142857143,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,7,0.07291077807235755,0.14202452023180137,0.511881247598621,0.8023654963635712,0.0,1.0,0.15,0.25
13,0.4678093853177192,0.49193772923550194,0.4678093853177192,0.49193772923550194,0.2520355925627262,0.4989214303080931,0.88,0.3585039225542781,0.33149137225699127,0.037142857142857144,0.88,0.3585039225542781,0.33149137225699127,0.037142857142857144,0.054285714285714284,0.054285714285714284,0.054285714285714284,0.0,0.5028571428571429,0.0,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,5,0.0772426792131818,0.14131439763064235,0.5559293369323629,0.7863181864362998,0.0,1.0,0.15,0.25
14,0.4733968271269881,0.49194944812209884,0.4733968271269881,0.49194944812209884,0.2520355925627262,0.5005363543654029,0.8657142857142858,0.3597039225542781,0.332616096023647,0.04,0.8657142857142858,0.3597039225542781,0.332616096023647,0.04,0.06285714285714286,0.06285714285714286,0.06285714285714286,0.0,0.6428571428571429,0.002857142857142857,0.0,0.18833120125677819,0.05440000000000001,11.794285714285714,0.0,0.0,0.15,0.08,4,0.08095969076203965,0.1413857308904273,0.6076678930508584,0.7879523320500753,0.0,0.9545454545454546,0.15,0.25
15,0.4829057278228104,0.49229102352690834,0.48250124591586396,0.49168245549145956,0.2520355925627262,0.5013459311358136,0.8681948424068768,0.360288507063341,0.33389341672514733,0.04011461318051576,0.8657142857142858,0.3599235570729566,0.3331303817379327,0.04,0.054441260744985676,0.05730659025787966,0.05714285714285714,0.002857142857142857,0.8057142857142857,0.0028653295128939827,0.002857142857142857,0.18836758193290623,0.05440000000000002,11.770773638968482,0.0,0.0,0.15,0.08022922636103152,4,0.0840977494510866,0.1427382112882426,0.6526573923326984,0.8187403024118074,0.0,0.85,0.15,0.25
16,0.49278665784118914,0.49254440771806324,0.49259003744969765,0.49236870653704595,0.2520355925627262,0.5023793482811886,0.8448275862068966,0.3594288110511463,0.3340390176087913,0.03735632183908046,0.84,0.3604949856443852,0.33382444355812374,0.04,0.03735632183908046,0.03735632183908046,0.037142857142857144,0.005714285714285714,0.9485714285714286,0.0028735632183908046,0.002857142857142857,0.1886592413818809,0.05440000000000001,11.718390804597702,0.0,0.0,0.15,0.08045977011494253,3,0.08639111856097403,0.1427382112882426,0.6767471016289015,0.8187403024118074,0.0,0.9230769230769231,0.15,0.25
17,0.5008359562416781,0.4926283379864173,0.5005933398593267,0.4924042202116397,0.2520355925627262,0.5029245002482735,0.8017241379310345,0.36011846622356014,0.3345896875692978,0.03735632183908046,0.7971428571428572,0.36118069993009944,0.33437196683314163,0.04,0.05747126436781609,0.05747126436781609,0.05714285714285714,0.005714285714285714,1.1714285714285715,0.005747126436781609,0.0,0.1887601675241432,0.05440000000000001,11.718390804597702,0.0,0.0,0.15,0.08045977011494253,3,0.09121616296816915,0.14482809702142263,0.7203550167391807,0.8681255332467198,0.0,0.85,0.15,0.25
18,0.5088879544437266,0.49102200987651556,0.5086324202197503,0.4914816127960608,0.2520355925627262,0.503575441045004,0.8040345821325648,0.36115646312415867,0.3349417169175144,0.040345821325648415,0.7971428571428572,0.3616949856443852,0.3347576811188559,0.04285714285714286,0.0345821325648415,0.0345821325648415,0.03428571428571429,0.008571428571428572,1.2971428571428572,0.01729106628242075,0.002857142857142857,0.18874470644571334,0.05440000000000001,11.711815561959654,0.0,0.0,0.15,0.08069164265129683,2,0.09338865358189974,0.14410395653631553,0.7402336306901112,0.8507630225817854,0.0,1.0,0.15,0.25
19,0.5169302462144119,0.4921418289804802,0.5166057780609725,0.49252633414310626,0.2520355925627262,0.5040094695648848,0.7752161383285303,0.36144464756219896,0.33515785524604463,0.040345821325648415,0.7685714285714286,0.36198069993009946,0.3349719668331417,0.04285714285714286,0.03170028818443804,0.03170028818443804,0.03142857142857143,0.008571428571428572,1.4885714285714287,0.01729106628242075,0.0,0.18879877826868216,0.05440000000000001,11.711815561959654,0.0,0.0,0.15,0.08069164265129683,2,0.09512171031399025,0.14367382437509874,0.7568575295048804,0.8407650655971363,0.0,0.9090909090909091,0.15,0.25
