t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3560567298399871,0.4960547417470088,0.3560567298399871,0.4960547417470088,0.23632945151062196,0.5,0.0,0.33037189852242743,0.340846062413867,0.0,0.0,0.33037189852242743,0.340846062413867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.25
1,0.36312580155530527,0.49684280281411075,0.36312580155530527,0.49684280281411075,0.23632945151062196,0.5,0.6971428571428572,0.3296861842367132,0.3403317766995813,0.0,0.6971428571428572,0.3296861842367132,0.3403317766995813,0.0,0.025714285714285714,0.03142857142857143,0.03142857142857143,0.0,0.03142857142857143,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004714285714285714,0.0,0.03142857142857143,0.0,0.0,0.9090909090909091,0.02,0.25
2,0.37263032748265995,0.49638174990860906,0.37263032748265995,0.49638174990860906,0.23632945151062196,0.5,0.8685714285714285,0.3291718985224275,0.3399460624138671,0.0,0.8685714285714285,0.3291718985224275,0.3399460624138671,0.0,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.06,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,25,0.008547857142857142,0.0,0.05651428571428572,0.0,0.0,1.0,0.02,0.25
3,0.3806362364816275,0.49711554978566036,0.3806362364816275,0.49711554978566036,0.23632945151062196,0.5,0.8828571428571429,0.32842904137957035,0.3393889195567242,0.0,0.8828571428571429,0.32842904137957035,0.3393889195567242,0.0,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.03428571428571429,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,22,0.012362260714285712,0.0,0.0810982857142857,0.0,0.0,0.8888888888888888,0.02,0.25
4,0.38925352449286427,0.4973056547952036,0.38925352449286427,0.4973056547952036,0.23632945151062196,0.5,0.8914285714285715,0.32780046995099893,0.3389174909852956,0.0,0.8914285714285715,0.32780046995099893,0.3389174909852956,0.0,0.022857142857142857,0.025714285714285714,0.025714285714285714,0.0,0.04857142857142857,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,21,0.016157592267857145,0.0,0.1051906057142857,0.0,0.0,0.8888888888888888,0.02,0.25
5,0.3971313339888435,0.4978067012799912,0.3971313339888435,0.4978067012799912,0.23632945151062196,0.5,0.9057142857142857,0.32602904137957034,0.33758891955672415,0.0,0.9057142857142857,0.32602904137957034,0.33758891955672415,0.0,0.05142857142857143,0.06285714285714286,0.06285714285714286,0.0,0.08571428571428572,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,20,0.025505375735089285,0.0,0.16594393645714284,0.0,0.0,1.0,0.02,0.25
6,0.40616034081557084,0.4972243346559701,0.40616034081557084,0.4972243346559701,0.23632945151062196,0.5,0.9314285714285714,0.3249433270938561,0.33677463384243844,0.0,0.9314285714285714,0.3249433270938561,0.33677463384243844,0.0,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.09142857142857143,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03180642028498527,0.0,0.20548220058514285,0.0,0.0,0.9333333333333333,0.02,0.25
7,0.4168913835788608,0.496942911011974,0.4168913835788608,0.496942911011974,0.23632945151062196,0.5,0.9228571428571428,0.3238576128081418,0.3360529368202429,0.0,0.9228571428571428,0.3238576128081418,0.3360529368202429,0.0,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.16,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,10,0.03636167389784606,0.0,0.23280112800201141,0.0,0.0,0.6363636363636364,0.02,0.25
8,0.4276814911946958,0.497556476613152,0.4276814911946958,0.497556476613152,0.23632945151062196,0.5,0.9028571428571428,0.32357189852242746,0.3358386511059572,0.0,0.9028571428571428,0.32357189852242746,0.3358386511059572,0.0,0.008571428571428572,0.008571428571428572,0.008571428571428572,0.0,0.20857142857142857,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,9,0.03746557981407111,0.0,0.23671653401339976,0.0,0.0,0.6666666666666666,0.02,0.25
9,0.4369531979970015,0.497177794820006,0.4369531979970015,0.497177794820006,0.23632945151062196,0.5,0.9085714285714286,0.3230004699509989,0.33547653535433386,0.0,0.9085714285714286,0.3230004699509989,0.33547653535433386,0.0,0.02,0.02,0.02,0.0,0.26857142857142857,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,9,0.04027825191500075,0.0,0.25198220333313176,0.0,0.0,0.8571428571428571,0.02,0.25
10,0.4461832184544488,0.49735677138193396,0.4461832184544488,0.49735677138193396,0.23632945151062196,0.5,0.9085714285714286,0.32265761280814176,0.33521939249719096,0.0,0.9085714285714286,0.32265761280814176,0.33521939249719096,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.32285714285714284,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,8,0.041791146369711464,0.0,0.25837113069504053,0.0,0.0,1.0,0.02,0.25
11,0.4560243423513267,0.49822090551791265,0.4560243423513267,0.49822090551791265,0.23632945151062196,0.5,0.9085714285714286,0.3218576128081418,0.334619392497191,0.0,0.9085714285714286,0.3218576128081418,0.334619392497191,0.0,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.3914285714285714,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,7,0.04629647635214862,0.0,0.28463227950971115,0.0,0.0,0.9090909090909091,0.02,0.25
12,0.46530606407810005,0.49880354254578524,0.46530606407810005,0.49880354254578524,0.23632945151062196,0.5,0.8885714285714286,0.3216290413795703,0.3344479639257624,0.0,0.8885714285714286,0.3216290413795703,0.3344479639257624,0.0,0.008571428571428572,0.008571428571428572,0.008571428571428572,0.0,0.49714285714285716,0.0,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,6,0.047350708256102166,0.0,0.28751106249094555,0.0,0.0,1.0,0.02,0.25
13,0.4736169342955846,0.4983538726318176,0.4736169342955846,0.4983538726318176,0.23632945151062196,0.5,0.8828571428571429,0.32128618423671323,0.3341908210686196,0.0,0.8828571428571429,0.32128618423671323,0.3341908210686196,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.6428571428571429,0.002857142857142857,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,4,0.04882824042910737,0.014124342103718846,0.293189412669698,0.07847167237349782,0.0,0.5,0.02,0.25
14,0.48203087632015923,0.4990529350266929,0.48203087632015923,0.4990529350266929,0.23632945151062196,0.5,0.8771428571428571,0.32088618423671317,0.33389082106861956,0.0,0.8771428571428571,0.32088618423671317,0.33389082106861956,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.7314285714285714,0.002857142857142857,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,4,0.05029838494124755,0.14417637058482624,0.29875419584487545,0.8524992736482793,0.0,0.25,0.02,0.25
15,0.4932608591040998,0.4984585667331042,0.4932608591040998,0.4984585667331042,0.23632945151062196,0.5,0.8742857142857143,0.3199147556652846,0.33316224964004815,0.0,0.8742857142857143,0.3199147556652846,0.33316224964004815,0.0,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.8771428571428571,0.002857142857142857,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,4,0.05476117873082702,0.14417637058482624,0.3242076833565494,0.8524992736482793,0.0,0.7272727272727273,0.02,0.25
16,0.5020851541876262,0.49786934118600457,0.5020851541876262,0.49786934118600457,0.23632945151062196,0.5,0.8342857142857143,0.3195147556652846,0.3328622496400482,0.0,0.8342857142857143,0.3195147556652846,0.3328622496400482,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,1.0085714285714287,0.002857142857142857,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,3,0.056201658551458596,0.14497401861610854,0.3291521011179898,0.8717050596020486,0.0,0.5,0.02,0.25
17,0.5083781112726069,0.49754747386656456,0.5083781112726069,0.49754747386656456,0.23632945151062196,0.5,0.8514285714285714,0.31888618423671317,0.33239082106861956,0.0,0.8514285714285714,0.31888618423671317,0.33239082106861956,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,1.1571428571428573,0.005714285714285714,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,3,0.05934922168727273,0.14702242509375,0.3454262019527729,0.9223681599999999,0.0,0.75,0.02,0.25
18,0.5176401477223959,0.4976859227032599,0.5176401477223959,0.4976859227032599,0.23632945151062196,0.5,0.7657142857142857,0.3184290413795703,0.3320479639257624,0.0,0.7657142857142857,0.3184290413795703,0.3320479639257624,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,1.3885714285714286,0.005714285714285714,0.0,0.1886076258852524,0.04249999999999999,11.794285714285714,0.0,0.0,0.15,0.08,3,0.06119533272169351,0.147096305709375,0.3528033921994317,0.9242505440000003,0.0,0.6,0.02,0.25
19,0.5252892898189029,0.49764069904217684,0.5254928856551682,0.4982605525910388,0.23632945151062196,0.5,0.7679083094555874,0.3179683129858779,0.3325024066665214,0.0,0.7657142857142857,0.318143327093856,0.33183367821147675,0.0,0.011461318051575931,0.011461318051575931,0.011428571428571429,0.002857142857142857,1.6171428571428572,0.011461318051575931,0.002857142857142857,0.18855376870686422,0.04249999999999999,11.787965616045845,0.0,0.0,0.15,0.07736389684813753,2,0.06260364177237075,0.14702242509375,0.3571758957840145,0.9223681599999999,0.0,0.75,0.02,0.25
20,0.5308060555556633,0.49877904279997515,0.5310509629296005,0.49883439139636143,0.23632945151062196,0.5,0.7241379310344828,0.31797741634274146,0.33274266454271084,0.0,0.72,0.31791475566528465,0.33166224964004815,0.0,0.008620689655172414,0.008620689655172414,0.008571428571428572,0.005714285714285714,1.8342857142857143,0.005747126436781609,0.002857142857142857,0.1886002793750756,0.04249999999999999,11.775862068965518,0.0,0.0,0.15,0.08045977011494253,3,0.06357633784922319,0.14636082418082813,0.35860380643976275,0.9057655331200002,0.0,0.6666666666666666,0.02,0.25
21,0.5376200376764751,0.4979215602249407,0.5384639750827204,0.49813390597417134,0.23632945151062196,0.5,0.7204610951008645,0.3171927347985505,0.3333713405125353,0.0,0.7142857142857143,0.3175147556652846,0.3313733404232843,0.0,0.01440922190201729,0.01440922190201729,0.014285714285714285,0.008571428571428572,2.0714285714285716,0.0,0.002857142857142857,0.18873322111426794,0.04249999999999999,11.769452449567723,0.0,0.0,0.15,0.07780979827089338,2,0.06540131330283422,0.14628731296828124,0.3657174445966818,0.9039207967999998,0.0,0.8,0.02,0.25
