agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.5013695416463034,0.4961007907151894,0.5066382925774174,80,False,44,0,False,True
1,0.5006529442602109,0.34398018066554836,0.6573257078548734,113,True,27,0,False,True
2,0.7077901157123209,0.7672656405467057,0.6483145908779361,49,False,35,0,False,True
3,0.19575695500002355,0.0,0.3915139100000471,236,False,1,2,False,False
4,0.6726571203661955,0.7639512960610262,0.5813629446713648,66,False,58,0,False,True
5,0.20332827247359916,0.0,0.40665654494719833,450,False,167,3,True,False
6,0.5751542492299155,0.6633270218483023,0.48698147661152874,90,False,18,0,False,True
7,0.9043017421802135,0.9197949886162422,0.8888084957441847,59,False,74,0,False,True
8,0.2959278096203748,0.12258332420992923,0.46927229503082035,147,False,10,0,False,True
9,0.7321976783396171,0.628008434154282,0.8363869225249523,60,False,101,0,False,True
10,0.6035197828714436,0.534471127453605,0.672568438289282,74,False,39,0,False,True
11,0.27120687099218216,0.0,0.5424137419843643,223,True,25,1,False,False
12,0.7077924635318358,0.7138480609648136,0.7017368660988581,54,False,18,0,False,True
13,0.5623755447043811,0.5757126472633307,0.5490384421454315,44,False,47,0,False,True
14,0.7118056611940027,0.7567431843975161,0.6668681379904892,72,False,11,0,False,True
15,0.21532179742897053,0.0,0.43064359485794107,450,False,281,2,False,False
16,0.5041256181015379,0.5204885462561117,0.4877626899469639,132,False,29,0,False,True
17,0.5153582248226137,0.5184793386057889,0.5122371110394386,124,False,14,0,False,True
18,0.2642215571001629,0.0,0.5284431142003257,450,False,62,0,False,False
19,0.29996404018326345,0.03758872735706658,0.5623393530094604,190,True,0,0,False,False
20,0.9597209436848148,0.9974219752968971,0.9220199120727324,36,False,12,0,False,True
21,0.22900464575159712,0.0,0.45800929150319425,161,True,0,1,False,False
22,0.15213566097686837,0.0,0.30427132195373674,450,False,0,3,False,False
23,0.3257444744873256,0.15764322152600602,0.49384572744864513,73,True,30,0,False,True
24,0.236940884014493,0.05065466646731089,0.42322710156167515,58,True,20,1,False,False
25,0.4767338129376897,0.49578017097894034,0.4576874548964391,82,False,27,0,False,True
26,0.6104255884239711,0.5866524773380373,0.6341986995099049,88,False,18,0,False,True
27,0.5026364318259153,0.6476308299220372,0.3576420337297934,105,False,34,0,False,True
28,0.232590360947146,0.0363659596526471,0.4288147622416449,85,True,0,0,False,False
29,0.2448084206958615,0.0,0.489616841391723,202,True,0,2,False,False
30,0.2356152744987926,0.0,0.4712305489975852,160,True,0,0,False,False
31,0.6363203050932145,0.5141166542634251,0.7585239559230038,214,False,0,1,False,True
32,0.4678116980707869,0.4068761860422041,0.5287472100993696,132,False,62,0,False,True
33,0.508253596012021,0.25655875035437203,0.75994844166967,450,False,35,592,True,False
34,0.20730329486757246,0.0,0.4146065897351449,450,False,61,681,True,False
35,0.2535754734215229,0.0,0.5071509468430458,450,False,33,1,False,False
36,0.17065476285250603,0.0,0.34130952570501205,273,True,33,2,False,False
37,0.5764586125534403,0.6801149279485242,0.4728022971583565,73,False,35,0,False,True
38,0.18714640876429015,0.0,0.3742928175285803,406,True,25,1,False,False
39,0.8480687378518754,0.8760413308190375,0.8200961448847133,42,False,0,0,False,False
40,0.20376404827858224,0.0,0.4075280965571645,158,True,1,0,False,False
41,0.5840423612903307,0.7846454105223346,0.38343931205832676,53,False,24,0,False,True
42,0.24279047821973732,0.0,0.48558095643947463,435,True,0,0,False,False
43,0.34582851136469667,0.12083634719536325,0.57082067553403,223,False,17,0,False,False
44,0.7006095520861466,0.701622571452177,0.6995965327201163,41,False,9,0,False,True
45,0.43603281985729814,0.32975941489169136,0.5423062248229049,156,False,49,0,False,True
46,0.24532715575593195,0.0,0.4906543115118639,450,False,751,1,False,False
47,0.2763704601712766,0.04932448610404401,0.5034164342385091,8,True,0,0,False,False
48,0.22221176757668107,0.0,0.44442353515336214,450,False,0,0,False,False
49,0.3159408276473953,0.13046931308422088,0.5014123422105696,96,True,0,1,False,False
50,0.23897785453863452,0.0,0.47795570907726903,450,False,0,0,False,False
51,0.7589670167502407,0.8370475653014403,0.680886468199041,39,False,28,0,False,True
52,0.22520035264447677,0.0,0.45040070528895354,450,False,177,4,False,False
53,0.25881487638058664,0.0,0.5176297527611733,352,True,134,0,False,False
54,0.3571612196608848,0.19724735652877878,0.5170750827929909,54,True,0,0,False,False
55,0.2645218772213211,0.0,0.5290437544426422,217,True,0,135,True,False
56,0.2676189939250415,0.03675261440141273,0.4984853734486703,7,True,1,1,False,False
57,0.1951384820198411,0.0,0.3902769640396822,450,False,49,1,False,False
58,0.761194184321591,0.771528075458,0.750860293185182,70,False,0,0,False,False
59,0.7544925467939637,0.7657740793584821,0.7432110142294454,56,False,11,0,False,True
60,0.31391669173403464,0.0,0.6278333834680693,450,False,2,0,False,False
61,0.28088728087152676,0.0,0.5617745617430535,450,False,2,3,False,False
62,0.19877446053015607,0.0,0.39754892106031214,450,False,383,0,False,False
63,0.24332252048063882,0.0,0.48664504096127764,150,True,40,0,False,False
64,0.39853832212243134,0.185788009845101,0.6112886343997617,227,False,1,0,False,False
65,0.23605225124178428,0.0,0.47210450248356856,450,False,2,1,False,False
66,0.8522219396427857,0.8852400491735962,0.8192038301119753,54,False,0,0,False,False
67,0.5721965063881954,0.5735954178797504,0.5707975948966404,60,False,14,1,False,True
68,0.26405848802821674,0.0,0.5281169760564335,450,False,34,0,False,False
69,0.7053395086143267,0.589099677762731,0.8215793394659224,194,False,0,0,False,False
70,0.6210737990323959,0.6233572528077086,0.6187903452570832,80,False,18,0,False,True
71,0.3809331707016971,0.20620206096017407,0.5556642804432201,101,True,0,0,False,False
72,0.22136372359094034,0.0,0.4427274471818807,330,True,0,0,False,False
73,0.489141720030449,0.5068231241576676,0.4714603159032303,114,False,25,0,False,True
74,0.45745957211627825,0.29611520155735405,0.6188039426752024,175,False,1,0,False,False
75,0.2937670427482947,0.0,0.5875340854965894,450,False,1,0,False,False
76,0.6555335008811247,0.6187824192852663,0.692284582476983,66,False,25,0,False,True
77,0.226400227501862,0.0,0.452800455003724,450,False,1,1,False,False
78,0.40398197157954635,0.2500509993230675,0.5579129438360252,82,True,0,0,False,False
79,0.23568062755055455,0.0,0.4713612551011091,328,False,0,0,False,False
80,0.28427140593864525,0.0,0.5685428118772905,450,False,0,683,True,False
81,0.2499382222610712,0.0,0.4998764445221424,450,False,0,1,False,False
82,0.5242096444475034,0.6449523966359082,0.40346689225909865,55,False,17,0,False,True
83,0.1398223592436655,0.0,0.279644718487331,421,True,6,227,True,False
84,0.8032020069914919,0.778954399601927,0.8274496143810568,69,False,25,0,False,True
85,0.6123439353665276,0.520655070844112,0.7040327998889433,140,False,0,0,False,False
86,0.21877621438934386,0.0,0.4375524287786877,194,True,1,0,False,False
87,0.45748044693242673,0.26985805384461153,0.6451028400202419,138,True,53,0,False,True
88,0.2032044031338688,0.0,0.4064088062677376,450,False,0,0,False,False
89,0.22617408384787643,0.0,0.45234816769575287,450,False,74,3,False,False
90,0.1821424724825918,0.0,0.3642849449651836,450,False,1,0,False,False
91,0.5083812238862684,0.33996055079176735,0.6768018969807693,203,False,0,0,False,False
92,0.3052440622266231,0.0,0.6104881244532462,450,False,4,511,True,False
93,0.22267196122590752,0.0,0.44534392245181503,302,True,1,2,False,False
94,0.21034321919962085,0.0,0.4206864383992417,293,True,0,0,False,False
95,0.6718207741212132,0.5640995774864732,0.7795419707559533,244,False,3,0,False,True
96,0.2669355180619035,0.0,0.533871036123807,450,False,0,4,True,False
97,0.9082249324142766,0.9353561421304256,0.8810937226981275,26,False,9,0,False,True
98,0.6399642657190636,0.6763402976702304,0.6035882337678969,70,False,24,1,False,True
99,0.3832320973172603,0.2165953834092381,0.5498688112252825,93,True,0,0,False,False
100,0.16247508585667794,0.0,0.3249501717133559,450,False,55,0,False,False
101,0.59934662088927,0.5056777029438223,0.6930155388347178,65,False,18,0,False,True
102,0.5028153450486453,0.3914181477323781,0.6142125423649125,139,False,9,0,False,True
103,0.3148574491017311,0.14602363491102377,0.48369126329243844,57,True,0,0,False,False
104,0.2609037963014479,0.0,0.5218075926028958,216,True,84,0,False,False
105,0.3313532621324619,0.15745860228451677,0.505247921980407,38,True,1,0,False,False
106,0.1791935569190102,0.0,0.3583871138380204,450,False,1,462,True,False
107,0.35857181647239467,0.11994043434878046,0.5972031985960089,176,True,0,0,False,False
108,0.5196418377353652,0.39748370477606393,0.6417999706946665,148,False,10,0,False,True
109,0.3476188721662215,0.1400397442096619,0.5551980001227811,128,True,0,0,False,False
110,0.7413486697012741,0.6710926086705089,0.8116047307320393,71,False,11,0,False,True
111,0.29646488207790456,0.09753738156632936,0.49539238258947976,22,True,0,0,False,False
112,0.5690638206483497,0.45564575328762,0.6824818880090794,94,False,19,1,False,True
113,0.4382873211726751,0.165126697426753,0.7114479449185972,450,False,1,2,False,False
114,0.31052772277028606,0.0,0.6210554455405721,450,False,0,1,False,False
115,0.46921108522735544,0.3876969639411573,0.5507252065135535,107,False,48,0,False,True
116,0.3065492599974613,0.13599245568811869,0.47710606430680386,64,True,13,0,False,False
117,0.21731924794626667,0.0,0.43463849589253334,115,True,16,0,False,False
118,0.47348836024509655,0.3798439588930913,0.5671327615971018,79,False,15,0,False,True
119,0.27317609308753144,0.04134674752454571,0.5050054386505172,6,True,1,0,False,False
120,0.9071653553763495,0.9482225435103121,0.8661081672423868,43,False,22,0,False,True
121,0.8528670175279118,0.8913530092535755,0.8143810258022481,34,False,34,0,False,True
122,0.24644392910288457,0.0,0.49288785820576914,450,False,52,0,False,False
123,0.21816898770141335,0.0,0.4363379754028267,450,False,1,1,False,False
124,0.23970224400265228,0.0,0.47940448800530455,450,False,0,1,False,False
125,0.2383018226305838,0.0,0.4766036452611676,450,False,0,2,False,False
126,0.21237548643541945,0.0,0.4247509728708389,205,True,52,0,False,False
127,0.3408061794531804,0.028657303990526458,0.6529550549158344,406,True,1,3,False,False
128,0.2386278544991788,0.0,0.4772557089983576,222,True,0,0,False,False
129,0.18924790801954955,0.0,0.3784958160390991,450,False,36,0,False,False
130,0.17143016137930675,0.0,0.3428603227586135,450,False,0,0,False,False
131,0.24697978780272573,0.015823003610681514,0.47813657199476994,126,True,21,1,False,False
132,0.3073211705866043,0.0,0.6146423411732086,450,False,0,2,False,False
133,0.280459842777913,0.058200038925152596,0.5027196466306735,10,True,0,0,False,False
134,0.24967501369747372,0.0,0.49935002739494744,356,True,0,228,True,False
135,0.28272987338167693,0.0,0.5654597467633539,450,False,2,0,False,False
136,0.1744885771954109,0.0,0.3489771543908218,356,True,22,1,False,False
137,0.2661045547212384,0.06960741841179846,0.4626016910306783,95,True,0,0,False,False
138,0.8192947995786202,0.8450553933395036,0.7935342058177368,55,False,11,0,False,True
139,0.6220615129221225,0.6345880467991136,0.6095349790451313,63,False,13,0,False,True
140,0.23984507162708618,0.0,0.47969014325417236,450,False,1,0,False,False
141,0.2735857000550692,0.0,0.5471714001101384,450,False,42,721,True,False
142,0.21508743787677256,0.0,0.4301748757535451,237,True,0,0,False,False
143,0.22159880228874737,0.0,0.44319760457749474,450,False,0,0,False,False
144,0.3323830645815544,0.12437170277001758,0.5403944263930912,124,True,0,1,False,False
145,0.27792573679076715,0.0,0.5558514735815343,450,False,1,3,False,False
146,0.3300655391769066,0.15811748239932627,0.502013595954487,41,True,8,0,False,False
147,0.6108708173553186,0.7481013107748532,0.47364032393578387,76,False,30,0,False,True
148,0.19424452460921385,0.0,0.3884890492184277,450,False,0,1,False,False
149,0.6553543133041009,0.6379195329380258,0.6727890936701759,63,False,26,0,False,True
150,0.20220708652716599,0.0,0.40441417305433197,356,True,2,0,False,False
151,0.18006252864315742,0.0,0.36012505728631483,450,False,0,357,True,False
152,0.30280990106459504,0.11603874810958793,0.48958105401960217,94,True,0,0,False,False
153,0.3032331879433564,0.0,0.6064663758867128,450,False,92,1,False,False
154,0.20647375544944596,0.0,0.4129475108988919,320,True,0,0,False,False
155,0.24280451582511434,0.0,0.4856090316502287,187,True,19,0,False,False
