agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.7269240403739803,0.7036221800167712,0.7502259007311893,75,False,60,0,False,True
1,0.8110291586690497,0.6220583173380995,1.0,309,False,1,1,False,True
2,1.0,1.0,1.0,42,False,4,0,False,True
3,0.46180616827851745,0.3422783295817251,0.5813340069753098,39,False,10,0,False,True
4,0.7324144068877827,0.8118756840290312,0.6529531297465343,59,False,24,1,False,True
5,1.0,1.0,1.0,209,False,0,1,False,False
6,0.9588368447947502,0.9176736895895005,1.0,46,False,11,1,False,True
7,1.0,1.0,1.0,47,False,36,0,False,True
8,0.8466370597336615,0.6932741194673231,1.0,323,False,0,1,False,False
9,0.6469519051978525,0.6485851735621907,0.6453186368335142,102,False,65,0,False,True
10,0.8597415286348048,0.9377322435415227,0.7817508137280869,67,False,8,0,False,True
11,0.7120748600531727,0.594260483343288,0.8298892367630574,195,False,1,0,False,True
12,0.8849099708479786,0.7698199416959572,1.0,95,False,50,0,False,True
13,0.5569892607974386,0.49411040844366233,0.6198681131512149,100,False,26,0,False,True
14,0.8631491395728617,0.9559182512421731,0.7703800279035502,50,False,28,1,False,True
15,0.9990983939394349,0.9981967878788699,1.0,1,False,0,0,False,False
16,0.6685028300024636,0.5234032918733592,0.813602368131568,85,False,35,1,False,True
17,0.5610624567852103,0.41593341255242183,0.7061915010179988,130,False,111,0,False,True
18,0.7981109114173452,0.5962218228346905,1.0,185,False,0,0,False,False
19,0.7650557183637356,0.5301114367274714,1.0,79,False,10,1,False,True
20,1.0,1.0,1.0,14,False,12,0,False,True
21,0.6628134710225763,0.391482297832686,0.9341446442124665,106,False,29,0,False,True
22,0.7898400015105123,0.8668563324755638,0.7128236705454608,82,False,18,0,False,True
23,0.7715478939357179,0.7704280739250201,0.7726677139464155,25,False,14,0,False,True
24,0.923413788529426,0.846827577058852,1.0,450,False,1,1,False,False
25,0.5482709527581147,0.54004901250062,0.5564928930156094,101,False,27,0,False,True
26,0.7143334234445267,0.5165031819842002,0.9121636649048532,79,False,30,34,False,True
27,0.9207849779580146,0.8415699559160293,1.0,182,False,0,0,False,False
28,0.7139293783808597,0.42785875676171936,1.0,80,False,9,1,False,True
29,0.7917418072943976,0.5834836145887952,1.0,56,False,14,0,False,True
30,0.6692756611711557,0.6951499100557313,0.6434014122865801,61,False,24,0,False,True
31,0.7740984029967944,0.6644255502588694,0.8837712557347195,61,False,19,0,False,True
32,0.9636586647692834,0.9273173295385668,1.0,61,False,0,0,False,False
33,0.4891575156733207,0.5948351249565528,0.38347990639008867,65,False,10,0,False,True
34,0.9164166085715808,0.8328332171431616,1.0,68,False,62,75,False,True
35,0.7414420127789207,0.6645111278451773,0.8183728977126642,80,False,22,0,False,True
36,0.6192906530155776,0.5505441755417869,0.6880371304893683,93,False,40,0,False,True
37,0.8143564463986396,0.6287128927972792,1.0,56,False,4,0,False,True
38,0.6605419697915641,0.32108393958312825,1.0,76,False,7,0,False,True
39,0.7052864797053211,0.5776885330830148,0.8328844263276274,93,False,41,0,False,True
40,0.7527083356079776,0.5211108437904891,0.9843058274254659,97,False,39,0,False,True
41,0.7943084352694589,0.7375406408058431,0.8510762297330748,64,False,9,0,False,True
42,0.8516623468917585,0.7033246937835169,1.0,206,False,0,0,False,True
43,0.5481117491232558,0.483523742787809,0.6126997554587026,100,False,5,0,False,True
44,0.9997923797976682,0.9995847595953364,1.0,81,False,0,0,False,False
45,0.776370779637153,0.5527415592743059,1.0,302,False,2,0,False,True
46,0.7569432319973897,0.5138864639947792,1.0,308,False,2,0,False,True
47,0.8525293829386862,0.7050587658773723,1.0,160,False,16,0,False,True
48,0.6782955780612352,0.6070850753410617,0.7495060807814087,76,False,41,54,False,True
49,0.9944742799215287,0.9889485598430573,1.0,20,False,12,0,False,True
50,0.8451795978264433,0.6903591956528865,1.0,450,False,2,0,False,False
51,0.7292608784325794,0.6991357802033046,0.7593859766618541,112,False,36,1,False,True
52,0.9060988369879184,0.8121976739758368,1.0,256,False,1,0,False,True
53,0.9988267045057511,0.9976534090115021,1.0,14,False,14,0,False,True
54,0.7332284733925577,0.4664569467851154,1.0,450,False,5,40,True,False
55,1.0,1.0,1.0,450,False,1,1,False,False
56,0.46240629134253164,0.5521816284473062,0.37263095423775705,90,False,82,0,False,True
57,0.4790102925594848,0.4623674252289921,0.49565315988997743,90,False,17,0,False,True
58,0.8925101564914776,0.7850203129829552,1.0,51,False,11,0,False,True
59,0.8477217897819234,0.6954435795638468,1.0,335,False,0,0,False,False
60,0.9867317540008571,0.9734635080017143,1.0,16,False,12,0,False,True
61,0.9728391015019673,0.9456782030039346,1.0,394,False,2,1,False,True
62,0.5881170250060693,0.40729459913792326,0.7689394508742153,124,False,28,0,False,True
63,0.6640268999823622,0.715811169408528,0.6122426305561964,70,False,30,0,False,True
