agent_id,punish_issued,punished_received,final_r,final_b,final_x,y,L,cap,service,is_enforcer,cadre_fallback,exited,exit_time,exit_intent,disengaged,exit_cost_eff_last,degree,degree_at_end,betweenness
0,2,4,0.2579350966490601,0.5593752780354323,0.9681458995188168,0.44192915527397786,0.030728088929549757,0.1646204163545245,0.834126352462857,False,False,False,-1,3,False,0.0,32,32,
1,0,7,0.09651380814925849,0.2609422925087068,0.7781509557108062,0.48998117766991783,0.16938487176015168,0.0,0.0,False,False,False,-1,0,False,0.592,16,16,
2,1,2,0.4932127576699068,0.3566285974369422,0.9640136088893633,0.634105703469275,0.3876085116983586,0.025436762968241218,0.0007834851965077539,False,False,True,426,9,False,0.52,1,1,
3,2,0,0.666942760968308,0.43472750400102655,1.0,0.39109617644117,0.20618258805674217,0.19859314015480162,0.5314752834830074,False,False,False,-1,0,False,0.42400000000000004,2,2,
4,1,6,0.31156646534611654,0.2405338657972206,0.9784535525706793,0.643843876980326,0.3799179332968337,0.0751063059368779,0.061545803450736285,False,False,True,366,8,False,0.568,1,1,
5,0,13,0.2502870669974851,0.4838728963096687,0.9453816348772565,0.4172004068434192,0.42442757991695085,0.0,0.0,False,False,True,80,9,False,0.676,2,2,
6,0,11,0.08704055337470402,0.3339927407987395,0.5152007949555903,0.4610225704304404,0.1243281524258981,0.0,0.0,False,False,True,53,11,False,0.808,1,1,
7,1,14,0.44321518391356723,0.3127427964710776,0.62948635220898,0.19771873847241597,0.29613350157733903,0.017205295706178212,0.0001620558447965088,False,False,True,34,12,False,1.156,5,5,
8,0,21,0.2270689051306812,0.18767247256619674,0.6639102509945557,0.27034817651244103,0.29006862226135605,0.0,0.0,False,False,True,54,25,False,1.1320000000000001,5,5,
9,0,26,0.3653165622576364,0.16781704990039598,0.286772233659903,0.5508207645598923,0.10959758154034162,0.0,0.0,False,False,True,43,20,False,1.096,5,5,
10,0,13,0.1583357214347596,0.6562147795144988,0.9740771821503811,0.6478482367351207,0.15920713035002562,0.0,0.0,False,False,True,99,17,False,0.7120000000000001,3,3,
11,0,12,0.3342222345779812,0.48525845287796,0.8067446787488981,0.23201329264418544,0.21947024405620347,0.0,0.0,False,False,True,51,10,False,0.892,4,4,
12,0,19,0.3834724456565862,0.485205023439409,0.7022476194107419,0.3591702883429471,0.34506715989314096,0.0,0.0,False,False,True,63,31,False,0.664,2,2,
13,0,13,0.08153080421496732,0.23590230827237024,0.7112833304563778,0.4717957890628862,0.44441964085528785,0.0,0.0,False,False,True,47,9,False,0.8559999999999999,4,4,
14,1,3,0.3159813235377368,0.20673552982907836,0.9574990634924037,0.5314436324739883,0.12657512847880864,0.025057116101344847,0.0007374099990715259,False,False,False,-1,1,False,0.0,25,25,
15,0,15,0.3754654036796928,0.07646798657490823,0.819035060400499,0.5307200306675304,0.3164282255593324,0.0,0.0,False,False,True,93,9,False,0.736,2,2,
16,0,16,0.3448046548301489,0.15500188118393637,0.971955338897635,0.6025704581407149,0.5891463091355744,0.0,0.0,False,False,True,60,14,False,0.784,2,2,
17,0,8,0.5599089223277963,0.33050356226531874,0.9514189402109742,0.37413464400732555,0.3116971841144451,0.0,0.0,False,False,True,59,9,False,0.628,1,1,
18,0,13,0.1320998531037676,0.5276009947568409,0.43612787303378614,0.4333630018568313,0.37808819719219544,0.0,0.0,False,False,True,21,9,False,0.808,2,2,
19,0,10,0.09301200487239497,0.618000628973136,0.7858956624479304,0.31934500609584343,0.08841189340332324,0.0,0.0,False,False,True,76,10,False,0.7240000000000001,3,3,
20,0,11,0.6348973459278409,0.4873907765236657,0.5200438119524973,0.46979179701659307,0.3186588372165311,0.0,0.0,False,False,True,88,17,False,0.76,3,3,
21,0,2,0.35443072375748347,0.11148326995175024,1.0,0.5240296707652842,0.057668213547683325,0.0,0.0,False,False,False,-1,1,False,0.532,10,10,
22,0,18,0.40703343070455716,0.20963647794060797,0.4152298205441685,0.2895619544946244,0.10189807807239777,0.0,0.0,False,False,True,42,22,False,0.592,1,1,
23,0,20,0.5099938059541215,0.4697233827691971,0.6831242380337132,0.5146359817037836,0.2238835841529741,0.0,0.0,False,False,True,66,23,False,0.6160000000000001,1,1,
24,0,1,0.6265468674646588,0.3629471701093041,1.0,0.39773717401529285,0.2898487460647856,0.0,0.0,False,False,False,-1,2,False,0.0,9,9,
25,0,0,0.1463021530782578,0.5959856752508077,0.9863771178106322,0.44689001570390935,0.35086876633376857,0.0,0.0,False,False,False,-1,0,False,0.0,5,5,
