eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.25,0.0,0.0,6,0.0985221674876847,0.42,0.1314285714285714,0.791967044284243,0.9548918640576725,0.789077364215844,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_06
0.0,0.1,0.25,0.25,0.0,0.0,7,0.1025641025641025,0.4428571428571428,0.1331269349845201,0.8124021909233177,0.9573552425665102,0.7351594955914523,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_07
0.0,0.1,0.25,0.25,0.0,0.0,8,0.0849056603773584,0.3942857142857143,0.1174785100286533,0.7789551503203549,0.9517003449975358,0.7693194965598327,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_08
0.0,0.1,0.25,0.25,0.0,0.0,9,0.0888888888888888,0.3571428571428571,0.1442622950819672,0.7966480446927374,0.9365363128491621,0.5893905949291331,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_09
0.0,0.1,0.25,0.25,0.0,0.0,10,0.0837004405286343,0.3514285714285714,0.139751552795031,0.8087009554787559,0.9499898353323847,0.7056323649953699,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_10
0.0,0.1,0.25,0.25,0.0,0.0,11,0.100502512562814,0.4314285714285714,0.1442622950819672,0.79646408839779,0.9485082872928177,0.7210641243651922,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_11
0.0,0.1,0.25,0.25,0.0,0.0,12,0.0957446808510638,0.4628571428571428,0.1289398280802292,0.8457085828343314,0.9596806387225549,0.8619147771585984,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_12
0.0,0.1,0.25,0.25,0.0,0.0,13,0.1019417475728155,0.4114285714285714,0.1611842105263158,0.7726300784034212,0.9505820860061772,0.6841403501891408,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_13
0.0,0.1,0.25,0.25,0.0,0.0,14,0.0871559633027523,0.3771428571428571,0.1221864951768488,0.8515561015561015,0.9535217035217035,0.7312052616565184,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_14
0.0,0.1,0.25,0.25,0.0,0.0,15,0.0815450643776824,0.3342857142857143,0.1350574712643678,0.818280503690838,0.9450716456795484,0.6826480155366977,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_15
