sigma,pi_reward,alpha,delta,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.95,0.5,0.0,0.4,0.2,9,0.1428571428571428,0.32,0.1342857142857142,0.7381899156990616,0.9781294735167807,0.9650455120002462,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.40/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.4,0.2,10,0.1259842519685039,0.2742857142857143,0.14,0.7564569536423841,0.9822019867549668,0.9752362344433061,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.40/sigma_0.95/pi_0.50/seed_10
0.95,0.5,0.0,0.5,0.2,1,0.1240310077519379,0.2628571428571428,0.14,0.749705304518664,0.9820039292730844,0.97490414830954,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.5,0.2,2,0.1148148148148148,0.2285714285714285,0.1314285714285714,0.7496306718255364,0.981779810059796,0.9749857461753472,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.5,0.2,3,0.1382113821138211,0.2971428571428571,0.1457142857142857,0.7605707848291401,0.9846038302666166,0.975555624263361,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.5,0.2,4,0.1326164874551971,0.2028571428571428,0.14,0.7337377576377723,0.9815816401110948,0.9738742453242181,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.5,0.2,5,0.128,0.2857142857142857,0.1457142857142857,0.7605993647286287,0.9823919348156332,0.9751967643309863,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.5,0.2,6,0.1297709923664122,0.2514285714285714,0.1428571428571428,0.7462697325740647,0.984213940748216,0.9771203388746273,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.5,0.2,7,0.1450381679389313,0.2514285714285714,0.14,0.7470405862457723,0.9812570462232244,0.9736989163400933,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.5,0.2,8,0.1196911196911196,0.26,0.14,0.7624001935639971,0.9820146786031132,0.9736248128622798,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.5,0.2,9,0.1387755102040816,0.3,0.1371428571428571,0.7592246089364568,0.9797170870443829,0.9713316560094731,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.5,0.2,10,0.11787072243346,0.2485714285714285,0.14,0.7492625368731564,0.9834653004191896,0.9745602521358638,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.20/delta_0.50/sigma_0.95/pi_0.50/seed_10
0.95,0.5,0.0,0.3,0.3,1,0.132,0.2857142857142857,0.1257142857142857,0.7792492545167514,0.9826346255042975,0.9752640164454786,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.3,0.3,2,0.1264822134387351,0.2771428571428571,0.1314285714285714,0.7630914001916878,0.9779559118236473,0.9688826185393868,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.3,0.3,3,0.1483050847457627,0.3257142857142857,0.1428571428571428,0.7520722199425524,0.9821091505949938,0.9688687964183893,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.3,0.3,4,0.127906976744186,0.2628571428571428,0.1342857142857142,0.737625313283208,0.9826911027568922,0.9760403612551899,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.3,0.3,5,0.1265306122448979,0.3,0.1342857142857142,0.7715887195655982,0.9816079873883342,0.9718841975683943,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.3,0.3,6,0.123015873015873,0.28,0.14,0.7595324023222972,0.9815628432449396,0.9726114646175645,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.3,0.3,7,0.11787072243346,0.2485714285714285,0.1257142857142857,0.750904119255535,0.979624239216724,0.9704865401220558,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.3,0.3,8,0.1239669421487603,0.3085714285714285,0.1342857142857142,0.775067506750675,0.9809180918091809,0.9683152260268867,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.3,0.3,9,0.1290322580645161,0.2914285714285714,0.1371428571428571,0.778807119808473,0.9764754866243365,0.9570448089837116,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.3,0.3,10,0.1299212598425196,0.2742857142857143,0.1342857142857142,0.7792114048542813,0.9805106920508887,0.9711020974867406,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_10
0.95,0.5,0.0,0.4,0.3,1,0.1185770750988142,0.2771428571428571,0.1285714285714285,0.7634996582365003,0.9835953520164047,0.9769860442025476,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.4,0.3,2,0.1240310077519379,0.2628571428571428,0.1342857142857142,0.7604024144869215,0.9809255533199195,0.9717719866502995,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.4,0.3,3,0.1489361702127659,0.3285714285714285,0.1428571428571428,0.7807695371624312,0.9813590376802358,0.9714980442110331,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.4,0.3,4,0.1156716417910447,0.2342857142857143,0.1314285714285714,0.7418214634880048,0.9829284801082951,0.9756014485579384,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.4,0.3,5,0.1327800829875518,0.3114285714285714,0.1371428571428571,0.7687992988606486,0.9803680981595092,0.9714240145682015,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.4,0.3,6,0.1309523809523809,0.28,0.1314285714285714,0.7446267432321575,0.9802296964725185,0.9703016167062265,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.4,0.3,7,0.1235955056179775,0.2371428571428571,0.1314285714285714,0.7440754599314,0.979887745556595,0.9722611033297363,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.4,0.3,8,0.1295546558704453,0.2942857142857142,0.1428571428571428,0.7675698560541914,0.9828958509737511,0.9679409695391488,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.4,0.3,9,0.1346938775510204,0.3,0.1314285714285714,0.7471614980511778,0.9805117776648026,0.9695579040565125,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.4,0.3,10,0.1187739463601532,0.2542857142857143,0.1257142857142857,0.7805023414218817,0.9816943380161771,0.9749517842911692,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.40/sigma_0.95/pi_0.50/seed_10
0.95,0.5,0.0,0.5,0.3,1,0.1294117647058823,0.2714285714285714,0.1285714285714285,0.7548629013358331,0.983048199359425,0.977323823577803,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.5,0.3,2,0.11787072243346,0.2485714285714285,0.1314285714285714,0.7739466688149521,0.9808265528075405,0.9733071867155138,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.5,0.3,3,0.1300813008130081,0.2971428571428571,0.1371428571428571,0.7450350050007144,0.9845692241748821,0.9749777850223571,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.5,0.3,4,0.1148148148148148,0.2285714285714285,0.1371428571428571,0.7488922786373211,0.9843103072564829,0.9779009874182577,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.5,0.3,5,0.12,0.2857142857142857,0.1342857142857142,0.7771148036253777,0.9830060422960725,0.9763571428486991,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.5,0.3,6,0.1411764705882353,0.2714285714285714,0.1314285714285714,0.7549145138208933,0.9810951269111998,0.972623682300294,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.5,0.3,7,0.1297709923664122,0.2514285714285714,0.1457142857142857,0.7773007983129989,0.9825274890796807,0.9760752308034453,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.5,0.3,8,0.1300813008130081,0.2971428571428571,0.1428571428571428,0.7687783165090215,0.9817979492886099,0.9693745652526341,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.5,0.3,9,0.1446280991735537,0.3085714285714285,0.1371428571428571,0.7576394361264338,0.9800367743630155,0.9650450491731587,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.5,0.3,10,0.1264367816091954,0.2542857142857143,0.1314285714285714,0.7443445475638051,0.982453596287703,0.9742816844057013,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_ablation_interaction/mu_0.30/delta_0.50/sigma_0.95/pi_0.50/seed_10
