t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.35583155728550026,0.5012652160182387,0.35583155728550026,0.5012652160182387,0.26235045025828074,0.5,0.0,0.3264239485828008,0.3310484747667466,0.005714285714285714,0.0,0.3264239485828008,0.3310484747667466,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.25
1,0.3648079781566426,0.5010380514334684,0.3648079781566426,0.5010380514334684,0.26235045025828074,0.497044491547564,0.6685714285714286,0.3256239485828008,0.33044847476674666,0.005714285714285714,0.6685714285714286,0.3256239485828008,0.33044847476674666,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.04,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,28,0.004285714285714286,0.0,0.02857142857142857,0.0,0.0,0.8,0.03,0.25
2,0.37349679062196867,0.5001734624037276,0.37349679062196867,0.5001734624037276,0.26235045025828074,0.49382649846554155,0.8685714285714285,0.32419537715422936,0.32937704619531805,0.002857142857142857,0.8685714285714285,0.32419537715422936,0.32937704619531805,0.002857142857142857,0.054285714285714284,0.054285714285714284,0.054285714285714284,0.0,0.054285714285714284,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,25,0.012407142857142858,0.0,0.0822857142857143,0.0,0.0,0.8421052631578947,0.03,0.25
3,0.3831205213083381,0.4997630519229666,0.3831205213083381,0.4997630519229666,0.26235045025828074,0.49102242223298087,0.8742857142857143,0.32345252001137226,0.3288199033381752,0.002857142857142857,0.8742857142857143,0.32345252001137226,0.3288199033381752,0.002857142857142857,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.0,0.054285714285714284,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,20,0.017487964285714284,0.0,0.1149257142857143,0.0,0.0,0.9166666666666666,0.03,0.25
4,0.3909197059252936,0.5001697433169189,0.3909197059252936,0.5001697433169189,0.26235045025828074,0.4885084869721117,0.9114285714285715,0.3224810914399437,0.3280913319096037,0.002857142857142857,0.9114285714285715,0.3224810914399437,0.3280913319096037,0.002857142857142857,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.08571428571428572,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,17,0.022114810178571427,0.0,0.1440557714285714,0.0,0.0,0.9090909090909091,0.03,0.25
5,0.40031712518880297,0.500666469537947,0.40031712518880297,0.500666469537947,0.26235045025828074,0.48601628335459934,0.8828571428571429,0.3216239485828008,0.3274484747667466,0.002857142857142857,0.8828571428571429,0.3216239485828008,0.3274484747667466,0.002857142857142857,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.08285714285714285,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,15,0.02671852184196429,0.0,0.17260322742857143,0.0,0.0,0.8181818181818182,0.03,0.25
6,0.41039979144241684,0.5008818927973054,0.41039979144241684,0.5008818927973054,0.26235045025828074,0.48394347874075827,0.9285714285714286,0.32105252001137224,0.3270199033381752,0.002857142857142857,0.9285714285714286,0.32105252001137224,0.3270199033381752,0.002857142857142857,0.02,0.02,0.02,0.0,0.08857142857142856,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,13,0.029584929232754464,0.0,0.18915116288,0.0,0.0,1.0,0.03,0.25
7,0.41948267652154675,0.5000891617857119,0.41948267652154675,0.5000891617857119,0.26235045025828074,0.4821871323559991,0.9057142857142857,0.3196239485828008,0.3259484747667466,0.002857142857142857,0.9057142857142857,0.3196239485828008,0.3259484747667466,0.002857142857142857,0.05142857142857143,0.054285714285714284,0.054285714285714284,0.0,0.14285714285714285,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,12,0.037579861729447835,0.0,0.23965385390811425,0.0,0.0,0.8421052631578947,0.03,0.25
8,0.4291001875693725,0.5001083982861506,0.4291001875693725,0.5001083982861506,0.26235045025828074,0.4798650087976077,0.92,0.319166805725658,0.32560561762388945,0.002857142857142857,0.92,0.319166805725658,0.32560561762388945,0.002857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.18857142857142858,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,11,0.03953481956365774,0.14490087495962437,0.24914649111566625,0.8698972180084482,0.0,0.8,0.03,0.25
9,0.43796199709100603,0.49969889976817583,0.43796199709100603,0.49969889976817583,0.26235045025828074,0.4759952079933296,0.9057142857142857,0.31865252001137223,0.3252199033381752,0.002857142857142857,0.9057142857142857,0.31865252001137223,0.3252199033381752,0.002857142857142857,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.0,0.22,0.0,0.0,0.18885013013523955,0.056100000000000004,11.794285714285714,0.0,0.0,0.15,0.08,11,0.04190857403726801,0.14490087495962437,0.2613064184362101,0.8698972180084482,0.0,0.5,0.03,0.25
