t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3408321910373803,0.5038930472994475,0.3408321910373803,0.5038930472994475,0.23694709746888695,0.5,0.0,0.34133879019015617,0.3416119573654826,0.005714285714285714,0.0,0.34133879019015617,0.3416119573654826,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25
1,0.3496798136109513,0.5036932868010626,0.3496798136109513,0.5036932868010626,0.23694709746888695,0.5030196136943192,0.6285714285714286,0.3419102187615847,0.34204052879405406,0.005714285714285714,0.6285714285714286,0.3419102187615847,0.34204052879405406,0.005714285714285714,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.037142857142857144,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0064285714285714285,0.0,0.04285714285714286,0.0,0.0,0.6666666666666666,0.2,0.25
2,0.3584667447912343,0.5048156470494681,0.3584667447912343,0.5048156470494681,0.23694709746888695,0.5051197713656752,0.8628571428571429,0.3431673616187276,0.3429833859369112,0.014285714285714285,0.8628571428571429,0.3431673616187276,0.3429833859369112,0.014285714285714285,0.04,0.04,0.04,0.0,0.02,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,26,0.012396428571428572,0.0,0.082,0.0,0.0,0.9285714285714286,0.2,0.25
3,0.36861965994375867,0.504782136601807,0.36861965994375867,0.504782136601807,0.23694709746888695,0.5035710485983739,0.9257142857142857,0.34448164733301334,0.34396910022262545,0.014285714285714285,0.9257142857142857,0.34448164733301334,0.34396910022262545,0.014285714285714285,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.04857142857142857,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,22,0.017905874999999998,0.0,0.11750285714285712,0.0,0.0,1.0,0.2,0.25
4,0.377918169560464,0.5044928733665173,0.377918169560464,0.5044928733665173,0.23694709746888695,0.5023346746090802,0.9142857142857143,0.3456945679720498,0.34491195736548264,0.017142857142857144,0.9142857142857143,0.3456945679720498,0.34491195736548264,0.017142857142857144,0.04,0.04,0.04,0.0,0.06,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,20,0.023816345625,0.0,0.15515279999999998,0.0,0.0,0.9285714285714286,0.2,0.25
5,0.3892979078489306,0.5051246235804916,0.3892979078489306,0.5051246235804916,0.23694709746888695,0.5015044628125438,0.8914285714285715,0.34727516632708805,0.34628338593691116,0.017142857142857144,0.8914285714285715,0.34727516632708805,0.34628338593691116,0.017142857142857144,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.08571428571428572,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,18,0.030982978182589282,0.0,0.20062117257142859,0.0,0.0,1.0,0.2,0.25
6,0.39712676457271023,0.5051986322230638,0.39712676457271023,0.5051986322230638,0.23694709746888695,0.5008967289220413,0.9057142857142857,0.34824659489851667,0.34714052879405405,0.017142857142857144,0.9057142857142857,0.34824659489851667,0.34714052879405405,0.017142857142857144,0.04,0.04,0.04,0.0,0.11428571428571428,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,13,0.03682806329167634,0.0,0.23660874911999996,0.0,0.0,0.9285714285714286,0.2,0.25
7,0.4057678600126284,0.505605266247578,0.4057678600126284,0.505605266247578,0.23694709746888695,0.5005980409008909,0.9142857142857143,0.3499608806128024,0.3484262430797683,0.02,0.9142857142857143,0.3499608806128024,0.3484262430797683,0.02,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.15428571428571428,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,12,0.04307249440378939,0.0,0.27473371699474286,0.0,0.0,1.0,0.2,0.25
8,0.4152338125795678,0.5058894366410671,0.4152338125795678,0.5058894366410671,0.23694709746888695,0.5013760432849454,0.9457142857142857,0.3524878404040753,0.3507618704122504,0.03142857142857143,0.9457142857142857,0.3524878404040753,0.3507618704122504,0.03142857142857143,0.08,0.09142857142857143,0.09142857142857143,0.0,0.16857142857142857,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,9,0.05554323018304854,0.0,0.3606676140834194,0.0,0.0,0.96875,0.2,0.25
9,0.42462125529079864,0.5061145176224641,0.42462125529079864,0.5061145176224641,0.23694709746888695,0.5021996819572303,0.9485714285714286,0.35385926897550385,0.35179044184082175,0.03142857142857143,0.9485714285714286,0.35385926897550385,0.35179044184082175,0.03142857142857143,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.18571428571428572,0.0,0.0,0.18794523030197907,0.060771599999999995,11.794285714285714,0.0,0.0,0.15,0.08,8,0.0608655140321333,0.0,0.39631140465889386,0.0,0.0,1.0,0.2,0.25
