eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.0,0.4,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1182294700058241,0.42,0.7987445890023996,0.17161062325979864,0.7145156159254942,0.4
0.0,0.4,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10133942161339421,0.37285714285714283,0.825003930398875,0.14503841706762144,0.9078676043864843,0.4
0.0,0.4,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1394714483745472,0.4014285714285714,0.8082322704138224,0.16032315616526727,0.9526266131718422,0.4
0.0,0.4,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14614370468029,0.3957142857142857,0.8121047544555071,0.1647594209069618,0.9649735083247484,0.4
0.0,0.4,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0936170212765957,0.3157142857142857,0.7924937509935835,0.13111262011292701,0.9591238067901172,0.4
0.0,0.4,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13050883542686814,0.3171428571428571,0.7774261388817116,0.1358024691358024,0.9701899802646329,0.4
0.0,0.4,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12973352033660585,0.3085714285714285,0.7788174499324372,0.1363636363636363,0.9698442807571048,0.4
0.0,0.6,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.4248241772823779,0.04999999999999995,0.4429784201191387,0.6
0.0,0.6,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0922367954626019,0.40142857142857136,0.825942552508599,0.13155058464667,0.7637515056171278,0.6
0.0,0.6,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1226381461675579,0.4314285714285714,0.8033147426879041,0.1714750242147502,0.7488868916648828,0.6
0.0,0.6,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1002283105022831,0.3642857142857143,0.825792339679323,0.14511150935882117,0.9270272664961416,0.6
0.0,0.6,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1393591582974653,0.3942857142857143,0.8142421982629702,0.16019356460532924,0.9580137543780681,0.6
0.0,0.6,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14350064350064345,0.39285714285714285,0.8124172756502206,0.1677317272356063,0.9633463814214889,0.6
0.0,0.6,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09277719184839925,0.3071428571428571,0.795827766641112,0.1303612641891573,0.9617378334454323,0.6
0.0,0.6,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1300813008130081,0.31285714285714283,0.7789986702290687,0.13678508370540865,0.9689653041923457,0.6
0.0,0.6,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13458371925491402,0.3057142857142857,0.7761085005740196,0.13586239961644486,0.9688274808936572,0.6
0.0,0.8,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42388314039006897,0.04999999999999995,0.4396765500797494,0.8
0.0,0.8,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09535774108638426,0.41000000000000003,0.8255058199093948,0.13233112285039894,0.7754526548763065,0.8
0.0,0.8,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12076662381675815,0.41714285714285715,0.8078669348556461,0.17142895907956146,0.7362053640944641,0.8
0.0,0.8,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10024226537988,0.3685714285714285,0.8216027703916791,0.14743820340202468,0.9280858436315595,0.8
0.0,0.8,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13473174667204513,0.3942857142857143,0.8126334226580545,0.1610063716505193,0.9601663614913563,0.8
0.0,0.8,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1465077029600138,0.3885714285714285,0.8102603507112791,0.1674330212292574,0.9659077617999071,0.8
0.0,0.8,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09533688994269905,0.31285714285714283,0.7930635873624472,0.13233031674208146,0.9627809030051623,0.8
0.0,0.8,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.3057142857142857,0.7748140359686866,0.13872155287817933,0.9697801403039819,0.8
0.0,0.8,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13195932387851578,0.30142857142857143,0.77902813798459,0.13635019225081335,0.9705973618328498,0.8
0.0,0.95,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.0342857142857142,0.42536990798538865,0.04999999999999995,0.43886478005056506,0.95
0.0,0.95,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0943270002675943,0.4057142857142857,0.8253806125956691,0.13675438596491224,0.7890858227360358,0.95
0.0,0.95,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.121285672256546,0.4114285714285714,0.8103640741773941,0.1723213609153595,0.7683238719025762,0.95
0.0,0.95,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10088910345382496,0.36857142857142855,0.8211398508915926,0.14664907805837335,0.9316686545222217,0.95
0.0,0.95,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14252336448598124,0.3914285714285714,0.801677989081442,0.1677083333333333,0.96103512356126,0.95
0.0,0.95,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1447983275946876,0.3871428571428571,0.8119564593136561,0.1666666666666666,0.9661076060276109,0.95
0.0,0.95,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0945263529619493,0.3142857142857143,0.7978775337636219,0.13162152691895454,0.9671793197798157,0.95
0.0,0.95,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12902123505003654,0.3028571428571429,0.7740187679192876,0.13914141414141415,0.9701808664138442,0.95
0.0,0.95,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12928921568627444,0.30428571428571427,0.7720272248783651,0.13636095605000392,0.9699946370304073,0.95
