alpha,delta,sigma,pi_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.0,0.0,0.95,0.25,10,0.1319148936170212,0.3285714285714285,0.12,0.822670530539456,0.9787115470352207,0.9673464621411547,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.25/seed_10
0.0,0.0,0.95,0.5,1,0.1260162601626016,0.2971428571428571,0.1285714285714285,0.782783326096396,0.9795918367346939,0.9687471064909646,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_01
0.0,0.0,0.95,0.5,2,0.11284046692607,0.2657142857142857,0.1285714285714285,0.7639052095573835,0.9772816294555425,0.9673822591016208,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_02
0.0,0.0,0.95,0.5,3,0.1416309012875536,0.3342857142857143,0.1314285714285714,0.783410138248848,0.9798521058836137,0.9634700866289416,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_03
0.0,0.0,0.95,0.5,4,0.1285140562248996,0.2885714285714286,0.1142857142857142,0.7864510733203234,0.981042654028436,0.9736323617149478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_04
0.0,0.0,0.95,0.5,5,0.1363636363636363,0.3085714285714285,0.1342857142857142,0.7726592880646126,0.9792601455778243,0.9666528936523497,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_05
0.0,0.0,0.95,0.5,6,0.125,0.3142857142857143,0.12,0.7646884272997032,0.9817012858555886,0.9719810122152621,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_06
0.0,0.0,0.95,0.5,7,0.1304347826086956,0.2771428571428571,0.12,0.7859844714314155,0.9810869998009157,0.972008574790791,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_07
0.0,0.0,0.95,0.5,8,0.124,0.2857142857142857,0.12,0.78184855233853,0.97728285077951,0.9643255443615609,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_08
0.0,0.0,0.95,0.5,9,0.1464435146443514,0.3171428571428571,0.1257142857142857,0.7560305708144256,0.9719369476952472,0.952574016188518,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_09
0.0,0.0,0.95,0.5,10,0.1300813008130081,0.2971428571428571,0.1257142857142857,0.8023414412366446,0.9765855876335531,0.9677436150229907,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.00/sigma_0.95/pi_0.50/seed_10
0.0,0.4,0.75,0.25,1,0.1186440677966101,0.3257142857142857,0.1571428571428571,0.784067859118569,0.9787018255578094,0.959989911568098,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_01
0.0,0.4,0.75,0.25,2,0.1359649122807017,0.3485714285714286,0.1685714285714285,0.7918238993710692,0.9795597484276729,0.9695698074415882,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_02
0.0,0.4,0.75,0.25,3,0.1339285714285714,0.36,0.1685714285714285,0.8143831722569642,0.9774493083191207,0.9545082748462023,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_03
0.0,0.4,0.75,0.25,4,0.1481481481481481,0.3828571428571428,0.1485714285714285,0.8360131067591252,0.9805684675760116,0.9702312047213663,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_04
0.0,0.4,0.75,0.25,5,0.1396396396396396,0.3657142857142857,0.16,0.7888879929037981,0.9820175792274817,0.9727043064998079,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_05
0.0,0.4,0.75,0.25,6,0.1346153846153846,0.4057142857142857,0.1685714285714285,0.8015242679502608,0.981548335338949,0.9679795823588895,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_06
0.0,0.4,0.75,0.25,7,0.1563786008230452,0.3057142857142857,0.1628571428571428,0.7906103286384977,0.9757746478873239,0.9562970796996756,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_07
0.0,0.4,0.75,0.25,8,0.1233480176211453,0.3514285714285714,0.1657142857142857,0.8105439642324889,0.9786698956780924,0.9480244323003105,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_08
0.0,0.4,0.75,0.25,9,0.1434977578475336,0.3628571428571429,0.1657142857142857,0.8068160770513058,0.9757362474532321,0.958115023442146,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_09
0.0,0.4,0.75,0.25,10,0.1428571428571428,0.38,0.1514285714285714,0.8143675005881892,0.9830601521449298,0.9751573404676559,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.25/seed_10
0.0,0.4,0.75,0.5,1,0.128099173553719,0.3085714285714285,0.1571428571428571,0.7890469755981242,0.9816389794134012,0.9669470091701513,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_01
0.0,0.4,0.75,0.5,2,0.1255411255411255,0.34,0.1571428571428571,0.7882024318107131,0.9829937561616825,0.9716191354552592,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_02
0.0,0.4,0.75,0.5,3,0.1447963800904977,0.3685714285714285,0.1657142857142857,0.81044881334691,0.9800266311584553,0.9681172010991026,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_03
0.0,0.4,0.75,0.5,4,0.1454545454545454,0.3714285714285714,0.1628571428571428,0.8231939163498099,0.9836642726376567,0.9751385295372351,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_04
0.0,0.4,0.75,0.5,5,0.145374449339207,0.3514285714285714,0.1685714285714285,0.7855933507772819,0.9796829305833462,0.967705777774878,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_05
0.0,0.4,0.75,0.5,6,0.1563981042654028,0.3971428571428571,0.16,0.7751523816690495,0.9820152005418015,0.9707365167053881,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_06
0.0,0.4,0.75,0.5,7,0.1330472103004291,0.3342857142857143,0.1742857142857143,0.8226859845356955,0.9816830568275655,0.9729266801307637,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_07
0.0,0.4,0.75,0.5,8,0.1294642857142857,0.36,0.1628571428571428,0.7619294605809128,0.9790802213001383,0.957385642058189,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_08
0.0,0.4,0.75,0.5,9,0.15,0.3714285714285714,0.16,0.7917606751901062,0.9781064594300994,0.9669247879210462,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_09
0.0,0.4,0.75,0.5,10,0.15,0.3714285714285714,0.1514285714285714,0.8116808650065531,0.9806684141546527,0.9719646772853735,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.75/pi_0.50/seed_10
0.0,0.4,0.95,0.25,1,0.1214574898785425,0.2942857142857142,0.1314285714285714,0.7523705630611731,0.9824620290341529,0.9762493875640551,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_01
0.0,0.4,0.95,0.25,2,0.1149425287356321,0.2542857142857143,0.1371428571428571,0.7563633649324476,0.9790997984623423,0.972188681981974,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_02
0.0,0.4,0.95,0.25,3,0.1446280991735537,0.3085714285714285,0.1514285714285714,0.7625680435478707,0.9826288824847903,0.9717573003301763,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_03
0.0,0.4,0.95,0.25,4,0.12109375,0.2685714285714285,0.1228571428571428,0.7537064348366064,0.9835442055421874,0.9753555868211032,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_04
0.0,0.4,0.95,0.25,5,0.1214574898785425,0.2942857142857142,0.1342857142857142,0.8079914186108876,0.981049432376866,0.9720484053887638,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_05
0.0,0.4,0.95,0.25,6,0.1264822134387351,0.2771428571428571,0.1457142857142857,0.7470979724500851,0.9835164835164835,0.9746664663326203,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_06
0.0,0.4,0.95,0.25,7,0.1284046692607003,0.2657142857142857,0.1371428571428571,0.7737685659142401,0.9805320130905429,0.971517552362561,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_07
0.0,0.4,0.95,0.25,8,0.1270491803278688,0.3028571428571429,0.1314285714285714,0.7593885011631771,0.9807244931871053,0.9720628023788065,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_08
0.0,0.4,0.95,0.25,9,0.1336032388663967,0.2942857142857142,0.1457142857142857,0.7569409808811305,0.9767248545303409,0.9621493795521902,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_09
0.0,0.4,0.95,0.25,10,0.125,0.2914285714285714,0.1371428571428571,0.7919714385231627,0.9788401253918495,0.9682127366481059,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.25/seed_10
0.0,0.4,0.95,0.5,1,0.1294117647058823,0.2714285714285714,0.1285714285714285,0.7754779863181898,0.9807928433608138,0.9738797844997611,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_01
0.0,0.4,0.95,0.5,2,0.1124031007751938,0.2628571428571428,0.1257142857142857,0.7451128450373353,0.9805352798053528,0.9730272068815574,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_02
0.0,0.4,0.95,0.5,3,0.1330645161290322,0.2914285714285714,0.1371428571428571,0.7829445019507922,0.9842344135679593,0.9741645359061695,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_03
0.0,0.4,0.95,0.5,4,0.1245283018867924,0.2428571428571428,0.1228571428571428,0.741615356754799,0.9826149945671858,0.9759561676426743,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_04
0.0,0.4,0.95,0.5,5,0.1346938775510204,0.3,0.1371428571428571,0.7642337976983646,0.9822077528770442,0.9738806214977613,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_05
0.0,0.4,0.95,0.5,6,0.1259842519685039,0.2742857142857143,0.1342857142857142,0.7632687447346251,0.9835337366929616,0.9747667528638312,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_06
0.0,0.4,0.95,0.5,7,0.1226765799256505,0.2314285714285714,0.1371428571428571,0.754871103117506,0.9837380095923262,0.9765478237272928,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_07
0.0,0.4,0.95,0.5,8,0.124,0.2857142857142857,0.1342857142857142,0.7753500401319896,0.9801123695710336,0.9699612408741031,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_08
0.0,0.4,0.95,0.5,9,0.144578313253012,0.2885714285714286,0.1371428571428571,0.7517763218602934,0.9757312909476793,0.9576082908831901,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_09
0.0,0.4,0.95,0.5,10,0.1325301204819277,0.2885714285714286,0.1428571428571428,0.7668157787718585,0.9843838958926393,0.9752449259872019,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.40/sigma_0.95/pi_0.50/seed_10
0.0,0.6,0.75,0.25,1,0.124,0.2857142857142857,0.1657142857142857,0.8071283095723014,0.9817379497623897,0.9714681235028284,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_01
0.0,0.6,0.75,0.25,2,0.134453781512605,0.32,0.1628571428571428,0.7831051668664437,0.9806321367737051,0.9710100580429226,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_02
0.0,0.6,0.75,0.25,3,0.1379310344827586,0.3371428571428571,0.1771428571428571,0.7949507002449288,0.9840482321170634,0.9756870936317745,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_03
0.0,0.6,0.75,0.25,4,0.1561181434599156,0.3228571428571428,0.1714285714285714,0.7922245424395038,0.982680260410269,0.9750599102717231,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_04
0.0,0.6,0.75,0.25,5,0.1504424778761062,0.3542857142857142,0.1685714285714285,0.81237960703737,0.9836265570823167,0.9754052422116076,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_05
0.0,0.6,0.75,0.25,6,0.1461187214611872,0.3742857142857143,0.1714285714285714,0.781540847983454,0.9850698035160289,0.9751857378397135,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_06
0.0,0.6,0.75,0.25,7,0.1224489795918367,0.3,0.1571428571428571,0.772317171568987,0.981148683341891,0.9684305279192532,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_07
0.0,0.6,0.75,0.25,8,0.1341991341991342,0.34,0.1714285714285714,0.7818221606244073,0.9825661973885769,0.9724092257124936,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_08
0.0,0.6,0.75,0.25,9,0.1416309012875536,0.3342857142857143,0.1571428571428571,0.7725137565427459,0.9804724198094216,0.9695748614007464,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_09
0.0,0.6,0.75,0.25,10,0.1428571428571428,0.34,0.16,0.7818406987354973,0.9830530569678008,0.9726581836552763,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.25/seed_10
0.0,0.6,0.75,0.5,1,0.1274900398406374,0.2828571428571428,0.16,0.8035063892832891,0.9830853756404716,0.9751009145990834,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_01
0.0,0.6,0.75,0.5,2,0.1327800829875518,0.3114285714285714,0.1657142857142857,0.7850086770791617,0.9814443999466026,0.9742500517915824,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_02
0.0,0.6,0.75,0.5,3,0.1504424778761062,0.3542857142857142,0.1628571428571428,0.8004078857919782,0.9808973487423521,0.9736233402572507,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6_delta_threshold_sweep/alpha_0.00/delta_0.60/sigma_0.75/pi_0.50/seed_03
