agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.7715757375303474,0.5431514750606948,1.0,95,False,74,0,False,True
1,1.0,1.0,1.0,440,False,8,2,False,True
2,0.5697363538960365,0.46638700249902776,0.6730857052930451,162,False,271,0,False,True
3,0.673068045329333,0.585868880419205,0.7602672102394608,172,False,49,1,False,True
4,0.7913857265274318,0.5827714530548636,1.0,450,False,119,311,True,False
5,0.9172339853074303,0.8344679706148606,1.0,79,False,8,3,False,True
6,0.5887521943540907,0.4012413446275816,0.7762630440805997,85,False,32,0,False,True
7,0.8542732429768896,0.7085464859537792,1.0,92,False,36,74,False,True
8,0.652113475641114,0.7121068463174889,0.5921201049647392,58,False,26,0,False,True
9,0.6509114910952516,0.33191773631316285,0.9699052458773403,64,False,21,0,False,True
10,0.5511462078340565,0.32858034385222545,0.7737120718158876,69,False,13,0,False,True
11,0.6362551184803464,0.5925358300296691,0.6799744069310236,109,False,52,0,False,True
12,0.5515734194292526,0.21294498393085307,0.8902018549276522,119,False,28,0,False,True
13,0.6873361484050271,0.5472394727444847,0.8274328240655696,77,False,29,0,False,True
14,0.7967903274683037,0.7144223897972796,0.8791582651393277,71,False,25,0,False,True
15,0.6834336847746586,0.6459896264882075,0.7208777430611097,92,False,34,0,False,True
16,0.6912283055074242,0.625058742622552,0.7573978683922964,78,False,39,0,False,True
17,0.6851391221017284,0.6982347929604875,0.6720434512429694,48,False,8,0,False,True
18,0.7443660820835711,0.5771794437669994,0.9115527204001429,116,False,35,0,False,True
19,0.7538600636429018,0.782773657956689,0.7249464693291147,63,False,33,0,False,True
20,0.6547114540233492,0.5457820880928467,0.7636408199538517,136,False,25,0,False,True
21,1.0,1.0,1.0,450,False,4,2,False,False
22,0.8543784417116462,0.7087568834232926,1.0,450,False,2,0,False,False
23,0.5902759319382581,0.6307755506687864,0.5497763132077298,74,False,14,0,False,True
24,0.7167614269661335,0.8059339041955802,0.6275889497366868,95,False,46,0,False,True
25,0.6538333823821065,0.568814076350711,0.738852688413502,77,False,34,0,False,True
26,0.8899078658474382,0.7798157316948764,1.0,450,False,1,1,False,False
27,0.7306411631921543,0.821300232822981,0.6399820935613276,64,False,33,0,False,True
28,0.7085537440907907,0.5419816148452993,0.8751258733362822,73,False,33,0,False,True
29,0.811969134585522,0.6239382691710439,1.0,450,False,2,0,False,False
30,0.6724810091443371,0.3449620182886741,1.0,450,False,1,3,False,False
31,0.9489308152455219,0.8978616304910438,1.0,450,False,1,1,False,False
32,0.8649020418302362,0.7298040836604724,1.0,140,False,1,0,False,True
33,0.7813737726440244,0.61559792445117,0.9471496208368789,36,False,8,0,False,True
