agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.4395304536854456,0.46237538965756925,0.4166855177133219,411,True,1,1,False,False
1,0.5881555585748304,0.662838987943809,0.5134721292058516,450,False,1,3,False,False
2,0.5463786446655553,0.5393920452042603,0.5533652441268503,152,True,24,0,False,True
3,0.5051628705908442,0.5455599358190328,0.46476580536265566,382,True,2,0,False,False
4,0.31390097497738106,0.1941785323144757,0.43362341764028645,70,True,0,1,False,False
5,0.4842469524395445,0.5160976925619968,0.4523962123170922,363,True,1,1,False,False
6,0.48468416828094474,0.5345549221521994,0.4348134144096902,270,False,0,1,False,False
7,0.8990639568168683,1.0,0.7981279136337367,52,False,37,0,False,True
8,0.43878306509128445,0.4182796405606486,0.4592864896219203,186,True,0,1,False,False
9,0.5310187614974664,0.523490681975035,0.5385468410198977,159,True,38,0,False,True
10,0.7090901833728969,0.9011610148515622,0.5170193518942316,108,False,15,0,False,True
11,0.5384491769046248,0.5865632291943493,0.49033512461490025,361,True,1,0,False,True
12,0.7449554618189911,0.75508179598246,0.7348291276555223,90,False,38,0,False,True
13,0.4432549688490299,0.46758110395138097,0.4189288337466788,415,True,1,2,False,False
14,0.43444129050265856,0.3295472340566559,0.5393353469486611,59,True,13,0,False,True
15,0.38031296179854224,0.3984972482269651,0.36212867537011945,292,False,138,0,False,True
16,0.49635561211909746,0.5083114110460943,0.48439981319210057,72,False,23,0,False,True
17,0.44416026675859344,0.4793174579670525,0.4090030755501344,352,False,271,2,False,True
18,0.7086914488696285,0.7687282425786112,0.648654655160646,69,False,17,0,False,True
19,0.5936071731378916,0.5371891976082221,0.650025148667561,82,False,38,0,False,True
20,0.6032279407391739,0.714419166073517,0.49203671540483085,85,False,22,1,False,True
21,0.45499527204894197,0.4560186145337647,0.45397192956411925,216,False,36,0,False,True
22,0.4109987674112476,0.3665297728940152,0.45546776192847993,147,True,0,0,False,False
23,0.7076730855162239,0.7884666254383762,0.6268795455940716,43,False,27,0,False,True
24,0.7143654492085184,0.846827577058852,0.5819033213581848,450,False,0,1,False,False
25,0.39646801434111933,0.48854278171383686,0.3043932469684018,72,False,47,0,False,True
26,0.5307915433568609,0.5289710397026411,0.5326120470110804,100,False,39,0,False,True
27,0.6279959362188139,0.6083683677667027,0.647623504670925,99,True,0,1,False,False
28,0.43669699266391515,0.47550737638302515,0.39788660894480515,363,False,1,2,False,False
29,0.6372472507548781,0.5861802069740085,0.6883142945357477,61,False,20,0,False,True
30,0.5753224529248466,0.6975271857195638,0.4531177201301294,62,False,49,0,False,True
31,0.7527922151241604,0.8453541852883422,0.6602302449599786,264,True,0,1,False,True
32,0.5621200816756435,0.5482399611915901,0.5760002021596969,132,True,57,1,False,True
33,0.48077931559470277,0.4501472784294998,0.5114113527599058,139,True,1,2,False,False
34,0.7537346661483614,0.8303075771157562,0.6771617551809666,57,False,43,72,False,True
35,0.5697226398094811,0.6413524012160609,0.4980928784029014,58,False,24,0,False,True
36,0.48087277837252,0.5525351246942815,0.4092104320507586,105,False,41,0,False,True
37,0.3877017739625933,0.37717171759670737,0.3982318303284792,274,True,1,0,False,False
38,0.9305873511333527,0.9900653062434951,0.8711093960232102,38,False,11,0,False,True
39,0.5375845883278525,0.5866644548912515,0.48850472176445336,104,False,28,0,False,True
