agent_id,punish_issued,punished_received,final_r,final_b,final_x,y,L,cap,service,is_enforcer,cadre_fallback,exited,exit_time,exit_intent,disengaged,exit_cost_eff_last,degree,degree_at_end,betweenness
0,0,15,0.41218607296515647,0.19453895957067455,0.5276269881302272,0.9874999893344661,0.19856147379967867,0.0,0.0,False,False,True,27,20,False,2.6799999999999997,3,3,
1,0,24,0.2618197678023915,0.1991468872719376,1.0,0.5200628120798501,0.30436461367028206,0.0,0.0,False,False,True,111,37,False,1.24,0,0,
2,0,92,0.4193817046786575,0.6681892350309507,0.5769285704564195,0.39780293012678763,0.03237066672447221,0.0,0.0,False,False,True,113,100,False,1.96,2,2,
3,0,2,0.3578015173067652,0.5729266551722522,0.16473347629148402,0.27211019007465054,0.2835427245967108,0.0,0.0,False,False,True,18,15,False,1.9,2,2,
4,0,42,0.4058295064353335,0.17587876043563733,0.6551019467266648,0.35284618280438385,0.15324340169814635,0.0,0.0,False,False,True,85,40,False,1.3599999999999999,1,1,
5,0,11,0.5144151673911038,0.11995744641523502,0.6820946738230896,0.5171963663679531,0.2580170779720817,0.0,0.0,False,False,True,56,26,False,1.48,2,2,
6,0,20,0.03178380536034513,0.387515698703995,0.6457747701489083,0.450553083872289,0.1831643049904987,0.0,0.0,False,False,True,84,33,False,2.02,0,0,
7,4,12,0.3588180176458585,0.6616578277410113,0.8936183409268789,0.4796181772108715,0.293982239355981,0.17150839523921085,0.037395880762360965,False,False,False,-1,4,False,0.0,31,31,
8,0,70,0.5570706311540957,0.6485899913495584,0.6929033318033699,0.5242187679366028,0.1851390863898695,0.0,0.0,False,False,True,103,66,False,1.9,2,2,
9,0,26,0.2728910933216414,0.4741581874818866,0.8949409132426133,0.3964075221661983,0.1158557481936508,0.0,0.0,False,False,True,123,55,False,1.99,3,3,
10,46,13,1.0,1.0,0.8541251494092158,0.5537039254997204,0.24792964577312226,0.2679695054227667,0.010693663269141937,False,False,True,64,16,False,1.99,2,2,
11,0,8,0.39621419046376266,0.25046269489966144,0.7528282534141342,0.3258408842420318,0.244615220405815,0.0,0.0,False,False,True,84,14,False,1.66,1,1,
