t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34847311523860086,0.49301421842003823,0.34847311523860086,0.49301421842003823,0.2520355925627262,0.5,0.0,0.3441688918034857,0.3187338791128542,0.017142857142857144,0.0,0.3441688918034857,0.3187338791128542,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.25
1,0.35948716831731886,0.49451806203519666,0.35948716831731886,0.49451806203519666,0.2520355925627262,0.4976915854112484,0.5942857142857143,0.34428317751777143,0.3188195933985686,0.017142857142857144,0.5942857142857143,0.34428317751777143,0.3188195933985686,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.0,0.03428571428571429,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0025714285714285713,0.0,0.017142857142857144,0.0,0.0,0.6666666666666666,0.06,0.25
2,0.3689535668718216,0.49439176904872373,0.3689535668718216,0.49439176904872373,0.2520355925627262,0.4955990575548941,0.7942857142857143,0.3450831775177714,0.3194195933985685,0.017142857142857144,0.7942857142857143,0.3450831775177714,0.3194195933985685,0.017142857142857144,0.022857142857142857,0.025714285714285714,0.025714285714285714,0.0,0.045714285714285714,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,27,0.006415714285714285,0.0,0.04251428571428572,0.0,0.0,1.0,0.06,0.25
3,0.3779061979294597,0.49430786862331844,0.3779061979294597,0.49430786862331844,0.2520355925627262,0.49353554082326556,0.8742857142857143,0.3463403203749143,0.3203624505414257,0.017142857142857144,0.8742857142857143,0.3463403203749143,0.3203624505414257,0.017142857142857144,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.037142857142857144,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,25,0.011955064285714287,0.0,0.07880685714285714,0.0,0.0,0.9230769230769231,0.06,0.25
4,0.38710576267535746,0.49426852343854827,0.38710576267535746,0.49426852343854827,0.2520355925627262,0.4913776240921629,0.9085714285714286,0.34748317751777147,0.32121959339856854,0.017142857142857144,0.9085714285714286,0.34748317751777147,0.32121959339856854,0.017142857142857144,0.04,0.04,0.04,0.0,0.06571428571428571,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,21,0.017895288964285713,0.0,0.11723072000000002,0.0,0.0,0.9285714285714286,0.06,0.25
5,0.39574562912874006,0.4934509804106056,0.39574562912874006,0.4934509804106056,0.2520355925627262,0.48960592018286025,0.9114285714285715,0.3483403203749143,0.3218437341667544,0.017142857142857144,0.9114285714285715,0.3483403203749143,0.3218437341667544,0.017142857142857144,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.08571428571428572,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,17,0.022091526805178573,0.0,0.14345753417142856,0.0,0.0,0.9,0.06,0.25
6,0.40481788165094995,0.4930538948600288,0.40481788165094995,0.4930538948600288,0.2520355925627262,0.48769850784595903,0.9142857142857143,0.3499403203749143,0.3228723055953258,0.02,0.9142857142857143,0.3499403203749143,0.3228723055953258,0.02,0.054285714285714284,0.05714285714285714,0.05714285714285714,0.0,0.09428571428571429,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,16,0.030552497742581248,0.0,0.19773124063085715,0.0,0.0,0.95,0.06,0.25
7,0.41185550610111105,0.49235146662229456,0.41185550610111105,0.49235146662229456,0.2520355925627262,0.48747117276230517,0.9342857142857143,0.35101338213640393,0.32394373416675437,0.022857142857142857,0.9342857142857143,0.35101338213640393,0.32394373416675437,0.022857142857142857,0.054285714285714284,0.06285714285714286,0.06285714285714286,0.0,0.14857142857142858,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,13,0.0391779860566362,0.0,0.25663375867538285,0.0,0.0,0.9090909090909091,0.06,0.25
8,0.42103714830704597,0.4919074733345263,0.42103714830704597,0.4919074733345263,0.2520355925627262,0.48804994478396857,0.8857142857142857,0.35209909642211823,0.3249723055953258,0.02857142857142857,0.8857142857142857,0.35209909642211823,0.3249723055953258,0.02857142857142857,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.17142857142857143,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,12,0.045010667554924444,0.0,0.30007251207330377,0.0,0.0,1.0,0.06,0.25
9,0.432145356152098,0.49209974538566126,0.432145356152098,0.49209974538566126,0.2520355925627262,0.4875253354104357,0.9114285714285715,0.3523276678506896,0.32557230559532585,0.02857142857142857,0.9114285714285715,0.3523276678506896,0.32557230559532585,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.2257142857142857,0.0,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,12,0.0486713285028641,0.0,0.32549963326040915,0.0,0.0,0.9090909090909091,0.06,0.25
10,0.4418119199569213,0.4914640480239336,0.4418119199569213,0.4914640480239336,0.2520355925627262,0.4868315635777949,0.9057142857142857,0.3530133821364039,0.3263008770238972,0.03142857142857143,0.9057142857142857,0.3530133821364039,0.3263008770238972,0.03142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.22285714285714286,0.002857142857142857,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,12,0.05206336552026051,0.0,0.34756106916662943,0.0,0.0,1.0,0.06,0.25
11,0.4513225254110174,0.49106292409398034,0.4513225254110174,0.49106292409398034,0.2520355925627262,0.4864307672064,0.9342857142857143,0.35358481070783243,0.3271151627381829,0.03428571428571429,0.9342857142857143,0.35358481070783243,0.3271151627381829,0.03428571428571429,0.03142857142857143,0.03142857142857143,0.03142857142857143,0.0,0.28285714285714286,0.002857142857142857,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,12,0.0551036177746547,0.0,0.37203841921186825,0.0,0.0,1.0,0.06,0.25
12,0.46005300795121135,0.4906343408190906,0.46005300795121135,0.4906343408190906,0.2520355925627262,0.4861475753405685,0.8771428571428571,0.35484677969713524,0.3285723055953258,0.037142857142857144,0.8771428571428571,0.35484677969713524,0.3285723055953258,0.037142857142857144,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.0,0.3514285714285714,0.002857142857142857,0.0,0.18833120125677819,0.0616216,11.794285714285714,0.0,0.0,0.15,0.08,12,0.06323776056444112,0.0,0.4303119365419166,0.0,0.0,0.9130434782608695,0.06,0.25
13,0.4706232419973328,0.48949260221605156,0.4703466628264803,0.49004547642291935,0.2520355925627262,0.4862062126794383,0.8825214899713467,0.35479139582725217,0.32972831472869935,0.04011461318051576,0.88,0.35568124219271496,0.3299008770238972,0.04,0.04871060171919771,0.054441260744985676,0.054285714285714284,0.002857142857142857,0.4057142857142857,0.0,0.002857142857142857,0.18823938710532115,0.061621600000000006,11.793696275071634,0.0,0.0,0.15,0.07736389684813753,9,0.06762443204763795,0.0,0.4759914120967926,0.0,0.0,0.9473684210526315,0.06,0.25
