agent_id,punish_issued,punished_received,final_r,final_b,final_x,y,L,cap,service,is_enforcer,cadre_fallback,exited,exit_time,exit_intent,disengaged,exit_cost_eff_last,degree,degree_at_end,betweenness
0,2,38,0.6405338891501782,0.25072780123953553,0.7991986649764086,0.33684442971176853,0.2045053915224328,0.03880951353015105,0.0005263430323716407,False,False,True,73,26,False,2.4699999999999998,4,4,
1,0,56,0.24109863452830566,0.48847566393196695,0.7551703408578092,0.42999975146354946,0.3731471346368659,0.0,0.0,False,False,True,95,51,False,1.75,3,3,
2,2,4,0.3443406382101348,0.31380871660902077,1.0,0.4692459706333272,0.4222755928243015,0.10481303821665003,0.03704708712321973,False,False,False,-1,0,False,0.0,14,14,
3,1,62,0.3729961708796514,0.3262473442894238,1.0,0.5582597489608521,0.36120500596736765,0.01694850451710154,0.00015252566467571568,False,False,True,176,81,False,1.63,1,1,
4,1,0,0.6436588946436012,0.6736827496908374,0.9955285660070416,0.5361721021027783,0.3803499733281389,0.023010362365332288,0.0005230609629406832,False,False,False,-1,0,False,0.0,0,0,
5,0,123,0.3525368961142506,0.5840684179251184,0.7633068304430052,0.4722591642150802,0.13383128016718313,0.0,0.0,False,False,True,79,64,False,2.29,2,2,
6,0,30,0.3241845731440576,0.5322514494748439,0.9551130022872666,0.6187190906937226,0.08926438296259406,0.0,0.0,False,False,True,48,26,False,1.5699999999999998,2,2,
7,0,39,0.2541339710720181,0.2536757170197168,0.5988838913947404,0.8284031878398529,0.008761773794369843,0.0,0.0,False,False,True,37,20,False,3.4,3,3,
8,0,182,0.14497228613703114,0.22012981427746006,0.5722069819583663,0.1446339880785243,0.027097675631761724,0.0,0.0,False,False,True,131,93,False,2.17,3,3,
9,0,60,0.3774208568644587,0.6477113257547763,0.8290764508634036,0.21307101019152272,0.2983389981723841,0.0,0.0,False,False,True,48,27,False,2.6799999999999997,5,5,
10,14,35,0.8950225470727394,0.7423777492443129,0.7041242409590938,0.5001365775898704,0.3297644152774794,0.248560197819753,0.0026656511209379374,False,False,True,48,21,False,2.32,3,3,
11,0,19,0.5784285856840847,0.37167242968792313,0.6280568356061829,0.4758548933561506,0.299400269925898,0.0,0.0,False,False,True,71,16,False,2.02,2,2,
12,0,44,0.13621388500229614,0.2497749216257412,0.7028083756059244,0.8205882150301542,0.23118716257561892,0.0,0.0,False,False,True,57,38,False,1.93,2,2,
13,1,68,0.4283801129452999,0.5414244284738178,0.9881979335580489,0.5985216516617177,0.23515285279344222,0.02324220334368555,0.000544628241296005,False,False,True,162,70,False,1.69,1,1,
14,0,91,0.32547425779423733,0.03933541567963963,0.8778694972208435,0.42777649215119773,0.132054360746872,0.0,0.0,False,False,True,334,38,False,1.78,3,3,
15,206,4,1.0,1.0,1.0,0.3835069562471242,0.23715113521391465,2.0,51.84598781100161,True,False,False,-1,0,False,0.0,13,13,
16,0,29,0.3842011167905654,0.19301329130824213,0.6874858745324186,0.68368691958985,0.12571793766614092,0.0,0.0,False,False,True,56,22,False,2.1399999999999997,2,2,
17,1,61,0.45512196454486764,0.2561031098314015,0.9653456767574882,0.589432677539024,0.4109970759318814,0.06397569106474517,0.03224280878620578,False,False,True,400,17,False,1.45,1,1,
18,0,29,0.1012390998506041,0.665612676128458,0.39949485446762345,0.7476648329371006,0.2991101719402644,0.0,0.0,False,False,True,42,21,False,1.75,1,1,
19,0,34,0.20382859711308,0.2804076820712042,0.8313515675664098,0.2473268336690626,0.1983333043177242,0.0,0.0,False,False,True,84,31,False,1.78,2,2,
20,0,64,0.27647877248499414,0.5613682771204896,0.72629098996133,0.30206228758727255,0.3531075796761968,0.0,0.0,False,False,True,397,45,False,1.69,2,2,
21,0,19,0.220203436094727,0.4812854493293017,0.9576504139033176,0.27756399845414453,0.15731650692697258,0.0,0.0,False,False,True,75,14,False,1.96,2,2,
22,0,15,0.4280961588489346,0.2599334364885671,1.0,0.39199277394918836,0.3906912564193663,0.0,0.0,False,False,False,-1,0,False,0.0,17,17,
23,31,40,1.0,0.9915333198984334,0.9600722759733691,0.10241087398354072,0.5842742235278727,0.2860127047416731,0.009016301550883512,False,False,True,72,17,False,2.17,3,3,
24,0,21,0.18365052184243608,0.15116562240804696,0.8110936200868544,0.6380556721085406,0.18606889653074915,0.0,0.0,False,False,True,71,16,False,1.75,2,2,
25,2,33,0.8335911691122335,0.48803139294010545,0.9979827625053324,0.6319760409956936,0.27785523639762433,0.05819396340951653,0.003235610991682207,False,False,True,212,14,False,1.3900000000000001,1,1,
26,0,76,0.4786260355770198,0.3952749514326974,0.4605374625980203,0.3862724312436882,0.17798625610558838,0.0,0.0,False,False,True,67,42,False,1.78,2,2,
27,0,35,0.1866947950766051,0.2721160779768344,0.579361174689671,0.7631757306121694,0.12534150703509186,0.0,0.0,False,False,True,104,17,False,1.3,0,0,
28,0,146,0.40880331528317054,0.2914116343500243,0.7905670623874916,0.39265424386172393,0.1972357893922273,0.0,0.0,False,False,True,116,73,False,1.42,1,1,
29,1,75,0.5439302745021958,0.28428255931632873,0.6381816525079608,0.8699399677234059,0.21712011562462444,0.022105895054524767,0.00044500092582595494,False,False,True,172,78,False,1.5699999999999998,2,2,
30,0,26,0.2912270678274085,0.17943360918734375,0.9792176608708315,0.6567676361434982,0.16458570963954328,0.0,0.0,False,False,True,75,15,False,1.69,2,2,
31,0,1,0.6587523062949723,0.183613490206001,1.0,0.5622299763819594,0.17948238078798756,0.0,0.0,False,False,False,-1,0,False,0.0,8,8,
32,0,29,0.39189567018422433,0.5815430900842549,0.8707246351390358,0.14771029923450188,0.053270254918209206,0.0,0.0,False,False,True,109,24,False,1.54,1,1,
33,2,3,0.2934255510739333,0.43303793109878586,0.9787700615676115,0.4556006282128959,0.19073155834901995,0.09061199139649026,0.04239035876444603,False,False,False,-1,0,False,0.0,6,6,
34,1,6,0.27310490084811023,0.20566468997599488,0.9820209367052806,0.5014107568830457,0.37937989453135706,0.1363734392373795,0.6812326242398921,False,False,False,-1,0,False,0.0,18,18,
35,0,20,0.1882952285744644,0.595434173086216,0.6915953700670877,0.5086397794766059,0.1844527462696511,0.0,0.0,False,False,True,53,12,False,2.1399999999999997,3,3,
36,0,49,0.4424123658309052,0.4238771685138767,0.802236907973023,0.5663650855508255,0.16837862152202684,0.0,0.0,False,False,True,140,47,False,1.78,3,3,
37,0,3,0.6704691887868194,0.3027816696470381,0.9706519368910033,0.5173382751523605,0.3978539468589051,0.0,0.0,False,False,False,-1,0,False,0.0,6,6,
38,0,5,0.20721743997534514,0.7064006436739151,0.9874521113289559,0.5649403049116931,0.2465408220185447,0.0,0.0,False,False,False,-1,0,False,0.0,7,7,
