agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.6894769314605544,0.45738169556283237,0.9215721673582765,58,False,37,0,False,True
1,1.0,1.0,1.0,450,False,1,2,False,False
2,0.41750943628255255,0.4699105014715709,0.36510837109353417,63,False,28,0,False,True
3,0.5435161349317749,0.623117457459975,0.4639148124035747,86,False,20,0,False,True
4,0.6929338111192178,0.541596987699971,0.8442706345384645,58,False,15,0,False,True
5,0.9119210823959811,0.8238421647919624,1.0,55,False,13,0,False,True
6,0.5582023910264617,0.38350254300643943,0.732902239046484,73,False,48,0,False,True
7,0.8548125816929557,0.7096251633859113,1.0,256,False,1,1,False,False
8,0.6950336153806689,0.7320219235653025,0.6580453071960352,72,False,59,0,False,True
9,0.6729378723807597,0.3474588277582901,0.9984169170032293,72,False,52,0,False,True
10,0.5824392134305114,0.34913903961999015,0.8157393872410328,81,False,31,0,False,True
11,0.6632212950270165,0.5915802631235394,0.7348623269304937,124,False,96,0,False,True
12,1.0,1.0,1.0,381,False,1,0,False,True
13,0.68443023292102,0.5495275554212385,0.8193329104208015,74,False,21,1,False,True
14,0.8308400617905873,0.7365436432398157,0.9251364803413589,79,False,16,0,False,True
15,0.9760691048754799,0.9521382097509599,1.0,27,False,14,0,False,True
16,0.6596930492337247,0.6119832841111212,0.7074028143563282,66,False,12,1,False,True
17,0.7837159456076743,0.7673633491011568,0.8000685421141918,70,False,12,0,False,True
18,0.6223304345116704,0.529295348848977,0.7153655201743637,68,False,15,0,False,True
19,0.7767975068459227,0.7786475405929748,0.7749474730988707,76,False,37,0,False,True
20,0.9511600514767059,0.9023201029534118,1.0,155,False,1,1,False,False
21,0.9760498145192491,0.9520996290384981,1.0,42,False,0,0,False,False
22,0.8543784417116462,0.7087568834232926,1.0,450,False,1,2,False,False
23,0.7917163318397303,0.5834326636794607,1.0,450,False,0,0,False,False
24,0.718903881487621,0.8058026082512958,0.6320051547239461,96,False,61,0,False,True
25,0.6451309738906732,0.5701501178387468,0.7201118299425995,71,False,16,0,False,True
26,0.8899078658474382,0.7798157316948764,1.0,450,False,2,1,False,False
27,0.7306411631921543,0.821300232822981,0.6399820935613276,64,False,16,0,False,True
28,0.7213395649455121,0.53418095648888,0.9084981734021441,85,False,24,0,False,True
29,0.811969134585522,0.6239382691710439,1.0,450,False,1,0,False,False
30,0.6747277805132696,0.3494555610265394,1.0,414,False,0,1,False,True
31,0.8006666713583722,0.6834359311534935,0.9178974115632509,95,False,67,0,False,True
32,0.6938527567598141,0.7103174220540176,0.6773880914656104,64,False,18,0,False,True
33,0.7925407441759904,0.6236345237233816,0.9614469646285994,39,False,14,0,False,True
34,0.9572739886326926,0.9439957874872873,0.9705521897780979,52,False,9,0,False,True
35,1.0,1.0,1.0,16,False,0,0,False,False
36,0.6732957718034298,0.48651521098272454,0.8600763326241352,60,False,7,0,False,True
37,0.6889123275236493,0.37782465504729845,1.0,89,False,36,44,False,True
38,0.8290047819742625,0.658009563948525,1.0,443,False,0,0,False,False
39,0.9175806128063977,0.8351612256127955,1.0,450,False,3,0,False,False
40,0.5984522282512605,0.4843891560846808,0.7125153004178404,166,False,0,0,False,True
41,0.6620801696085119,0.4742516785671496,0.8499086606498742,135,False,157,2,False,True
42,0.7023374407909964,0.561557959437206,0.8431169221447866,130,False,42,0,False,True
43,0.5482413152739797,0.6121665756219699,0.4843160549259895,113,False,81,0,False,True
44,1.0,1.0,1.0,22,False,12,0,False,True
45,0.9769000724424062,0.9538001448848124,1.0,41,False,0,0,False,False
46,0.6022837260652429,0.6203386782609734,0.5842287738695123,56,False,14,0,False,True
47,0.6928048616552468,0.38560972331049354,1.0,450,False,3,0,False,False
48,0.7919784281663949,0.5839568563327896,1.0,450,False,1,0,False,False
49,0.7954025171680398,0.6945982711715248,0.8962067631645547,74,False,15,0,False,True
50,0.44442517286281025,0.4018010092540898,0.48704933647153076,92,False,22,0,False,True
51,0.7892094956677629,0.5784189913355259,1.0,412,False,1,0,False,False
52,0.8147601249072177,0.6295202498144354,1.0,359,False,0,0,False,False
53,0.8681453809742108,0.7591364784096682,0.9771542835387532,40,False,11,1,False,True
54,0.8275644102066138,0.6551288204132274,1.0,450,False,0,0,False,False
55,0.9012504019943629,0.8025008039887258,1.0,129,False,2,1,False,False
56,0.8094742137289811,0.6189484274579622,1.0,52,False,12,0,False,True
57,0.877751477677759,0.7555029553555179,1.0,106,False,1,0,False,True
58,0.7945799090896863,0.5891598181793727,1.0,450,False,2,0,False,False
59,0.9068604196763712,0.8137208393527424,1.0,139,False,12,0,False,True
60,0.9953295621537824,0.9906591243075649,1.0,16,False,12,0,False,True
61,0.7590292229135058,0.5646971696636462,0.9533612761633654,107,False,3,1,False,True
62,0.8792653670870292,0.7585307341740584,1.0,365,False,2,0,False,False
63,0.7104424717277562,0.4208849434555124,1.0,257,False,0,0,False,False
64,0.6666944023966671,0.6665730113035595,0.6668157934897747,68,False,32,0,False,True
65,0.7686160893477818,0.5372321786955635,1.0,424,False,0,1,False,False
66,0.9024015020765623,0.8048030041531248,1.0,59,False,5,0,False,True
67,1.0,1.0,1.0,394,False,2,0,False,True
68,1.0,1.0,1.0,21,False,13,0,False,True
69,1.0,1.0,1.0,12,False,10,0,False,True
70,0.7730508249958332,0.6748818928380734,0.871219757153593,65,False,5,0,False,True
71,0.9989419647415949,0.9978839294831899,1.0,16,False,12,0,False,True
72,1.0,1.0,1.0,273,False,1,1,False,False
73,0.7951126461097698,0.5902252922195397,1.0,450,False,0,1,False,False
74,0.8116791039921767,0.6233582079843534,1.0,32,False,12,0,False,True
75,0.9553519431527661,0.9107038863055321,1.0,162,False,1,0,False,False
76,0.6233848249834268,0.6820601742365555,0.5647094757302983,90,False,23,0,False,True
77,1.0,1.0,1.0,450,False,5,0,False,False
78,0.9802211515125638,0.9604423030251278,1.0,27,False,0,0,False,False
79,1.0,1.0,1.0,12,False,0,0,False,False
80,0.657956565375639,0.7587776952184367,0.5571354355328412,74,False,15,1,False,True
81,0.6164574562738808,0.6064285316292557,0.626486380918506,104,False,26,0,False,True
82,0.7870915029045306,0.5741830058090611,1.0,450,False,0,0,False,False
83,0.8335228218445296,0.6670456436890593,1.0,369,False,5,0,False,True
84,0.822826736553021,0.6456534731060419,1.0,372,False,0,0,False,False
85,0.8679293331508765,0.735858666301753,1.0,117,False,0,1,False,False
86,0.7393098101343043,0.47861962026860866,1.0,63,False,12,0,False,True
87,0.8601906471644059,0.7203812943288116,1.0,145,False,1,0,False,True
88,0.7705292850263856,0.7392827633134609,0.8017758067393103,61,False,7,0,False,True
89,0.6104281679029337,0.6731143528966502,0.5477419829092174,69,False,24,0,False,True
90,0.9870370194138441,0.9740740388276883,1.0,26,False,9,0,False,True
91,0.9371070472009202,0.8742140944018405,1.0,114,False,0,0,False,False
92,0.8505769904221161,0.7271782196001817,0.9739757612440505,68,False,4,0,False,True
93,0.9764858211542529,0.9529716423085056,1.0,39,False,6,0,False,True
94,0.9630413358103708,0.9260826716207415,1.0,53,False,12,0,False,True
95,0.773963974978084,0.5479279499561679,1.0,450,False,0,78,True,False
96,0.6781544594638454,0.7222095711897722,0.6340993477379187,68,False,10,0,False,True
97,0.9075169356275762,0.8150338712551524,1.0,450,False,2,0,False,False
98,0.9610354321328125,0.9220708642656251,1.0,450,False,0,0,False,False
99,0.955817106585737,0.9116342131714742,1.0,133,False,0,0,False,False
100,0.8142843754479394,0.6285687508958789,1.0,99,False,16,0,False,True
101,0.8316536602151591,0.7161193342256862,0.947187986204632,62,False,9,0,False,True
102,0.8727393998122972,0.7454787996245943,1.0,245,False,3,0,False,False
103,0.9445777114223255,0.889155422844651,1.0,83,False,14,0,False,True
104,0.748098967640543,0.4961979352810858,1.0,450,False,0,0,False,False
105,0.9611443196948329,1.0,0.9222886393896659,76,False,19,0,False,True
106,0.765698532804395,0.5313970656087902,1.0,450,False,2,0,False,False
107,0.8974279119949581,0.7948558239899162,1.0,297,False,0,0,False,False
108,0.8196591507749136,0.8616131499571302,0.7777051515926968,33,False,11,0,False,True
109,0.6355800477120881,0.9116659165239523,0.35949417890022384,61,False,19,1,False,True
110,1.0,1.0,1.0,27,False,8,0,False,True
111,1.0,1.0,1.0,450,False,4,0,False,False
112,0.7713132055735445,0.5426264111470891,1.0,214,False,0,0,False,False
113,0.5304650295306329,0.5588476283749205,0.5020824306863453,80,False,31,0,False,True
114,0.7193699744363038,0.43873994887260753,1.0,433,False,1,4,False,True
115,0.9906164391642721,0.9812328783285442,1.0,94,False,0,0,False,False
116,0.8153992126080095,0.630798425216019,1.0,450,False,2,0,False,False
117,0.9796920088078355,0.9593840176156709,1.0,41,False,14,0,False,True
118,0.7791582431136153,0.5583164862272306,1.0,439,False,0,0,False,False
119,0.9732099069912256,0.9464198139824511,1.0,50,False,2,1,False,True
120,0.8721566418252595,0.7443132836505192,1.0,378,False,1,0,False,False
121,0.8899029941745129,0.7798059883490259,1.0,450,False,3,1,False,False
122,1.0,1.0,1.0,450,False,0,172,True,False
123,0.7715922440942125,0.5431844881884249,1.0,450,False,0,0,False,False
124,0.7921631819190976,0.5843263638381953,1.0,450,False,4,0,False,False
125,1.0,1.0,1.0,257,False,1,0,False,False
126,0.999949087619177,0.999898175238354,1.0,93,False,0,1,False,False
127,1.0,1.0,1.0,419,False,2,0,False,False
128,0.8284348070098702,0.6568696140197402,1.0,173,False,76,148,False,True
129,0.8436472875862595,0.6872945751725191,1.0,450,False,3,0,False,False
130,0.7718144502407187,0.5601215028986427,0.9835073975827947,85,False,4,0,False,True
131,0.7782536136864597,0.5565072273729195,1.0,450,False,0,180,True,False
132,0.7612539035827386,0.7540751410293909,0.7684326661360864,56,False,17,0,False,True
