eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.05,0.0,0.0,11,0.0,0.0314285714285714,0.06,0.42677824267782427,0.6182008368200836,0.4305324520440799,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_11
0.0,0.1,0.25,0.05,0.0,0.0,12,0.0,0.0371428571428571,0.0485714285714285,0.4380081300813008,0.625,0.4262222645214972,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_12
0.0,0.1,0.25,0.05,0.0,0.0,13,0.0,0.06,0.0485714285714285,0.43097643097643096,0.6363636363636364,0.4408988310364457,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_13
0.0,0.1,0.25,0.05,0.0,0.0,14,0.0,0.0457142857142857,0.0514285714285714,0.42658730158730157,0.6388888888888888,0.46223125105806667,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_14
0.0,0.1,0.25,0.05,0.0,0.0,15,0.0,0.0542857142857142,0.0514285714285714,0.4220489977728285,0.5957683741648107,0.42711498395936437,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_15
0.0,0.1,0.25,0.05,0.0,0.0,16,0.0,0.0371428571428571,0.0657142857142857,0.42872340425531913,0.6095744680851064,0.4049356527311073,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_16
0.0,0.1,0.25,0.05,0.0,0.0,17,0.0,0.0485714285714285,0.0542857142857142,0.42748091603053434,0.6183206106870229,0.47810999831594797,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_17
0.0,0.1,0.25,0.05,0.0,0.0,18,0.0,0.0485714285714285,0.0514285714285714,0.3813186813186813,0.5813186813186814,0.45586848797992485,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_18
0.0,0.1,0.25,0.05,0.0,0.0,19,0.0,0.0485714285714285,0.0457142857142857,0.42950108459869846,0.6171366594360087,0.43503686142170106,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_19
0.0,0.1,0.25,0.05,0.0,0.0,20,0.0,0.0514285714285714,0.04,0.4272251308900524,0.6408376963350786,0.4788891419038478,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_20
0.0,0.1,0.25,0.05,0.0,0.0,21,0.0,0.04,0.0457142857142857,0.4247422680412371,0.6257731958762887,0.4449194498976476,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_21
0.0,0.1,0.25,0.05,0.0,0.0,22,0.0,0.0285714285714285,0.0571428571428571,0.4155844155844156,0.6136363636363636,0.44802027068976213,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_22
0.0,0.1,0.25,0.05,0.0,0.0,23,0.0,0.0714285714285714,0.0428571428571428,0.4142705005324814,0.5910543130990416,0.4167030964545715,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_23
0.0,0.1,0.25,0.05,0.0,0.0,24,0.0,0.0514285714285714,0.0457142857142857,0.40154015401540155,0.5984598459845984,0.38951549409457126,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_24
0.0,0.1,0.25,0.05,0.0,0.0,25,0.0,0.0285714285714285,0.0628571428571428,0.423728813559322,0.5942173479561316,0.4034203402097619,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_25
0.0,0.1,0.25,0.05,0.0,0.0,26,0.0,0.0371428571428571,0.0514285714285714,0.40543478260869564,0.6173913043478261,0.455821790267813,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_26
0.0,0.1,0.25,0.05,0.0,0.0,27,0.0,0.04,0.0542857142857142,0.4400428265524625,0.6124197002141327,0.4338077494895677,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_27
0.0,0.1,0.25,0.05,0.0,0.0,28,0.0,0.0285714285714285,0.0485714285714285,0.39339019189765456,0.5650319829424307,0.38518078991935206,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_28
0.0,0.1,0.25,0.05,0.0,0.0,29,0.0,0.0428571428571428,0.0457142857142857,0.43914807302231235,0.6389452332657201,0.4566617825492065,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_29
0.0,0.1,0.25,0.05,0.0,0.0,30,0.0,0.0342857142857142,0.04,0.39872068230277186,0.5970149253731343,0.4131149886736478,0.1,QUIET,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.05/seed_30
0.0,0.1,0.25,0.25,0.0,0.0,1,0.0867579908675799,0.3742857142857143,0.1258064516129032,0.8167295962823119,0.938135347081034,0.6729080195951687,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_01
0.0,0.1,0.25,0.25,0.0,0.0,2,0.0974358974358974,0.4428571428571428,0.125,0.7991148266535529,0.9404966805999508,0.8070896833813317,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_02
0.0,0.1,0.25,0.25,0.0,0.0,3,0.1057692307692307,0.4057142857142857,0.1483679525222551,0.809823677581864,0.9588581024349286,0.7470629311128042,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_03
0.0,0.1,0.25,0.25,0.0,0.0,4,0.0979381443298969,0.4457142857142857,0.1286173633440514,0.8490063511575496,0.9612784265519361,0.861202160994967,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_04
0.0,0.1,0.25,0.25,0.0,0.0,5,0.0884955752212389,0.3542857142857142,0.1277258566978193,0.8122415219189413,0.9549214226633581,0.7147621443194089,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_05
0.0,0.1,0.25,0.25,0.0,0.0,6,0.0925925925925925,0.3828571428571428,0.1314285714285714,0.8073461444903917,0.9474580394064704,0.6558755649996758,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_06
0.0,0.1,0.25,0.25,0.0,0.0,7,0.087378640776699,0.4114285714285714,0.112540192926045,0.8192646297255308,0.9396685655100984,0.6449164465213458,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_07
0.0,0.1,0.25,0.25,0.0,0.0,8,0.0943396226415094,0.3942857142857143,0.131578947368421,0.8061507436349886,0.9498361482228385,0.7641519178366422,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_08
0.0,0.1,0.25,0.25,0.0,0.0,9,0.0963302752293578,0.3771428571428571,0.1528239202657807,0.7895921941456092,0.9339504628471353,0.6054340750712267,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_09
0.0,0.1,0.25,0.25,0.0,0.0,10,0.0934579439252336,0.3885714285714285,0.1203438395415472,0.8088172954641797,0.9499788045782112,0.7465066868602613,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_10
0.0,0.1,0.25,0.25,0.0,0.0,11,0.0913461538461538,0.4057142857142857,0.1266666666666666,0.8004830917874396,0.9371980676328503,0.7548808712544435,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_11
0.0,0.1,0.25,0.25,0.0,0.0,12,0.0849056603773584,0.3942857142857143,0.1379310344827586,0.8196891191709844,0.9523316062176166,0.7299720070228127,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_12
0.0,0.1,0.25,0.25,0.0,0.0,13,0.0909090909090909,0.4028571428571428,0.1282894736842105,0.8156529938708157,0.9488448844884488,0.6809101435316585,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_13
0.0,0.1,0.25,0.25,0.0,0.0,14,0.0854271356783919,0.4314285714285714,0.1269349845201238,0.7709624122263528,0.9500206526228832,0.7369809506746757,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_14
0.0,0.1,0.25,0.25,0.0,0.0,15,0.0844444444444444,0.3571428571428571,0.1289398280802292,0.8093480934809348,0.942189421894219,0.6072389188051986,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_15
0.0,0.1,0.25,0.25,0.0,0.0,16,0.0925925925925925,0.3828571428571428,0.1308139534883721,0.8353505843071787,0.9499165275459098,0.7512779214449115,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_16
0.0,0.1,0.25,0.25,0.0,0.0,17,0.0818181818181818,0.3714285714285714,0.1180124223602484,0.7886222701536802,0.9347533027770288,0.6419221843027515,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_17
0.0,0.1,0.25,0.25,0.0,0.0,18,0.0869565217391304,0.4085714285714286,0.1351351351351351,0.823985408116735,0.9482444140446876,0.6730138120095613,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_18
0.0,0.1,0.25,0.25,0.0,0.0,19,0.0947867298578199,0.3971428571428571,0.121580547112462,0.8344693281402142,0.9393865628042843,0.7510958039320776,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_19
0.0,0.1,0.25,0.25,0.0,0.0,20,0.1025641025641025,0.4428571428571428,0.132183908045977,0.8375086187083429,0.95610204550678,0.8654848719699568,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_20
0.0,0.1,0.25,0.25,0.0,0.0,21,0.0926829268292682,0.4142857142857143,0.1184971098265895,0.7730978260869565,0.9458786231884058,0.7873860424203315,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_21
0.0,0.1,0.25,0.25,0.0,0.0,22,0.0895522388059701,0.4257142857142857,0.127147766323024,0.7609030271934325,0.9433042585941509,0.7215646095437118,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_22
0.0,0.1,0.25,0.25,0.0,0.0,23,0.0864864864864864,0.4714285714285714,0.1157894736842105,0.8274041771861372,0.9506541198072068,0.8435521633872249,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_23
0.0,0.1,0.25,0.25,0.0,0.0,24,0.083743842364532,0.42,0.1228571428571428,0.7810562856434417,0.9390032234068931,0.6614437765456822,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_24
0.0,0.1,0.25,0.25,0.0,0.0,25,0.0844444444444444,0.3571428571428571,0.1219512195121951,0.8207211782630777,0.9339766378872524,0.7679881034414981,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_25
0.0,0.1,0.25,0.25,0.0,0.0,26,0.1062801932367149,0.4085714285714286,0.1294964028776978,0.8262411347517731,0.9570035460992907,0.7830582663932125,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_26
0.0,0.1,0.25,0.25,0.0,0.0,27,0.0966183574879227,0.4085714285714286,0.1423841059602649,0.8049456898544026,0.951698636468685,0.7412925923920803,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_27
0.0,0.1,0.25,0.25,0.0,0.0,28,0.0909090909090909,0.4028571428571428,0.1331269349845201,0.7941366673852124,0.9484802759215348,0.6894747541816926,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_28
0.0,0.1,0.25,0.25,0.0,0.0,29,0.0909090909090909,0.4028571428571428,0.1263157894736842,0.8447018447018447,0.9553839553839554,0.7205462029176606,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_29
0.0,0.1,0.25,0.25,0.0,0.0,30,0.0826086956521739,0.3428571428571428,0.1368078175895765,0.8162274618585298,0.9385113268608414,0.6107437841935568,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.25/seed_30
0.0,0.1,0.25,0.5,0.0,0.0,1,0.1443298969072164,0.4457142857142857,0.1834319526627219,0.7860942946248395,0.9585397174830307,0.6649386652789656,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_01
0.0,0.1,0.25,0.5,0.0,0.0,2,0.1142857142857142,0.4,0.1761194029850746,0.7564442759666414,0.953942380591357,0.7456078794734302,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_02
0.0,0.1,0.25,0.5,0.0,0.0,3,0.1390374331550802,0.4657142857142857,0.1898305084745762,0.7872135875660952,0.9695561608716552,0.8052665838252905,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_03
0.0,0.1,0.25,0.5,0.0,0.0,4,0.1443850267379679,0.4657142857142857,0.1740614334470989,0.8202874049027895,0.9633136094674556,0.8498869569624965,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_04
0.0,0.1,0.25,0.5,0.0,0.0,5,0.1255813953488372,0.3857142857142857,0.1830508474576271,0.7669550173010381,0.9593425605536332,0.7067468237702891,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_05
0.0,0.1,0.25,0.5,0.0,0.0,6,0.1220657276995305,0.3914285714285714,0.1694352159468438,0.8319597989949749,0.9505527638190955,0.680365380256503,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_06
0.0,0.1,0.25,0.5,0.0,0.0,7,0.1196172248803827,0.4028571428571428,0.1602373887240356,0.8487255264130034,0.9519763575914296,0.7329504163461018,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_07
0.0,0.1,0.25,0.5,0.0,0.0,8,0.1040723981900452,0.3685714285714285,0.1433224755700325,0.8024567560792178,0.9345700676861369,0.5897298421431655,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_08
0.0,0.1,0.25,0.5,0.0,0.0,9,0.1355140186915887,0.3885714285714285,0.1577181208053691,0.7691122665126131,0.9408819564798767,0.6451603922801284,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_09
0.0,0.1,0.25,0.5,0.0,0.0,10,0.1308900523560209,0.4542857142857143,0.1836065573770491,0.7619989214452634,0.9591946791299658,0.7973005277171212,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_10
0.0,0.1,0.25,0.5,0.0,0.0,11,0.1373626373626373,0.48,0.1536144578313253,0.8090425531914893,0.9632978723404255,0.7501792106276876,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_11
0.0,0.1,0.25,0.5,0.0,0.0,12,0.1516853932584269,0.4914285714285714,0.175595238095238,0.8104291146116241,0.9675900778562375,0.706619474446778,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_12
0.0,0.1,0.25,0.5,0.0,0.0,13,0.1268292682926829,0.4142857142857143,0.1583850931677018,0.8407776349614395,0.9572622107969152,0.8214948031996334,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_13
0.0,0.1,0.25,0.5,0.0,0.0,14,0.1111111111111111,0.3828571428571428,0.1721854304635761,0.8004056795131845,0.9470588235294117,0.5129740325818677,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_14
0.0,0.1,0.25,0.5,0.0,0.0,15,0.1170731707317073,0.4142857142857143,0.1557632398753894,0.8160985942615059,0.9476217985750048,0.6626540501404464,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_15
0.0,0.1,0.25,0.5,0.0,0.0,16,0.136150234741784,0.3914285714285714,0.1666666666666666,0.8007993268826251,0.94509886411443,0.6006112151385867,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_16
0.0,0.1,0.25,0.5,0.0,0.0,17,0.1095238095238095,0.4,0.1725239616613418,0.7954545454545454,0.9460981496379727,0.6248198748131549,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_17
0.0,0.1,0.25,0.5,0.0,0.0,18,0.1216931216931216,0.46,0.1640378548895899,0.8018592781625957,0.961720743711265,0.7967143186039117,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_18
0.0,0.1,0.25,0.5,0.0,0.0,19,0.1308900523560209,0.4542857142857143,0.1743421052631578,0.8056759952700039,0.9503350413874655,0.7748744383791423,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_19
0.0,0.1,0.25,0.5,0.0,0.0,20,0.1263736263736263,0.48,0.2018072289156626,0.7720627091773824,0.9716399506781751,0.7479195753114568,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_20
0.0,0.1,0.25,0.5,0.0,0.0,21,0.1201923076923077,0.4057142857142857,0.1637426900584795,0.7881106533254856,0.9507553462821268,0.5983240717662672,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_21
0.0,0.1,0.25,0.5,0.0,0.0,22,0.1297297297297297,0.4714285714285714,0.1924290220820189,0.8097622027534418,0.9599499374217773,0.7095603809039306,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_22
0.0,0.1,0.25,0.5,0.0,0.0,23,0.1264367816091954,0.5028571428571429,0.1682242990654205,0.7927803379416283,0.9663594470046083,0.8747836926911261,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_23
0.0,0.1,0.25,0.5,0.0,0.0,24,0.1032863849765258,0.3914285714285714,0.1826347305389221,0.8213429256594724,0.9474420463629096,0.5703982113941759,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_24
0.0,0.1,0.25,0.5,0.0,0.0,25,0.1062801932367149,0.4085714285714286,0.1636904761904762,0.8219767877199551,0.9573193560464246,0.7210063786191345,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_25
0.0,0.1,0.25,0.5,0.0,0.0,26,0.115,0.4285714285714285,0.1620795107033639,0.7945046439628483,0.9566563467492261,0.59575568345121,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_26
0.0,0.1,0.25,0.5,0.0,0.0,27,0.1151832460732984,0.4542857142857143,0.1798780487804878,0.7690763052208835,0.9643574297188755,0.7910251393427342,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_27
0.0,0.1,0.25,0.5,0.0,0.0,28,0.1201923076923077,0.4057142857142857,0.1724137931034483,0.7931712549159814,0.957811941365749,0.6967588397620189,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/decoupled_k1.5/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_28
