arm,run_dir,seed,turnover_mode,exit_capacity_mode,mu_membership_reward,ec_tenure_crowdout,born_inside_frac,ec50,ec200,ec449,n_active,exit_capacity_mean,exit_capacity_sd,exit_capacity_ndistinct,cumulative_exit_rate,exit_rate_last100,frac_born_inside,mean_econ_independence,mean_outside_ties,enforcer_punish_share,code_sha256,aggregated_utc
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0.8/seed_08,8,on,endogenous,0.8,0.002,0.8,0.5370578281470867,0.5315271771407776,0.5206394735202498,167,0.5210933606697082,0.1698740337353244,167,0.4433333333333333,0.0824175824175824,0.5089820359281437,0.5106583690497893,0.5306205779907102,0.8642544924720739,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0.8/seed_09,9,on,endogenous,0.8,0.002,0.8,0.5557570180823779,0.5421537698195017,0.544490065243314,154,0.5390964928296619,0.19276400604659,153,0.4866666666666667,0.0666666666666666,0.5,0.5224978658331902,0.5664822646534378,0.8949424788365531,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0.8/seed_10,10,on,endogenous,0.8,0.002,0.8,0.5519741794465715,0.5309426181898534,0.5591565444082385,140,0.5594254723131129,0.17385336984556685,140,0.5333333333333333,0.1304347826086956,0.4857142857142857,0.5279631309559825,0.5903499578604945,0.8992939427722036,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_01,1,on,endogenous,0.8,0.002,0.0,0.6022445457561931,0.6537107669277484,0.6904793225767809,144,0.6899590126258194,0.18630185927624396,144,0.52,0.1,0.0,0.6113942718689594,0.7695643732846025,0.816160118606375,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_02,2,on,endogenous,0.8,0.002,0.0,0.6005464301390037,0.6638989443819003,0.6465965269894908,161,0.6461156379834789,0.19302492046577308,161,0.4633333333333333,0.063953488372093,0.0,0.5735047740850698,0.7196882798939115,0.9467178887589778,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_03,3,on,endogenous,0.8,0.002,0.0,0.6100726224098123,0.6861354796461024,0.6781761736710331,155,0.6777091690495836,0.18792683049543554,155,0.4833333333333333,0.0773809523809523,0.0,0.5995685076841119,0.7567838396579545,0.8972425170869668,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_04,4,on,endogenous,0.8,0.002,0.0,0.5777717596313053,0.6556322439186507,0.6730701134099439,116,0.6749445464439788,0.1945528450996021,116,0.6133333333333333,0.1343283582089552,0.0,0.5955056023655205,0.750634624454367,0.826004628655586,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_05,5,on,endogenous,0.8,0.002,0.0,0.5825513607308466,0.6458658797814372,0.672187741094422,150,0.6716150058975778,0.18787834443723883,150,0.5,0.0853658536585365,0.0,0.5956339571645343,0.7487415250243099,0.7898644286636539,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_06,6,on,endogenous,0.8,0.002,0.0,0.6096478147099007,0.6408347566245798,0.6807838641394903,132,0.6801440141559156,0.19403944193296654,132,0.56,0.1258278145695364,0.0,0.6044482902858375,0.7571194379931431,0.8540048218590945,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_07,7,on,endogenous,0.8,0.002,0.0,0.5750128842814075,0.6499749398927832,0.6748207503493101,149,0.6741675917538656,0.17849980763882234,149,0.5033333333333333,0.0858895705521472,0.0,0.5960259016515053,0.753615599047115,0.8950437317784257,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_08,8,on,endogenous,0.8,0.002,0.0,0.5637767618655654,0.6525274654081832,0.6492035892202352,153,0.6500035292063976,0.19166468748738688,152,0.49,0.1052631578947368,0.0,0.5757505976197045,0.7226565808207659,0.8357007575757576,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_09,9,on,endogenous,0.8,0.002,0.0,0.6091113824880692,0.6558857061905093,0.642627215964514,142,0.6421629598099108,0.1855560564999422,142,0.5266666666666666,0.0657894736842105,0.0,0.5668824081817055,0.7183720237473227,0.9443711521547933,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.002/born_0/seed_10,10,on,endogenous,0.8,0.002,0.0,0.5796211108160587,0.6717822887205515,0.678445132081668,154,0.6763820741477032,0.18298642154733608,154,0.4866666666666667,0.019108280254777,0.0,0.5989842543517654,0.7579060098115706,0.8321063394683027,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_01,1,on,endogenous,0.8,0.008,0.8,0.5140890444493645,0.3307856299408459,0.2973889801545571,237,0.3003790988129171,0.14855471448869859,237,0.21,0.0165975103734439,0.5021097046413502,0.5156327170090855,0.0791452433000288,0.9542602712001619,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_02,2,on,endogenous,0.8,0.008,0.8,0.5118990159364868,0.3232708473207676,0.3112485593291207,219,0.31098249898366404,0.1680138719575024,219,0.27,0.0223214285714285,0.4337899543378995,0.5280448747264187,0.0944522439318226,0.9856700676372807,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_03,3,on,endogenous,0.8,0.008,0.8,0.5125798141658443,0.3205680028332058,0.3033466261788123,237,0.3031644903526015,0.15166057458161433,237,0.21,0.0326530612244898,0.3839662447257383,0.5190057580453364,0.0876874943122881,0.9838036809815951,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_04,4,on,endogenous,0.8,0.008,0.8,0.5051097488908107,0.3041362496749711,0.3179223841410807,230,0.3170435035627936,0.18035323082111018,230,0.2333333333333333,0.0336134453781512,0.4608695652173913,0.5194496310969463,0.116395137185215,0.9800834342618759,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_05,5,on,endogenous,0.8,0.008,0.8,0.5267382441771001,0.3125462064412765,0.2917530417013365,227,0.2887598972987365,0.12591898860090456,227,0.2433333333333333,0.021551724137931,0.5263157894736842,0.50581742778633,0.077688655616343,0.9818097014925373,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_06,6,on,endogenous,0.8,0.008,0.8,0.5152298860677775,0.327129355247951,0.2856646662943728,232,0.2855232805670909,0.13026417246397637,232,0.2266666666666666,0.0169491525423728,0.4827586206896552,0.5061418349380402,0.0651874976507055,0.9591449405653781,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_07,7,on,endogenous,0.8,0.008,0.8,0.5062773363125341,0.3254265650621705,0.2960157648633118,224,0.2951708124219653,0.13841183671575122,224,0.2533333333333333,0.0260869565217391,0.53125,0.5131012688955113,0.0789302608311122,0.9779633907943842,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_08,8,on,endogenous,0.8,0.008,0.8,0.5066168710564797,0.3229410281286679,0.293150944345627,232,0.2930081235275087,0.13760034896576726,232,0.2266666666666666,0.0373443983402489,0.418103448275862,0.5107533781095547,0.0755485105816994,0.9816076294277929,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_09,9,on,endogenous,0.8,0.008,0.8,0.5215093663834705,0.3320021749010982,0.3043050708723336,227,0.30761861565009857,0.1549355925035186,227,0.2433333333333333,0.0340425531914893,0.5242290748898678,0.5199303439828796,0.0886797977617876,0.9818361025063362,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0.8/seed_10,10,on,endogenous,0.8,0.008,0.8,0.5201885233705958,0.3323899096464001,0.3050231051158027,229,0.3044770138903672,0.14250258344796154,228,0.2366666666666666,0.0337552742616033,0.4934497816593886,0.5205910646486591,0.0894551455829463,0.9826182921782315,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_01,1,on,endogenous,0.8,0.008,0.0,0.5749742127876449,0.4235669767091842,0.3910486381022374,202,0.3937378978144431,0.24973531836118207,202,0.3266666666666666,0.0471698113207547,0.0,0.5831230909319082,0.1989741852725663,0.9786652078774617,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_02,2,on,endogenous,0.8,0.008,0.0,0.5623625192181775,0.4176689340395803,0.3733998199335021,190,0.37261967977141985,0.22749106375115022,190,0.3666666666666666,0.0821256038647343,0.0,0.5617295942306663,0.1850700456363377,0.9217149546385719,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_03,3,on,endogenous,0.8,0.008,0.0,0.5747488116299322,0.4437402160781835,0.4031202213717249,204,0.402243287527048,0.25191102874359983,204,0.32,0.0599078341013824,0.0,0.5840140851804045,0.2222263575630452,0.9621696801112657,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_04,4,on,endogenous,0.8,0.008,0.0,0.5459911769490385,0.3990017219704886,0.4396780949743117,192,0.4389978805700534,0.27674773099683525,192,0.36,0.0634146341463414,0.0,0.606106173890871,0.2732500160577524,0.9515444298052994,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_05,5,on,endogenous,0.8,0.008,0.0,0.555222575140163,0.4272978733843243,0.3996149857824299,182,0.3986409798276917,0.24988406735742338,182,0.3933333333333333,0.0569948186528497,0.0,0.579309373224967,0.2199205983398926,0.9772554965883244,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_06,6,on,endogenous,0.8,0.008,0.0,0.5747239430834158,0.4280490338395368,0.3870147093361106,182,0.3874978259645774,0.23923751298511495,181,0.3933333333333333,0.0618556701030927,0.0,0.569943062426904,0.2040863562453172,0.9833664798408968,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_07,7,on,endogenous,0.8,0.008,0.0,0.5426028306119648,0.4201030041571396,0.4101857831055246,199,0.4092645057545291,0.25145796807936155,199,0.3366666666666666,0.0613207547169811,0.0,0.5925769269064838,0.2277946393045653,0.9794785127957508,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_08,8,on,endogenous,0.8,0.008,0.0,0.5337928275705611,0.4191475467919651,0.3887766110690342,194,0.3851612841985401,0.251176308625977,194,0.3533333333333333,0.0805687203791469,0.0,0.5729025541441776,0.2046506679938907,0.9813576206062331,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_09,9,on,endogenous,0.8,0.008,0.0,0.5753452249693399,0.4336160747097241,0.3949138015927191,190,0.397887037966525,0.23318761164017385,190,0.3666666666666666,0.0594059405940594,0.0,0.5814009678378331,0.2084266353476052,0.980521520578071,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
live_econ,results/v3_3_endogenous_capacity_v2/generational_live_econ/mu_0.8/crowd_0.008/born_0/seed_10,10,on,endogenous,0.8,0.008,0.0,0.5428865437512311,0.4357709946804012,0.4206805534463451,197,0.41973937631512637,0.26096942136057705,197,0.3433333333333333,0.0483091787439613,0.0,0.5975846789573126,0.2437764279353776,0.982621502209131,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:24.856227+00:00
