arm,run_dir,seed,turnover_mode,exit_capacity_mode,mu_membership_reward,ec_tenure_crowdout,born_inside_frac,ec50,ec200,ec449,n_active,exit_capacity_mean,exit_capacity_sd,exit_capacity_ndistinct,cumulative_exit_rate,exit_rate_last100,frac_born_inside,mean_econ_independence,mean_outside_ties,enforcer_punish_share,code_sha256,aggregated_utc
erosion,results/v3_3_endogenous_capacity_v2/erosion/seed_01,1,off,endogenous,0.0,0.002,0.8,0.6466541106424117,0.824448940849639,0.8356065092453512,137,0.8356018314291545,0.0997693121461811,123,0.5433333333333333,0.1045751633986928,0.0,1.0,0.6712130184907027,0.5918891170431212,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:19.914936+00:00
erosion,results/v3_3_endogenous_capacity_v2/erosion/seed_02,2,off,endogenous,0.0,0.002,0.8,0.6567262001181771,0.8284014699903046,0.8451232755445812,148,0.8451219712676082,0.10419144918931854,128,0.5066666666666667,0.0198675496688741,0.0,1.0,0.6902465510891627,0.6619978858350951,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:19.914936+00:00
erosion,results/v3_3_endogenous_capacity_v2/erosion/seed_03,3,off,endogenous,0.0,0.002,0.8,0.6444608851163814,0.8292748794901714,0.8451666313796208,151,0.8451728110569016,0.10133590959545243,128,0.4966666666666666,0.0258064516129032,0.0,1.0,0.6903332627592415,0.6594222833562586,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:19.914936+00:00
erosion,results/v3_3_endogenous_capacity_v2/erosion/seed_04,4,off,endogenous,0.0,0.002,0.8,0.6377228334938175,0.8148027041629532,0.8333358603334818,138,0.8333452023988827,0.10431737108086399,126,0.54,0.0675675675675675,0.0,1.0,0.6666717206669638,0.5577803203661327,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:19.914936+00:00
erosion,results/v3_3_endogenous_capacity_v2/erosion/seed_05,5,off,endogenous,0.0,0.002,0.8,0.6561782320306526,0.8225242904609997,0.8366213571998447,157,0.8366231028005207,0.09823739713529026,143,0.4766666666666667,0.0542168674698795,0.0,1.0,0.6732427143996894,0.6703159211761026,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:19.914936+00:00
