arm,run_dir,seed,turnover_mode,exit_capacity_mode,mu_membership_reward,ec_tenure_crowdout,born_inside_frac,ec50,ec200,ec449,n_active,exit_capacity_mean,exit_capacity_sd,exit_capacity_ndistinct,cumulative_exit_rate,exit_rate_last100,frac_born_inside,mean_econ_independence,mean_outside_ties,enforcer_punish_share,code_sha256,aggregated_utc
panel,results/v3_3_endogenous_capacity_v2/panel/seed_01,1,on,endogenous,0.6,0.002,0.8,0.5663450184575601,0.6099644102728069,0.6243610505310586,154,0.6222201130723387,0.2073970234807674,153,0.4866666666666667,0.0941176470588235,0.4935064935064935,0.663325859718453,0.5853962413436643,0.7877303475623979,a3bb242669f1dcd92e60af82912b52126568cf3a1658657fd1a1828272478497,2026-07-25T10:21:27.228838+00:00
