agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.5892017995315478,0.6623735625591022,0.5160300365039935,84,False,50,0,False,True
1,0.670761926931704,0.6693645019688974,0.6721593518945105,345,False,7,0,False,False
2,0.8750353334398171,0.8636165191385254,0.8864541477411086,83,False,24,0,False,True
3,0.6173450864154026,0.5800237995496621,0.6546663732811433,74,False,21,0,False,True
4,0.6202464607088893,0.562339805500017,0.6781531159177616,67,False,23,0,False,True
5,0.5442773610063338,0.5379833962642159,0.5505713257484517,134,False,158,1,False,True
6,0.679747829419883,0.5906575639105157,0.7688380949292503,82,False,122,0,False,True
7,0.6781581807254646,0.7693876120010958,0.5869287494498333,103,False,72,0,False,True
8,0.6933059294599372,0.5406921472133615,0.8459197117065129,54,False,32,0,False,True
9,0.7111014715809375,0.9871840669687333,0.4350188761931418,98,False,103,0,False,True
10,0.514485532463491,0.5860191128134447,0.4429519521135375,223,False,51,1,False,True
11,0.6656026161420698,0.8760290551646251,0.4551761771195146,70,False,18,1,False,True
12,0.7355169630053525,0.7077333390751931,0.763300586935512,65,False,27,0,False,True
13,0.6574854818548073,0.772025311104717,0.5429456526048975,58,False,18,0,False,True
14,0.5750499952474,0.5564415959619364,0.5936583945328636,450,False,0,5,False,False
15,0.647354825734543,0.8555594492281113,0.4391502022409746,121,False,14,1,False,True
16,0.6026365218022562,0.6483008594456244,0.556972184158888,113,False,20,0,False,True
17,0.6242319718323768,0.6127862248872247,0.6356777187775289,297,False,0,0,False,False
18,0.9646409752926396,0.9986033141780244,0.9306786364072548,79,False,0,0,False,False
19,0.7212658429277892,0.7348271901494172,0.707704495706161,450,False,0,1,False,False
20,0.9856001465507149,1.0,0.9712002931014297,25,False,12,0,False,True
21,0.5401407578229044,0.43520878431200183,0.6450727313338069,134,False,55,0,False,True
22,0.8912963851218139,1.0,0.7825927702436277,176,False,21,0,False,True
23,0.6255097215682042,0.4446878350841224,0.806331608052286,70,False,19,0,False,True
24,0.5112305334546349,0.47103675230858716,0.5514243146006826,450,False,2,0,False,False
25,0.6800895344768183,0.7224681649200891,0.6377109040335474,85,False,13,0,False,True
26,0.418500647974147,0.44179555435087703,0.395205741597417,196,False,4,1,False,True
27,0.5135175584028158,0.5354456118198091,0.49158950498582243,137,False,111,0,False,True
28,0.6352467500330805,0.45379556295981016,0.8166979371063507,76,False,10,0,False,True
29,0.6770526569997879,0.5892902743656491,0.7648150396339266,89,False,8,0,False,True
30,1.0,1.0,1.0,48,False,4,1,False,True
31,0.8412258275464737,0.8770953856217523,0.8053562694711951,450,False,5,320,True,False
32,0.8821464448460833,0.915974240882208,0.8483186488099586,150,False,1,0,False,False
33,0.9268158196338157,0.9601685187492146,0.8934631205184167,61,False,10,0,False,True
34,0.8040274942915506,0.8293671328260013,0.7786878557571,408,False,0,0,False,False
35,0.47490095783877023,0.5063115097664129,0.44349040591112754,113,False,139,0,False,True
36,0.47542056210352984,0.49347204102487613,0.45736908318218356,195,False,135,0,False,True
37,0.9737526692372805,0.9858068951855131,0.961698443289048,16,False,23,0,False,True
38,0.9560103797634962,1.0,0.9120207595269925,450,False,2,1,False,False
39,0.6541856008885073,0.6367013212070255,0.6716698805699891,121,False,26,0,False,True
40,0.6077710484149853,0.5917207500891699,0.6238213467408007,236,False,0,0,False,False
41,0.9279023136985274,0.9894931962297902,0.8663114311672646,450,False,150,442,True,False
42,0.6350048822915177,0.6016100137405634,0.6683997508424719,80,False,14,1,False,True
43,0.6675673335359653,0.6615446137501866,0.6735900533217439,174,False,0,1,False,False
44,0.779442007770951,0.8306826778068173,0.7282013377350847,382,False,135,346,False,True
45,0.6984656728332352,0.7076809738525316,0.6892503718139388,450,False,13,1,False,False
46,0.4926033725352188,0.4538609620777893,0.5313457829926482,95,False,13,0,False,True
47,0.788231931217214,0.8008899768801079,0.7755738855543202,84,False,0,1,False,False
48,0.9817322478427628,0.9999964508748075,0.9634680448107181,23,False,14,0,False,True
49,0.7121731900949192,0.8191857606731116,0.6051606195167268,71,False,6,0,False,True
50,0.700504205796673,0.7800973818415967,0.6209110297517494,62,False,26,0,False,True
51,0.9230010691448369,0.9597784254632358,0.8862237128264381,166,False,0,0,False,False
52,0.9837168437336553,1.0,0.9674336874673106,23,False,16,0,False,True
53,0.45442997786082584,0.5832441937179521,0.3256157620036996,100,False,18,0,False,True
54,0.5623826936657128,0.5331043605241182,0.5916610268073073,72,False,47,0,False,True
55,0.55671734587674,0.5709936365643113,0.5424410551891689,53,False,16,0,False,True
56,0.6620758730405392,0.7328040846562406,0.5913476614248379,97,False,7,0,False,True
57,0.9947717914750728,1.0,0.9895435829501456,12,False,12,0,False,True
58,0.4196389540667107,0.3758015585978301,0.46347634953559136,450,False,0,0,False,False
59,0.7411341835034131,0.7729954876859616,0.7092728793208645,450,False,0,292,True,False
60,0.6908310034147986,0.8893170318917396,0.4923449749378578,84,False,5,1,False,True
61,1.0,1.0,1.0,34,False,0,0,False,False
62,0.823797971942018,0.8527496112356521,0.7948463326483839,403,False,2,0,False,False
63,0.5848743260961216,0.6381820344658978,0.5315666177263453,72,False,33,0,False,True
64,0.6427240374711818,0.6370514989514027,0.6483965759909609,450,False,1,2,False,False
65,1.0,1.0,1.0,18,False,14,0,False,True
66,0.9534072575000547,0.9787732196939692,0.9280412953061402,37,False,9,1,False,True
67,0.40627924651583447,0.3788028538196965,0.43375563921197247,450,False,0,230,False,False
68,0.6804843476137499,0.6797670410671869,0.681201654160313,270,False,0,3,False,False
69,0.7534317565109274,0.7599885683790343,0.7468749446428204,89,False,12,0,False,True
70,0.7704578953196028,0.7799318543096799,0.7609839363295259,86,False,5,0,False,True
71,0.9878615116945064,1.0,0.9757230233890127,90,False,0,0,False,False
72,0.7039498319083146,0.7077318914220898,0.7001677723945394,261,False,1,0,False,False
73,0.9775334517964743,0.9986279548118538,0.9564389487810948,26,False,17,0,False,True
74,1.0,1.0,1.0,0,False,0,0,False,False
75,0.8373614608495702,0.871039944932219,0.8036829767669214,450,False,0,194,True,False
76,0.933298387952423,0.9566699457356224,0.9099268301692237,40,False,11,0,False,True
77,0.7605279436840497,0.7664146735335631,0.7546412138345364,126,False,15,1,False,True
78,0.754838201549789,0.7670060561038539,0.7426703469957241,195,False,0,1,False,False
79,0.9033054694045343,0.9306442963484305,0.875966642460638,58,False,0,0,False,False
80,0.4424903829637441,0.4893360514248731,0.3956447145026151,170,False,32,0,False,True
81,0.6517022639924994,0.6418383357265778,0.6615661922584211,157,False,0,0,False,False
82,0.5917094150951134,0.5964108934290989,0.5870079367611281,431,False,0,3,False,True
83,0.6306306095919527,0.6563392221404558,0.6049219970434495,250,False,282,0,False,True
84,0.548991341674043,0.8099138310500248,0.28806885229806106,80,False,34,0,False,True
85,0.973975225677813,0.9889132958214875,0.9590371555341386,19,False,10,0,False,True
86,1.0,1.0,1.0,236,False,1,0,False,True
87,0.6540146559323656,0.6819075770979345,0.6261217347667967,65,False,18,0,False,True
88,0.9913405042843296,1.0,0.9826810085686593,45,False,10,0,False,True
89,0.7086340927263046,0.6629761629386597,0.7542920225139496,67,False,15,0,False,True
90,0.9656297483381078,0.9833600922139125,0.9478994044623029,24,False,12,0,False,True
91,0.9370691320143695,0.9507789856531195,0.9233592783756195,26,False,0,1,False,False
92,0.4975596885071668,0.4650600572454136,0.5300593197689201,450,False,0,164,False,False
93,0.9575700856308743,0.967347972705221,0.9477921985565276,17,False,0,0,False,False
94,0.5464681092638388,0.5268383115719564,0.5660979069557212,450,False,1,0,False,False
95,0.9814900472040242,0.9999517571707234,0.963028337237325,23,False,18,0,False,True
96,0.59377520358268,0.568042154007288,0.619508253158072,450,False,1,0,False,False
97,0.7990003309962616,0.8186372424174795,0.7793634195750436,158,False,0,0,False,False
98,0.6121353418053923,0.6210270947416897,0.603243588869095,140,False,75,0,False,True
99,0.7664809486916337,0.782515507589692,0.7504463897935755,251,False,1,0,False,False
100,0.8510855216986744,0.8848871886774899,0.8172838547198589,396,False,0,1,False,False
101,0.5702201520423154,0.768596284806512,0.37184401927811866,86,False,15,3,False,True
102,0.5982506162078628,0.5927747418512128,0.6037264905645128,450,False,14,0,False,False
103,0.7791114512429669,0.6941219939775334,0.8641009085084005,67,False,10,0,False,True
104,0.8671597368660007,0.9275576346436624,0.8067618390883391,450,False,4,0,False,False
105,0.46008482018794905,0.4220469562719041,0.4981226841039941,450,False,0,2,False,False
106,0.5706749639292288,0.5614904310123348,0.5798594968461229,450,False,1,250,True,False
107,0.46848936229957727,0.3731822358791555,0.5637964887199991,61,False,12,0,False,True
108,0.6302615558739781,0.6194148824537474,0.641108229294209,266,False,0,1,False,False
109,0.9235352086196227,0.9625277771351727,0.8845426401040726,98,False,10,1,False,True
110,0.6683516137409696,0.7105148919819222,0.6261883355000171,139,False,15,0,False,True
111,0.6560047707597771,0.7966866890068662,0.5153228525126882,75,False,22,0,False,True
112,0.5519365404208016,0.5657976222547394,0.5380754585868638,120,False,10,1,False,True
113,0.8883294808144571,0.9226948875526428,0.8539640740762714,96,False,1,0,False,False
114,0.5541369799801337,0.5303946895525548,0.5778792704077127,442,False,0,3,False,False
115,0.6220048490445846,0.6061244053771899,0.6378852927119792,450,False,0,1,False,False
116,0.9899193182512736,1.0,0.979838636502547,224,False,1,2,False,False
117,0.9742583050801848,1.0,0.9485166101603697,450,False,0,0,False,False
118,0.6537190833005294,0.7450414764854888,0.56239669011557,82,False,50,0,False,True
119,0.40991495349794166,0.3765114043314231,0.4433185026644602,450,False,2,2,False,False
120,0.6134629811594434,0.698241248101875,0.5286847142170118,118,False,38,0,False,True
