agent_id,exit_capacity,outside_ties,econ_independence,tenure,born_inside,punishment_received,punishment_delivered,is_enforcer,exited
0,0.8564790657192578,1.0,0.7129581314385156,450,False,122,678,True,False
1,0.4824947506232986,0.47415530405724127,0.4908341971893559,55,False,24,1,False,True
2,0.8238643507313508,1.0,0.6477287014627016,91,False,3,0,False,True
3,0.5547479439248217,0.6917235385435757,0.4177723493060679,82,False,16,0,False,True
4,0.5384436958369236,0.5078964024643957,0.5689909892094517,117,False,110,0,False,True
5,0.5309477220234393,0.6689872493150663,0.3929081947318123,159,False,10,0,False,True
6,0.9218735884924947,0.9953208612468457,0.8484263157381435,51,False,10,0,False,True
7,0.8387521996916403,1.0,0.6775043993832807,443,False,0,0,False,False
8,0.5283163661669468,0.7278428227098692,0.3287899096240243,98,False,25,0,False,True
9,0.7231261564862713,0.8297281266021389,0.6165241863704037,197,False,0,1,False,False
10,0.9171613494198454,0.9963284803694339,0.837994218470257,58,False,16,0,False,True
11,0.6182158409059089,0.7042824816076334,0.5321492002041843,81,False,58,0,False,True
12,0.8053189033484823,1.0,0.6106378066969647,137,False,38,0,False,True
13,0.6446926113919145,0.7112430721817732,0.5781421506020556,130,False,0,0,False,False
14,0.419536035232692,0.46017829942993516,0.3788937710354489,121,False,54,0,False,True
15,0.4216785681712381,0.4444874765382616,0.3988696598042146,450,False,284,0,False,False
16,0.9391672283385661,1.0,0.8783344566771323,64,False,0,0,False,False
17,0.8186823471228701,0.9223470436969405,0.7150176505487997,91,False,7,0,False,True
18,0.6228181409904482,0.70678059237451,0.5388556896063864,83,False,41,0,False,True
19,0.4885470768065,0.5070983085845586,0.46999584502844144,77,False,15,0,False,True
20,0.3761961463727116,0.3817194918589047,0.37067280088651844,450,False,311,0,False,False
21,0.5179424690891752,0.562670030711826,0.4732149074665245,63,False,21,1,False,True
22,0.6916810659165744,0.8420281920977228,0.5413339397354259,41,False,36,0,False,True
23,0.6801572117985932,0.6091762449698345,0.751138178627352,39,False,18,0,False,True
24,0.8805738618422936,0.9691853519546784,0.7919623717299089,71,False,8,0,False,True
25,0.7016247422404506,0.807286954914083,0.5959625295668182,450,False,0,2,False,False
26,0.48023632772234565,0.5598760389613812,0.40059661648331013,53,False,17,0,False,True
27,0.6831026248289118,0.7359820330400149,0.6302232166178089,80,False,12,1,False,True
28,0.5105493955965927,0.5578000628010771,0.46329872839210845,370,False,2,0,False,True
29,0.5139665264396496,0.5678463862344555,0.4600866666448437,178,False,4,0,False,True
30,0.7925899063983023,0.891006989237932,0.6941728235586726,181,False,1,0,False,True
31,0.6831937116245819,0.8823342018485255,0.48405322140063833,91,False,40,0,False,True
32,0.4759222918997234,0.5296083287738906,0.4222362550255562,450,False,76,522,True,False
33,0.5924581537137598,0.6801684639700467,0.5047478434574728,443,False,0,0,False,False
34,0.6615500687246794,0.8347045590970068,0.48839557835235187,111,False,49,81,False,True
35,0.5480067530163488,0.6138891729571924,0.4821243330755052,450,False,189,699,True,False
36,0.7271257320181026,0.8709874223280788,0.5832640417081263,376,False,0,1,False,True
37,0.4985526154226051,0.5546346463033893,0.4424705845418209,235,False,43,1,False,True
38,0.8638376613196366,1.0,0.7276753226392733,101,False,9,0,False,True
39,0.5729398935358043,0.3940713389814818,0.7518084480901269,40,False,18,0,False,True
40,0.9037823495853583,0.9575381394404928,0.8500265597302237,38,False,11,1,False,True
41,0.6165968714568367,0.7117673964309008,0.5214263464827726,433,False,1,2,False,False
42,0.2879494999942022,0.28558355528723983,0.2903154447011646,450,False,127,2,False,False
43,0.5883473047856684,0.6788370856460936,0.4978575239252434,450,False,3,0,False,False
44,0.7148219869649215,0.7905604795514813,0.6390834943783618,176,False,28,0,False,True
45,0.8574431667742406,1.0,0.7148863335484813,196,False,20,2,False,True
46,0.6585819938358419,0.7436609101334153,0.5735030775382686,179,False,0,0,False,False
