t,fund_prevalence,exit_rate,punish_rate,enforcer_punish_share_step,sigma,pi_reward,base_opp,exit_threshold,seed,regime,regime_column
119,0.0854430379746835,0.0971428571428571,0.1057142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
120,0.0854430379746835,0.0971428571428571,0.1,0.975609756097561,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
121,0.0857142857142857,0.1,0.0885714285714285,0.9705882352941176,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
122,0.0859872611464968,0.1028571428571428,0.0914285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
123,0.0859872611464968,0.1028571428571428,0.0914285714285714,0.95,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
124,0.0859872611464968,0.1028571428571428,0.1,0.951219512195122,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
125,0.0859872611464968,0.1028571428571428,0.0828571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
126,0.0859872611464968,0.1028571428571428,0.1,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
127,0.0859872611464968,0.1028571428571428,0.0971428571428571,0.9743589743589745,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
128,0.0862619808306709,0.1057142857142857,0.0828571428571428,0.9428571428571428,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
129,0.0862619808306709,0.1057142857142857,0.0942857142857142,0.9722222222222222,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
130,0.0865384615384615,0.1085714285714285,0.0942857142857142,0.9473684210526316,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
131,0.0865384615384615,0.1085714285714285,0.1,0.95,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
132,0.0865384615384615,0.1085714285714285,0.0914285714285714,0.972972972972973,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
133,0.0865384615384615,0.1085714285714285,0.1057142857142857,0.9230769230769232,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
134,0.0868167202572347,0.1114285714285714,0.0942857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
135,0.0868167202572347,0.1114285714285714,0.0914285714285714,0.9743589743589745,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
136,0.0868167202572347,0.1114285714285714,0.0942857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
137,0.0868167202572347,0.1114285714285714,0.0857142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
138,0.087378640776699,0.1171428571428571,0.1028571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
139,0.087378640776699,0.1171428571428571,0.0942857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
140,0.087378640776699,0.1171428571428571,0.1028571428571428,0.9534883720930232,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
141,0.087378640776699,0.1171428571428571,0.0971428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
142,0.087378640776699,0.1171428571428571,0.0971428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
143,0.0876623376623376,0.12,0.0914285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
144,0.0876623376623376,0.12,0.1028571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
145,0.088235294117647,0.1257142857142857,0.0914285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
146,0.088235294117647,0.1257142857142857,0.0714285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
147,0.088235294117647,0.1257142857142857,0.0742857142857142,0.935483870967742,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
148,0.088235294117647,0.1257142857142857,0.0885714285714285,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
149,0.0885245901639344,0.1285714285714285,0.0857142857142857,0.96875,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
150,0.0885245901639344,0.1285714285714285,0.0714285714285714,0.9655172413793104,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
151,0.0885245901639344,0.1285714285714285,0.0771428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
152,0.0888157894736842,0.1314285714285714,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
153,0.0891089108910891,0.1342857142857142,0.0857142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
154,0.0894039735099337,0.1371428571428571,0.0685714285714285,0.9629629629629628,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
155,0.0897009966777408,0.14,0.0771428571428571,0.935483870967742,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
156,0.09,0.1428571428571428,0.0657142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
157,0.09,0.1428571428571428,0.0771428571428571,0.9375,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
158,0.09,0.1428571428571428,0.0714285714285714,0.9642857142857144,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
159,0.09,0.1428571428571428,0.0771428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
160,0.09,0.1428571428571428,0.0714285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
161,0.09,0.1428571428571428,0.0685714285714285,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
162,0.0903010033444816,0.1457142857142857,0.0571428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
163,0.0903010033444816,0.1457142857142857,0.0742857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
164,0.0906040268456375,0.1485714285714285,0.0628571428571428,0.9230769230769232,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
165,0.0906040268456375,0.1485714285714285,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
166,0.0906040268456375,0.1485714285714285,0.0885714285714285,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
167,0.0906040268456375,0.1485714285714285,0.0714285714285714,0.925925925925926,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
168,0.0906040268456375,0.1485714285714285,0.0828571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
169,0.0909090909090909,0.1514285714285714,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
170,0.0912162162162162,0.1542857142857142,0.0914285714285714,0.9393939393939394,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
171,0.0912162162162162,0.1542857142857142,0.0771428571428571,0.9333333333333332,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
172,0.0912162162162162,0.1542857142857142,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
173,0.0912162162162162,0.1542857142857142,0.0685714285714285,0.9615384615384616,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
174,0.0912162162162162,0.1542857142857142,0.0657142857142857,0.96,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
175,0.0915254237288135,0.1571428571428571,0.0657142857142857,0.9565217391304348,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
176,0.0918367346938775,0.16,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
177,0.0918367346938775,0.16,0.0742857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
178,0.0918367346938775,0.16,0.0857142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
179,0.0924657534246575,0.1657142857142857,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
180,0.0924657534246575,0.1657142857142857,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
181,0.093103448275862,0.1714285714285714,0.0714285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
182,0.093103448275862,0.1714285714285714,0.0685714285714285,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
183,0.093103448275862,0.1714285714285714,0.0571428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
184,0.0934256055363321,0.1742857142857143,0.08,0.96875,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
185,0.0934256055363321,0.1742857142857143,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
186,0.0934256055363321,0.1742857142857143,0.0571428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
187,0.0934256055363321,0.1742857142857143,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
188,0.0934256055363321,0.1742857142857143,0.0571428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
189,0.0934256055363321,0.1742857142857143,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
190,0.0934256055363321,0.1742857142857143,0.0742857142857142,0.9642857142857144,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
191,0.0934256055363321,0.1742857142857143,0.0828571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
192,0.0934256055363321,0.1742857142857143,0.0542857142857142,0.9545454545454546,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
193,0.0934256055363321,0.1742857142857143,0.06,0.9583333333333334,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
194,0.0934256055363321,0.1742857142857143,0.04,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
195,0.09375,0.1771428571428571,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
196,0.09375,0.1771428571428571,0.0714285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
197,0.09375,0.1771428571428571,0.0657142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
198,0.09375,0.1771428571428571,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
199,0.09375,0.1771428571428571,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
200,0.09375,0.1771428571428571,0.0657142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
201,0.09375,0.1771428571428571,0.0657142857142857,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
202,0.09375,0.1771428571428571,0.0628571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
203,0.09375,0.1771428571428571,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
204,0.09375,0.1771428571428571,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
205,0.0944055944055944,0.1828571428571428,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
206,0.0944055944055944,0.1828571428571428,0.0571428571428571,0.9523809523809524,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
207,0.0944055944055944,0.1828571428571428,0.0771428571428571,0.9629629629629628,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
208,0.0944055944055944,0.1828571428571428,0.0428571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
209,0.0947368421052631,0.1857142857142857,0.06,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
210,0.0947368421052631,0.1857142857142857,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
211,0.0947368421052631,0.1857142857142857,0.0771428571428571,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
212,0.0947368421052631,0.1857142857142857,0.0428571428571428,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
213,0.0947368421052631,0.1857142857142857,0.0485714285714285,0.9523809523809524,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
214,0.0954063604240282,0.1914285714285714,0.0457142857142857,0.9375,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
215,0.0954063604240282,0.1914285714285714,0.0542857142857142,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
216,0.0954063604240282,0.1914285714285714,0.0514285714285714,1.0,0.95,0.25,-1.5,0.0,2,MIXED,regime_legacy
